"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","75/1057","498/28891",1.40554832156983e-25,7.44097281439071e-22,5.86631483686778e-22,"240888/14734/13388/50884/22415/16869/83675/12006/20671/19206/235320/17300/24075/214575/30841/380614/18504/22411/12705/15110/66042/14633/18764/240590/22772/22416/13869/20465/13865/106042/14313/13813/18509/18424/18012/18088/382089/20471/66743/15251/22773/16372/14472/15242/20997/14573/232174/18503/24113/15229/22413/57246/21385/16814/12022/29871/67122/20473/14725/27412/16371/73191/15404/21407/15375/15434/15401/18505/15400/22431/216285/15405/15395/14165/15402",75
"GO:0003002","GO:0003002","regionalization","70/1057","455/28891",1.70223004875544e-24,4.50580293905564e-21,3.552285338587e-21,"240888/14734/13388/50884/22415/16869/83675/12006/20671/19206/235320/17300/24075/214575/30841/380614/18504/22411/15110/66042/14633/18764/240590/22772/22416/13865/106042/13813/18509/18424/18012/18088/382089/20471/66743/15251/22773/16372/14472/15242/20997/14573/232174/18503/24113/15229/22413/57246/21385/16814/12022/29871/67122/20473/14725/16371/73191/15404/21407/15375/15434/15401/18505/15400/22431/216285/15405/15395/14165/15402",70
"GO:0045165","GO:0045165","cell fate commitment","50/1057","307/28891",6.53392151099355e-19,1.15301934930666e-15,9.09017501441734e-16,"67299/13388/74561/22415/27140/12142/20671/19206/50913/22423/57765/232077/22419/12677/18504/22411/15110/66042/21349/14633/16874/240590/22416/13869/22410/16364/13813/18509/18424/18012/116870/18088/20471/14581/19130/104382/18740/20997/232174/22413/57246/21385/16814/20672/14465/15375/18505/22431/21384/14165",50
"GO:0060562","GO:0060562","epithelial tube morphogenesis","53/1057","395/28891",3.31430866717945e-16,4.386487521012e-13,3.45821943825435e-13,"14734/13388/216527/50884/17769/16869/20671/19206/330409/30841/22034/18504/15110/75605/66042/22601/14633/18764/22772/22416/56044/106042/20474/20349/17295/21853/71228/20471/18707/15251/22773/16372/14472/15242/20997/14573/15229/22413/57246/21385/16814/21677/67122/14725/16371/15375/18505/99377/22431/216285/18595/14165/15402",53
"GO:0009952","GO:0009952","anterior/posterior pattern specification","40/1057","240/28891",9.5015473799288e-16,1.00602383658686e-12,7.93129165503531e-13,"14734/13388/50884/22415/16869/12006/20671/235320/17300/24075/214575/30841/14633/22416/106042/18424/18012/382089/22773/14472/15242/20997/18503/22413/12022/29871/67122/20473/73191/15404/21407/15434/15401/18505/15400/22431/216285/15405/15395/15402",40
"GO:0048562","GO:0048562","embryonic organ morphogenesis","44/1057","335/28891",2.37581594436903e-13,2.09626160158161e-10,1.65265091568828e-10,"18507/13388/50884/20776/16869/20671/30841/18504/22411/15110/22601/14633/18764/22416/20474/18424/18012/109934/20471/14581/19130/15251/22773/14472/20997/24113/57246/21385/16814/21677/26927/20473/15404/15434/15401/15400/110805/216285/18595/15405/21384/14165/20429/15402",44
"GO:0048863","GO:0048863","stem cell differentiation","39/1057","284/28891",1.33472523167464e-12,1.00943362521222e-09,7.9581737497593e-10,"231580/22415/271849/20671/17300/74016/21748/18504/22601/21349/20360/22772/13869/269356/106042/13813/20349/74048/78697/116870/20471/15251/22773/14472/15242/20997/14573/54601/21385/20359/21677/20672/14465/15404/21407/15375/18505/216285/18595",39
"GO:0001708","GO:0001708","cell fate specification","24/1057","117/28891",5.52361401015571e-12,3.65525157122054e-09,2.88172757240361e-09,"13388/27140/20671/19206/50913/57765/232077/18504/22411/14633/240590/22416/13813/18424/116870/18088/20471/14581/20997/57246/21385/20672/15375/21384",24
"GO:0048732","GO:0048732","gland development","52/1057","489/28891",6.99793389759855e-12,4.11634022820963e-09,3.24524069052377e-09,"14055/231580/15288/12421/68750/19206/11692/17300/24075/78908/232077/171211/216439/75605/66042/14633/18764/22416/13869/12298/12577/18011/20111/20474/17295/12190/12426/20471/19130/244813/14235/15251/22773/15242/18740/26423/18503/18420/21385/20473/14465/15375/15434/12442/18505/15400/110805/22431/18595/15405/14165/15402",52
"GO:0060485","GO:0060485","mesenchyme development","39/1057","316/28891",3.73485127220628e-11,1.977230263506e-08,1.55880897834715e-08,"50884/12006/17300/24075/18504/22411/15110/22601/20360/22772/22416/13869/106042/20474/13813/20349/67525/71228/20471/76566/15251/22773/16401/14472/14573/18503/15229/22413/57246/21385/20359/21677/21407/15375/18505/22431/216285/14165/15402",39
