annotation,count,percentage
3' UTR,60,1.084010840108401
5' UTR,17,0.3071364046973803
Distal Intergenic,226,4.083107497741644
Downstream (<=300bp),1,0.01806684733514002
"Exon (ENSMUST00000000122.6/18053, exon 3 of 6)",1,0.01806684733514002
"Exon (ENSMUST00000000543.5/56149, exon 8 of 8)",1,0.01806684733514002
"Exon (ENSMUST00000001513.7/67951, exon 4 of 4)",1,0.01806684733514002
"Exon (ENSMUST00000003318.12/13544, exon 15 of 15)",1,0.01806684733514002
"Exon (ENSMUST00000004494.15/20467, exon 13 of 19)",1,0.01806684733514002
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.01806684733514002
"Exon (ENSMUST00000016399.5/545486, exon 4 of 4)",1,0.01806684733514002
"Exon (ENSMUST00000017961.10/59091, exon 2 of 6)",1,0.01806684733514002
"Exon (ENSMUST00000017961.10/59091, exon 4 of 6)",1,0.01806684733514002
"Exon (ENSMUST00000019938.10/21907, exon 4 of 9)",1,0.01806684733514002
"Exon (ENSMUST00000020287.7/237362, exon 4 of 4)",1,0.01806684733514002
"Exon (ENSMUST00000020552.6/110012, exon 2 of 2)",1,0.01806684733514002
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.01806684733514002
"Exon (ENSMUST00000021641.7/243931, exon 2 of 2)",1,0.01806684733514002
"Exon (ENSMUST00000021681.3/238328, exon 5 of 7)",1,0.01806684733514002
"Exon (ENSMUST00000021693.3/214663, exon 4 of 4)",1,0.01806684733514002
"Exon (ENSMUST00000021948.14/58992, exon 10 of 14)",1,0.01806684733514002
"Exon (ENSMUST00000025311.7/53601, exon 4 of 4)",1,0.01806684733514002
"Exon (ENSMUST00000025986.14/24087, exon 19 of 21)",1,0.01806684733514002
"Exon (ENSMUST00000026190.13/67573, exon 11 of 15)",1,0.01806684733514002
"Exon (ENSMUST00000026890.5/21922, exon 3 of 3)",1,0.01806684733514002
"Exon (ENSMUST00000027404.11/19275, exon 19 of 23)",1,0.01806684733514002
"Exon (ENSMUST00000028118.8/18761, exon 16 of 18)",1,0.01806684733514002
"Exon (ENSMUST00000028188.7/98970, exon 7 of 7)",1,0.01806684733514002
"Exon (ENSMUST00000028883.11/18610, exon 4 of 4)",1,0.01806684733514002
"Exon (ENSMUST00000030547.14/15530, exon 22 of 97)",1,0.01806684733514002
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.01806684733514002
