"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","102/1952","498/28891",2.98012555255512e-24,1.78002899254118e-20,1.30121692547354e-20,"13392/11819/66743/110796/207165/18509/12151/15258/13390/22414/14048/55927/327826/66993/22771/21385/13654/22773/26564/67122/18128/212712/20472/12006/57434/22408/228357/12614/20348/13388/18504/13798/75691/22422/226352/240888/14734/50884/22415/16869/83675/20671/19206/235320/17300/24075/214575/30841/380614/22411/12705/15110/66042/14633/18764/240590/22772/22416/13869/20465/13865/106042/14313/13813/18424/18012/18088/382089/20471/15251/16372/14472/15242/20997/14573/232174/18503/24113/15229/22413/57246/16814/12022/29871/20473/14725/27412/16371/73191/15404/21407/15375/15434/15401/18505/15400/22431/216285/15405/15395/14165/15402",102
"GO:0003002","GO:0003002","regionalization","94/1952","455/28891",1.01055172684879e-22,3.01801273223392e-19,2.20619398050989e-19,"13392/11819/66743/110796/207165/18509/12151/15258/13390/22414/55927/327826/66993/21385/13654/22773/26564/67122/18128/20472/12006/57434/22408/228357/12614/20348/13388/18504/13798/75691/22422/226352/240888/14734/50884/22415/16869/83675/20671/19206/235320/17300/24075/214575/30841/380614/22411/15110/66042/14633/18764/240590/22772/22416/13865/106042/13813/18424/18012/18088/382089/20471/15251/16372/14472/15242/20997/14573/232174/18503/24113/15229/22413/57246/16814/12022/29871/20473/14725/16371/73191/15404/21407/15375/15434/15401/18505/15400/22431/216285/15405/15395/14165/15402",94
"GO:0045165","GO:0045165","cell fate commitment","72/1952","307/28891",5.64477276862473e-21,1.12387425823318e-17,8.21562015587907e-18,"13392/21808/11819/18131/18740/18509/13390/14462/22414/14048/231044/19207/21385/12142/18032/26564/18128/20472/20668/17927/22408/22409/13388/18504/104360/11878/13039/22422/67299/74561/22415/27140/20671/19206/50913/22423/57765/232077/22419/12677/22411/15110/66042/21349/14633/16874/240590/22416/13869/22410/16364/13813/18424/18012/116870/18088/20471/14581/19130/104382/20997/232174/22413/57246/16814/20672/14465/15375/18505/22431/21384/14165",72
"GO:0048562","GO:0048562","embryonic organ morphogenesis","74/1952","335/28891",6.62781425412567e-20,9.89698363497315e-17,7.23478250687191e-17,"20666/13392/21808/105782/110796/12151/15258/54352/15531/13396/14462/19712/14048/12824/67671/327826/73750/320790/21385/22773/26564/109205/18128/212712/20472/58250/15372/22408/12614/13388/110279/18507/18504/11994/71461/50884/20776/16869/20671/30841/22411/15110/22601/14633/18764/22416/20474/18424/18012/109934/20471/14581/19130/15251/14472/20997/24113/57246/16814/21677/26927/20473/15404/15434/15401/15400/110805/216285/18595/15405/21384/14165/20429/15402",74
"GO:0009952","GO:0009952","anterior/posterior pattern specification","57/1952","240/28891",3.68385220273256e-17,4.40072984138432e-14,3.21697240777572e-14,"11819/110796/207165/12151/15258/22414/55927/327826/22773/26564/67122/18128/20472/12006/57434/22408/12614/20348/13388/13798/226352/14734/50884/22415/16869/20671/235320/17300/24075/214575/30841/14633/22416/106042/18424/18012/382089/14472/15242/20997/18503/22413/12022/29871/20473/73191/15404/21407/15434/15401/18505/15400/22431/216285/15405/15395/15402",57
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","65/1952","323/28891",1.55228581365559e-15,1.54530052749414e-12,1.12962834299007e-12,"20666/94093/50724/386655/78558/69121/65960/15258/12579/80288/13390/14462/20379/52662/11491/72183/66313/18550/19245/105083/52463/230597/18128/22340/58250/69601/22408/77794/64074/13388/14733/219134/213452/18751/17826/18049/14734/78560/72514/240185/16971/66042/12577/101540/217342/236794/14313/320150/26356/74048/319922/18053/98403/333088/15251/231014/15242/15229/57246/664805/14119/14725/14465/14165/16948",65
"GO:0050767","GO:0050767","regulation of neurogenesis","83/1952","494/28891",1.19942257291909e-14,1.02345014686368e-11,7.48151102626826e-12,"20666/13392/245886/52822/17863/20187/50849/54214/12579/19047/224617/13390/20539/229715/19712/239667/55927/66993/320790/13654/100313531/13489/12550/18128/73940/103743/58234/57434/18096/17380/228357/20361/20348/17096/13388/17760/22422/17756/118454/17762/67299/18049/16835/235472/13047/13508/22415/382867/50913/12316/83701/16971/12677/22062/19645/22601/20360/21838/22416/18011/29819/70433/24001/74053/20349/20393/17295/18742/18088/94091/19130/12385/15251/18080/330914/22413/18420/16975/20359/18997/14725/73191/20429",83
"GO:0030900","GO:0030900","forebrain development","75/1952","425/28891",1.69146654561981e-14,1.26289120962339e-11,9.23184635688283e-12,"13175/13392/11819/12928/20187/18131/20689/18740/192157/65960/13390/15531/211612/22414/327826/723968/22771/320790/18032/22773/13489/56335/18128/69601/58234/22408/20361/18507/11878/67269/22422/20675/22627/231580/67299/16869/57752/50913/320165/22174/12316/30841/22062/14633/16874/22416/13869/70433/237847/13865/13813/20349/77582/18424/18012/67749/16777/13046/19130/15251/18080/14472/15242/24113/18420/16975/20359/21350/20473/14725/73191/16875/14810/14165/16873",75
"GO:0060562","GO:0060562","epithelial tube morphogenesis","68/1952","395/28891",9.43095059669189e-13,6.25900754600452e-10,4.57538983334245e-10,"21808/105782/12370/14462/22414/14048/21385/22773/67122/67937/18128/12826/20472/18667/58234/22408/12614/13388/18504/71461/14734/216527/50884/17769/16869/20671/19206/330409/30841/22034/15110/75605/66042/22601/14633/18764/22772/22416/56044/106042/20474/20349/17295/21853/71228/20471/18707/15251/16372/14472/15242/20997/14573/15229/22413/57246/16814/21677/14725/16371/15375/18505/99377/22431/216285/18595/14165/15402",68
"GO:0090596","GO:0090596","sensory organ morphogenesis","59/1952","322/28891",2.09357220949695e-12,1.25049068073253e-09,9.14119739472985e-10,"20666/105782/110796/15258/54352/13396/14462/19712/14048/19126/12824/67671/327826/73750/320790/21385/12142/22773/26564/109205/18128/387178/20472/15372/22408/12614/13388/110279/18504/67269/11994/71461/12368/14685/13508/20776/16869/30841/380614/12677/14633/21838/22416/29819/20474/18424/18742/109934/20471/14581/19130/15251/14472/67231/232174/24113/26927/20473/14165",59
