annotation,count,percentage
3' UTR,24,3.5767511177347244
5' UTR,7,1.0432190760059614
Distal Intergenic,43,6.4083457526080485
"Exon (ENSMUST00000000543.5/56149, exon 8 of 8)",1,0.14903129657228018
"Exon (ENSMUST00000001181.12/12834, exon 3 of 28)",1,0.14903129657228018
"Exon (ENSMUST00000002923.9/11544, exon 3 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000002923.9/11544, exon 4 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000003318.12/13544, exon 15 of 15)",1,0.14903129657228018
"Exon (ENSMUST00000005671.9/16001, exon 3 of 21)",1,0.14903129657228018
"Exon (ENSMUST00000006718.14/22409, exon 3 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000011895.13/80297, exon 14 of 36)",1,0.14903129657228018
"Exon (ENSMUST00000017961.10/59091, exon 2 of 6)",1,0.14903129657228018
"Exon (ENSMUST00000020287.7/237362, exon 4 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000020449.11/117599, exon 4 of 13)",1,0.14903129657228018
"Exon (ENSMUST00000023270.13/74201, exon 11 of 11)",1,0.14903129657228018
"Exon (ENSMUST00000025253.11/53761, exon 16 of 31)",1,0.14903129657228018
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.14903129657228018
"Exon (ENSMUST00000028681.14/14061, exon 8 of 14)",1,0.14903129657228018
"Exon (ENSMUST00000028883.11/18610, exon 4 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000029271.4/22065, exon 2 of 12)",1,0.14903129657228018
"Exon (ENSMUST00000029711.8/23920, exon 9 of 22)",1,0.14903129657228018
"Exon (ENSMUST00000031096.10/83379, exon 4 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000032180.6/22421, exon 3 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000033965.13/23965, exon 29 of 29)",1,0.14903129657228018
"Exon (ENSMUST00000034279.15/382034, exon 15 of 16)",1,0.14903129657228018
"Exon (ENSMUST00000034287.9/234796, exon 5 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000035208.13/12217, exon 5 of 12)",1,0.14903129657228018
"Exon (ENSMUST00000037235.6/228787, exon 3 of 3)",1,0.14903129657228018
"Exon (ENSMUST00000037261.3/14764, exon 3 of 3)",1,0.14903129657228018
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.14903129657228018
"Exon (ENSMUST00000039605.7/108161, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000041124.12/170753, exon 5 of 9)",1,0.14903129657228018
"Exon (ENSMUST00000043414.11/105841, exon 13 of 23)",1,0.14903129657228018
"Exon (ENSMUST00000046659.13/242667, exon 7 of 12)",1,0.14903129657228018
"Exon (ENSMUST00000047720.8/242748, exon 2 of 21)",1,0.14903129657228018
"Exon (ENSMUST00000047922.2/230576, exon 7 of 7)",1,0.14903129657228018
"Exon (ENSMUST00000048935.5/240590, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000049308.8/16440, exon 40 of 58)",1,0.14903129657228018
"Exon (ENSMUST00000053288.5/237988, exon 5 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000053392.10/71131, exon 3 of 3)",1,0.14903129657228018
"Exon (ENSMUST00000055535.8/235472, exon 10 of 20)",1,0.14903129657228018
"Exon (ENSMUST00000056977.13/12399, exon 6 of 6)",1,0.14903129657228018
"Exon (ENSMUST00000057613.2/242316, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000058577.4/212127, exon 11 of 13)",1,0.14903129657228018
"Exon (ENSMUST00000059250.7/52592, exon 6 of 10)",1,0.14903129657228018
"Exon (ENSMUST00000061030.9/224055, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000061135.7/66665, exon 2 of 3)",1,0.14903129657228018
"Exon (ENSMUST00000061427.9/330119, exon 20 of 22)",1,0.14903129657228018
"Exon (ENSMUST00000061614.7/14611, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000061890.7/101095, exon 8 of 8)",1,0.14903129657228018
"Exon (ENSMUST00000062522.8/ENSMUST00000062522.8, exon 5 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000063465.11/22418, exon 4 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000064166.4/239530, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000069098.6/320706, exon 14 of 15)",1,0.14903129657228018
"Exon (ENSMUST00000073124.8/69228, exon 7 of 7)",1,0.14903129657228018
"Exon (ENSMUST00000077962.7/240444, exon 4 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000079881.10/272347, exon 6 of 6)",1,0.14903129657228018
"Exon (ENSMUST00000081232.8/234779, exon 18 of 33)",1,0.14903129657228018
"Exon (ENSMUST00000081525.3/71904, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000081544.12/116837, exon 7 of 32)",1,0.14903129657228018
"Exon (ENSMUST00000082209.12/20273, exon 27 of 27)",2,0.29806259314456035
"Exon (ENSMUST00000084787.5/20264, exon 28 of 28)",1,0.14903129657228018
"Exon (ENSMUST00000088049.4/16679, exon 9 of 9)",1,0.14903129657228018
"Exon (ENSMUST00000095580.2/68802, exon 2 of 20)",1,0.14903129657228018
"Exon (ENSMUST00000098278.3/272411, exon 2 of 2)",1,0.14903129657228018
"Exon (ENSMUST00000101045.9/11941, exon 19 of 22)",1,0.14903129657228018
"Exon (ENSMUST00000102950.9/74309, exon 11 of 12)",1,0.14903129657228018
"Exon (ENSMUST00000103037.4/16470, exon 2 of 3)",1,0.14903129657228018
"Exon (ENSMUST00000103084.3/228876, exon 5 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000106051.7/97130, exon 5 of 7)",1,0.14903129657228018
"Exon (ENSMUST00000106077.7/215493, exon 5 of 5)",1,0.14903129657228018
"Exon (ENSMUST00000106903.7/192775, exon 6 of 14)",1,0.14903129657228018
"Exon (ENSMUST00000108493.2/629378, exon 4 of 4)",1,0.14903129657228018
"Exon (ENSMUST00000109013.8/71774, exon 2 of 8)",1,0.14903129657228018
"Exon (ENSMUST00000109162.8/22722, exon 9 of 9)",1,0.14903129657228018
"Exon (ENSMUST00000109358.7/17183, exon 6 of 9)",1,0.14903129657228018
"Exon (ENSMUST00000110238.9/68750, exon 10 of 10)",1,0.14903129657228018
