annotation,count,percentage
3' UTR,10,1.2626262626262625
5' UTR,4,0.5050505050505051
Distal Intergenic,33,4.166666666666666
"Exon (ENSMUST00000000127.5/22415, exon 3 of 5)",1,0.12626262626262627
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.12626262626262627
"Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",1,0.12626262626262627
"Exon (ENSMUST00000027404.11/19275, exon 19 of 23)",1,0.12626262626262627
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000044798.3/241769, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000045473.15/68875, exon 3 of 5)",1,0.12626262626262627
"Exon (ENSMUST00000046371.12/235044, exon 7 of 10)",1,0.12626262626262627
"Exon (ENSMUST00000050519.7/243312, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000051016.4/109305, exon 2 of 3)",1,0.12626262626262627
"Exon (ENSMUST00000051089.3/ENSMUST00000051089.3, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000051676.6/100342, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000052969.14/108800, exon 5 of 7)",1,0.12626262626262627
"Exon (ENSMUST00000053568.1/235402, exon 4 of 4)",1,0.12626262626262627
"Exon (ENSMUST00000053577.8/17075, exon 4 of 10)",1,0.12626262626262627
"Exon (ENSMUST00000057831.7/68709, exon 7 of 8)",1,0.12626262626262627
"Exon (ENSMUST00000057927.9/69903, exon 5 of 12)",1,0.12626262626262627
"Exon (ENSMUST00000073391.4/546726, exon 5 of 6)",1,0.12626262626262627
"Exon (ENSMUST00000075827.4/16450, exon 26 of 26)",1,0.12626262626262627
"Exon (ENSMUST00000076251.6/319748, exon 2 of 3)",1,0.12626262626262627
"Exon (ENSMUST00000078508.6/170574, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000082303.12/12819, exon 3 of 39)",1,0.12626262626262627
"Exon (ENSMUST00000091704.6/319179, exon 2 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000094451.3/269604, exon 3 of 4)",1,0.12626262626262627
"Exon (ENSMUST00000100467.9/100683, exon 67 of 71)",1,0.12626262626262627
"Exon (ENSMUST00000108362.7/80297, exon 15 of 18)",1,0.12626262626262627
"Exon (ENSMUST00000113654.7/241296, exon 2 of 3)",1,0.12626262626262627
"Exon (ENSMUST00000113726.7/245945, exon 4 of 7)",1,0.12626262626262627
"Exon (ENSMUST00000122376.1/ENSMUST00000122376.1, exon 1 of 1)",1,0.12626262626262627
"Exon (ENSMUST00000128402.2/668303, exon 12 of 16)",1,0.12626262626262627
"Exon (ENSMUST00000128402.2/668303, exon 8 of 16)",1,0.12626262626262627
"Exon (ENSMUST00000130235.7/26564, exon 9 of 9)",1,0.12626262626262627
"Exon (ENSMUST00000137714.1/ENSMUST00000137714.1, exon 1 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000137984.1/ENSMUST00000137984.1, exon 1 of 9)",1,0.12626262626262627
"Exon (ENSMUST00000154873.8/21678, exon 2 of 13)",1,0.12626262626262627
"Exon (ENSMUST00000166750.8/74440, exon 10 of 21)",1,0.12626262626262627
"Exon (ENSMUST00000171238.7/329003, exon 2 of 6)",1,0.12626262626262627
"Exon (ENSMUST00000176655.7/20276, exon 3 of 13)",1,0.12626262626262627
"Exon (ENSMUST00000181029.2/ENSMUST00000181029.2, exon 1 of 1)",1,0.12626262626262627
"Exon (ENSMUST00000189400.6/74229, exon 3 of 3)",1,0.12626262626262627
"Exon (ENSMUST00000191428.6/14107, exon 10 of 27)",2,0.25252525252525254
"Exon (ENSMUST00000194542.5/50868, exon 3 of 6)",1,0.12626262626262627
"Exon (ENSMUST00000200000.1/ENSMUST00000200000.1, exon 1 of 1)",1,0.12626262626262627
"Exon (ENSMUST00000209650.1/ENSMUST00000209650.1, exon 1 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000237660.1/ENSMUST00000237660.1, exon 1 of 2)",1,0.12626262626262627
"Exon (ENSMUST00000239094.1/ENSMUST00000239094.1, exon 1 of 1)",1,0.12626262626262627
"Intron (ENSMUST00000000127.5/22415, intron 2 of 4)",1,0.12626262626262627
"Intron (ENSMUST00000026585.13/64540, intron 1 of 7)",1,0.12626262626262627
"Intron (ENSMUST00000030439.14/66743, intron 2 of 14)",1,0.12626262626262627
"Intron (ENSMUST00000041730.10/16917, intron 2 of 7)",1,0.12626262626262627
"Intron (ENSMUST00000060223.3/225791, intron 1 of 1)",1,0.12626262626262627
"Intron (ENSMUST00000065438.12/104010, intron 1 of 11)",1,0.12626262626262627
"Intron (ENSMUST00000105497.7/14628, intron 2 of 5)",1,0.12626262626262627
"Intron (ENSMUST00000115713.8/100042150, intron 1 of 9)",1,0.12626262626262627
"Intron (ENSMUST00000128402.2/668303, intron 3 of 15)",1,0.12626262626262627
"Intron (ENSMUST00000137714.1/ENSMUST00000137714.1, intron 1 of 1)",1,0.12626262626262627
"Intron (ENSMUST00000210378.1/ENSMUST00000210378.1, intron 3 of 7)",2,0.25252525252525254
"Intron (ENSMUST00000211002.1/76615, intron 1 of 3)",1,0.12626262626262627
Promoter (1-2kb),28,3.535353535353535
Promoter (2-3kb),13,1.6414141414141417
Promoter (<=1kb),644,81.31313131313132
