annotation,count,percentage
3' UTR,28,1.0769230769230769
5' UTR,8,0.3076923076923077
Distal Intergenic,104,4
"Exon (ENSMUST00000000127.5/22415, exon 3 of 5)",1,0.038461538461538464
"Exon (ENSMUST00000004494.15/20467, exon 13 of 19)",1,0.038461538461538464
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.038461538461538464
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.038461538461538464
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.038461538461538464
"Exon (ENSMUST00000019616.5/15898, exon 8 of 11)",1,0.038461538461538464
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.038461538461538464
"Exon (ENSMUST00000021641.7/243931, exon 2 of 2)",1,0.038461538461538464
"Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",1,0.038461538461538464
"Exon (ENSMUST00000026890.5/21922, exon 3 of 3)",1,0.038461538461538464
"Exon (ENSMUST00000027404.11/19275, exon 19 of 23)",1,0.038461538461538464
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.038461538461538464
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.038461538461538464
"Exon (ENSMUST00000034707.14/20586, exon 29 of 34)",1,0.038461538461538464
"Exon (ENSMUST00000037007.3/14027, exon 7 of 22)",1,0.038461538461538464
"Exon (ENSMUST00000039775.8/243914, exon 8 of 9)",1,0.038461538461538464
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.038461538461538464
"Exon (ENSMUST00000040599.14/215690, exon 3 of 30)",1,0.038461538461538464
"Exon (ENSMUST00000040636.8/56546, exon 4 of 4)",1,0.038461538461538464
"Exon (ENSMUST00000042035.15/107831, exon 2 of 31)",1,0.038461538461538464
"Exon (ENSMUST00000044798.3/241769, exon 2 of 2)",1,0.038461538461538464
"Exon (ENSMUST00000044970.6/17309, exon 2 of 2)",2,0.07692307692307693
"Exon (ENSMUST00000045473.15/68875, exon 3 of 5)",1,0.038461538461538464
"Exon (ENSMUST00000046351.6/233067, exon 3 of 3)",1,0.038461538461538464
"Exon (ENSMUST00000046371.12/235044, exon 7 of 10)",1,0.038461538461538464
"Exon (ENSMUST00000048544.13/76895, exon 5 of 7)",1,0.038461538461538464
"Exon (ENSMUST00000049927.5/ENSMUST00000049927.5, exon 1 of 3)",1,0.038461538461538464
"Exon (ENSMUST00000050519.7/243312, exon 2 of 2)",2,0.07692307692307693
"Exon (ENSMUST00000051016.4/109305, exon 2 of 3)",1,0.038461538461538464
"Exon (ENSMUST00000051089.3/ENSMUST00000051089.3, exon 2 of 2)",1,0.038461538461538464
"Exon (ENSMUST00000051676.6/100342, exon 2 of 2)",1,0.038461538461538464
"Exon (ENSMUST00000052969.14/108800, exon 5 of 7)",1,0.038461538461538464
"Exon (ENSMUST00000053177.13/72145, exon 44 of 67)",1,0.038461538461538464
"Exon (ENSMUST00000053568.1/235402, exon 4 of 4)",1,0.038461538461538464
"Exon (ENSMUST00000053577.8/17075, exon 4 of 10)",1,0.038461538461538464
"Exon (ENSMUST00000057090.11/68760, exon 4 of 4)",1,0.038461538461538464
"Exon (ENSMUST00000057831.7/68709, exon 7 of 8)",1,0.038461538461538464
