"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006338","GO:0006338","chromatin remodeling","228/6417","489/28891",2.30882272558939e-33,9.81803295845208e-30,4.31841242521806e-30,"17984/21969/83766/109095/18148/69726/116871/218850/29861/12649/76719/116848/15364/170936/13194/17192/75605/20588/56335/104248/16596/22632/18706/22589/84505/16905/11909/30951/19820/231386/58243/319151/101631/320713/66336/66578/193796/20586/20587/14055/17765/70673/216850/213742/105203/80748/22083/170823/320790/74026/71389/67772/107435/11546/78783/66929/22289/208727/238247/66310/14957/52808/244059/13163/15191/140858/13990/63830/107771/243842/21849/12055/66511/57261/15081/76804/78878/170644/26992/97122/239122/83797/217127/108989/70020/53890/20682/14683/29877/68058/20591/234366/70790/56637/27221/56086/23942/223499/18508/17283/320595/233532/12615/21420/73884/106143/15353/239364/53605/101739/17869/225876/18626/68094/20937/226830/231151/15078/75410/70802/71514/16535/16468/20466/104271/16969/23837/18140/19712/66993/226976/18432/11785/20918/12005/14958/319162/57741/93761/81898/15289/81601/21652/53892/225280/101867/66403/18676/72612/71954/75565/15185/110749/224440/15193/14056/70127/17769/101685/56632/54169/229542/22385/70252/21375/224826/17257/17216/69612/51812/194388/233875/19708/319154/54343/77853/93760/67628/107817/22378/18673/67155/69837/244349/21761/16598/21665/64050/239985/16906/14312/69587/321000/217827/93762/102991/68729/22658/20613/12189/13435/12053/17955/260423/56200/13548/225888/67733/232187/12577/12417/208266/14013/53893/55982/22110/15161/14462/13626/75329/75339/12611/13831/73473/229700/18627/50708/70238",228
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","216/6417","454/28891",3.03775772229334e-33,9.81803295845208e-30,4.31841242521806e-30,"104394/12144/219103/13871/83766/71276/19054/216021/22410/26427/116871/20133/18854/102423/29861/229543/404710/12649/381293/12236/20479/77011/75770/13194/26380/20588/234736/12575/20184/12323/18763/108000/12034/12428/66209/12237/66197/18027/12313/235661/30949/67052/330216/20586/20587/12450/218630/218294/28010/100088/105837/105513/66442/15512/21803/75826/107047/12021/18014/19055/11920/107771/15574/116748/12193/107995/268697/71375/12055/57261/21987/12447/109019/26992/11792/15904/381921/19052/76454/68612/13685/83797/108989/228714/15902/104418/12444/54124/52004/12567/68193/56371/382985/17283/320595/229776/69681/13555/108058/53317/227331/69274/12366/68431/20460/17869/13649/68094/12568/72508/13557/50523/67974/20135/20466/18032/12449/75608/233805/319944/208583/14841/66671/75430/12581/69581/12427/66993/17193/19891/66214/208768/18392/66977/231600/53892/83383/54394/68953/22591/20104/56150/22687/14056/52206/70127/59036/72993/50496/77035/114714/12530/52696/56190/16600/17257/26951/24100/50850/12443/327799/12043/19708/12905/12580/16319/15937/70891/93760/67628/67155/56453/67849/218793/18018/12452/18767/27375/239985/240665/76464/59126/11789/16906/214444/52468/67655/26931/22680/52563/17120/12189/67121/67991/17863/13559/76843/227292/13684/69917/12577/52679/246735/12579/116733/235041/380694/72400/12795/270669/67857/13205/12572/59008/19186/107976",216
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","213/6417","451/28891",3.14958121336287e-32,6.78629765439253e-29,2.98491889729583e-29,"216080/18521/107035/22410/72330/213990/18854/232539/381293/66498/22393/14673/80890/72194/75717/13194/13666/57320/20588/109689/74165/11993/233877/80750/14828/24086/30843/14198/229644/72179/50754/67903/23805/66244/224109/216440/17463/104771/140630/15204/20834/217379/223870/170823/110616/65256/106042/228775/211255/214931/78913/12317/66967/12234/107995/68292/233902/240263/73296/69259/76788/12328/11865/14238/75234/22210/57296/76454/22215/68612/58799/230815/192193/56407/74126/67245/68053/68970/67819/12753/76577/103573/19181/56637/116891/56371/271005/223499/269523/20439/72844/70294/230904/216869/107568/52551/68431/14629/19173/227619/19053/219158/74646/75788/224938/68477/14794/66349/12449/20747/56486/56468/63958/56424/21762/80751/237353/12005/387524/50873/83814/414872/26442/19182/81601/22230/231600/67128/19359/14084/329795/71991/50762/433693/19165/53312/225896/100041286/26420/52206/22214/70348/211770/59025/14155/224727/224826/268721/21927/213311/17754/18024/13198/216150/75744/100494/327799/230903/74374/50758/77987/54197/55992/19822/74841/108660/68795/319701/67025/104318/23802/217410/71538/56085/70382/11789/70611/59029/14154/15511/26931/109815/52563/14694/74125/30839/140499/193670/106025/30838/76843/22213/12330/19185/24105/76375/94090/23806/211949/67089/77006/106052/54644/18786/212114/12795/16396/59008/238896/26374/28199/17846/227693",213
"GO:0198738","GO:0198738","cell-cell signaling by wnt","216/6417","462/28891",7.03783382468377e-32,1.1373139460689e-28,5.00241820012391e-29,"14371/13393/22410/13728/17242/84092/66743/15364/19273/20379/20479/107934/69601/14365/13194/14783/74256/23892/14160/56811/59004/72043/72125/18763/66277/103978/244667/56332/22417/16480/80707/23805/16348/20319/20586/22411/20680/68010/22418/56484/73739/18605/22083/21844/68889/13726/67772/74775/106042/22414/14184/21414/12614/21803/84035/75826/114604/70495/12234/629378/195208/20677/12447/110648/20869/227210/11865/26992/54624/22210/26385/67943/18741/22409/58799/16543/20729/29811/12022/208846/214897/20682/70790/72135/13543/56637/14296/27041/74025/269523/20439/18128/14183/73181/71890/73389/14836/11538/11816/17869/217011/13649/14173/13144/50523/232341/219158/13653/68031/22421/23988/67974/268980/17847/67916/58198/20042/27412/380702/18121/14735/54198/17127/26563/70425/54612/12005/14362/67488/20473/50873/230824/140577/67122/330938/407821/74499/19043/329795/56274/21929/67020/103236/20674/53614/24136/59036/14369/320587/22601/665113/19664/360216/16600/56515/213326/13198/73668/12443/50781/12876/432940/21888/21983/108079/71461/104318/104831/23802/12558/19277/11789/21885/53883/21887/107351/13001/20671/56805/16646/76246/70300/21951/242939/12995/16469/381259/67457/72345/211383/70122/14370/20665/30838/15248/330096/93960/114606/78560/216795/83675/54644/14462/77938/67087/22422/26564/22419/13205/26401/235542/21833/380718/107515/14634/18099",216
"GO:0016055","GO:0016055","Wnt signaling pathway","215/6417","460/28891",1.02974658134508e-31,1.33125638036292e-28,5.8554642446591e-29,"14371/13393/22410/13728/17242/84092/66743/15364/19273/20379/20479/107934/69601/14365/13194/14783/74256/23892/14160/56811/59004/72043/72125/18763/66277/103978/244667/56332/22417/16480/80707/23805/16348/20319/20586/22411/20680/68010/22418/56484/73739/18605/22083/21844/68889/13726/67772/74775/106042/22414/14184/21414/12614/21803/84035/75826/114604/70495/12234/629378/195208/20677/12447/110648/20869/227210/11865/26992/54624/22210/26385/67943/18741/22409/58799/16543/20729/29811/12022/208846/214897/20682/70790/72135/13543/56637/14296/27041/74025/269523/20439/18128/14183/73181/71890/73389/14836/11538/11816/17869/217011/13649/14173/13144/50523/232341/219158/13653/68031/22421/23988/67974/268980/17847/67916/58198/20042/27412/380702/18121/14735/54198/17127/26563/70425/54612/12005/14362/67488/20473/50873/230824/140577/67122/330938/407821/74499/19043/329795/56274/21929/67020/103236/20674/53614/24136/59036/14369/320587/22601/665113/19664/360216/16600/56515/213326/13198/73668/12443/50781/12876/432940/21888/21983/108079/71461/104318/23802/12558/19277/11789/21885/53883/21887/107351/13001/20671/56805/16646/76246/70300/21951/242939/12995/16469/381259/67457/72345/211383/70122/14370/20665/30838/15248/330096/93960/114606/78560/216795/83675/54644/14462/77938/67087/22422/26564/22419/13205/26401/235542/21833/380718/107515/14634/18099",215
"GO:0050767","GO:0050767","regulation of neurogenesis","225/6417","494/28891",4.34969262101354e-31,4.68606885037192e-28,2.06114381918554e-28,"12064/235402/330790/69743/18039/17190/17242/13047/15364/98733/58234/13841/70237/214968/14365/12032/12361/56710/56717/12323/16835/14375/13385/50913/244667/56381/27374/229715/13631/14025/20352/12017/20732/18049/59041/18205/16975/22418/19317/83431/21844/320790/140570/66713/14184/23999/21803/269878/20312/18212/12561/19055/22339/13844/18742/20660/67838/20869/18844/76089/211323/11865/15904/16885/24001/18536/76454/23873/78748/67287/22129/65254/19697/15902/17760/108138/21838/11423/83701/217166/56637/545156/15213/22341/18508/18128/19744/12168/20194/73181/13555/71955/11538/53605/11816/76965/17869/13649/14173/12568/18016/16542/13003/108100/18606/14580/74006/22421/75788/20681/74053/56320/67095/19712/18121/18222/13654/65086/66993/18080/13388/74117/213084/16878/18213/22352/22241/18997/103743/330938/20320/14297/20563/20350/13389/387216/20674/24136/14056/14461/11858/19280/20562/18125/12767/22601/665113/15207/12724/319757/15208/244058/171207/17257/235611/63953/17344/19266/21907/104156/74132/26456/20315/17380/19047/30948/73940/19016/17096/319583/55927/20927/382253/269951/14254/15251/13169/20893/319740/97165/18420/76893/20720/67784/238276/242620/14912/18472/20353/22068/69807/17863/20665/13838/227292/19268/17118/18186/217715/66515/13690/68585/12579/114606/56711/20358/79362/20585/229285/71918/17756/230598/18015/245886/70083/20360/20354/26395/22422/54713/17755/18627/28000/14634/15205",225
"GO:0045786","GO:0045786","negative regulation of cell cycle","193/6417","400/28891",7.80850942198412e-31,7.21060070052933e-28,3.17154645846302e-28,"29857/100342/12144/19054/18159/18148/26427/18854/102423/229543/12649/12236/245000/240843/77011/69601/14365/100683/66131/234736/12575/20184/56710/100502766/22589/66209/12237/11909/235661/30949/67052/12450/20834/28010/105837/66442/17245/14184/21803/18005/107047/12021/21858/239789/66971/11920/15574/15370/12193/107995/268697/71375/17300/633285/57261/109019/20467/225160/26992/381921/76454/21981/69034/18747/108989/12367/104418/52004/12753/12226/68193/56371/17283/14183/107829/192231/13555/11852/227331/69274/12366/20460/231724/217011/13649/20937/12568/50523/219158/27103/28114/11819/12449/233805/208583/14841/75430/12581/17193/11785/16878/216810/19891/66214/14451/208768/18392/268491/66977/231600/83383/19355/54394/57441/68953/22591/101867/20104/18749/329795/268465/19361/12952/21929/56150/20674/17425/14056/59036/22385/14155/52696/56190/16600/20112/26951/71059/24100/12443/52040/327799/12043/65964/12905/12580/16319/15937/229228/382073/12399/622408/56453/27223/66854/15446/76464/11789/101565/214444/52468/93762/67177/21951/26931/22680/68729/211651/17120/12189/105782/12228/67991/11787/76843/227292/69917/12577/218914/52679/12579/208266/116733/235041/72400/106052/14462/12795/270669/226591/235323/28000/225372/107976",193
"GO:0034248","GO:0034248","regulation of amide metabolic process","220/6417","482/28891",1.38537672773835e-30,1.11938439601259e-27,4.92355597581748e-28,"319801/100342/234384/18148/230784/207952/18854/140488/231279/319278/214580/15572/22393/13211/80890/217980/13666/69674/269037/229096/56335/74108/98956/228019/56717/208922/52874/229317/67493/22608/78893/232164/56334/16201/224742/66118/13631/13688/73830/243574/224045/19317/20698/15983/140570/276770/228866/18212/69125/56541/12317/66971/16210/319817/12193/233033/211006/20660/108954/20677/230861/16475/217869/11307/20181/17347/13685/666794/19205/66912/108989/19697/18604/12367/104001/69956/12567/232791/13629/22057/23879/55944/225363/78428/227331/68036/17350/107508/11816/20823/67557/27998/18626/68966/239528/223453/228026/72508/13144/83485/78697/236900/27103/19045/23988/72201/100715/22121/217351/230738/66362/19653/19401/20918/218506/15568/67579/22352/68581/27979/13078/66892/16549/56716/234594/70354/13803/100037258/21357/233833/234734/72181/56632/56040/19735/53357/11991/13665/65967/12696/50911/18024/239606/214424/16011/192170/226982/14433/65964/17975/26413/30948/225929/55992/13418/16418/17855/52846/70769/30959/70640/24015/20167/20168/11789/319765/58994/17149/66399/212167/208691/64930/11652/52856/15469/332397/67267/17690/12877/241846/13636/18753/14694/22695/20683/17973/14786/27058/72068/210106/105782/27273/217331/13838/13684/12785/13690/213988/19878/75422/68585/78796/73826/16589/108037/15473/214150/56422/212114/18813/19704/13205/106338/236511/18627/11305/100503670/75593/110954/16007",220
"GO:1901873","GO:1901873","regulation of post-translational protein modification","155/6417","295/28891",3.37850137743332e-30,2.426514767081e-27,1.06729031818098e-27,"11624/216080/67313/59026/18148/72330/18854/229615/76719/116848/22393/57320/109689/56289/56717/59004/12042/107831/80750/14828/67561/50754/78246/24116/18049/20698/217379/105837/18570/106042/14184/228775/208727/21803/75826/11863/13163/57783/15519/140858/26903/12234/107995/20677/12328/73945/22187/14238/21353/22210/16885/20115/22215/332110/67245/19697/213539/67819/224619/56637/56371/93836/269523/20439/18952/71890/15353/239364/230904/216869/18045/20937/12568/14629/208650/232341/13653/21812/23988/80985/66412/233805/56486/83945/230738/56424/226976/18432/64685/12069/12005/50873/57741/81898/192656/231600/56693/101867/12952/21929/381359/56150/19165/225896/26420/14461/22385/211770/17257/13819/66915/76273/14360/208836/68350/69612/51812/327799/71974/108705/67025/217410/15251/56085/70611/93762/12189/72345/18046/100737/67046/67121/319974/56200/66855/28135/55982/211949/72400/22196/106052/15161/102323/13626/117198/18786/65019/13205/18754/16396/18627/15502/11305/17846/100503670",155
"GO:0042063","GO:0042063","gliogenesis","190/6417","397/28891",8.39630606703435e-30,5.427372241731e-27,2.38720238811156e-27,"17984/235402/330790/13871/69743/99512/17190/269604/110355/23928/17242/230822/50914/15364/58234/18504/69601/56335/12032/56717/16835/330166/232232/13488/16847/108067/50913/18027/66277/244667/27374/14784/12017/20732/14357/17936/18205/110893/18023/29873/20586/224109/224045/16975/19317/18605/21844/234094/14184/21803/13667/54126/20312/17988/18212/18742/12912/20677/17250/16777/211323/20664/209354/66922/15904/12929/22066/19697/12570/15902/20682/20678/217166/22341/18508/18128/51886/19744/226646/13555/209012/17869/16795/13649/18438/72948/14173/12568/18016/13003/18606/14580/20681/67916/18810/18032/20679/13363/12799/18121/13654/26563/20848/16513/13388/74117/226115/16878/18213/22352/14810/13167/103743/18992/13389/328365/387216/24136/14056/12767/12724/319757/15208/17257/18441/63953/21907/73668/104156/21808/252864/13796/26413/19047/30948/73940/19016/17096/56386/11496/19153/20927/18591/100609/319565/269951/14254/215798/12558/20655/76893/11652/20720/77053/236539/14912/18472/93742/19058/105782/121021/17863/20665/13838/217715/110157/15461/68585/12579/20662/243853/11932/56711/18693/15212/71918/74761/13626/67453/18015/70083/26395/26564/12527/11305/28000/17937/14634/11839/15205",190
