annotation,count,percentage
3' UTR,74,1.225774391253934
5' UTR,18,0.2981613384131191
Distal Intergenic,239,3.958919993374192
"Exon (ENSMUST00000000543.5/56149, exon 8 of 8)",1,0.016564518800728838
"Exon (ENSMUST00000004494.15/20467, exon 13 of 19)",1,0.016564518800728838
"Exon (ENSMUST00000006071.13/18423, exon 5 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000011895.13/80297, exon 16 of 36)",1,0.016564518800728838
"Exon (ENSMUST00000017961.10/59091, exon 2 of 6)",1,0.016564518800728838
"Exon (ENSMUST00000017961.10/59091, exon 4 of 6)",1,0.016564518800728838
"Exon (ENSMUST00000018478.10/16706, exon 4 of 19)",1,0.016564518800728838
"Exon (ENSMUST00000019938.10/21907, exon 4 of 9)",1,0.016564518800728838
"Exon (ENSMUST00000020552.6/110012, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000020581.2/15166, exon 2 of 9)",1,0.016564518800728838
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.016564518800728838
"Exon (ENSMUST00000021693.3/214663, exon 4 of 4)",1,0.016564518800728838
"Exon (ENSMUST00000022665.3/246710, exon 5 of 10)",1,0.016564518800728838
"Exon (ENSMUST00000025311.7/53601, exon 4 of 4)",1,0.016564518800728838
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.016564518800728838
"Exon (ENSMUST00000025986.14/24087, exon 19 of 21)",1,0.016564518800728838
"Exon (ENSMUST00000026190.13/67573, exon 11 of 15)",1,0.016564518800728838
"Exon (ENSMUST00000028118.8/18761, exon 16 of 18)",1,0.016564518800728838
"Exon (ENSMUST00000030547.14/15530, exon 22 of 97)",1,0.016564518800728838
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.016564518800728838
"Exon (ENSMUST00000030902.12/70673, exon 9 of 17)",1,0.016564518800728838
"Exon (ENSMUST00000032571.9/384569, exon 4 of 4)",1,0.016564518800728838
"Exon (ENSMUST00000033965.13/23965, exon 23 of 29)",1,0.016564518800728838
"Exon (ENSMUST00000033965.13/23965, exon 29 of 29)",1,0.016564518800728838
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000035323.5/272382, exon 6 of 6)",1,0.016564518800728838
"Exon (ENSMUST00000035499.4/56741, exon 7 of 20)",1,0.016564518800728838
"Exon (ENSMUST00000035939.7/ENSMUST00000035939.7, exon 1 of 1)",1,0.016564518800728838
"Exon (ENSMUST00000036467.4/217217, exon 3 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000036554.13/239273, exon 12 of 31)",1,0.016564518800728838
"Exon (ENSMUST00000036999.9/269713, exon 3 of 16)",1,0.016564518800728838
"Exon (ENSMUST00000037007.3/14027, exon 22 of 22)",1,0.016564518800728838
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000037547.8/214240, exon 8 of 8)",1,0.016564518800728838
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.016564518800728838
"Exon (ENSMUST00000040111.9/209683, exon 24 of 24)",1,0.016564518800728838
"Exon (ENSMUST00000042861.6/74732, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000043050.8/59031, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000043414.11/105841, exon 13 of 23)",1,0.016564518800728838
"Exon (ENSMUST00000044798.3/241769, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000044970.6/17309, exon 2 of 2)",2,0.033129037601457675
"Exon (ENSMUST00000046351.6/233067, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000047951.8/230904, exon 2 of 6)",1,0.016564518800728838
"Exon (ENSMUST00000048452.5/84094, exon 3 of 6)",1,0.016564518800728838
"Exon (ENSMUST00000048935.5/240590, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000049156.6/74347, exon 5 of 8)",1,0.016564518800728838
"Exon (ENSMUST00000049400.14/107351, exon 5 of 14)",1,0.016564518800728838
"Exon (ENSMUST00000049927.5/ENSMUST00000049927.5, exon 1 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000050372.9/241324, exon 3 of 13)",1,0.016564518800728838
"Exon (ENSMUST00000051016.4/109305, exon 2 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000052125.6/58220, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000053392.10/71131, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000054449.13/18810, exon 28 of 33)",1,0.016564518800728838
"Exon (ENSMUST00000054449.13/18810, exon 33 of 33)",3,0.04969355640218651
"Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",2,0.033129037601457675
"Exon (ENSMUST00000055433.4/211949, exon 2 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000056946.7/214854, exon 2 of 4)",1,0.016564518800728838
"Exon (ENSMUST00000057831.7/68709, exon 7 of 8)",1,0.016564518800728838
"Exon (ENSMUST00000057927.9/69903, exon 5 of 12)",1,0.016564518800728838
"Exon (ENSMUST00000058418.7/243328, exon 8 of 11)",1,0.016564518800728838
"Exon (ENSMUST00000058997.14/207259, exon 5 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000059193.6/14062, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000059648.9/71106, exon 8 of 8)",1,0.016564518800728838
"Exon (ENSMUST00000059667.8/170638, exon 4 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000061135.7/66665, exon 2 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000061169.6/545276, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000061390.8/243853, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000061614.7/14611, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000061850.4/74653, exon 4 of 5)",1,0.016564518800728838
"Exon (ENSMUST00000065698.6/231630, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000069098.6/320706, exon 14 of 15)",1,0.016564518800728838
"Exon (ENSMUST00000069520.10/20977, exon 6 of 7)",1,0.016564518800728838
"Exon (ENSMUST00000070116.11/54607, exon 3 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000070864.13/12287, exon 19 of 46)",1,0.016564518800728838
"Exon (ENSMUST00000071101.7/ENSMUST00000071101.7, exon 1 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000075290.7/225742, exon 8 of 8)",1,0.016564518800728838
"Exon (ENSMUST00000075317.11/68070, exon 19 of 24)",1,0.016564518800728838
"Exon (ENSMUST00000076251.6/319748, exon 2 of 3)",1,0.016564518800728838
"Exon (ENSMUST00000077282.6/226255, exon 17 of 29)",1,0.016564518800728838
"Exon (ENSMUST00000077962.7/240444, exon 4 of 4)",1,0.016564518800728838
"Exon (ENSMUST00000081232.8/234779, exon 18 of 33)",1,0.016564518800728838
"Exon (ENSMUST00000081619.9/14218, exon 15 of 15)",1,0.016564518800728838
"Exon (ENSMUST00000086195.6/100503355, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000087723.4/18131, exon 24 of 33)",1,0.016564518800728838
"Exon (ENSMUST00000087971.10/22722, exon 6 of 6)",1,0.016564518800728838
"Exon (ENSMUST00000089299.5/504193, exon 5 of 9)",1,0.016564518800728838
"Exon (ENSMUST00000090558.9/53883, exon 2 of 34)",1,0.016564518800728838
"Exon (ENSMUST00000091420.5/ENSMUST00000091420.5, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000091704.6/319179, exon 2 of 2)",1,0.016564518800728838
"Exon (ENSMUST00000092486.10/237360, exon 4 of 22)",1,0.016564518800728838
"Exon (ENSMUST00000093299.12/114716, exon 7 of 7)",1,0.016564518800728838
"Exon (ENSMUST00000093942.4/217143, exon 11 of 11)",1,0.016564518800728838
