annotation,count,percentage
3' UTR,23,1.8355945730247407
5' UTR,9,0.7182761372705506
Distal Intergenic,57,4.549082202713488
"Exon (ENSMUST00000001722.13/73608, exon 3 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000002327.5/23853, exon 6 of 11)",1,0.07980845969672785
"Exon (ENSMUST00000003154.6/13637, exon 2 of 4)",1,0.07980845969672785
"Exon (ENSMUST00000003351.12/14813, exon 13 of 13)",1,0.07980845969672785
"Exon (ENSMUST00000003351.12/14813, exon 3 of 13)",1,0.07980845969672785
"Exon (ENSMUST00000003762.7/15116, exon 5 of 5)",1,0.07980845969672785
"Exon (ENSMUST00000010298.6/234857, exon 3 of 15)",1,0.07980845969672785
"Exon (ENSMUST00000019625.11/17885, exon 27 of 40)",1,0.07980845969672785
"Exon (ENSMUST00000021056.7/110880, exon 24 of 24)",1,0.07980845969672785
"Exon (ENSMUST00000021458.12/20741, exon 23 of 36)",1,0.07980845969672785
"Exon (ENSMUST00000025202.7/16502, exon 2 of 2)",1,0.07980845969672785
"Exon (ENSMUST00000025253.11/53761, exon 16 of 31)",1,0.07980845969672785
"Exon (ENSMUST00000029371.2/55994, exon 3 of 6)",1,0.07980845969672785
"Exon (ENSMUST00000029371.2/55994, exon 5 of 6)",1,0.07980845969672785
"Exon (ENSMUST00000030170.14/382018, exon 16 of 44)",1,0.07980845969672785
"Exon (ENSMUST00000031591.9/16873, exon 3 of 5)",1,0.07980845969672785
"Exon (ENSMUST00000032180.6/22421, exon 3 of 4)",1,0.07980845969672785
"Exon (ENSMUST00000033300.3/11870, exon 3 of 5)",1,0.07980845969672785
"Exon (ENSMUST00000034510.8/58235, exon 6 of 6)",1,0.07980845969672785
"Exon (ENSMUST00000035521.10/83434, exon 3 of 6)",1,0.07980845969672785
"Exon (ENSMUST00000038332.8/233189, exon 3 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000039484.5/237256, exon 6 of 6)",1,0.07980845969672785
"Exon (ENSMUST00000040599.14/215690, exon 3 of 30)",1,0.07980845969672785
"Exon (ENSMUST00000041029.5/17130, exon 4 of 4)",1,0.07980845969672785
"Exon (ENSMUST00000044828.13/329252, exon 18 of 18)",1,0.07980845969672785
"Exon (ENSMUST00000045738.4/22348, exon 2 of 2)",1,0.07980845969672785
"Exon (ENSMUST00000046659.13/242667, exon 9 of 12)",1,0.07980845969672785
"Exon (ENSMUST00000047393.6/13019, exon 3 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000047441.13/380698, exon 14 of 104)",1,0.07980845969672785
"Exon (ENSMUST00000049308.8/16440, exon 40 of 58)",1,0.07980845969672785
"Exon (ENSMUST00000049308.8/16440, exon 48 of 58)",1,0.07980845969672785
"Exon (ENSMUST00000050434.5/236690, exon 3 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000051293.7/80290, exon 2 of 2)",1,0.07980845969672785
"Exon (ENSMUST00000055294.3/23893, exon 2 of 2)",1,0.07980845969672785
"Exon (ENSMUST00000055408.12/75665, exon 6 of 9)",1,0.07980845969672785
"Exon (ENSMUST00000056977.13/12399, exon 6 of 6)",1,0.07980845969672785
"Exon (ENSMUST00000059204.10/448987, exon 4 of 4)",1,0.07980845969672785
"Exon (ENSMUST00000059737.2/ENSMUST00000059737.2, exon 1 of 1)",1,0.07980845969672785
"Exon (ENSMUST00000060501.4/12578, exon 2 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000061244.14/13846, exon 4 of 17)",1,0.07980845969672785
"Exon (ENSMUST00000061273.11/59036, exon 4 of 4)",1,0.07980845969672785
"Exon (ENSMUST00000062241.10/81897, exon 2 of 2)",1,0.07980845969672785
"Exon (ENSMUST00000062483.14/14633, exon 14 of 14)",1,0.07980845969672785
"Exon (ENSMUST00000065196.12/20271, exon 27 of 27)",2,0.1596169193934557
"Exon (ENSMUST00000069457.1/ENSMUST00000069457.1, exon 1 of 2)",1,0.07980845969672785
"Exon (ENSMUST00000075044.9/99377, exon 2 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000075044.9/99377, exon 3 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000078419.1/ENSMUST00000078419.1, exon 1 of 1)",1,0.07980845969672785
"Exon (ENSMUST00000084621.11/381605, exon 6 of 13)",1,0.07980845969672785
"Exon (ENSMUST00000092723.10/239985, exon 19 of 19)",1,0.07980845969672785
"Exon (ENSMUST00000096194.8/83921, exon 3 of 25)",1,0.07980845969672785
"Exon (ENSMUST00000102694.3/19221, exon 2 of 9)",1,0.07980845969672785
"Exon (ENSMUST00000102950.9/74309, exon 11 of 12)",1,0.07980845969672785
"Exon (ENSMUST00000103037.4/16470, exon 2 of 3)",1,0.07980845969672785
"Exon (ENSMUST00000104916.3/ENSMUST00000104916.3, exon 1 of 1)",1,0.07980845969672785
"Exon (ENSMUST00000106051.7/97130, exon 5 of 7)",1,0.07980845969672785
"Exon (ENSMUST00000106051.7/97130, exon 6 of 7)",1,0.07980845969672785
