"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003002","GO:0003002","regionalization","113/1962","454/28928",0.248898678414097,3.6697966203685,15.4658858084799,1.27091462011412e-34,7.6890334516904e-31,5.17061579656953e-31,"17292/110796/21385/18741/24075/17240/68897/12022/22418/11481/15431/327826/228357/21393/66993/14367/13813/12006/66743/13654/546726/16814/55927/14843/75691/13590/57434/66042/22773/13388/17701/50884/14734/15207/240590/67122/17300/15285/13390/226352/20348/12156/76365/240888/83675/382089/21869/14534/30841/20671/214575/15423/235320/18012/15395/380614/14633/14186/18764/15251/15206/16147/22411/106042/16869/14472/14463/19206/22415/22422/13798/18504/18424/15410/14836/18088/17130/20471/23893/14725/320202/16842/15430/15375/19378/15242/15396/15404/20997/21407/22421/16371/29871/20473/15401/24113/15110/22431/73191/15434/18505/18503/11764/21410/16372/15400/13172/15402/14165/15405/15417/12591/14174",113
"GO:0045165","GO:0045165","cell fate commitment","87/1962","314/28928",0.277070063694268,4.08515943045248,14.8267540575016,1.44255570497743e-30,4.36373100755673e-27,2.93446199986199e-27,"17292/20678/21385/22420/22418/14462/22417/19130/21808/13813/211323/225631/12142/18131/21349/16814/14843/16800/18032/66042/260298/13388/14581/240590/14465/15285/104360/67299/21908/13390/14048/232077/12156/76365/230587/13039/21869/11921/18089/20671/27140/18740/18012/22410/22419/12394/14633/57261/22423/21907/16147/16364/22411/13869/14463/19206/12677/22415/22422/18504/18424/14836/18088/20471/50523/17927/15430/15375/15398/18996/104382/14461/15396/20997/22421/15110/22431/18505/116870/94222/21410/20672/13172/21384/14165/11878/16874",87
"GO:0048562","GO:0048562","embryonic organ morphogenesis","91/1962","347/28928",0.262247838616715,3.866618489044,14.4906831142144,6.26423391983831e-30,1.26328717383406e-26,8.49518038602634e-27,"17292/110796/21385/18741/11994/17240/22418/14462/15431/327826/19130/21393/21808/14367/73750/16814/110279/15372/99683/320790/18507/21418/67671/22773/13388/58250/18998/60613/17701/50884/114873/14581/54352/71973/14048/109205/13636/76365/30841/11921/20776/20671/15423/18012/19662/19712/11694/14633/71461/18764/15251/16147/22601/22411/16869/14472/14463/22295/18504/13395/18424/15410/14836/20471/109934/16470/22160/21677/15430/19378/14461/15396/15404/20997/20429/20473/15401/24113/15110/14119/15434/107587/21410/15400/21384/15402/14165/26927/15405/15417/14174",91
"GO:0009952","GO:0009952","anterior/posterior pattern specification","69/1962","240/28928",0.2875,4.23893985728848,13.5909965678203,1.53232167400759e-25,2.31763653193648e-22,1.55853243948404e-22,"17292/110796/24075/12022/22418/11481/15431/327826/21393/14367/12006/546726/55927/13590/57434/22773/13388/17701/50884/14734/15207/67122/17300/226352/20348/12156/76365/382089/14534/30841/20671/214575/15423/235320/18012/15395/14633/15206/106042/16869/14472/14463/22415/13798/18424/15410/320202/16842/15430/19378/15242/15396/15404/20997/21407/29871/20473/15401/22431/73191/15434/18505/18503/21410/15400/15402/15405/15417/12591",69
"GO:0030900","GO:0030900","forebrain development","92/1962","480/28928",0.191666666666667,2.82595990485899,10.8812532997803,8.06838285003114e-20,9.76274324853768e-17,6.56511572955165e-17,"22062/18741/12928/22255/22418/22627/327826/22417/19130/56335/108147/13813/211323/18131/58234/69601/20605/14843/320790/18507/21418/18032/20349/22773/22348/16324/20361/17701/15565/723968/67299/231580/13390/67269/268345/20187/12156/320165/21869/14534/30841/11921/12176/74762/18740/18012/12316/20359/14633/16490/21907/15251/13489/237847/70433/16869/13869/14472/20602/12799/11783/18420/22422/13395/18424/14836/13046/16502/14725/67749/16842/18080/18996/19378/14461/15242/13637/20675/16777/22421/16975/54140/20473/16875/24113/73191/21350/16873/14810/14165/11878/16874",92
"GO:0090596","GO:0090596","sensory organ morphogenesis","71/1962","341/28928",0.208211143695015,3.06989396779275,10.3713175511255,1.38953642049012e-17,1.2037929217597e-14,8.09510159652238e-15,"110796/21385/18741/11994/22418/14462/327826/19130/21393/14367/73750/12142/19126/110279/15372/99683/320790/21418/67671/22773/13388/18998/60613/17701/14581/54352/14048/109205/67269/76365/21419/30841/11921/13508/20776/12368/58235/19662/19712/380614/14633/71461/21838/15251/16147/22157/30923/16869/14472/387178/12677/22295/18504/13395/18424/14836/18742/20471/109934/16470/22160/14461/67231/29819/20473/24113/14119/107587/14165/26927/14174",71
"GO:0009798","GO:0009798","axis specification","37/1962","105/28928",0.352380952380952,5.19555361390224,11.6173552000098,1.39281825658147e-17,1.2037929217597e-14,8.09510159652238e-15,"17292/18741/22420/17240/22418/327826/14367/12006/13590/22773/13388/50884/14734/14296/67122/12705/226352/76365/71458/382089/214575/106042/16869/19206/22415/18424/17130/50916/320202/15242/22421/20473/24113/27412/22431/14165/12591",37
"GO:0060562","GO:0060562","epithelial tube morphogenesis","78/1962","404/28928",0.193069306930693,2.84664062736549,10.0823272368239,3.44411934252583e-17,2.60461525278516e-14,1.75151595511346e-14,"17292/21385/18741/22420/22418/14462/12826/15431/22417/21393/21808/11839/16814/58234/99683/18667/21418/20349/66042/22773/13388/15184/50884/14734/27205/216527/67122/67937/12705/14048/330409/11684/12156/17295/21869/14534/30841/20671/75605/69718/14633/71461/99377/18764/15251/16147/56044/22601/22411/106042/16869/21853/14472/11783/14463/19206/18504/20471/14725/22160/21677/18707/16842/15375/19378/15242/15396/20997/16371/15110/18018/22431/18505/21410/16372/15402/14165/14174",78
"GO:0007411","GO:0007411","axon guidance","59/1962","258/28928",0.228682170542636,3.37172162561537,10.321733799107,8.18716981134923e-17,5.1880987632813e-14,3.48882152589513e-14,"26456/22418/14462/18209/19649/16573/21808/18131/13654/11491/319504/68802/16572/235472/20349/384569/20361/18998/114873/15285/104360/723968/13636/13842/20187/20348/20360/21869/11921/13508/14587/58235/20359/13866/14633/19277/16971/16872/237847/70433/16869/14472/107934/19206/18053/22415/107448/22422/13395/18424/14028/14725/12399/13637/16777/18997/73191/16876/11878",59
"GO:0001708","GO:0001708","cell fate specification","38/1962","116/28928",0.327586206896552,4.82997644908433,11.1488822654361,8.57536985666331e-17,5.1880987632813e-14,3.48882152589513e-14,"17292/21385/13813/14843/18032/260298/13388/14581/240590/15285/104360/14048/232077/76365/11921/18089/20671/27140/14633/16147/19206/18504/18424/14836/18088/20471/15430/15375/15398/18996/15396/20997/116870/94222/21410/20672/13172/21384",38
