annotation,count,percentage
3' UTR,2,0.17683465959328026
5' UTR,2,0.17683465959328026
Distal Intergenic,34,3.0061892130857646
"Exon (ENSMUST00000049927.5/ENSMUST00000049927.5, exon 1 of 3)",1,0.08841732979664013
"Exon (ENSMUST00000052125.6/58220, exon 3 of 3)",1,0.08841732979664013
"Exon (ENSMUST00000078886.9/56381, exon 11 of 15)",2,0.17683465959328026
"Exon (ENSMUST00000123840.1/ENSMUST00000123840.1, exon 2 of 2)",1,0.08841732979664013
"Exon (ENSMUST00000130684.7/ENSMUST00000130684.7, exon 4 of 4)",1,0.08841732979664013
"Exon (ENSMUST00000151778.1/ENSMUST00000151778.1, exon 1 of 2)",1,0.08841732979664013
"Exon (ENSMUST00000180988.1/ENSMUST00000180988.1, exon 1 of 2)",1,0.08841732979664013
"Exon (ENSMUST00000181476.2/328646, exon 5 of 5)",1,0.08841732979664013
"Exon (ENSMUST00000188614.1/ENSMUST00000188614.1, exon 1 of 3)",1,0.08841732979664013
"Exon (ENSMUST00000195528.1/ENSMUST00000195528.1, exon 1 of 1)",1,0.08841732979664013
"Exon (ENSMUST00000210653.1/ENSMUST00000210653.1, exon 1 of 3)",1,0.08841732979664013
"Exon (ENSMUST00000215481.1/ENSMUST00000215481.1, exon 2 of 2)",1,0.08841732979664013
"Exon (ENSMUST00000221461.1/ENSMUST00000221461.1, exon 1 of 1)",1,0.08841732979664013
"Exon (ENSMUST00000227227.1/ENSMUST00000227227.1, exon 1 of 3)",1,0.08841732979664013
"Exon (ENSMUST00000230234.1/ENSMUST00000230234.1, exon 1 of 2)",1,0.08841732979664013
"Exon (ENSMUST00000232356.1/ENSMUST00000232356.1, exon 1 of 1)",1,0.08841732979664013
"Intron (ENSMUST00000030439.14/66743, intron 2 of 14)",1,0.08841732979664013
"Intron (ENSMUST00000075164.10/16565, intron 1 of 34)",1,0.08841732979664013
"Intron (ENSMUST00000102656.3/329934, intron 1 of 1)",1,0.08841732979664013
"Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",1,0.08841732979664013
"Intron (ENSMUST00000139835.1/102635783, intron 1 of 1)",1,0.08841732979664013
"Intron (ENSMUST00000146546.1/ENSMUST00000146546.1, intron 2 of 2)",1,0.08841732979664013
"Intron (ENSMUST00000236133.1/ENSMUST00000236133.1, intron 2 of 4)",1,0.08841732979664013
Promoter (1-2kb),14,1.237842617152962
Promoter (2-3kb),9,0.7957559681697612
Promoter (<=1kb),1046,92.48452696728559
