gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Gm21057,27,17,16.492167040172777,11.996998733511196,1.374691071201436
Azin2,38,31,22.861444035398417,19.992205314372207,1.1435178698851969
4631405J19Rik,23,16,14.371752732314684,11.001646658325484,1.3063274233988307
Psapl1,9,5,6.230200601623467,2.9504648275889167,2.1115996853671053
Calml4,16,11,7.339339385240817,4.524007582280241,1.6223092582752836
Gm17214,2,5,0.7205230803886349,2.9115197333518017,0.24747319145220212
Adamts17,226,165,108.98959673335399,81.38796227680157,1.3391365711145204
Gm15764,8,7,4.489456612645693,3.979435545911036,1.1281641732478154
Rapgef4os1,61,41,30.60528083352005,21.82547317878542,1.4022734161506607
Gm42968,3,3,1.6572529307821238,0.6012473988338649,1.6572529307821238
Prrt1,9,10,6.3089267845101356,5.4993267425636425,1.147218028650736
Ifi30,11,12,7.4933566349238045,7.959074368965916,0.9414859426545829
Gm15521,2,3,1.2922298679825608,1.1138964895502361,1.1600986986720205
Gm29480,15,5,9.941922130215746,2.627887483181701,3.7832373698810784
Arfgef3,87,69,41.434173435487146,30.396263611464846,1.3631337708184315
Arhgap24,225,186,113.69571927619693,82.65737800961475,1.3755059985446403
Gm37932,2,5,0.1153236176345443,1.2445904587366219,0.09265989211552271
Gm42446,3,0,1.8362790589701614,0.0,1.8362790589701614
Enox1,338,280,163.3095493549955,128.21784722482582,1.2736881244670841
4933413C19Rik,5,7,2.8904960502998627,4.982192672651911,0.5801654492742281
Arhgef19,41,33,27.979033908861865,22.164611370159566,1.2623290993737122
4430402I18Rik,74,53,39.21668112479925,24.29502744014705,1.614185504478767
Asap3,42,46,25.954728085066257,29.274753174165042,0.8865908426504273
Dach2,97,96,34.3188581133151,32.29754834168601,1.062584000192368
A930007I19Rik,25,28,14.165937490512787,13.86711845017064,1.0215487479548047
Gm37720,2,0,1.4312443076880257,0.0,1.4312443076880257
Gm9987,10,5,6.357448710596357,2.7651659857551287,2.2991201046689516
Gm44256,2,5,1.417108000924757,2.329311038991638,0.6083807517343089
1700003M07Rik,9,4,6.204257022088938,3.2061302215646066,1.9351232150081639
Unc5d,280,175,131.20900655090358,76.59572133394002,1.713006996550917
Gm28884,10,8,5.387774088852411,3.5088552227847565,1.535479165360512
Zfpm1,60,50,30.000823112724095,30.736381033890428,0.9760688182400102
H2-T10,5,6,0.9620867590861973,3.2727473702323016,0.29396914892881204
Gm12786,14,12,7.664865761997912,7.045431171779377,1.0879200399685534
Ak5,148,138,77.4143909736072,72.1610108657505,1.0728008109203206
Camkk1,38,27,24.891259849232032,18.42368749068115,1.3510465731587247
Itga11,98,72,49.468010638027906,38.86280741641454,1.2728882426835182
Gm43485,1,4,0.41836269415475646,0.8559864051697528,0.41836269415475646
Gm26711,9,8,4.760893397622224,4.9538096581718465,0.9610569896985472
Gm43186,3,2,2.5609977888827635,0.6877122022832983,2.5609977888827635
Foxd2,10,7,6.455873127549893,5.11780270126495,1.2614540857454735
Ccr9,43,27,19.47664119024557,11.828138923049519,1.6466361544242094
Tbx2,26,27,18.249183386292177,16.539753415703824,1.1033528086921367
Gm37382,1,4,0.774914193238605,2.2238140633040824,0.34846177386218097
Cyp1b1,9,16,6.021815874303625,11.524005428770497,0.5225453868035965
Gm44752,12,9,6.973025837259446,4.961016327253518,1.4055639766700387
Gm44109,7,5,4.91079905178775,3.0077978061437376,1.6326892192543447
Gm38340,6,2,3.1445677735053224,1.3059620848424682,2.4078553351605425
Gm42989,7,6,4.5877156637125465,2.796875218134934,1.6403004445696419
