gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Mir5125,2,5,0.3561510637287279,3.635513530824006,0.09796444455757661
Trim68,11,6,5.821022002855052,3.070678536610333,1.8956793859902945
Frrs1,35,36,17.92932387614377,20.376215067392913,0.8799143421309492
Notch4,27,17,14.925167272364016,9.096554934336842,1.6407494243810767
Ano6,178,159,99.63460343499196,88.1568551000305,1.1301968896455958
Pip4k2b,38,32,21.097757135517927,21.577497497169684,0.9777666357410221
Armc6,18,18,10.940535492665667,11.640420691724085,0.9398745786261823
Wtip,20,19,11.995733097270685,10.298103003579858,1.1648488166316353
Arl16,8,5,4.691467987145304,3.485499488385232,1.3459958903390272
Mecr,28,24,14.577366107321083,12.5482419863344,1.1617058487712055
Gm12158,5,4,1.9141310995027172,1.113288208032778,1.7193491188459264
Jmjd4,11,14,5.948937717806668,9.45462733779188,0.629209116897466
Cndp2,17,20,11.073024127246974,11.776688802834514,0.9402493614828155
Plekhh1,48,38,25.696026456771314,16.867274695092032,1.5234249113313032
Gm37914,4,1,1.5253776668876458,0.8604091630702613,1.5253776668876458
Ptpre,117,100,57.816817155218864,56.49133221921784,1.0234635099568445
Gm43858,2,1,0.252041155151341,0.23087148305126937,0.252041155151341
Taf1c,8,8,5.776385503108011,5.1411058624033,1.1235686752436833
Senp6,48,43,22.752168203851383,17.40008063071277,1.3075898144800364
Xpa,47,37,24.167772669190985,18.827123089150025,1.2836678527437233
A530041M06Rik,5,3,2.931133609164715,1.1333350949212746,2.5862903410472096
Gm29151,9,6,4.9833346451021425,2.8495787123375127,1.7487969795416907
Tcta,12,6,5.821044149030185,5.404627113801041,1.077048245227834
Kpna4,44,39,22.27148471697534,21.259791841454163,1.0475871486920438
Gm17083,5,2,2.8122589125913544,0.8643634749491229,2.8122589125913544
Gm26743,6,7,3.802891934032835,1.8946268591857958,2.0071983649947325
Gm44260,11,11,9.162503657805745,6.567776595757599,1.3950693243317973
Dnmt3l-ps1,2,4,0.6622075682107502,1.4984702557152942,0.44192239764855773
Tlk2,58,48,24.008904800827754,23.001248264734976,1.043808776136628
Gm38077,7,1,2.965656407145003,0.7443027731889734,2.965656407145003
Gm36944,3,0,1.056881931573951,0.0,1.056881931573951
