"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006338","GO:0006338","chromatin remodeling","72/1168","489/28891",1.74282140412305e-21,9.40774993945621e-18,6.58236126104579e-18,"81898/15078/268281/67933/53605/12566/22059/18432/17913/52615/68729/74026/20682/15081/30951/81703/22632/260423/319151/319148/18676/223499/51812/83797/12053/74112/224440/110749/13548/14312/210982/73473/225888/81601/19708/64707/77683/140858/56086/107435/228536/68142/329559/14683/15191/229542/67628/231151/30841/14056/214899/107932/54343/243842/12611/56632/12055/233904/234069/244349/622675/235134/12649/21761/20588/15185/70252/78878/19820/20591/52808/245688",72
"GO:0072594","GO:0072594","establishment of protein localization to organelle","62/1168","452/28891",3.93119496571322e-17,1.061029521246e-13,7.42375133525213e-14,"19386/12534/12461/103468/69917/22433/20787/216853/22059/18015/68729/17762/15239/93757/24067/18035/30056/218210/218544/69089/70572/22631/68653/209018/16646/26416/12631/271564/16452/70769/18761/18128/69482/56428/18633/12953/228607/67890/16649/56417/54673/12578/16650/170731/73078/66169/66661/231430/75387/19384/320938/53421/12028/18709/622675/212999/497652/17999/83946/104831/192176/245474",62
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","61/1168","449/28891",1.12547848920999e-16,2.02511096158517e-13,1.41691818220542e-13,"227292/20479/66977/12534/12696/12905/17246/69917/12566/13649/68067/19052/22059/21385/83560/12192/219158/19357/83797/83383/13383/26416/53817/225160/225372/52004/19708/18761/74268/76464/68142/53317/229841/67628/16600/12578/12579/18392/12795/107995/19891/68592/11787/433938/330216/14056/22591/17193/12444/68077/13871/20133/12055/234069/234736/76454/67177/12649/19684/20588/13205",61
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","51/1168","343/28891",9.22224789365206e-16,1.24454235324835e-12,8.7077435374799e-13,"227292/20479/66977/12534/12905/17246/69917/12566/13649/68067/19052/22059/83560/12192/19357/83797/83383/13383/52004/19708/18761/74268/76464/68142/53317/229841/67628/16600/12578/12579/18392/12795/107995/19891/68592/330216/14056/22591/17193/12444/68077/13871/20133/12055/234069/234736/76454/12649/19684/20588/13205",51
"GO:0034504","GO:0034504","protein localization to nucleus","50/1168","335/28891",1.51359530862538e-15,1.63407749519196e-12,1.14332209838902e-12,"59014/19386/12534/17246/103468/16886/22433/216853/22059/18015/66612/20682/18035/218210/19056/70572/22631/51812/16646/338467/224647/26416/12631/16452/70769/18761/18128/69482/12953/228607/67890/13175/16649/53317/15191/56417/12578/16451/16650/57320/19384/320938/68077/18709/212999/382030/107566/83946/192176/382253",50
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","58/1168","454/28891",1.02476945532115e-14,9.2195091997059e-12,6.45065404507416e-12,"227292/20479/66977/12534/12905/17246/69917/12566/13649/68067/19052/22059/83560/12192/105513/27401/19357/83797/83383/13383/52004/19708/18761/67857/74268/76464/68142/53317/229841/67628/16600/12578/12579/18027/18392/12795/107995/100088/19891/68592/12453/330216/14056/22591/17193/12444/68077/13871/12447/20133/12055/234069/234736/76454/12649/19684/20588/13205",58
"GO:0006260","GO:0006260","DNA replication","43/1168","276/28891",3.17867599217923e-14,2.45121328654049e-11,1.71505104660738e-11,"66262/98415/19714/12534/12566/18972/13649/26398/22059/50776/14245/97827/22632/26419/72960/51812/110749/13560/225160/19290/26447/14156/70024/68142/56045/16476/18027/18392/19891/15903/71521/12447/18971/18975/20133/19647/319583/14182/234736/67177/235134/52808/245688",43
"GO:0006913","GO:0006913","nucleocytoplasmic transport","47/1168","359/28891",1.45679518756622e-12,8.7375338027583e-10,6.1134282257165e-10,"19250/19386/13654/12534/17246/103468/22433/22059/18015/18035/218210/70572/19082/224092/16646/26416/53817/225160/73473/72124/12631/16452/70769/18761/18128/69482/12953/228607/67890/16649/56417/67628/12578/17149/16650/57320/19384/320938/54563/70686/234069/18709/212999/11737/17999/83946/192176",47
"GO:0051169","GO:0051169","nuclear transport","47/1168","359/28891",1.45679518756622e-12,8.7375338027583e-10,6.1134282257165e-10,"19250/19386/13654/12534/17246/103468/22433/22059/18015/18035/218210/70572/19082/224092/16646/26416/53817/225160/73473/72124/12631/16452/70769/18761/18128/69482/12953/228607/67890/16649/56417/67628/12578/17149/16650/57320/19384/320938/54563/70686/234069/18709/212999/11737/17999/83946/192176",47
"GO:0045786","GO:0045786","negative regulation of cell cycle","49/1168","400/28891",5.78480763504283e-12,3.12263916139612e-09,2.18483050468775e-09,"227292/66977/52477/12534/12905/12226/17246/69917/13649/68067/22059/216964/68729/83560/12192/66854/219158/19357/15370/83383/13383/26416/53817/225160/225372/52004/74268/76464/229841/16600/12578/12579/18392/12795/107995/19891/68592/170731/14184/11787/14056/22591/17193/68077/234069/234736/76454/67177/12649",49
