annotation,count,percentage
5' UTR,2,0.0625782227784731
Distal Intergenic,72,2.252816020025031
"Exon (ENSMUST00000002327.5/23853, exon 6 of 11)",1,0.03128911138923655
"Exon (ENSMUST00000036155.9/446101, exon 19 of 19)",1,0.03128911138923655
"Exon (ENSMUST00000057090.11/68760, exon 4 of 4)",1,0.03128911138923655
"Exon (ENSMUST00000069520.10/20977, exon 6 of 7)",1,0.03128911138923655
"Exon (ENSMUST00000071101.7/ENSMUST00000071101.7, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000080795.8/434280, exon 7 of 9)",1,0.03128911138923655
"Exon (ENSMUST00000090147.6/26363, exon 2 of 4)",1,0.03128911138923655
"Exon (ENSMUST00000105778.7/110593, exon 6 of 10)",1,0.03128911138923655
"Exon (ENSMUST00000108362.7/80297, exon 15 of 18)",1,0.03128911138923655
"Exon (ENSMUST00000123840.1/ENSMUST00000123840.1, exon 2 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000127010.1/ENSMUST00000127010.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000132564.1/ENSMUST00000132564.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000137984.1/ENSMUST00000137984.1, exon 1 of 9)",1,0.03128911138923655
"Exon (ENSMUST00000142511.1/ENSMUST00000142511.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000147013.2/ENSMUST00000147013.2, exon 1 of 4)",1,0.03128911138923655
"Exon (ENSMUST00000147959.1/665635, exon 2 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000148036.6/72323, exon 5 of 5)",1,0.03128911138923655
"Exon (ENSMUST00000180270.1/ENSMUST00000180270.1, exon 2 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000180988.1/ENSMUST00000180988.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000181337.1/ENSMUST00000181337.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000181490.3/ENSMUST00000181490.3, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000181554.1/ENSMUST00000181554.1, exon 1 of 3)",1,0.03128911138923655
"Exon (ENSMUST00000188033.1/ENSMUST00000188033.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000188614.1/ENSMUST00000188614.1, exon 1 of 3)",1,0.03128911138923655
"Exon (ENSMUST00000188763.1/ENSMUST00000188763.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000189334.1/ENSMUST00000189334.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000190789.2/ENSMUST00000190789.2, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000191302.1/ENSMUST00000191302.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000193885.1/ENSMUST00000193885.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000202098.1/ENSMUST00000202098.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000204407.1/ENSMUST00000204407.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000206829.1/ENSMUST00000206829.1, exon 1 of 2)",1,0.03128911138923655
"Exon (ENSMUST00000217258.1/ENSMUST00000217258.1, exon 1 of 3)",1,0.03128911138923655
"Exon (ENSMUST00000223620.1/ENSMUST00000223620.1, exon 1 of 4)",1,0.03128911138923655
"Exon (ENSMUST00000225374.1/ENSMUST00000225374.1, exon 1 of 1)",1,0.03128911138923655
"Exon (ENSMUST00000227227.1/ENSMUST00000227227.1, exon 1 of 3)",1,0.03128911138923655
"Intron (ENSMUST00000028663.4/26427, intron 1 of 11)",1,0.03128911138923655
"Intron (ENSMUST00000030439.14/66743, intron 2 of 14)",1,0.03128911138923655
"Intron (ENSMUST00000069799.2/16367, intron 1 of 1)",1,0.03128911138923655
"Intron (ENSMUST00000091291.4/16337, intron 2 of 20)",1,0.03128911138923655
"Intron (ENSMUST00000092723.10/239985, intron 4 of 18)",1,0.03128911138923655
"Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",3,0.09386733416770963
"Intron (ENSMUST00000146447.7/319865, intron 1 of 5)",1,0.03128911138923655
"Intron (ENSMUST00000185281.6/320203, intron 3 of 3)",1,0.03128911138923655
"Intron (ENSMUST00000192949.5/170768, intron 1 of 14)",1,0.03128911138923655
"Intron (ENSMUST00000207474.1/ENSMUST00000207474.1, intron 1 of 2)",1,0.03128911138923655
"Intron (ENSMUST00000225654.1/ENSMUST00000225654.1, intron 3 of 5)",1,0.03128911138923655
"Intron (ENSMUST00000230913.1/102800312, intron 1 of 6)",1,0.03128911138923655
"Intron (ENSMUST00000231068.1/ENSMUST00000231068.1, intron 1 of 1)",1,0.03128911138923655
"Intron (ENSMUST00000234514.1/ENSMUST00000234514.1, intron 1 of 1)",1,0.03128911138923655
"Intron (ENSMUST00000234950.1/ENSMUST00000234950.1, intron 1 of 1)",1,0.03128911138923655
Promoter (1-2kb),20,0.6257822277847309
Promoter (2-3kb),19,0.5944931163954944
Promoter (<=1kb),3030,94.80600750938673
