annotation,count,percentage
3' UTR,61,0.8221024258760108
5' UTR,23,0.30997304582210244
Distal Intergenic,254,3.4231805929919137
"Exon (ENSMUST00000000122.6/18053, exon 3 of 6)",1,0.013477088948787063
"Exon (ENSMUST00000002327.5/23853, exon 6 of 11)",1,0.013477088948787063
"Exon (ENSMUST00000006071.13/18423, exon 5 of 5)",1,0.013477088948787063
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.013477088948787063
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.013477088948787063
"Exon (ENSMUST00000017961.10/59091, exon 4 of 6)",1,0.013477088948787063
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.013477088948787063
"Exon (ENSMUST00000019616.5/15898, exon 8 of 11)",1,0.013477088948787063
"Exon (ENSMUST00000020287.7/237362, exon 4 of 4)",1,0.013477088948787063
"Exon (ENSMUST00000021190.8/216961, exon 5 of 10)",1,0.013477088948787063
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.013477088948787063
"Exon (ENSMUST00000021641.7/243931, exon 2 of 2)",1,0.013477088948787063
"Exon (ENSMUST00000021681.3/238328, exon 5 of 7)",1,0.013477088948787063
"Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",1,0.013477088948787063
"Exon (ENSMUST00000021693.3/214663, exon 4 of 4)",1,0.013477088948787063
"Exon (ENSMUST00000021948.14/58992, exon 10 of 14)",1,0.013477088948787063
"Exon (ENSMUST00000024944.8/20532, exon 8 of 10)",1,0.013477088948787063
"Exon (ENSMUST00000024958.8/268932, exon 18 of 20)",1,0.013477088948787063
"Exon (ENSMUST00000024958.8/268932, exon 19 of 20)",1,0.013477088948787063
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.013477088948787063
"Exon (ENSMUST00000025986.14/24087, exon 19 of 21)",1,0.013477088948787063
"Exon (ENSMUST00000026890.5/21922, exon 3 of 3)",1,0.013477088948787063
"Exon (ENSMUST00000027404.11/19275, exon 19 of 23)",1,0.013477088948787063
"Exon (ENSMUST00000028188.7/98970, exon 7 of 7)",1,0.013477088948787063
"Exon (ENSMUST00000028883.11/18610, exon 4 of 4)",1,0.013477088948787063
"Exon (ENSMUST00000029213.4/74614, exon 3 of 3)",1,0.013477088948787063
"Exon (ENSMUST00000030420.8/13842, exon 3 of 17)",1,0.013477088948787063
"Exon (ENSMUST00000030792.1/110326, exon 3 of 6)",1,0.013477088948787063
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.013477088948787063
"Exon (ENSMUST00000030902.12/70673, exon 9 of 17)",1,0.013477088948787063
"Exon (ENSMUST00000033965.13/23965, exon 23 of 29)",1,0.013477088948787063
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.013477088948787063
"Exon (ENSMUST00000034707.14/20586, exon 29 of 34)",1,0.013477088948787063
"Exon (ENSMUST00000035939.7/ENSMUST00000035939.7, exon 1 of 1)",1,0.013477088948787063
"Exon (ENSMUST00000036155.9/446101, exon 19 of 19)",1,0.013477088948787063
"Exon (ENSMUST00000036554.13/239273, exon 12 of 31)",1,0.013477088948787063
"Exon (ENSMUST00000037007.3/14027, exon 22 of 22)",1,0.013477088948787063
"Exon (ENSMUST00000037261.3/14764, exon 3 of 3)",1,0.013477088948787063
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.013477088948787063
"Exon (ENSMUST00000037547.8/214240, exon 8 of 8)",1,0.013477088948787063
"Exon (ENSMUST00000038558.8/118445, exon 2 of 2)",1,0.013477088948787063
"Exon (ENSMUST00000038618.12/108075, exon 13 of 33)",1,0.013477088948787063
"Exon (ENSMUST00000038618.12/108075, exon 6 of 33)",1,0.013477088948787063
"Exon (ENSMUST00000039775.8/243914, exon 8 of 9)",1,0.013477088948787063
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.013477088948787063
