"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048562","GO:0048562","embryonic organ morphogenesis","19/205","335/28891",4.14868663774517e-12,1.14877132999164e-08,9.28432399141708e-09,"109663/110253/106947/15414/11695/384452/22418/12614/18504/15251/21414/15110/20473/22416/21385/14461/21410/14836/18091",19
"GO:0007389","GO:0007389","pattern specification process","22/205","498/28891",1.09208151870382e-11,1.34899717471147e-08,1.09025412686951e-08,"22413/109663/22255/12590/15414/11695/384452/22418/12591/12614/18504/15251/15110/20473/22416/21385/21410/77485/14836/22421/15206/18091",22
"GO:0003002","GO:0003002","regionalization","21/205","455/28891",1.46153540055414e-11,1.34899717471147e-08,1.09025412686951e-08,"22413/109663/12590/15414/11695/384452/22418/12591/12614/18504/15251/15110/20473/22416/21385/21410/77485/14836/22421/15206/18091",21
"GO:0045165","GO:0045165","cell fate commitment","15/205","307/28891",6.20572564796628e-09,4.29591357980466e-06,3.47194019146745e-06,"22413/22418/18504/58208/22409/18740/15110/69743/22416/21385/14461/21410/14836/22421/18091",15
"GO:0009952","GO:0009952","anterior/posterior pattern specification","13/205","240/28891",1.94870116857664e-08,1.07919070715774e-05,8.72197617767146e-06,"22413/109663/12590/15414/11695/22418/12591/12614/20473/22416/21410/77485/15206",13
"GO:0002064","GO:0002064","epithelial cell development","12/205","242/28891",1.81081125381659e-07,8.35689393636356e-05,6.754008290551e-05,"16456/244653/14107/22418/15251/58208/15466/20473/14461/21873/70737/13982",12
"GO:0001947","GO:0001947","heart looping","7/205","63/28891",3.22983231467202e-07,0.000102448039244128,8.2798096000082e-05,"384452/22418/15251/15110/22416/21385/18091",7
"GO:0048736","GO:0048736","appendage development","11/205","211/28891",3.61619519979803e-07,0.000102448039244128,8.2798096000082e-05,"14029/109663/106947/11695/22418/18541/99377/18740/21385/22421/228770",11
"GO:0060173","GO:0060173","limb development","11/205","211/28891",3.61619519979803e-07,0.000102448039244128,8.2798096000082e-05,"14029/109663/106947/11695/22418/18541/99377/18740/21385/22421/228770",11
"GO:0035050","GO:0035050","embryonic heart tube development","8/205","94/28891",3.69982084666406e-07,0.000102448039244128,8.2798096000082e-05,"384452/22418/15251/18541/15110/22416/21385/18091",8
"GO:0090596","GO:0090596","sensory organ morphogenesis","13/205","322/28891",5.83260123332134e-07,0.000135267925086813,0.000109322996610809,"110253/14107/22418/12614/18504/15251/107585/20473/69743/22416/21385/14461/14836",13
"GO:0061371","GO:0061371","determination of heart left/right asymmetry","7/205","69/28891",6.07587042767915e-07,0.000135267925086813,0.000109322996610809,"384452/22418/15251/15110/22416/21385/18091",7
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis","7/205","70/28891",6.71064610721067e-07,0.000135267925086813,0.000109322996610809,"384452/22418/15251/15110/22416/21385/18091",7
"GO:0061351","GO:0061351","neural precursor cell proliferation","11/205","225/28891",6.83911502786343e-07,0.000135267925086813,0.000109322996610809,"22413/118454/22418/15251/18541/58208/20473/22416/14461/22421/664805",11
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","6/205","47/28891",9.9943784209188e-07,0.000174607412713329,0.000141117013335058,"22413/22418/18504/15251/21844/22416",6
"GO:0060562","GO:0060562","epithelial tube morphogenesis","14/205","395/28891",1.00892690625253e-06,0.000174607412713329,0.000141117013335058,"22413/12374/384452/22418/12614/18504/15251/99377/15110/22416/21385/21410/18091/13982",14
"GO:0045664","GO:0045664","regulation of neuron differentiation","11/205","245/28891",1.57506672797958e-06,0.000256550574692675,0.000207343149454155,"18096/11925/11820/58208/21844/20473/69743/22416/14461/243547/18091",11
"GO:0030900","GO:0030900","forebrain development","14/205","425/28891",2.37408028272708e-06,0.000359575900427538,0.00029060780608958,"22255/76510/11925/22418/15251/11820/18541/58208/18740/20473/22416/14461/14836/22421",14
"GO:0048732","GO:0048732","gland development","15/205","489/28891",2.46729581369564e-06,0.000359575900427538,0.00029060780608958,"22418/15251/244813/58208/22409/11634/18740/15466/20473/22416/21385/14461/21410/18091/13982",15
