"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","216/6195","455/28928",0.474725274725275,2.21676396242982,13.6564997138712,1.68896888071481e-35,1.09597190669584e-31,5.03846085046923e-32,"12144/219103/13383/13871/83766/71276/19054/216021/22410/26427/116871/20133/18854/102423/29861/229543/404710/12649/381293/12236/20479/245000/77011/75770/13194/20588/234736/12578/12575/20184/18763/108000/12034/12428/66209/12237/66197/18027/12313/235661/30949/67052/330216/20586/20587/264064/12450/218630/218294/28010/100088/52432/105837/105513/66442/15512/21803/75826/107047/12021/19055/11920/107771/15574/116748/12193/107995/268697/71375/12055/57261/21987/12447/109019/26992/11792/15904/12323/381921/19052/76454/68612/13685/83797/108989/228714/15902/12444/54124/52004/12567/68193/56371/382985/17283/320595/229776/69681/19134/13555/108058/53317/227331/216825/69274/12366/68431/20460/17869/13649/18014/68094/72508/13557/50523/67974/20135/20466/18032/12449/75608/233805/319944/208583/14841/66671/75430/12581/69581/66993/21335/17193/19891/66214/208768/18392/66977/231600/53892/83383/54394/68953/22591/20104/56150/14056/52206/70127/59036/72993/77035/114714/12530/52696/56190/16600/26951/24100/50850/12443/327799/12043/19708/223843/12905/12580/16319/15937/70891/93760/67628/67155/56453/67849/18018/12452/18767/27375/240665/76464/59126/11789/16906/214444/52468/67655/26931/22680/52563/17120/12189/67121/19252/13559/76843/227292/13684/69917/12577/52679/246735/12579/116733/235041/380694/72400/12795/270669/67857/15481/13205/12572/59008/19186/22390/107976",216
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","211/6195","452/28928",0.466814159292035,2.17982243744956,13.1974599772279,2.16493978567104e-33,7.0241471346097e-30,3.22917860662723e-30,"227715/237221/20227/13871/272009/234384/18148/68040/101612/20638/50783/66932/67920/67996/245000/13211/66596/20643/12578/98956/245474/78394/72344/229317/67493/20630/26905/320632/69821/68184/231386/20901/27374/75062/20116/67040/73830/68147/70078/16785/66583/20102/19942/100043813/54127/225348/78581/218629/52535/56417/27207/15519/11920/195434/207704/56844/212880/110816/67134/320790/53975/66164/108707/213895/217869/66405/20115/74200/72554/68979/56347/20055/106298/99480/194268/20085/229937/53890/76130/52513/66254/103573/216156/59028/68193/102614/78688/215194/223499/55944/68879/19134/68011/101739/27998/68966/239528/23992/20937/98221/83485/267019/72515/217038/22184/22121/20088/20042/67459/72284/66362/107686/18432/67014/216987/208768/57741/27979/15278/19384/56321/81898/66978/76183/66282/101867/20104/13669/448850/11837/15516/57905/67959/215193/118451/18572/21357/52202/192159/105372/72181/52530/227522/217995/69499/50911/14007/12181/98985/69126/192170/226982/68533/17975/27966/17089/16418/66249/227656/208366/72193/100609/67025/28109/14000/216119/67223/52705/68731/27275/64930/66161/103136/67619/72544/59014/269254/100042807/66603/20091/20044/56200/20103/77591/97112/57837/224481/234344/75422/78796/28035/67332/76846/18114/214150/55989/72171/27993/18813/13205/106338/74097/27981/236511/28000/208144/100503670/20222/75593/70285/68052",211
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","215/6195","475/28928",0.452631578947368,2.11359585404188,12.7748072306402,1.28738551801056e-31,2.78461487545685e-28,1.28015809054103e-28,"21380/12144/219103/13383/13871/83766/19054/216021/18148/22410/26427/116871/20133/18854/327762/102423/29861/229543/12649/381293/12236/17349/20479/245000/77011/75770/13194/66131/20588/234736/12578/12575/56289/20184/18763/108000/12034/66209/12237/11909/235661/30949/240087/67052/330216/20586/20587/12450/218294/28010/105837/66442/15512/21803/75826/107047/12021/11920/15574/116748/12193/107995/268697/71375/12055/57261/12447/109019/26992/54624/11792/381921/19052/76454/68612/83797/332110/108989/15902/12444/52004/12753/12567/68193/56371/382985/71878/17283/229776/69681/19134/13555/108058/53317/227331/69274/12366/20460/231724/13649/18014/68094/12568/219158/27103/28114/20135/20466/233805/208583/14841/66671/75430/12581/66993/17193/11785/20473/19891/66214/14451/208768/18392/66977/231600/83383/19355/54394/22591/20104/268465/19361/12952/56150/20674/14056/52206/70127/59036/72993/14155/114714/12530/52696/56190/16600/12696/26951/24100/13972/12443/15270/52040/327799/12043/19708/65964/234854/12905/12580/16319/15937/56419/93760/67628/17096/67155/56453/20913/67849/27223/18767/27375/76464/59126/11789/16906/214444/52468/67177/26931/22680/52563/211651/17120/12189/19252/28135/11787/76843/227292/69917/12577/52679/246735/21385/12579/208266/116733/235041/55982/72400/106052/12795/270669/13205/12572/59008/226591/19186/22390/235323/28000/225372/107976",215
"GO:0022411","GO:0022411","cellular component disassembly","201/6195","433/28928",0.464203233256351,2.16763052972393,12.7793579984774,1.87410178442988e-31,3.04026161979137e-28,1.3976853834406e-28,"68572/22367/108077/286942/99512/22224/26926/101612/17318/20408/235130/57028/20479/245000/54194/20588/12578/232227/19230/17758/194952/18706/210035/15550/72349/13191/244962/68184/109242/56431/13631/70472/78610/12313/78246/16423/66244/76709/20586/67443/20587/192169/320827/83431/280411/105513/21973/56055/23999/15512/17997/276770/78913/100504663/20405/107771/320817/76788/102058/67379/212307/211323/107338/108853/16564/83797/74747/13010/29877/67846/23829/76577/269523/225363/380969/110380/78428/227331/56273/14489/17869/18708/68094/72341/12568/70218/67871/320878/76055/237868/68942/232341/21812/13804/70047/66853/75608/67509/228421/56486/225326/66734/108124/11938/66993/70381/67064/16337/16801/319162/76784/100502841/100502698/81601/68953/11783/74187/15185/67300/69408/14248/74392/14158/13829/22003/72119/12683/17754/73420/63873/50850/21808/114601/74374/77987/14251/16001/320806/56419/76366/93760/108079/68732/27360/14063/78926/78798/194401/24015/56085/208158/227753/11789/21968/65973/208691/210933/27281/65970/11555/238276/14694/269254/18472/16593/106042/66855/208092/106025/13838/12028/17957/69536/116733/18003/56215/68041/77006/17756/53619/209815/225115/14086/12631/65019/56422/12795/19704/77573/15481/12611/16009/12305/227634/20615/17755/18627/94178/80986/56208/234695",201
"GO:0045786","GO:0045786","negative regulation of cell cycle","194/6195","413/28928",0.469733656174334,2.19345523903328,12.7522979241956,3.04592609099553e-31,3.953002880894e-28,1.81729569302765e-28,"29857/100342/12144/13383/19054/18159/18148/26427/18854/327762/102423/229543/12649/12236/245000/240843/77011/75770/69601/14365/66131/234736/12578/12575/20184/56710/100502766/22589/66209/12237/11909/235661/30949/240087/67052/12450/218294/28010/105837/66442/17245/14184/21803/18005/107047/12021/21858/239789/66971/11920/15574/15370/12193/107995/268697/71375/17300/633285/57261/109019/26992/381921/76454/69034/18747/108989/12367/52004/12753/68193/56371/17283/14183/19134/13555/11852/227331/69274/12366/20460/231724/13649/20937/12568/50523/219158/27103/28114/11819/12449/233805/208583/14841/75430/12581/17193/11785/16878/216810/19891/66214/14451/208768/18392/66977/231600/83383/19355/54394/57441/68953/22591/101867/20104/18749/329795/268465/19361/12952/21929/56150/20674/17425/14056/59036/22385/14155/52696/56190/16600/20112/26951/71059/24100/13972/12443/15270/52040/327799/12043/65964/12905/12580/16319/15937/229228/56419/382073/12399/17096/622408/56453/27223/66854/76464/11789/214444/52468/93762/67177/21951/26931/22680/68729/211651/17120/12189/19252/105782/12228/28135/13548/11787/76843/227292/69917/12577/218914/52679/12579/208266/116733/235041/72400/106052/14462/12795/270669/226591/22390/235323/28000/225372/107976",194
"GO:0006417","GO:0006417","regulation of translation","181/6195","381/28928",0.4750656167979,2.21835321432279,12.496817884495,5.41820488610813e-30,5.85978858432594e-27,2.69389344688253e-27,"100342/234384/18148/230784/207952/18854/140488/231279/17690/63913/214580/15572/104382/22393/13211/80890/217980/13666/69674/269037/229096/56335/98956/228019/56717/208922/194952/52874/229317/22608/78893/232164/56334/16201/224742/66118/13631/13688/73830/227835/243574/224045/19317/20102/56484/22171/15983/140570/218629/276770/228866/69125/56541/12317/66971/16210/233033/211006/108954/20677/16475/217869/17347/13685/666794/19205/66912/108989/69956/12567/232791/13629/22057/23879/55944/225363/78428/227331/68036/107508/20823/230861/67557/68966/239528/223453/72508/13144/83485/78697/27103/19045/72201/100715/22121/217351/19653/19401/210004/20918/218506/15568/67579/27979/13078/66892/234594/13803/100037258/21357/233833/234734/72181/56040/19735/11991/13665/65967/12696/18772/214424/16011/192170/226982/14433/65964/17975/26413/225929/55992/13418/16418/17855/52846/70769/100609/30959/268420/24015/17149/66399/208691/64930/11652/52856/15469/332397/67267/12877/241846/14694/22695/17973/14786/27058/72068/20044/105782/217331/69113/13684/12785/70511/13690/213988/75422/78796/73826/76846/15473/214150/56422/212114/18813/19704/13205/106338/236511/100503670/75593/110954",181
"GO:0042176","GO:0042176","regulation of protein catabolic process","177/6195","372/28928",0.475806451612903,2.22181259600614,12.3814457344107,1.84013436696309e-29,1.70580455817478e-26,7.84201623454645e-27,"14811/22410/72330/84092/66498/22393/102122/14673/72736/72194/69601/13194/13666/57320/20588/55988/16835/18763/107831/80750/229317/14198/19349/216157/50754/67903/76867/18023/22418/269695/217379/223870/170823/110616/18550/228775/56224/15519/21858/26903/12234/94190/107995/15357/20660/269473/80708/12328/22187/211323/11865/14238/74257/19052/18747/66193/332110/19697/12520/213539/13010/20682/103573/56637/56371/269523/71878/71890/230904/11816/52551/13649/18245/14629/14580/208650/219158/14070/242669/23988/27059/56486/242960/76892/56424/21762/54198/17127/20333/237353/22350/12005/50873/414872/27681/214254/231600/19359/14084/329795/77128/22123/18247/21929/56150/19165/15516/53312/225896/26420/59036/211770/59025/224727/235406/244058/17754/14360/114128/30940/75744/100494/74374/280408/15937/71732/11502/21859/382073/74841/18673/68795/108705/67025/104318/76294/217410/56085/11789/70423/59029/13001/20671/20720/15511/12995/56440/14694/72345/69807/53325/54418/106042/208092/193670/192176/11551/76843/56468/76375/77006/17248/230598/12795/67588/13650/16396/112406/235542/19186/11305/238896/26374/19025/17846/227693/232334",177
"GO:0030900","GO:0030900","forebrain development","212/6195","480/28928",0.441666666666667,2.06239440408932,12.2524940620804,2.18756183030911e-29,1.77438608960948e-26,8.15730293038952e-27,"99512/13392/21420/20133/16490/18846/17242/238057/381293/18124/58208/70223/15572/11922/13845/72338/77579/14843/69601/75717/73710/22594/269295/56335/12032/668303/666173/16568/50768/13488/22589/723968/50913/244667/77040/22417/18049/20586/14461/224045/16975/223701/22418/18012/20689/216850/16871/110350/83431/71877/207615/244585/21417/12570/22414/14184/18212/13844/12912/94190/723967/320790/14179/110648/18844/76089/22187/211323/20664/58234/15904/18536/12929/22174/18741/71137/13865/30957/15902/12367/11804/19823/56637/102774/18507/23879/18508/18128/14183/76574/13555/209012/68146/18541/20460/16795/13649/59030/18014/14173/12568/18016/76510/22421/74762/11682/11819/20466/15387/58198/18032/18131/12799/100182/18121/18222/21335/19401/20473/19434/17967/67760/14810/13167/19384/16502/330938/20606/30928/20563/18992/12918/65100/11783/328365/433693/19165/241062/20674/24136/14281/14056/232906/20562/12767/21375/19664/319757/19280/16565/15208/17257/231380/268345/18993/213326/14360/21907/73668/15270/20315/14182/13796/18293/93760/13797/14790/16324/100609/319565/20525/218772/18227/16485/329628/15251/67263/12558/57752/18420/11977/18423/64930/12995/77053/242620/668158/18472/246179/67378/21974/192176/18186/12028/15452/68585/14013/320165/11932/235439/233552/18015/20462/67269/20602/14633/22422/22773/54713/15481/14634/15205",212
"GO:0050767","GO:0050767","regulation of neurogenesis","213/6195","485/28928",0.439175257731959,2.0507605901001,12.1823457618793,4.14564446297308e-29,2.98900965780359e-26,1.37412355649891e-26,"12064/330790/21844/69743/17190/13392/18846/17242/13047/98733/13841/70237/14843/214968/14365/12032/12361/56710/56717/16835/14375/13385/50913/244667/56381/27374/13631/14025/57434/12017/18049/59041/14461/16975/22418/19317/83431/140570/66713/14184/23999/21803/269878/20312/18212/12561/19055/22339/13844/18742/20660/320790/67838/20869/18844/76089/211323/11865/58234/15904/16885/12323/24001/18536/76454/23873/78748/67287/22129/65254/19697/235402/15902/17760/108138/21838/11423/83701/217166/56637/545156/15213/23879/22341/18508/18128/19744/12168/20194/73181/13555/71955/11538/53605/216869/11816/76965/17869/13649/14173/12568/18016/16542/13003/108100/18606/14580/74006/22421/75788/20681/74053/56320/67095/19712/18121/18222/13654/65086/66993/13388/74117/213084/16878/18213/22352/22241/18997/103743/330938/20320/14297/20563/15185/387216/20674/24136/14056/11858/20562/18125/12767/22601/665113/15207/12724/319757/19280/15208/244058/17257/235611/63953/17344/19266/21907/104156/74132/20315/19047/30948/19016/17096/319583/55927/382253/269951/14254/15251/13169/20893/319740/97165/18420/76893/20720/67784/238276/242620/14912/18472/69807/20665/13838/227292/19268/17118/18186/217715/66515/13690/68585/12579/114606/56711/79362/20585/229285/71918/17756/230598/18015/245886/70083/20354/26395/22422/54713/17755/18627/28000/14634/15205",213
"GO:0007059","GO:0007059","chromosome segregation","196/6195","433/28928",0.452655889145497,2.11370937226811,12.1892074694542,6.19632438263538e-29,4.02079489189209e-26,1.84846140004091e-26,"21969/71988/219103/13871/83766/16580/108907/105988/17687/29861/381293/12236/71876/26934/20479/231123/54194/13194/11740/20588/68617/12915/233406/100502766/108000/72787/78267/72415/12237/103733/66336/70012/78610/68549/235661/30949/66578/67052/228012/20586/20587/76789/213582/21976/55993/68183/83431/230936/381306/100088/105513/66442/234094/66713/21973/229906/18005/54392/107047/13990/11920/66617/107995/268697/259279/12055/13605/57261/12447/232933/212307/26992/22210/68612/239122/83797/332110/108989/75033/13006/69737/71819/223499/71878/100732/19134/69654/26886/16211/17350/20460/68094/70218/50878/51792/68942/104271/75608/18140/228421/20892/14841/225898/75430/66993/21335/668880/68724/67064/74117/19384/13589/20842/18221/81601/66977/66296/231600/68953/74187/56150/67300/223593/74201/100041286/12617/52206/101706/70127/213389/24061/22385/224727/52696/72119/76915/73420/26951/21975/74393/327799/66140/19708/227707/16319/70891/56419/21749/93760/382073/19822/67155/16569/328580/104318/67849/78798/76123/13494/76464/59126/11789/214444/93762/109359/15511/16551/67177/12995/22680/52563/77053/12877/211651/59014/68523/17120/12189/19252/21974/67037/54418/106042/208092/28135/192176/67733/26371/218914/116733/72400/22196/22154/13205/59008/56208",196
