annotation,count,percentage
3' UTR,38,1.2537116463213462
5' UTR,14,0.4618937644341801
Distal Intergenic,125,4.124051468162323
"Exon (ENSMUST00000000122.6/18053, exon 3 of 6)",1,0.03299241174529858
"Exon (ENSMUST00000000127.5/22415, exon 3 of 5)",1,0.03299241174529858
"Exon (ENSMUST00000000543.5/56149, exon 8 of 8)",1,0.03299241174529858
"Exon (ENSMUST00000003351.12/14813, exon 13 of 13)",1,0.03299241174529858
"Exon (ENSMUST00000003351.12/14813, exon 3 of 13)",1,0.03299241174529858
"Exon (ENSMUST00000004156.9/26403, exon 7 of 12)",1,0.03299241174529858
"Exon (ENSMUST00000004494.15/20467, exon 13 of 19)",1,0.03299241174529858
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.03299241174529858
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.03299241174529858
"Exon (ENSMUST00000016664.7/140887, exon 5 of 10)",1,0.03299241174529858
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.03299241174529858
"Exon (ENSMUST00000019616.5/15898, exon 8 of 11)",1,0.03299241174529858
"Exon (ENSMUST00000020287.7/237362, exon 4 of 4)",1,0.03299241174529858
"Exon (ENSMUST00000020449.11/117599, exon 4 of 13)",1,0.03299241174529858
"Exon (ENSMUST00000021056.7/110880, exon 24 of 24)",1,0.03299241174529858
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.03299241174529858
"Exon (ENSMUST00000021641.7/243931, exon 2 of 2)",1,0.03299241174529858
"Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",1,0.03299241174529858
"Exon (ENSMUST00000025253.11/53761, exon 16 of 31)",1,0.03299241174529858
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.03299241174529858
"Exon (ENSMUST00000026890.5/21922, exon 3 of 3)",1,0.03299241174529858
"Exon (ENSMUST00000027404.11/19275, exon 19 of 23)",1,0.03299241174529858
"Exon (ENSMUST00000028883.11/18610, exon 4 of 4)",1,0.03299241174529858
"Exon (ENSMUST00000029213.4/74614, exon 3 of 3)",1,0.03299241174529858
"Exon (ENSMUST00000029711.8/23920, exon 9 of 22)",1,0.03299241174529858
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.03299241174529858
"Exon (ENSMUST00000033300.3/11870, exon 3 of 5)",1,0.03299241174529858
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.03299241174529858
"Exon (ENSMUST00000034707.14/20586, exon 29 of 34)",1,0.03299241174529858
"Exon (ENSMUST00000036439.5/12563, exon 7 of 12)",1,0.03299241174529858
"Exon (ENSMUST00000037007.3/14027, exon 7 of 22)",1,0.03299241174529858
"Exon (ENSMUST00000037261.3/14764, exon 3 of 3)",1,0.03299241174529858
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.03299241174529858
"Exon (ENSMUST00000039775.8/243914, exon 8 of 9)",1,0.03299241174529858
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.03299241174529858
