annotation,count,percentage
3' UTR,8,0.4149377593360996
5' UTR,1,0.05186721991701245
Distal Intergenic,50,2.5933609958506225
"Exon (ENSMUST00000010298.6/234857, exon 3 of 15)",1,0.05186721991701245
"Exon (ENSMUST00000022744.4/14573, exon 2 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000026190.13/67573, exon 11 of 15)",1,0.05186721991701245
"Exon (ENSMUST00000035323.5/272382, exon 6 of 6)",1,0.05186721991701245
"Exon (ENSMUST00000039926.9/18218, exon 7 of 7)",1,0.05186721991701245
"Exon (ENSMUST00000041965.4/217866, exon 15 of 37)",1,0.05186721991701245
"Exon (ENSMUST00000046659.13/242667, exon 9 of 12)",1,0.05186721991701245
"Exon (ENSMUST00000046897.12/74735, exon 6 of 6)",1,0.05186721991701245
"Exon (ENSMUST00000049149.14/16971, exon 9 of 89)",1,0.05186721991701245
"Exon (ENSMUST00000051301.5/19290, exon 2 of 2)",1,0.05186721991701245
"Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",1,0.05186721991701245
"Exon (ENSMUST00000056978.7/16553, exon 32 of 38)",1,0.05186721991701245
"Exon (ENSMUST00000061169.6/545276, exon 3 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000069098.6/320706, exon 14 of 15)",1,0.05186721991701245
"Exon (ENSMUST00000088373.10/259302, exon 21 of 22)",1,0.05186721991701245
"Exon (ENSMUST00000102801.7/23964, exon 25 of 31)",1,0.05186721991701245
"Exon (ENSMUST00000105778.7/110593, exon 6 of 10)",1,0.05186721991701245
"Exon (ENSMUST00000109913.8/110784, exon 5 of 9)",1,0.05186721991701245
"Exon (ENSMUST00000118763.7/319586, exon 10 of 12)",1,0.05186721991701245
"Exon (ENSMUST00000121861.1/ENSMUST00000121861.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000132564.1/ENSMUST00000132564.1, exon 1 of 2)",1,0.05186721991701245
"Exon (ENSMUST00000143898.1/ENSMUST00000143898.1, exon 1 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000150976.7/232146, exon 3 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000165408.7/207495, exon 7 of 14)",1,0.05186721991701245
"Exon (ENSMUST00000168386.8/73072, exon 6 of 7)",1,0.05186721991701245
"Exon (ENSMUST00000175668.1/ENSMUST00000175668.1, exon 1 of 2)",1,0.05186721991701245
"Exon (ENSMUST00000187692.1/ENSMUST00000187692.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000187705.1/ENSMUST00000187705.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000191992.1/ENSMUST00000191992.1, exon 1 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000192062.1/ENSMUST00000192062.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000193486.1/ENSMUST00000193486.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000198564.1/ENSMUST00000198564.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000199304.1/ENSMUST00000199304.1, exon 1 of 1)",1,0.05186721991701245
"Exon (ENSMUST00000212355.1/330230, exon 3 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000224667.1/20411, exon 18 of 27)",1,0.05186721991701245
"Exon (ENSMUST00000229296.1/ENSMUST00000229296.1, exon 2 of 3)",1,0.05186721991701245
"Exon (ENSMUST00000237036.1/ENSMUST00000237036.1, exon 1 of 2)",1,0.05186721991701245
"Intron (ENSMUST00000043441.12/71458, intron 1 of 13)",1,0.05186721991701245
"Intron (ENSMUST00000054871.11/14289, intron 1 of 1)",1,0.05186721991701245
"Intron (ENSMUST00000060835.11/83560, intron 2 of 30)",3,0.15560165975103735
"Intron (ENSMUST00000093944.9/15410, intron 1 of 3)",1,0.05186721991701245
"Intron (ENSMUST00000105682.8/68703, intron 1 of 22)",1,0.05186721991701245
"Intron (ENSMUST00000110279.3/102632463, intron 1 of 1)",1,0.05186721991701245
"Intron (ENSMUST00000113265.7/74123, intron 13 of 16)",1,0.05186721991701245
"Intron (ENSMUST00000139835.1/102635783, intron 1 of 1)",1,0.05186721991701245
"Intron (ENSMUST00000146447.7/319865, intron 1 of 5)",2,0.1037344398340249
"Intron (ENSMUST00000165884.7/20527, intron 2 of 4)",1,0.05186721991701245
"Intron (ENSMUST00000182495.1/101694, intron 1 of 1)",1,0.05186721991701245
"Intron (ENSMUST00000183782.7/ENSMUST00000183782.7, intron 1 of 3)",1,0.05186721991701245
"Intron (ENSMUST00000208511.1/624549, intron 1 of 3)",1,0.05186721991701245
"Intron (ENSMUST00000238044.1/ENSMUST00000238044.1, intron 1 of 1)",1,0.05186721991701245
"Intron (ENSMUST00000238850.1/ENSMUST00000238850.1, intron 13 of 13)",1,0.05186721991701245
Promoter (1-2kb),25,1.2966804979253113
Promoter (2-3kb),20,1.0373443983402488
Promoter (<=1kb),1769,91.75311203319502
