"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034329","GO:0034329","cell junction assembly","95/2606","481/28891",2.15327229781242e-13,1.32253984531639e-09,8.94401314438717e-10,"18810/12286/226422/12064/20474/330814/330790/21961/73340/13383/272381/12563/16523/14619/23836/21388/13641/252973/58234/13841/14623/228942/12739/70237/13845/80749/19699/104010/18607/100042150/14787/12554/18189/56863/103967/233067/23892/11465/50768/21872/242384/107831/71228/269788/13385/13836/72349/13518/230661/320772/270190/15898/12555/229715/13631/22417/16480/70737/20743/192167/108903/16979/217335/22411/22418/56233/353155/18190/246316/320840/26364/56013/230775/140570/270163/11418/226359/225872/18212/378937/12561/22339/13844/94190/13605/99633/76089/235431/16475/211323/381921/83964/12929/18747/13837",95
"GO:0099173","GO:0099173","postsynapse organization","60/2606","252/28891",2.0132707566158e-12,6.18275449356712e-09,4.18124547663471e-09,"243961/14371/230235/73340/14811/21844/228880/272381/232813/94245/13728/239027/58234/13841/70237/13845/80749/19699/77579/70530/18189/103967/12361/12323/107831/71228/19141/15550/11840/269788/73086/13385/270190/244667/11838/13631/20743/192167/16975/22418/18190/56013/29816/66713/64451/270163/226016/226359/54126/77116/13844/94190/381921/245684/22215/12929/231637/67943/210293/14803",60
"GO:0001764","GO:0001764","neuron migration","52/2606","206/28891",5.55025554767922e-12,1.13632231912819e-08,7.68466961092710e-09,"16917/17984/668303/57246/54422/19649/13728/14456/18846/17242/104382/19699/77579/107934/69601/14365/73710/13489/12323/13488/320772/244667/14028/22253/14461/19302/223701/270120/83431/18007/56079/140570/12570/12614/215690/15519/18212/22339/195208/269473/18844/76089/211323/20664/545474/18536/76454/12929/22174/18741/13865/74747",52
"GO:0016055","GO:0016055","Wnt signaling pathway","88/2606","460/28891",1.00243852252295e-11,1.32290055399707e-08,8.94645252887358e-09,"14371/18128/13393/14180/21844/100503386/53627/22410/68775/22414/13728/17292/17242/84092/66743/15364/19273/20379/20479/26401/107934/69601/14365/13194/14783/74256/13489/23892/14160/24113/56811/59004/72043/72125/18763/66277/103978/244667/56332/22417/16480/80707/23805/16348/20319/20586/22411/20680/68010/22418/56484/328949/73739/18605/22083/22409/68889/13726/67772/74775/106042/14184/21414/12614/21803/84035/75826/114604/70495/12234/629378/195208/20677/12447/110648/20869/227210/11865/26992/54624/22210/26385/67943/18741/58799/16543/20729/29811",88
"GO:0198738","GO:0198738","cell-cell signaling by wnt","88/2606","462/28891",1.27598653861779e-11,1.32290055399707e-08,8.94645252887358e-09,"14371/18128/13393/14180/21844/100503386/53627/22410/68775/22414/13728/17292/17242/84092/66743/15364/19273/20379/20479/26401/107934/69601/14365/13194/14783/74256/13489/23892/14160/24113/56811/59004/72043/72125/18763/66277/103978/244667/56332/22417/16480/80707/23805/16348/20319/20586/22411/20680/68010/22418/56484/328949/73739/18605/22083/22409/68889/13726/67772/74775/106042/14184/21414/12614/21803/84035/75826/114604/70495/12234/629378/195208/20677/12447/110648/20869/227210/11865/26992/54624/22210/26385/67943/18741/58799/16543/20729/29811",88
"GO:0030900","GO:0030900","forebrain development","83/2606","425/28891",1.29231574796197e-11,1.32290055399707e-08,8.94645252887358e-09,"140486/668303/18128/21350/99512/22414/13392/21420/18846/17242/238057/381293/18124/15364/58208/70223/15572/58234/11922/13845/19699/72338/77579/14843/69601/75717/16873/73710/22594/269295/56335/13489/12032/24113/16568/50768/13488/22589/723968/50913/244667/77040/22417/18507/20586/14461/16975/223701/22418/18012/20689/216850/16871/110350/83431/71877/207615/244585/320790/12570/14184/18014/18212/13844/12912/94190/723967/14179/110648/16777/18844/76089/22187/211323/20664/15904/18536/19378/12929/22174/18741/71137/13865",83
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","86/2606","454/28891",2.93550382084353e-11,2.5230766742425e-08,1.70629497618827e-08,"104394/12144/219103/13383/13871/83766/71276/19054/216021/22410/26427/116871/20133/18854/102423/29861/229543/404710/12649/381293/12236/20479/77011/75770/13194/26380/20588/234736/12578/12575/20184/12323/18763/108000/12034/12428/66209/12237/66197/18027/12313/235661/30949/67052/330216/20586/20587/12450/218630/218294/28010/100088/105837/105513/66442/15512/21803/75826/107047/12021/18014/19055/11920/107771/15574/116748/12193/107995/268697/71375/12055/57261/21987/12447/109019/26992/11792/15904/381921/19052/76454/68612/13685/83797/108989/228714",86
"GO:0043087","GO:0043087","regulation of GTPase activity","71/2606","345/28891",3.28632585378379e-11,2.5230766742425e-08,1.70629497618827e-08,"231821/76041/21844/57915/380711/213990/239027/18846/69903/228850/241694/19415/67016/54153/13845/69601/74206/105835/109689/381605/56717/211673/192212/74018/13836/69993/56334/110351/22417/54610/19731/70497/23805/109934/544817/18205/72278/22411/22418/17925/83431/13998/19387/234094/140570/71310/270163/13667/54126/11516/29815/20312/18212/68449/100855/207592/13605/19730/72836/18844/76089/212307/16475/217869/217463/209354/24001/12929/210293/19417/13837",71
"GO:0006338","GO:0006338","chromatin remodeling","90/2606","489/28891",5.08020694516448e-11,3.46695900635558e-08,2.34461948603731e-08,"17984/21969/216848/83766/109095/18148/69726/116871/21420/101612/218850/29861/12649/76719/116848/15364/170936/13194/17192/75605/20588/56335/104248/16596/22632/18706/22589/84505/16905/11909/30951/19820/231386/58243/319151/101631/320713/66336/71041/66578/193796/20586/20587/14055/17765/70673/207165/216850/213742/105203/80748/22083/170823/320790/74026/71389/67772/107435/11546/78783/66929/22289/208727/238247/66310/14957/52808/244059/13163/15191/140858/13990/63830/107771/243842/21849/12055/66511/57261/15081/76804/78878/170644/26992/97122/239122/83797/217127/108989/70020",90
"GO:0007059","GO:0007059","chromosome segregation","80/2606","416/28891",6.65380876552715e-11,4.08676934378678e-08,2.76378204092317e-08,"21969/71988/219103/13871/83766/16580/108907/105988/17687/29861/381293/12236/71876/26934/20479/231123/54194/13194/11740/20588/233406/100502766/108000/72787/78267/72415/12237/24086/103733/98558/66336/70012/78610/68549/235661/30949/66578/67052/228012/20586/75178/20587/76789/213582/21976/55993/83431/230936/381306/100088/105513/66442/234094/66713/106042/21973/229906/18005/54392/671564/107047/13990/11920/66617/107995/268697/259279/12055/13605/57261/12447/232933/212307/26992/22210/68612/239122/83797/332110/108989",80
"GO:0006913","GO:0006913","nucleocytoplasmic transport","71/2606","359/28891",2.14744551797444e-10,1.09913419761659e-07,7.43317545081329e-08,"103468/18128/74412/14180/109095/18148/20472/213990/18854/14456/13211/320938/54194/57320/76582/12578/12575/21937/18763/107939/13488/234865/72787/12034/71810/16905/229709/11909/231386/66118/16480/12014/11737/66244/54563/18012/72170/19387/13726/72565/106042/227720/21803/56417/73666/15519/12021/12317/19055/29810/223690/75547/72322/21849/234733/13605/65246/66511/71983/72149/20383/56488/225160/11865/53415/68051/16543/226747/66011/18747/108989",71
"GO:0051169","GO:0051169","nuclear transport","71/2606","359/28891",2.14744551797444e-10,1.09913419761659e-07,7.43317545081329e-08,"103468/18128/74412/14180/109095/18148/20472/213990/18854/14456/13211/320938/54194/57320/76582/12578/12575/21937/18763/107939/13488/234865/72787/12034/71810/16905/229709/11909/231386/66118/16480/12014/11737/66244/54563/18012/72170/19387/13726/72565/106042/227720/21803/56417/73666/15519/12021/12317/19055/29810/223690/75547/72322/21849/234733/13605/65246/66511/71983/72149/20383/56488/225160/11865/53415/68051/16543/226747/66011/18747/108989",71
"GO:0042063","GO:0042063","gliogenesis","76/2606","397/28891",2.46724503053614e-10,1.1323839038829e-07,7.65803507296083e-08,"18810/17984/18128/235402/330790/13871/21844/69743/99512/17190/269604/13392/110355/23928/101772/17242/230822/50914/15364/58234/18504/19699/14843/69601/56335/12032/56717/16835/330166/232232/13488/16847/108067/50913/18027/66277/244667/27374/14784/17153/12017/20732/14357/17936/18205/110893/18023/29873/20586/224109/224045/16975/19317/18605/234094/12570/14184/21803/13667/54126/11516/20312/17988/18212/18742/12912/20677/17250/16777/211323/20664/209354/66922/15904/12929/22066",76
"GO:0050803","GO:0050803","regulation of synapse structure or activity","65/2606","317/28891",2.58114207983728e-10,1.1323839038829e-07,7.65803507296083e-08,"235604/12064/20474/330814/21844/228880/319613/93842/18039/272381/94245/13728/239027/58234/13841/70237/13845/80749/19699/77579/70530/69601/100042150/72961/18189/103967/233067/13489/12361/12323/242384/107831/71228/269788/73086/13385/320772/13191/270190/15898/244667/11838/229715/13631/192167/16979/16975/22418/320840/26364/56013/230775/66713/226016/11418/226359/18212/378937/13844/107995/99633/211323/381921/22215/14803",65
"GO:0015931","GO:0015931","nucleobase-containing compound transport","48/2606","202/28891",3.37725332848559e-10,1.33685088014773e-07,9.040795168834e-08,"103468/320007/140486/74412/63959/109095/18148/140488/22232/13211/54194/11740/107939/234865/72787/243328/22608/22117/11416/231386/11838/66118/76438/16423/76895/54563/19317/71279/241296/239273/227720/75826/12626/73095/73666/72322/234733/66511/192287/17250/20383/56488/225160/228875/226747/66011/108989/76157",48
"GO:0007416","GO:0007416","synapse assembly","51/2606","222/28891",3.48251613193809e-10,1.33685088014773e-07,9.040795168834e-08,"12286/226422/12064/20474/330814/330790/73340/272381/16523/13641/58234/13841/228942/70237/13845/80749/19699/100042150/18189/103967/233067/242384/107831/71228/269788/13385/320772/270190/15898/229715/13631/20743/192167/16979/22418/18190/246316/320840/26364/56013/230775/140570/11418/226359/225872/18212/378937/13844/99633/211323/12929",51
"GO:0090630","GO:0090630","activation of GTPase activity","31/2606","100/28891",4.5749845658325e-10,1.57993542407656e-07,1.06847164191436e-07,"76041/21844/57915/380711/213990/239027/228850/241694/67016/74206/105835/381605/13836/110351/54610/23805/109934/18205/22418/83431/19387/234094/71310/68449/100855/207592/13605/217869/24001/12929/19417",31
"GO:0045165","GO:0045165","cell fate commitment","63/2606","307/28891",4.67681300285521e-10,1.57993542407656e-07,1.06847164191436e-07,"240590/21380/18128/57246/230587/216848/16196/69743/22410/22414/20472/116871/13392/21420/17292/18854/238057/21388/50914/16450/58208/103551/104382/18504/260298/14843/17192/21678/74256/19213/17927/56717/53404/50913/18027/21679/22417/23805/20319/18205/18023/20586/14461/22411/22418/18012/216850/16871/22083/22409/16194/72843/104360/14184/21803/114604/18014/15376/14179/225631/211323/20664/54624",63
"GO:0006413","GO:0006413","translational initiation","35/2606","123/28891",4.8874589803736e-10,1.57993542407656e-07,1.06847164191436e-07,"18148/207952/18854/75705/13666/69674/269037/56335/56717/229317/26905/108067/68184/232164/56334/224742/13688/73830/13681/224045/216877/218629/13667/56541/16210/108954/230861/217869/66405/209354/20181/13685/56347/66912/108989",35
"GO:0050807","GO:0050807","regulation of synapse organization","63/2606","309/28891",6.15875677095294e-10,1.81211465604269e-07,1.22548877148614e-07,"235604/12064/20474/330814/21844/228880/93842/18039/272381/94245/13728/239027/58234/13841/70237/13845/80749/19699/77579/70530/69601/100042150/18189/103967/233067/13489/12361/12323/242384/107831/71228/269788/73086/13385/320772/13191/270190/15898/244667/11838/229715/13631/192167/16979/16975/22418/320840/26364/56013/230775/66713/226016/11418/226359/18212/378937/13844/107995/99633/211323/381921/22215/14803",63
"GO:0010976","GO:0010976","positive regulation of neuron projection development","53/2606","239/28891",6.19576811737163e-10,1.81211465604269e-07,1.22548877148614e-07,"18053/12064/242274/21844/107035/19649/13728/17242/15572/70237/19699/69601/18442/12808/73710/18189/12361/56717/12323/19230/53404/14828/244667/229715/13631/14025/382056/23969/18049/192167/330863/16975/22418/19317/20698/320840/83431/140570/66713/23999/11516/20312/18212/22339/13844/76089/211323/208647/77480/13857/19205/21770/13837",53
"GO:0016358","GO:0016358","dendrite development","65/2606","327/28891",9.8860885538607e-10,2.76001617717329e-07,1.86653136045619e-07,"18053/243961/12286/140486/12064/83766/21844/228880/93842/94245/60597/13047/98733/54652/15572/58234/70237/13845/19699/69601/12808/103967/12361/232227/56717/208922/12323/71228/11840/13385/270190/57138/244667/11838/13631/14025/382056/23969/192167/16975/22418/270120/56013/66713/64451/106042/18212/19055/13844/14763/107995/195208/50932/20869/76089/329934/22157/381921/76454/22215/12929/77480/67287/210293/65254",65
"GO:0031346","GO:0031346","positive regulation of cell projection organization","83/2606","463/28891",1.05813658929409e-09,2.82568475280186e-07,1.91094141023088e-07,"18053/17427/69871/12064/219103/242274/21844/228880/107035/18039/19649/13728/18846/17242/13047/68750/68050/98733/15572/70237/19699/69601/18442/12808/73710/18189/27260/103967/12361/72722/56717/12323/19230/53404/192212/104445/14828/13385/244667/229715/13631/14025/382056/23969/18049/192167/59041/76709/330863/16975/22418/19317/20698/320840/68743/83431/140570/66713/23999/208727/11516/269878/20312/15519/18212/12561/22339/13844/230872/20869/18844/76089/211323/208647/16885/24001/76454/77480/67287/13857/19205/21770/13837",83
"GO:0060562","GO:0060562","epithelial tube morphogenesis","74/2606","395/28891",1.15419914501216e-09,2.9222243646226e-07,1.97622878589192e-07,"21380/18128/57246/20474/13383/216021/21923/67937/22414/20472/21420/27428/17292/18854/17242/238057/69903/15364/252973/58234/13841/18504/94275/12215/22034/108156/14365/12808/75605/23892/22337/14160/16568/50768/12042/18763/71228/12034/13800/13836/19227/56334/225164/12826/22417/20732/12370/20319/19411/99377/15184/22418/68270/170823/140570/65256/106042/78783/269593/22289/12614/21803/269878/13036/18612/12234/22339/15376/14179/21846/20115/19378/18741/18747",74
"GO:0006417","GO:0006417","regulation of translation","77/2606","418/28891",1.1894433265315e-09,2.9222243646226e-07,1.97622878589192e-07,"227715/140486/100342/234384/18148/230784/207952/382035/18854/140488/231279/17690/63913/319278/214580/15572/104382/22393/13211/80890/217980/13666/69674/269037/229096/56335/74108/98956/228019/56717/208922/194952/52874/229317/57749/67493/22608/78893/232164/56334/16201/224742/66118/13631/13688/73830/243574/224045/19317/22171/15983/140570/276770/228866/69125/56541/12317/66971/16210/319817/12193/233033/211006/108954/20677/230861/16475/217869/213236/20181/17347/317755/13685/666794/19205/66912/108989",77
"GO:0009743","GO:0009743","response to carbohydrate","50/2606","223/28891",1.25703616029155e-09,2.96950619096565e-07,2.00820432733217e-07,"26950/18641/21844/319613/378435/18751/230784/57915/20787/110355/101772/14456/213993/19275/50868/58805/18504/545192/75770/78894/18575/109689/16847/18706/108067/18111/16548/67389/74551/20586/20587/224045/18012/353155/11481/100039795/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/18747/217127/76303",50
"GO:0009749","GO:0009749","response to glucose","47/2606","204/28891",1.52493893728739e-09,3.35936086625424e-07,2.27185349847285e-07,"26950/18641/21844/319613/378435/230784/57915/20787/110355/101772/14456/213993/19275/58805/18504/545192/75770/78894/18575/109689/16847/18706/108067/18111/16548/67389/74551/20586/20587/224045/18012/353155/11481/100039795/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/18747/76303",47
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","81/2606","451/28891",1.53145724935068e-09,3.35936086625424e-07,2.27185349847285e-07,"216080/628100/18521/107035/22410/72330/382035/213990/18854/232539/381293/66498/22393/14673/80890/72194/75717/13194/13666/57320/20588/109689/74165/11993/233877/80750/224111/14828/24086/30843/14198/229644/432879/72179/50754/67903/23805/66244/224109/216440/17463/104771/140630/52033/15204/20834/214931/217379/223870/170823/110616/65256/106042/228775/211255/78913/12317/66967/12234/107995/68292/233902/240263/73296/69259/76788/12328/11865/14238/75234/22210/57296/76454/22215/68612/58799/230815/192193/56407/74126/67245",81
"GO:0051962","GO:0051962","positive regulation of nervous system development","73/2606","391/28891",1.74132271721302e-09,3.6880014238353e-07,2.49410506066155e-07,"12064/18128/330814/330790/21844/18039/272381/18846/17242/13047/98733/58234/70237/13845/19699/14843/14365/18189/13489/12032/12361/56717/12323/242384/107831/71228/14375/13385/50913/270190/244667/56381/27374/229715/13631/14025/57434/12017/20732/18049/192167/59041/18205/16979/16975/22418/19317/26364/83431/230775/140570/66713/11418/23999/21803/269878/20312/18212/378937/12561/22339/13844/99633/20869/18844/211323/15904/16885/24001/76454/23873/78748/67287",73
"GO:0042886","GO:0042886","amide transport","78/2606","432/28891",2.39180924216472e-09,4.89683078845857e-07,3.31160676125684e-07,"16514/19156/12064/26950/14687/108068/18641/20513/21844/319613/18216/68018/378435/18751/57915/381677/20787/94245/68267/16523/101772/213993/19275/15364/545192/21943/21337/75770/78894/18575/57320/72961/109689/13489/12361/102607/16847/19219/18830/20512/56325/18111/11416/67389/56356/12921/11747/319924/13350/67903/21355/116838/74551/18012/231999/20912/320790/11481/100039795/54126/11516/18212/19055/15376/19015/15357/20677/13722/15560/11865/22228/11307/19326/68897/18747/207227/19205/76303",78
"GO:0009746","GO:0009746","response to hexose","47/2606","207/28891",2.52786612870136e-09,5.0084366975754e-07,3.38708310487455e-07,"26950/18641/21844/319613/378435/230784/57915/20787/110355/101772/14456/213993/19275/58805/18504/545192/75770/78894/18575/109689/16847/18706/108067/18111/16548/67389/74551/20586/20587/224045/18012/353155/11481/100039795/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/18747/76303",47
"GO:0034284","GO:0034284","response to monosaccharide","47/2606","208/28891",2.98325524053552e-09,5.65953527460743e-07,3.82740513009664e-07,"26950/18641/21844/319613/378435/230784/57915/20787/110355/101772/14456/213993/19275/58805/18504/545192/75770/78894/18575/109689/16847/18706/108067/18111/16548/67389/74551/20586/20587/224045/18012/353155/11481/100039795/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/18747/76303",47
"GO:0010001","GO:0010001","glial cell differentiation","59/2606","292/28891",3.04077929114368e-09,5.65953527460743e-07,3.82740513009664e-07,"18810/18128/235402/330790/13871/69743/17190/269604/13392/110355/23928/101772/17242/230822/50914/15364/18504/19699/14843/56335/12032/56717/16835/330166/232232/13488/108067/50913/18027/66277/27374/14784/17153/12017/20732/14357/17936/18205/110893/18023/29873/20586/224109/224045/19317/18605/234094/14184/21803/13667/17988/18212/20677/17250/211323/20664/209354/15904/22066",59
"GO:0007613","GO:0007613","memory","40/2606","164/28891",4.36464491221099e-09,7.52910165544505e-07,5.09174709633175e-07,"19224/243961/16917/12064/14811/16440/232813/52335/17242/57340/58234/19699/72961/19049/13489/56710/56717/208922/16835/13488/19141/11838/12921/20528/13688/382056/18049/238871/18205/110893/66673/225872/18212/12912/110648/329934/211323/241656/54720/241226",40
"GO:0007411","GO:0007411","axon guidance","53/2606","252/28891",4.47400310060696e-09,7.52910165544505e-07,5.09174709633175e-07,"18053/68802/12064/18128/19649/20357/18846/12399/238057/18124/13641/16572/58208/13841/12215/13845/117606/19699/77579/107934/214968/14365/73710/230735/107448/53404/13800/723968/270190/14028/22253/20352/18205/22418/13638/16871/18007/22152/140570/12570/104360/269878/108902/12561/18612/22339/13844/723967/14179/110648/18844/13837/65254",53
"GO:0097485","GO:0097485","neuron projection guidance","53/2606","252/28891",4.47400310060696e-09,7.52910165544505e-07,5.09174709633175e-07,"18053/68802/12064/18128/19649/20357/18846/12399/238057/18124/13641/16572/58208/13841/12215/13845/117606/19699/77579/107934/214968/14365/73710/230735/107448/53404/13800/723968/270190/14028/22253/20352/18205/22418/13638/16871/18007/22152/140570/12570/104360/269878/108902/12561/18612/22339/13844/723967/14179/110648/18844/13837/65254",53
