"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","209/5054","498/28891",4.51219030860917e-38,2.89908227328139e-34,1.43630142034044e-34,"328572/24075/13392/21415/13865/12159/15205/12227/214162/17128/14106/12006/242620/68897/66248/14367/17172/21418/12167/14042/13869/327826/67122/21892/17537/59058/15258/15404/12162/13389/14186/19434/15194/207165/12667/73191/22411/54713/22408/15425/20481/140484/18423/15401/109065/18424/50884/18187/100121/16372/93840/19876/16825/18514/14048/15214/21386/22255/14836/320145/53883/22773/20807/22632/106633/24117/16147/235320/21813/71521/57810/13390/11480/16870/19206/30841/14472/57354/11308/15376/24063/240590/232174/16842/15229/12156/66042/14734/21821/67661/57246/84653/240888/13798/320202/18741/22422/17300/13542/18515/497652/26419/19726/22059/20465/17702/21815/18552/14573/23967/544696/18845/12166/72938/72507/11694/66743/17701/18129/29871/17260/16814/212712/12151/20377/59024/12387/14561/17126/16371/76779/12020/245866/237222/12705/15110/54485/78405/19164/18012/110796/56198/15400/18183/21393/22420/16974/16973/20472/226352/16869/15436/14725/14234/18504/214575/20348/23863/106042/14843/228357/20473/20471/19821/21385/18121/380614/14232/18510/15227/12022/18764/15375/19719/22415/74019/15245/76365/75691/22772/15242/14463/18091/20671/15417/15410/382089/18088/18505/15438/22431/15413/15285/15433/21410/15431/15396/18503/17240/15432/21869/209448/15423/216285/15430/14165/15395/21388/18509",209
"GO:0003002","GO:0003002","regionalization","192/5054","455/28891",1.89123954922445e-35,6.07560705188356e-32,3.01005705097618e-32,"328572/24075/13392/21415/13865/12159/15205/12227/214162/17128/14106/12006/242620/68897/66248/14367/17172/12167/14042/327826/67122/21892/59058/15258/15404/13389/14186/15194/207165/12667/73191/22411/54713/22408/15425/20481/140484/18423/15401/109065/18424/50884/18187/100121/16372/93840/19876/16825/18514/15214/21386/14836/320145/53883/22773/20807/22632/106633/24117/16147/235320/21813/71521/57810/13390/11480/16870/19206/30841/14472/11308/15376/24063/240590/232174/16842/15229/12156/66042/14734/21821/67661/57246/84653/240888/13798/320202/18741/22422/17300/13542/18515/497652/26419/19726/22059/17702/21815/18552/14573/23967/544696/18845/12166/72938/72507/66743/17701/18129/29871/17260/16814/12151/20377/59024/12387/14561/17126/16371/76779/12020/245866/237222/15110/54485/78405/19164/18012/110796/56198/15400/21393/16974/16973/20472/226352/16869/15436/14725/14234/18504/214575/20348/23863/106042/14843/228357/20473/20471/19821/21385/18121/380614/14232/18510/15227/12022/18764/15375/22415/74019/15245/76365/75691/22772/15242/14463/18091/20671/15417/15410/382089/18088/18505/15438/22431/15413/15285/15433/21410/15431/15396/18503/17240/21869/209448/15423/216285/15430/14165/15395/18509",192
"GO:0030900","GO:0030900","forebrain development","178/5054","425/28891",1.87406274686223e-32,4.0136177161966e-29,1.98847920930224e-29,"252838/13392/22151/232906/13865/20779/20359/12159/14013/330938/15205/12227/68169/19305/20361/328365/226407/242620/93760/18227/16560/13131/99982/17172/107503/75420/21418/22627/19280/244329/14042/13869/19091/327826/72129/114142/11803/65960/17242/59058/192119/19353/18131/244152/15904/18032/67703/19211/170758/19434/75409/15194/218194/12667/73191/54713/22408/20481/13839/21335/18423/11878/18424/18187/320191/11820/19876/15495/18991/21386/239719/22255/14836/231580/22773/20807/433759/23790/329559/20356/228662/57810/100182/21416/50768/13390/13844/16870/30841/14472/14168/12569/18994/16842/12156/268882/21821/17356/22284/211612/20689/13175/18795/210529/81907/20185/56217/18223/18741/69601/237847/22422/13395/67749/225523/77630/20602/67299/11924/72832/12166/723968/30928/17701/65079/15114/19130/320165/73242/13046/14682/12387/269610/18992/192157/15182/20511/18420/14842/19218/235380/16536/235626/19164/18012/18183/320790/16974/18028/67102/16869/70762/14725/11444/12928/20349/14843/14359/18479/20473/16873/243743/18121/12316/20187/14810/15242/22062/18996/18507/269295/230025/140486/11921/16875/18740/21869/14165",178
"GO:0045165","GO:0045165","cell fate commitment","143/5054","307/28891",3.14997167555774e-32,4.33848990616206e-29,2.14943165697056e-29,"252838/13392/12394/12159/15205/17128/242620/30051/21423/16800/17172/22410/17129/14042/13869/19207/21908/59058/18131/18933/18032/13389/23966/214498/245688/12142/12667/268396/22411/54713/22408/13592/11878/18424/15379/14048/15214/234366/21386/14836/225631/433759/20668/16147/72154/57810/21416/110147/13390/232077/19206/14168/235497/15376/240590/232174/12156/66042/24064/21384/16911/20672/57246/19325/231044/22412/16798/12540/109880/22422/104382/22059/74561/67299/11924/18027/12166/107932/16412/18129/17260/13039/16814/19130/20377/12387/14462/18992/17126/15182/19646/14842/15110/54485/78405/19164/18012/207920/22420/18028/50523/20472/14465/14581/14234/18504/22083/14843/383491/20471/15398/21385/14232/57765/12677/15375/22415/16450/76365/14463/27140/18996/216848/18091/20671/21349/18088/18505/17927/22431/15285/53314/11921/21410/15396/18740/21869/209448/15430/14165/94222/21388/18509",143
"GO:0016358","GO:0016358","dendrite development","149/5054","327/28891",3.37625673631289e-32,4.33848990616206e-29,2.14943165697056e-29,"243961/233071/606496/20620/227541/14056/11352/387150/231672/56013/210108/15901/20393/16560/13131/233489/54673/13048/19280/14745/19091/14265/224617/18209/17999/12162/19353/19283/13385/18053/68703/19211/75409/218194/216856/17974/67886/54713/13839/67414/56430/11820/19876/20430/14025/232227/217124/11350/53872/110197/53883/16443/170731/217692/228550/228662/18483/109294/18208/241638/13844/76484/23969/83814/71900/12569/11308/235072/29875/14366/216344/17356/17920/13175/20869/12540/18223/223254/69601/216049/67749/13542/12064/329165/26419/18174/237868/16412/329152/52463/17258/22359/17260/66225/13508/243725/13196/320027/20370/94245/29819/329934/108672/15182/22629/74143/14815/50772/18163/239985/11845/68166/11441/19164/72162/17754/232560/11487/17165/239420/67102/12914/13047/57138/224105/11444/12928/106042/228880/18479/228357/100040531/17181/12286/17295/14810/19268/63872/270058/18011/21909/56508/140486/110834/208922/66991/216831/13631/17919",149
"GO:0048562","GO:0048562","embryonic organ morphogenesis","150/5054","335/28891",2.3041608473005e-31,2.46737224065095e-28,1.22241796530469e-28,"100169/13392/12159/15205/26941/14106/13396/98711/93760/16470/14367/21418/327826/18109/15258/15404/12162/19353/18933/54352/27419/22411/22408/18423/15401/18424/50884/93840/14048/14368/21386/14836/22773/20807/106633/16147/21813/15284/13836/21809/21416/18208/13844/30841/14472/328789/18994/70615/24064/21384/17920/67661/57246/114873/22412/109205/18741/13395/13542/20666/20191/23967/18595/57265/107587/11694/22295/17701/110253/18129/17260/16814/212712/12151/19130/59024/12387/14462/17126/76779/270685/102502/12020/20378/245866/14683/67671/14051/15110/73750/235626/320398/19164/193385/18012/110796/15400/21393/320790/16974/20472/16869/14581/15436/14234/13544/18504/50769/71175/72747/109934/11994/111970/20776/252973/20473/20471/21385/18121/110279/110805/18510/15227/22160/18764/15373/76365/14463/15372/21677/18091/20671/18507/19662/15417/15410/68588/15438/26927/15413/11921/21410/15431/15396/20429/17240/15423/216285/15430/14165",150
"GO:0006338","GO:0006338","chromatin remodeling","191/5054","489/28891",5.37454214677016e-30,4.93306189899976e-27,2.44400232358391e-27,"30951/328572/64707/68675/234069/606496/20833/14013/14056/30941/214162/15289/319150/214384/93760/15078/21423/56456/68251/99982/57376/108671/622675/404634/20926/105246/15441/109095/12577/20230/192119/319148/93696/68703/244694/80859/207165/245688/218214/19720/83796/18193/18600/109331/218973/51810/13433/11461/26914/23808/66423/234366/17769/56086/319149/433759/76073/331623/214899/22632/69260/329559/328440/16905/77045/20588/17913/16870/30841/74016/13619/77683/217578/68142/12054/56505/330409/15260/67933/14479/65020/52615/50518/109275/228536/214572/15183/17263/22059/77044/18150/50912/74112/243842/50709/107932/51869/17692/50721/13435/72480/18519/52463/104103/235441/54446/29871/212712/78878/80838/14775/21402/102920/210982/56353/269610/14462/81703/15182/14683/19646/67768/14815/239985/110052/208146/79221/68845/225131/20924/235626/56702/93759/12593/228829/235682/66233/320790/235134/16907/233904/74351/114741/20817/381686/67382/71175/12648/19645/231506/237339/73139/22083/29861/18479/74355/227195/15201/383491/75605/50927/17191/19821/319955/209200/14897/56249/212391/15077/22130/381022/15375/17954/67210/71148/13436/252870/268996/71952/67246/223828/216848/70802/12566/238247/241764/114642/72057/73884/229700/18509",191
"GO:0060562","GO:0060562","epithelial tube morphogenesis","164/5054","395/28891",1.7916032090229e-29,1.43888132724651e-26,7.12869487379637e-27,"100169/20496/232906/20779/22323/12159/15205/11352/17128/14106/98711/93760/29876/244058/21418/14042/67122/18109/17242/54006/12162/192119/12850/140570/114249/22408/20481/50884/16372/58231/93840/18132/19876/18514/14048/14368/207304/11350/234366/216527/21386/17769/22773/20807/226154/19143/16147/18021/21813/13836/20356/50768/18208/16870/19206/30841/14472/269152/15376/24063/108655/16842/15229/12156/66042/24064/14734/16911/330409/13138/67661/57246/18654/20733/69718/22412/11622/12234/17979/18741/13542/94109/17702/21815/19014/14573/20191/23967/18595/57265/50721/12977/18129/17260/16814/20377/13800/59024/12387/14462/11684/16371/76779/270685/245866/69903/74143/14815/15110/54485/15478/235626/99377/19164/21393/18643/381157/207920/22420/16974/16973/239405/20472/16869/14725/14234/13544/18504/240641/20349/106042/18479/252973/75605/20471/21385/18121/18510/15227/22160/17295/56044/18764/15375/15245/22772/21853/15242/14463/21677/18091/20671/18707/14254/56753/68588/18505/22431/21410/15431/15396/216285/14165/229700",164
"GO:0050767","GO:0050767","regulation of neurogenesis","189/5054","494/28891",2.28334035755391e-28,1.63005131080932e-25,8.0758143172433e-26,"328572/13392/18759/20359/12159/14056/330938/15205/12227/67490/20361/242620/231672/210108/15901/20393/13131/16800/99982/17172/233489/244058/54673/13048/107503/50849/19280/723951/14265/18109/16590/17242/224617/12162/192119/320563/19283/12484/13643/15904/216190/13385/20660/13389/19211/140570/16835/24001/23966/16971/73191/54713/20481/27279/67414/320191/54214/19876/20430/15214/14025/22326/12550/94091/53872/19262/20807/433759/20482/170731/329559/20356/228550/57810/18208/13390/13844/16870/14168/54712/26396/330914/17196/14366/16842/12156/76901/216344/66354/13138/17356/11426/20539/20357/16195/84653/20869/24088/29869/12306/17158/109880/18223/22422/216049/216858/12064/26419/22059/235402/20666/67299/17173/11421/18845/12166/16412/12385/65079/18129/15114/108151/19130/13508/213541/320027/29819/12387/65086/15182/13004/20360/22629/74143/18420/54485/17762/14083/52822/239667/19164/72162/232560/56198/18755/13640/320790/21752/13047/14725/20616/20348/104015/19645/20349/20238/14843/14359/18479/228357/243743/18121/12316/12677/20187/225908/17295/100313531/19268/22415/18011/12579/22062/18996/19317/18096/14254/235472/15410/21909/18088/23873/66991/11921/18997/13631/20429/19716/17919",189
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","164/5054","405/28891",5.38459063076401e-28,3.45959948026588e-25,1.71400021762425e-25,"328572/240025/66513/387149/76905/20779/12159/15205/94187/328365/19042/17826/17128/14106/207667/26416/214384/210108/15901/97064/16452/244058/22433/17129/101706/12167/14042/65960/14281/12577/50724/69106/15258/12162/216190/53378/20660/114716/242316/114249/13207/80288/245688/16971/12667/12163/353310/66313/22408/20481/16400/13132/15379/18569/20190/19013/11350/27528/52662/225743/19663/225631/433759/75901/24117/20482/71093/69260/94093/21813/21809/21416/20399/13390/11480/110521/50791/24063/98403/16842/15229/12156/66042/76901/24064/13653/14734/66354/22284/19272/57246/218952/14479/20869/71805/56217/16798/74007/11545/13395/11479/17263/22059/17702/21815/20666/14573/105352/18027/12166/68799/52463/17701/18129/20377/320027/14561/17126/16419/15182/19646/20742/434215/12705/432442/216805/14314/14083/11491/83925/93759/230597/22793/18550/50523/12914/14465/14725/23863/333088/15398/18121/105083/14232/231014/67326/170441/26401/69121/72183/22772/12579/14463/50796/238247/319922/16948/101809/217342/83554/21419/21869/14165/241639",164
