"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","55/646","498/28891",1.50912617610255e-22,6.70353847424753e-19,5.41538014140379e-19,"18764/15375/19719/22415/74019/15245/76365/75691/21418/22772/13865/15242/18183/14463/20471/18091/20671/12022/18424/15417/320145/15410/22422/382089/18088/18505/15438/22431/15413/15285/15229/15433/17701/240590/21410/15431/18741/15396/18503/22255/20472/17240/15432/21869/21386/209448/15423/216285/15430/16814/22773/14165/15395/21388/18509",55
"GO:0045165","GO:0045165","cell fate commitment","42/646","307/28891",5.61690534802463e-21,1.24751467779627e-17,1.00779107007452e-17,"15375/22415/18032/16450/76365/14581/14463/11878/27140/20471/18996/216848/18091/20671/14465/18424/21349/104382/22422/18088/18505/17927/22431/15285/240590/53314/11921/21908/21410/15396/12394/20472/18740/21869/21386/209448/15430/16814/14165/94222/21388/18509",42
"GO:0003002","GO:0003002","regionalization","49/646","455/28891",9.83019650202379e-20,1.45552442873299e-16,1.17582946931225e-16,"18764/15375/22415/74019/15245/76365/75691/22772/13865/15242/14463/20471/18091/20671/12022/18424/15417/320145/15410/22422/382089/18088/18505/15438/22431/15413/15285/15229/15433/17701/240590/21410/15431/18741/15396/18503/20472/17240/21869/21386/209448/15423/216285/15430/16814/22773/14165/15395/18509",49
"GO:0048562","GO:0048562","embryonic organ morphogenesis","40/646","335/28891",6.78036456303507e-18,7.52959484725044e-15,6.08270073562804e-15,"18764/15373/18595/76365/21418/14581/320790/14463/15372/20471/21677/18091/20671/18507/18424/19662/15417/15410/68588/15438/26927/15413/17701/11921/21410/22160/15431/18741/15396/13395/20472/20429/17240/21386/15423/216285/15430/16814/22773/14165",40
"GO:0035107","GO:0035107","appendage morphogenesis","28/646","178/28891",5.31294776946843e-16,3.93335233199646e-13,3.17751560458208e-13,"22415/74019/21418/320790/320145/68099/16764/15438/15433/17701/21419/22160/15431/18741/15396/13395/20429/14029/18740/15432/21386/209448/216285/15430/22773/14165/15395/21388",28
"GO:0035108","GO:0035108","limb morphogenesis","28/646","178/28891",5.31294776946843e-16,3.93335233199646e-13,3.17751560458208e-13,"22415/74019/21418/320790/320145/68099/16764/15438/15433/17701/21419/22160/15431/18741/15396/13395/20429/14029/18740/15432/21386/209448/216285/15430/22773/14165/15395/21388",28
"GO:0048736","GO:0048736","appendage development","29/646","211/28891",6.21705812394136e-15,3.45202152331844e-12,2.78867778217317e-12,"22415/74019/21418/320790/320145/68099/16764/15438/15433/17701/21419/22160/15431/18741/15396/13395/20429/14029/18740/15432/21386/69073/209448/216285/15430/22773/14165/15395/21388",29
"GO:0060173","GO:0060173","limb development","29/646","211/28891",6.21705812394136e-15,3.45202152331844e-12,2.78867778217317e-12,"22415/74019/21418/320790/320145/68099/16764/15438/15433/17701/21419/22160/15431/18741/15396/13395/20429/14029/18740/15432/21386/69073/209448/216285/15430/22773/14165/15395/21388",29
"GO:0001708","GO:0001708","cell fate specification","22/646","117/28891",1.61101254991208e-14,7.95124194078831e-12,6.42332372239801e-12,"15375/18032/76365/14581/27140/20471/18996/216848/20671/18424/18088/15285/240590/11921/21410/15396/20472/21386/209448/15430/94222/21388",22
"GO:0048663","GO:0048663","neuron fate commitment","19/646","90/28891",1.09979550972814e-13,4.88529165421239e-11,3.94652936069813e-11,"15375/18032/16450/27140/20471/18996/18424/18088/18505/15285/240590/11921/12394/21869/209448/15430/16814/94222/18509",19
"GO:0030326","GO:0030326","embryonic limb morphogenesis","23/646","144/28891",1.56801636151563e-13,5.80427389821036e-11,4.68891910211122e-11,"22415/74019/21418/320790/320145/16764/15438/15433/17701/22160/15431/18741/15396/13395/20429/18740/15432/21386/209448/216285/15430/15395/21388",23
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","23/646","144/28891",1.56801636151563e-13,5.80427389821036e-11,4.68891910211122e-11,"22415/74019/21418/320790/320145/16764/15438/15433/17701/22160/15431/18741/15396/13395/20429/18740/15432/21386/209448/216285/15430/15395/21388",23
"GO:0009952","GO:0009952","anterior/posterior pattern specification","28/646","240/28891",1.14442813491404e-12,3.91042290406781e-10,3.15899231734571e-10,"22415/76365/15242/14463/20671/12022/18424/15417/15410/382089/18505/15438/22431/15413/15433/17701/21410/15431/15396/18503/20472/21386/209448/15423/216285/15430/22773/15395",28
"GO:0048665","GO:0048665","neuron fate specification","13/646","40/28891",2.14285757367482e-12,6.60963940055739e-10,5.33952480307593e-10,"15375/18032/27140/20471/18996/18424/18088/15285/240590/11921/209448/15430/94222",13
"GO:0048732","GO:0048732","gland development","40/646","489/28891",2.23198088717606e-12,6.60963940055739e-10,5.33952480307593e-10,"18764/15375/244813/17345/18595/171211/18011/14235/15242/26423/18183/12442/20471/18091/14465/12298/69047/225341/15417/15410/216439/12190/12426/18505/15438/22431/15433/17701/21410/18741/18503/12394/18740/18420/21869/21386/18089/22773/14165/15408",40
"GO:0060562","GO:0060562","epithelial tube morphogenesis","35/646","395/28891",5.81756527613122e-12,1.61510155978593e-09,1.30474210699548e-09,"18764/15375/18595/15245/21418/22772/21853/15242/14463/20471/21677/18091/29876/20671/18707/14254/50768/56753/68588/69718/18505/22431/15229/21410/22160/15431/18741/15396/20472/21386/216285/16814/22773/14165/229700",35
"GO:0048863","GO:0048863","stem cell differentiation","29/646","284/28891",1.27661753770714e-11,3.33572653087948e-09,2.69473014615705e-09,"15375/22415/18595/76365/21418/22772/15242/20471/21677/216848/18091/20671/14465/103136/21349/22422/56753/20359/18505/17701/53314/21410/22160/18741/21386/216285/22773/21388/18935",29
"GO:0021953","GO:0021953","central nervous system neuron differentiation","25/646","212/28891",1.4711376890784e-11,3.63044089715902e-09,2.93281191933816e-09,"18032/77630/12286/21418/16872/11878/18996/18227/18096/21349/18088/18505/11859/15285/240590/16875/18420/21869/16873/209448/15430/16814/94222/18935/18509",25
"GO:0060541","GO:0060541","respiratory system development","28/646","276/28891",3.36828423231652e-11,7.87469397892105e-09,6.36148528973242e-09,"15375/18595/171211/101772/15245/21853/15242/320790/22062/14463/20471/14465/19662/68790/22422/11790/16948/22431/15285/17701/18741/13395/21869/22773/14165/104798/21388/18935",28
"GO:0021515","GO:0021515","cell differentiation in spinal cord","14/646","59/28891",3.57581784345017e-11,7.94189143030283e-09,6.41577001490613e-09,"12286/16872/21349/18088/18505/11859/15285/240590/16873/209448/15430/16814/94222/18509",14
"GO:0048706","GO:0048706","embryonic skeletal system development","20/646","148/28891",1.38041454560512e-10,2.91990543408473e-08,2.35881362705155e-08,"18595/21418/231225/20471/18507/19662/15417/15410/15438/15413/22160/15431/15396/20472/20429/17240/15423/216285/15430/18509",20
"GO:0030900","GO:0030900","forebrain development","34/646","425/28891",1.85539582426622e-10,3.74621284154115e-08,3.02633701670982e-08,"14810/18032/77630/21418/13865/15242/320790/22062/18183/11878/18996/18227/18507/18424/50768/269295/22422/230025/140486/20359/17701/11921/18741/22255/13395/16875/18740/18991/18420/21869/21386/16873/22773/14165",34
"GO:0003228","GO:0003228","atrial cardiac muscle tissue development","9/646","21/28891",3.05716810942208e-10,5.90432206176212e-08,4.7697419153409e-08,"76365/18091/14465/23828/18741/20429/21386/22773/21388",9
"GO:0035136","GO:0035136","forelimb morphogenesis","12/646","47/28891",3.60913104875652e-10,6.67990004940687e-08,5.39628409877675e-08,"22415/21418/15438/17701/21419/22160/15431/15396/20429/21386/15430/21388",12
"GO:0048705","GO:0048705","skeletal system morphogenesis","26/646","266/28891",3.83667252930879e-10,6.78912932376309e-08,5.48452377182122e-08,"237928/18032/18595/15245/21418/20471/18507/11474/15417/15410/382089/15438/15413/17701/22160/15431/15396/18503/22255/13395/20472/20429/17240/15423/216285/15430",26
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","17/646","110/28891",3.97382625884377e-10,6.78912932376309e-08,5.48452377182122e-08,"18595/21418/20471/18507/15417/15410/15438/15413/22160/15431/15396/20472/20429/17240/15423/216285/15430",17
"GO:0021510","GO:0021510","spinal cord development","16/646","105/28891",1.61176318275924e-09,2.65164891030242e-07,2.14210553217397e-07,"18032/12286/16872/21349/18088/18505/11859/15285/240590/22255/16873/209448/15430/16814/94222/18509",16
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","10/646","36/28891",4.38724874558174e-09,6.96005675995504e-07,5.62260562920608e-07,"22415/21418/15438/17701/22160/15431/15396/20429/21386/21388",10
"GO:0035270","GO:0035270","endocrine system development","18/646","145/28891",4.60501810661648e-09,7.05361738951393e-07,5.69818755914903e-07,"18595/15242/26423/20471/18091/18096/14465/15410/18088/22431/15285/21410/18741/18503/18740/18420/21869/14165",18
"GO:0046661","GO:0046661","male sex differentiation","20/646","186/28891",8.04617692572261e-09,1.19137059680199e-06,9.62435689115382e-07,"18595/100986/22668/26423/14463/50796/19662/238247/56449/18211/22431/67231/15433/240590/15396/21869/21386/16876/14165/15395",20
"GO:0035137","GO:0035137","hindlimb morphogenesis","11/646","49/28891",8.64885208193e-09,1.23929680477203e-06,1.00115235135142e-06,"22415/320790/16764/15438/17701/21419/22160/18741/18740/21386/15430",11
"GO:0001763","GO:0001763","morphogenesis of a branching structure","23/646","249/28891",1.16211528309768e-08,1.61316127734996e-06,1.30317467107894e-06,"15375/18595/15245/21853/15242/18163/20471/29876/14254/56753/22431/15229/15433/21410/15431/18741/15396/20472/20429/21386/14165/15408/229700",23
"GO:0007517","GO:0007517","muscle organ development","29/646","382/28891",1.31553451133094e-08,1.77078918161577e-06,1.4305126472495e-06,"107589/18032/320790/14463/20471/18996/18091/18507/12632/11474/56449/16948/23828/18505/15438/17927/26927/22431/15285/17701/22160/94245/18741/20429/18740/15430/16814/18935/18509",29
"GO:0060485","GO:0060485","mesenchyme development","26/646","316/28891",1.46094560162376e-08,1.90868245953316e-06,1.54190822165183e-06,"15375/21418/22772/14463/20471/21677/18091/68790/22422/20359/18505/101809/22431/15229/17701/22160/18741/18503/20472/21869/21386/216285/22773/14165/21388/18935",26
"GO:0048608","GO:0048608","reproductive structure development","27/646","343/28891",1.96286886810014e-08,2.49116100345738e-06,2.01245713424162e-06,"15375/18595/100986/22668/320790/26423/14463/50796/19662/238247/56449/12190/18211/26927/22431/67231/15433/21410/15396/12394/16875/21869/21386/16876/14165/15408/15395",27
"GO:0055123","GO:0055123","digestive system development","17/646","142/28891",2.13676833298056e-08,2.63653470419434e-06,2.12989568629553e-06,"18595/22062/14463/20671/14465/12022/12426/18088/15433/21410/18741/27217/20472/20429/18089/22773/14165",17
"GO:0060926","GO:0060926","cardiac pacemaker cell development","6/646","10/28891",2.3760813805996e-08,2.85258202503336e-06,2.30442714835392e-06,"76365/18091/23828/20429/21386/21388",6
"GO:0061458","GO:0061458","reproductive system development","27/646","347/28891",2.50014092848386e-08,2.92253315903298e-06,2.36093640587299e-06,"15375/18595/100986/22668/320790/26423/14463/50796/19662/238247/56449/12190/18211/26927/22431/67231/15433/21410/15396/12394/16875/21869/21386/16876/14165/15408/15395",27
"GO:0048546","GO:0048546","digestive tract morphogenesis","11/646","54/28891",2.56771389019649e-08,2.92456028211611e-06,2.36257399505529e-06,"18595/22062/14463/20671/15433/21410/18741/20472/20429/18089/14165",11
"GO:0048565","GO:0048565","digestive tract development","16/646","129/28891",3.34222946117657e-08,3.71154581663658e-06,2.99833164030287e-06,"18595/22062/14463/20671/14465/12426/18088/15433/21410/18741/27217/20472/20429/18089/22773/14165",16
"GO:0001764","GO:0001764","neuron migration","20/646","206/28891",4.55381878817706e-08,4.93367391636159e-06,3.98561444130824e-06,"319974/13865/18183/11878/27140/18996/18227/18096/215690/104382/15285/14587/14028/20669/11921/22160/18741/21869/94222/18935",20
"GO:0007548","GO:0007548","sex differentiation","26/646","335/28891",4.76886936221448e-08,5.03851635609019e-06,4.070310258042e-06,"18595/100986/22668/320790/26423/14463/50796/19662/238247/56449/12190/18211/26927/22431/67231/15433/240590/21410/15396/12394/16875/21869/21386/16876/14165/15395",26
"GO:0060538","GO:0060538","skeletal muscle organ development","21/646","227/28891",4.87744717046101e-08,5.03851635609019e-06,4.070310258042e-06,"18032/14463/20471/18507/12632/11474/56449/23828/18505/15438/17927/26927/22431/15285/22160/18741/20429/18740/15430/18935/18509",21
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","21/646","229/28891",5.67373355454667e-08,5.72789192029462e-06,4.62721475776307e-06,"15375/18595/15245/21853/15242/20471/29876/14254/56753/22431/15229/15433/21410/15431/18741/15396/20472/21386/14165/15408/229700",21
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","19/646","191/28891",6.68804029156001e-08,6.60183888335768e-06,5.33322324068493e-06,"15375/18595/15245/21853/15242/20471/29876/14254/56753/22431/15229/21410/15431/18741/15396/20472/21386/14165/229700",19
"GO:0048536","GO:0048536","spleen development","10/646","48/28891",8.86677855377795e-08,8.56222398606123e-06,6.91689887639108e-06,"12579/12051/18091/12022/12298/21908/18741/18089/14165/229700",10
"GO:0009954","GO:0009954","proximal/distal pattern formation","9/646","37/28891",9.39904960850002e-08,8.88310177892704e-06,7.1761164872064e-06,"15417/320145/15438/15431/15396/209448/15430/14165/15395",9
"GO:0060920","GO:0060920","cardiac pacemaker cell differentiation","6/646","12/28891",1.00620832104124e-07,9.31161950430248e-06,7.52228983866138e-06,"76365/18091/23828/20429/21386/21388",6
"GO:0001656","GO:0001656","metanephros development","13/646","91/28891",1.20168827476147e-07,1.08936720744703e-05,8.80033368133588e-06,"18595/21418/20471/20671/22422/22431/15229/21410/21419/15431/15396/20472/14165",13
"GO:0072001","GO:0072001","renal system development","26/646","352/28891",1.27259577534994e-07,1.13057408682089e-05,9.13321894351145e-06,"20464/18426/18764/71785/18595/74019/76365/75691/21418/21853/20471/20671/12879/19662/14537/22422/56753/22431/15229/70350/21410/21419/15431/15396/20472/14165",26
"GO:0072089","GO:0072089","stem cell proliferation","16/646","142/28891",1.30277238261906e-07,1.13468920070468e-05,9.16646244034756e-06,"18426/17345/22415/76365/14235/15372/20671/12190/18505/21908/20472/20429/21386/69073/14165/241639",16
"GO:0021522","GO:0021522","spinal cord motor neuron differentiation","9/646","39/28891",1.53847208368443e-07,1.29395793889192e-05,1.04530974991885e-05,"12286/16872/18088/11859/15285/209448/15430/16814/94222",9
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","14/646","109/28891",1.54389398381972e-07,1.29395793889192e-05,1.04530974991885e-05,"15375/22415/74019/15245/18424/320145/18088/15285/240590/15431/15396/17240/21869/18509",14
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","7/646","20/28891",1.62811070932172e-07,1.33927180940872e-05,1.08191606395278e-05,"18595/14463/21410/18741/20472/20429/14165",7
"GO:0042471","GO:0042471","ear morphogenesis","16/646","146/28891",1.91839277672099e-07,1.54936376621721e-05,1.25163655040036e-05,"15373/76365/21418/14581/320790/15372/20471/18424/68588/17701/11921/13395/20472/21386/22773/14165",16
"GO:0003161","GO:0003161","cardiac conduction system development","7/646","21/28891",2.39506942336215e-07,1.89980328188834e-05,1.53473527523338e-05,"76365/18091/14465/23828/20429/21386/21388",7
"GO:0001709","GO:0001709","cell fate determination","9/646","41/28891",2.44402310807362e-07,1.90462292036193e-05,1.53862876739113e-05,"16450/20671/14465/18424/104382/18088/17927/11921/16814",9
"GO:0021517","GO:0021517","ventral spinal cord development","10/646","55/28891",3.44467746896933e-07,2.63814781330375e-05,2.13119881882331e-05,"12286/16872/18088/11859/15285/240590/209448/15430/16814/94222",10
"GO:0014706","GO:0014706","striated muscle tissue development","23/646","301/28891",3.71546016563829e-07,2.79730068741785e-05,2.25976872518482e-05,"18595/76365/320790/22062/14463/18996/18091/76937/14465/19662/50490/11790/16948/23828/18505/17927/22431/22160/18741/20429/21386/22773/21388",23
"GO:0043583","GO:0043583","ear development","21/646","257/28891",3.97382925429717e-07,2.94195825793134e-05,2.37662875928054e-05,"15373/18032/16450/76365/16531/21418/14581/320790/15372/20471/18424/12879/68588/17701/11921/13395/20472/21386/22773/14165/18935",21
"GO:0007519","GO:0007519","skeletal muscle tissue development","19/646","215/28891",4.28752593285295e-07,3.12216232684145e-05,2.52220464281203e-05,"18032/14463/20471/18507/12632/11474/56449/23828/18505/15438/17927/26927/22160/18741/20429/18740/15430/18935/18509",19
"GO:0008584","GO:0008584","male gonad development","16/646","156/28891",4.76869062873439e-07,3.41653609239325e-05,2.76001126542539e-05,"18595/100986/22668/26423/14463/50796/19662/238247/56449/18211/22431/67231/15396/21869/16876/15395",16
"GO:0042693","GO:0042693","muscle cell fate commitment","6/646","15/28891",5.14641645658017e-07,3.61023038876839e-05,2.91648508147383e-05,"76365/18091/22431/21386/14165/21388",6
"GO:0046546","GO:0046546","development of primary male sexual characteristics","16/646","157/28891",5.20159263577615e-07,3.61023038876839e-05,2.91648508147383e-05,"18595/100986/22668/26423/14463/50796/19662/238247/56449/18211/22431/67231/15396/21869/16876/15395",16
"GO:0007498","GO:0007498","mesoderm development","14/646","123/28891",6.97543520609447e-07,4.7508596152035e-05,3.83792991024165e-05,"18426/22415/22772/21677/18996/18424/21349/68790/21909/15396/27217/20472/21386/22773",14
"GO:0001822","GO:0001822","kidney development","24/646","336/28891",7.05890892848786e-07,4.7508596152035e-05,3.83792991024165e-05,"20464/18426/18764/71785/18595/74019/75691/21418/21853/20471/20671/12879/14537/22422/56753/22431/15229/70350/21410/21419/15431/15396/20472/14165",24
"GO:0060911","GO:0060911","cardiac cell fate commitment","6/646","16/28891",8.07841838594722e-07,5.35587081647426e-05,4.32668158329836e-05,"76365/18091/20671/22431/21386/21388",6
