annotation,count,percentage
3' UTR,5,4.672897196261682
5' UTR,2,1.8691588785046727
Distal Intergenic,9,8.411214953271028
"Exon (ENSMUST00000000095.6/21385, exon 6 of 7)",1,0.9345794392523363
"Exon (ENSMUST00000006718.14/22409, exon 3 of 4)",1,0.9345794392523363
"Exon (ENSMUST00000011895.13/80297, exon 16 of 36)",1,0.9345794392523363
"Exon (ENSMUST00000017961.10/59091, exon 2 of 6)",1,0.9345794392523363
"Exon (ENSMUST00000022665.3/246710, exon 5 of 10)",1,0.9345794392523363
"Exon (ENSMUST00000023270.13/74201, exon 11 of 11)",1,0.9345794392523363
"Exon (ENSMUST00000032180.6/22421, exon 3 of 4)",1,0.9345794392523363
"Exon (ENSMUST00000032559.16/20167, exon 3 of 10)",1,0.9345794392523363
"Exon (ENSMUST00000035026.4/78911, exon 2 of 5)",1,0.9345794392523363
"Exon (ENSMUST00000043141.6/244653, exon 10 of 87)",1,0.9345794392523363
"Exon (ENSMUST00000064166.4/239530, exon 2 of 2)",1,0.9345794392523363
"Exon (ENSMUST00000079881.10/272347, exon 6 of 6)",1,0.9345794392523363
"Exon (ENSMUST00000084881.4/56693, exon 3 of 7)",1,0.9345794392523363
"Exon (ENSMUST00000118797.1/ENSMUST00000118797.1, exon 3 of 18)",1,0.9345794392523363
"Exon (ENSMUST00000121123.7/71723, exon 2 of 17)",1,0.9345794392523363
"Exon (ENSMUST00000121768.1/ENSMUST00000121768.1, exon 1 of 1)",1,0.9345794392523363
"Exon (ENSMUST00000140228.7/110253, exon 8 of 8)",1,0.9345794392523363
"Exon (ENSMUST00000140360.7/ENSMUST00000140360.7, exon 1 of 4)",1,0.9345794392523363
"Exon (ENSMUST00000164032.1/ENSMUST00000164032.1, exon 2 of 2)",1,0.9345794392523363
"Exon (ENSMUST00000186379.1/ENSMUST00000186379.1, exon 1 of 2)",1,0.9345794392523363
"Exon (ENSMUST00000197444.1/ENSMUST00000197444.1, exon 1 of 1)",1,0.9345794392523363
"Exon (ENSMUST00000211649.1/110891, exon 3 of 10)",1,0.9345794392523363
"Exon (ENSMUST00000221427.1/ENSMUST00000221427.1, exon 1 of 3)",1,0.9345794392523363
"Exon (ENSMUST00000223299.1/ENSMUST00000223299.1, exon 1 of 1)",1,0.9345794392523363
"Exon (ENSMUST00000227918.1/ENSMUST00000227918.1, exon 1 of 2)",1,0.9345794392523363
"Exon (ENSMUST00000228571.1/ENSMUST00000228571.1, exon 1 of 1)",1,0.9345794392523363
"Exon (ENSMUST00000233027.1/21873, exon 5 of 23)",1,0.9345794392523363
"Exon (ENSMUST00000237830.1/ENSMUST00000237830.1, exon 1 of 1)",1,0.9345794392523363
"Intron (ENSMUST00000035027.12/64085, intron 2 of 17)",1,0.9345794392523363
"Intron (ENSMUST00000042078.9/11695, intron 1 of 3)",1,0.9345794392523363
Promoter (1-2kb),9,8.411214953271028
Promoter (2-3kb),7,6.5420560747663545
Promoter (<=1kb),45,42.05607476635514
