annotation,count,percentage
3' UTR,22,0.8455034588777863
5' UTR,8,0.3074558032282859
Distal Intergenic,98,3.7663335895465027
"Exon (ENSMUST00000000122.6/18053, exon 3 of 6)",1,0.03843197540353574
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.03843197540353574
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.03843197540353574
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.03843197540353574
"Exon (ENSMUST00000019616.5/15898, exon 8 of 11)",1,0.03843197540353574
"Exon (ENSMUST00000020287.7/237362, exon 4 of 4)",1,0.03843197540353574
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.03843197540353574
"Exon (ENSMUST00000021641.7/243931, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",1,0.03843197540353574
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.03843197540353574
"Exon (ENSMUST00000026890.5/21922, exon 3 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000027404.11/19275, exon 19 of 23)",1,0.03843197540353574
"Exon (ENSMUST00000028883.11/18610, exon 4 of 4)",1,0.03843197540353574
"Exon (ENSMUST00000029213.4/74614, exon 3 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.03843197540353574
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000034707.14/20586, exon 29 of 34)",1,0.03843197540353574
"Exon (ENSMUST00000037261.3/14764, exon 3 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000039775.8/243914, exon 8 of 9)",1,0.03843197540353574
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.03843197540353574
"Exon (ENSMUST00000040599.14/215690, exon 3 of 30)",1,0.03843197540353574
"Exon (ENSMUST00000040636.8/56546, exon 4 of 4)",1,0.03843197540353574
"Exon (ENSMUST00000041029.5/17130, exon 4 of 4)",1,0.03843197540353574
"Exon (ENSMUST00000042035.15/107831, exon 2 of 31)",1,0.03843197540353574
"Exon (ENSMUST00000043414.11/105841, exon 13 of 23)",1,0.03843197540353574
"Exon (ENSMUST00000044798.3/241769, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000044970.6/17309, exon 2 of 2)",2,0.07686395080707148
"Exon (ENSMUST00000045473.15/68875, exon 3 of 5)",1,0.03843197540353574
"Exon (ENSMUST00000046351.6/233067, exon 3 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000048544.13/76895, exon 5 of 7)",1,0.03843197540353574
"Exon (ENSMUST00000048935.5/240590, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000049927.5/ENSMUST00000049927.5, exon 1 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000050519.7/243312, exon 2 of 2)",3,0.11529592621060722
"Exon (ENSMUST00000051016.4/109305, exon 2 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000051089.3/ENSMUST00000051089.3, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000051676.6/100342, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000052969.14/108800, exon 5 of 7)",1,0.03843197540353574
"Exon (ENSMUST00000053177.13/72145, exon 44 of 67)",1,0.03843197540353574
"Exon (ENSMUST00000053288.5/237988, exon 5 of 5)",1,0.03843197540353574
"Exon (ENSMUST00000053577.8/17075, exon 4 of 10)",1,0.03843197540353574
"Exon (ENSMUST00000054449.13/18810, exon 28 of 33)",1,0.03843197540353574
"Exon (ENSMUST00000054449.13/18810, exon 32 of 33)",1,0.03843197540353574
"Exon (ENSMUST00000054449.13/18810, exon 33 of 33)",4,0.15372790161414296
"Exon (ENSMUST00000057090.11/68760, exon 4 of 4)",1,0.03843197540353574
"Exon (ENSMUST00000057831.7/68709, exon 7 of 8)",1,0.03843197540353574
"Exon (ENSMUST00000058045.4/242915, exon 4 of 6)",1,0.03843197540353574
"Exon (ENSMUST00000058418.7/243328, exon 8 of 11)",1,0.03843197540353574
"Exon (ENSMUST00000058997.14/207259, exon 5 of 5)",1,0.03843197540353574
"Exon (ENSMUST00000059250.7/52592, exon 6 of 10)",1,0.03843197540353574
"Exon (ENSMUST00000059619.2/104445, exon 2 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000060501.4/12578, exon 2 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000061244.14/13846, exon 4 of 17)",1,0.03843197540353574
"Exon (ENSMUST00000062483.14/14633, exon 14 of 14)",1,0.03843197540353574
"Exon (ENSMUST00000076251.6/319748, exon 2 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000078886.9/56381, exon 11 of 15)",2,0.07686395080707148
"Exon (ENSMUST00000080795.8/434280, exon 7 of 9)",1,0.03843197540353574
"Exon (ENSMUST00000081619.9/14218, exon 15 of 15)",1,0.03843197540353574
"Exon (ENSMUST00000082303.12/12819, exon 3 of 39)",1,0.03843197540353574
"Exon (ENSMUST00000084207.11/234094, exon 17 of 29)",1,0.03843197540353574
"Exon (ENSMUST00000084593.2/ENSMUST00000084593.2, exon 1 of 1)",1,0.03843197540353574
"Exon (ENSMUST00000086195.6/100503355, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000087971.10/22722, exon 6 of 6)",1,0.03843197540353574
"Exon (ENSMUST00000089622.10/194388, exon 3 of 11)",1,0.03843197540353574
"Exon (ENSMUST00000091704.6/319179, exon 2 of 2)",1,0.03843197540353574
"Exon (ENSMUST00000094451.3/269604, exon 3 of 4)",1,0.03843197540353574
"Exon (ENSMUST00000094452.3/320916, exon 9 of 9)",1,0.03843197540353574
"Exon (ENSMUST00000094464.9/69743, exon 11 of 16)",1,0.03843197540353574
"Exon (ENSMUST00000095606.4/449521, exon 6 of 6)",1,0.03843197540353574
"Exon (ENSMUST00000105915.7/230793, exon 6 of 7)",1,0.03843197540353574
"Exon (ENSMUST00000106903.7/192775, exon 6 of 14)",1,0.03843197540353574
"Exon (ENSMUST00000108362.7/80297, exon 15 of 18)",1,0.03843197540353574
"Exon (ENSMUST00000108689.7/17883, exon 27 of 41)",1,0.03843197540353574
"Exon (ENSMUST00000109102.3/75796, exon 2 of 7)",1,0.03843197540353574
"Exon (ENSMUST00000109162.8/22722, exon 9 of 9)",1,0.03843197540353574
"Exon (ENSMUST00000109689.8/110253, exon 16 of 24)",1,0.03843197540353574
"Exon (ENSMUST00000110238.9/68750, exon 10 of 10)",1,0.03843197540353574
"Exon (ENSMUST00000110492.1/244418, exon 6 of 6)",1,0.03843197540353574
"Exon (ENSMUST00000111416.6/100039795, exon 9 of 10)",1,0.03843197540353574
"Exon (ENSMUST00000113654.7/241296, exon 2 of 3)",1,0.03843197540353574
"Exon (ENSMUST00000113726.7/245945, exon 4 of 7)",1,0.03843197540353574
"Exon (ENSMUST00000115516.10/22654, exon 6 of 6)",1,0.03843197540353574
