annotation,count,percentage
3' UTR,16,2.200825309491059
5' UTR,7,0.9628610729023385
Distal Intergenic,46,6.327372764786795
"Exon (ENSMUST00000001181.12/12834, exon 28 of 28)",1,0.1375515818431912
"Exon (ENSMUST00000001722.13/73608, exon 3 of 3)",1,0.1375515818431912
"Exon (ENSMUST00000003762.7/15116, exon 2 of 5)",1,0.1375515818431912
"Exon (ENSMUST00000006626.4/11474, exon 10 of 21)",1,0.1375515818431912
"Exon (ENSMUST00000018407.9/21388, exon 6 of 9)",1,0.1375515818431912
"Exon (ENSMUST00000021458.12/20741, exon 23 of 36)",1,0.1375515818431912
"Exon (ENSMUST00000025311.7/53601, exon 4 of 4)",1,0.1375515818431912
"Exon (ENSMUST00000029371.2/55994, exon 5 of 6)",1,0.1375515818431912
"Exon (ENSMUST00000029712.4/18211, exon 8 of 17)",1,0.1375515818431912
"Exon (ENSMUST00000030489.8/21349, exon 3 of 5)",1,0.1375515818431912
"Exon (ENSMUST00000031591.9/16873, exon 3 of 5)",1,0.1375515818431912
"Exon (ENSMUST00000033189.5/12426, exon 5 of 5)",1,0.1375515818431912
"Exon (ENSMUST00000035499.4/56741, exon 7 of 20)",1,0.1375515818431912
"Exon (ENSMUST00000036999.9/269713, exon 3 of 16)",1,0.1375515818431912
"Exon (ENSMUST00000037099.8/29876, exon 5 of 6)",1,0.1375515818431912
"Exon (ENSMUST00000039484.5/237256, exon 6 of 6)",1,0.1375515818431912
"Exon (ENSMUST00000040275.8/109205, exon 6 of 7)",1,0.1375515818431912
"Exon (ENSMUST00000040876.6/78801, exon 15 of 18)",1,0.1375515818431912
"Exon (ENSMUST00000045738.4/22348, exon 2 of 2)",1,0.1375515818431912
"Exon (ENSMUST00000046305.11/238247, exon 17 of 24)",1,0.1375515818431912
"Exon (ENSMUST00000046565.12/11878, exon 4 of 5)",1,0.1375515818431912
"Exon (ENSMUST00000047393.6/13019, exon 3 of 3)",1,0.1375515818431912
"Exon (ENSMUST00000048923.6/101809, exon 6 of 6)",1,0.1375515818431912
"Exon (ENSMUST00000050434.5/236690, exon 3 of 3)",1,0.1375515818431912
"Exon (ENSMUST00000051301.5/19290, exon 2 of 2)",1,0.1375515818431912
"Exon (ENSMUST00000054395.6/ENSMUST00000054395.6, exon 1 of 1)",1,0.1375515818431912
"Exon (ENSMUST00000056978.7/16553, exon 32 of 38)",1,0.1375515818431912
"Exon (ENSMUST00000059648.9/71106, exon 8 of 8)",1,0.1375515818431912
"Exon (ENSMUST00000069098.6/320706, exon 14 of 15)",1,0.1375515818431912
"Exon (ENSMUST00000070116.11/54607, exon 3 of 3)",1,0.1375515818431912
"Exon (ENSMUST00000073124.8/69228, exon 7 of 7)",1,0.1375515818431912
"Exon (ENSMUST00000075290.7/225742, exon 8 of 8)",1,0.1375515818431912
