"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","86/2280","455/28928",0.189010989010989,2.39811837285521,8.79265106507099,2.27576720397666e-14,1.37934250233026e-10,9.46240047969244e-11,"12144/219103/13383/13871/83766/71276/19054/216021/22410/26427/116871/20133/18854/102423/29861/229543/404710/12649/381293/12236/20479/245000/77011/75770/13194/20588/234736/12578/12575/20184/18763/108000/12034/12428/66209/12237/66197/18027/12313/235661/30949/67052/330216/20586/20587/264064/12450/218630/218294/28010/100088/52432/105837/105513/66442/15512/21803/75826/107047/12021/19055/11920/107771/15574/116748/12193/107995/268697/71375/12055/57261/21987/12447/109019/26992/11792/15904/12323/381921/19052/76454/68612/13685/83797/108989/228714",86
"GO:0001764","GO:0001764","neuron migration","52/2280","216/28928",0.240740740740741,3.05445094217024,8.86497958187224,2.29395868827507e-13,6.9518418048176e-10,4.76901937825606e-10,"16917/17984/22367/57246/54422/13728/14456/18846/17242/104382/77579/107934/69601/75717/14365/73710/668303/19649/13488/320772/244667/14028/22253/70012/14461/19302/223701/270120/83431/18007/56079/140570/12570/12614/215690/15519/18212/22339/195208/269473/18844/76089/211323/20664/12323/18536/76454/12929/22174/18741/13865/74747",52
"GO:0007059","GO:0007059","chromosome segregation","78/2280","433/28928",0.18013856812933,2.28554758721284,7.88378163281133,4.65505531666315e-12,9.40476342476511e-09,6.45174333362085e-09,"21969/71988/219103/13871/83766/16580/108907/105988/17687/29861/381293/12236/71876/26934/20479/231123/54194/13194/11740/20588/68617/12915/233406/100502766/108000/72787/78267/72415/12237/103733/66336/70012/78610/68549/235661/30949/66578/67052/228012/20586/20587/76789/213582/21976/55993/68183/83431/230936/381306/100088/105513/66442/234094/66713/21973/229906/18005/54392/107047/13990/11920/66617/107995/268697/259279/12055/13605/57261/12447/232933/212307/26992/22210/68612/239122/83797/332110/108989",78
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","57/2280","279/28928",0.204301075268817,2.5921146953405,7.81643157307307,2.26787538181932e-11,2.6499371203915e-08,1.81787817288209e-08,"53313/21933/68018/26427/230784/69065/26926/16523/18854/63913/70231/15572/22393/72736/75770/69601/13666/57320/72661/69232/11993/12915/229317/14828/56334/216157/50527/76867/18023/224109/26943/216440/224045/104771/140630/14950/269695/217379/20338/68889/110616/228775/30931/12371/12317/66967/12304/68292/108954/320011/208647/67287/11911/230815/192193/19417/74126",57
"GO:0006913","GO:0006913","nucleocytoplasmic transport","68/2280","366/28928",0.185792349726776,2.35728118109481,7.64368663780142,2.6232672368172e-11,2.6499371203915e-08,1.81787817288209e-08,"103468/74412/109095/18148/20472/213990/18854/14456/13211/320938/54194/57320/76582/12578/12575/21937/18763/107939/13488/234865/72787/12034/71810/16905/229709/11909/231386/66118/16480/12014/11737/66244/54563/18012/72170/19387/13726/72565/227720/21803/56417/73666/15519/12021/12317/19055/29810/223690/75547/72322/21849/234733/13605/65246/66511/71983/72149/20383/56488/225160/11865/53415/68051/16543/226747/66011/18747/108989",68
"GO:0051169","GO:0051169","nuclear transport","68/2280","366/28928",0.185792349726776,2.35728118109481,7.64368663780142,2.6232672368172e-11,2.6499371203915e-08,1.81787817288209e-08,"103468/74412/109095/18148/20472/213990/18854/14456/13211/320938/54194/57320/76582/12578/12575/21937/18763/107939/13488/234865/72787/12034/71810/16905/229709/11909/231386/66118/16480/12014/11737/66244/54563/18012/72170/19387/13726/72565/227720/21803/56417/73666/15519/12021/12317/19055/29810/223690/75547/72322/21849/234733/13605/65246/66511/71983/72149/20383/56488/225160/11865/53415/68051/16543/226747/66011/18747/108989",68
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","66/2280","354/28928",0.186440677966102,2.3655069878085,7.56130661337495,4.37908554685714e-11,3.79166249992873e-08,2.60111096392266e-08,"12144/219103/13383/13871/83766/19054/216021/22410/26427/116871/20133/18854/29861/229543/12649/381293/12236/20479/245000/77011/13194/20588/234736/12578/12575/20184/18763/108000/12034/66209/12237/235661/30949/67052/330216/20586/20587/12450/218294/28010/105837/66442/15512/21803/75826/107047/12021/11920/15574/116748/12193/107995/268697/71375/12055/57261/12447/109019/26992/11792/381921/19052/76454/68612/83797/108989",66
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","68/2280","380/28928",0.178947368421053,2.27043397968606,7.29193631142502,1.45295942253369e-10,1.10079838249709e-07,7.55156541974748e-08,"18810/14719/75530/319801/110323/12064/11639/68202/56857/14711/26926/68267/17448/18124/74777/68375/58805/11364/12861/22273/14783/57320/26380/67126/56717/66218/70316/16847/18706/13063/67472/20512/14385/16548/19046/17449/71361/66841/12868/14583/66414/14571/14194/66377/70673/18605/72170/52637/67885/11947/105675/207728/18679/102093/68002/66046/268697/17995/104130/27369/66128/69089/215951/232146/56428/66043/18747/67130",68
"GO:0006417","GO:0006417","regulation of translation","68/2280","381/28928",0.178477690288714,2.26447483538242,7.2674031456827,1.63472574316556e-10,1.10089696992516e-07,7.55224173743154e-08,"100342/234384/18148/230784/207952/18854/140488/231279/17690/63913/214580/15572/104382/22393/13211/80890/217980/13666/69674/269037/229096/56335/98956/228019/56717/208922/194952/52874/229317/22608/78893/232164/56334/16201/224742/66118/13631/13688/73830/227835/243574/224045/19317/20102/56484/22171/15983/140570/218629/276770/228866/69125/56541/12317/66971/16210/233033/211006/108954/20677/16475/217869/17347/13685/666794/19205/66912/108989",68
"GO:0016055","GO:0016055","Wnt signaling pathway","78/2280","467/28928",0.167023554603854,2.1191479770089,7.13194011879313,2.06091836622705e-10,1.24912262177021e-07,8.56908162799667e-08,"14371/13393/21844/53627/22410/68775/13728/17242/84092/66743/19273/20379/20479/107934/69601/14365/13194/14783/74256/23892/14160/56811/59004/72043/72125/18763/66277/103978/244667/56332/22417/16480/80707/16348/20319/20586/22411/20680/68010/22418/56484/328949/73739/18605/22083/22409/68889/13726/67772/74775/22414/14184/21414/21803/84035/75826/114604/70495/12234/629378/195208/270624/20677/12447/110648/20869/227210/11865/26992/54624/22210/26385/67943/18741/58799/16543/20729/29811",78
