gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Mir5125,2,6,0.40260645773205683,3.89523819175827,0.10335862350700675
Trim68,12,6,5.987645783431634,3.1729763280738847,1.887075466165346
Frrs1,35,39,18.45323820911275,21.78300040159864,0.8471394146308
Notch4,27,18,15.319253850518445,8.462596215877916,1.8102309810996002
Ano6,189,164,102.99530566441288,90.83946146551101,1.13381677965492
Pip4k2b,39,34,21.679513092964235,22.15393877032779,0.9785850415909344
Armc6,18,19,11.153377403797347,12.673458773719897,0.8800578912936821
Wtip,21,20,12.247227521313057,10.672280852456595,1.147573577816211
Arl16,8,5,4.790959734345944,3.5335976200813364,1.355830586685664
Mecr,30,25,15.110348562698212,13.03628645470144,1.1590991510660444
Gm12158,5,5,2.015573615582138,1.2408752166037107,1.6243161186656507
Jmjd4,12,15,6.099791990383304,9.672532573483958,0.630630286746733
Cndp2,18,20,11.267507245811618,12.090867981891737,0.9319022639802824
Plekhh1,49,39,26.71581983184541,18.368885212933282,1.4544061614057646
Gm37914,4,1,1.5996788095913597,0.8667407941798362,1.5996788095913597
Ptpre,123,100,60.40900511165828,58.683482254291924,1.0294038934139795
Gm43858,2,1,0.31601894298454725,0.2543900534012475,0.31601894298454725
Taf1c,8,9,5.855622366770822,5.260543469585242,1.1131211823694898
Senp6,51,47,24.17823965113423,19.669724126265674,1.2292109180549298
Xpa,48,39,24.895460864535014,19.575442555586708,1.2717700145905517
A530041M06Rik,5,3,3.0105748101444143,1.211979454948731,2.484014723064565
Gm29151,9,7,5.113814504493229,2.968684863122255,1.722585838604262
Tcta,12,6,6.026572308092698,5.429717770558361,1.1099236761016695
Kpna4,44,40,22.999662060300317,22.3545073126877,1.0288601640192019
Gm17083,5,3,2.891709926237698,0.9189496217543067,2.891709926237698
Gm26743,6,7,3.873961514927401,2.089845885533242,1.853706793282954
Gm44260,11,11,9.225013963279945,6.949821406618895,1.327374247990631
Dnmt3l-ps1,2,4,0.7060547354873166,1.5894482701201431,0.44421372419622523
Tlk2,61,49,25.225238206732477,24.67886733327606,1.0221392200086796
Gm38077,7,1,3.1038418310811813,0.757239259285196,3.1038418310811813
Gm36944,3,0,1.109533520270471,0.0,1.109533520270471
Gm27042,11,10,5.113510730023949,6.552059824564691,0.7804432296012624
Tia1,16,18,9.557132144863317,9.69450679649502,0.9858296399687533
Lurap1l,27,24,10.799987030266893,12.408013306946168,0.8704042108192227
Ccdc152,18,13,6.966199828519117,4.165107679477018,1.6725137414439697
Klc4,23,21,14.357792390551344,12.676257199838226,1.132652340845102
Gm13830,17,20,11.0535781048755,10.038034899803504,1.1011695232392422
Rgl2,19,13,10.556708162068233,8.111377529597867,1.3014692169791777
Nosip,20,18,11.737432797758625,14.146917482308314,0.829681293641324
Phf20l1,27,25,11.68871706595951,11.909969148255893,0.9814229508454451
Tshz1,90,77,50.143365918495334,41.28008875766437,1.2147107098742693
Rad50,42,44,15.735123047362574,20.630850916546983,0.76269869386445
Prr36,19,17,13.531912847967517,8.871592069425745,1.5253082808668224
Gpatch1,25,31,12.777219824901579,12.888539918841476,0.991362862307067
Aptx,23,24,12.106387903140453,14.79491407021558,0.8182803797091637
Dcaf12,21,19,10.661395680504548,12.56096745707638,0.8487718574971959
Rapgef6,94,81,43.74729693134885,44.160162290668026,0.9906507282151356
Plpp3,127,112,80.00906011593408,71.21058024102132,1.1235557952924013
Ppp2cb,35,26,16.694295089586966,12.600533960928711,1.3248879088260896
Epc1,89,86,45.8796853495449,41.63793226387169,1.1018723278281926
Dock11,73,60,32.30778223606519,24.263268735526612,1.3315511025420779
Wdr18,15,13,8.080043735629758,9.739722750682413,0.8295968933061909
Wdr59,67,48,37.74462615584232,27.035175389025127,1.3961302493034564
Tfap4,19,23,11.404838692840936,14.932382067613725,0.7637655292504507
Gm16973,4,5,2.0043340127925293,2.9513658662164852,0.6791208218999947
Gpld1,52,46,32.13083821653427,29.75312267103685,1.0799148234552203
Fam185a,48,47,29.185416738386234,26.958667251577605,1.0825986487398898
Gm17056,6,5,3.4754906308382116,3.9060691706474233,0.8897667908584824
Asb1,20,17,12.321615603395772,11.356663326840595,1.084967938978572
Gm24249,1,2,0.4999292727343606,0.23832984676461014,0.4999292727343606
Gpatch2l,39,37,21.31873306505563,17.534397990364322,1.2158234960088685
Pde7a,76,50,43.508538271109835,21.741113579780464,2.0012102007310877
Ybey,10,10,6.287116794709592,5.407015321683877,1.1627702938987843
Gm14230,10,12,6.48484871078448,6.783364861096273,0.9559929096511035
Dalrd3,9,10,5.5268218910932845,7.16872990644374,0.7709624945034409
Mir3113,2,1,0.7863255359966176,0.5018237870185815,0.7863255359966176
Gm42548,3,4,1.1063373472371818,2.357582361563522,0.46926774023855156
Gm43654,4,3,1.4760535614579162,2.2491457848397114,0.656272959897577
Gm37303,3,4,1.2587226889539287,1.5777344751308884,0.7978038819551722
Sema4g,22,17,11.006149397473733,9.088017137812635,1.2110616904187272
Hoxa3,60,54,35.47386666541761,34.720269551155496,1.0217048175029804
Gm13204,6,1,2.038593325590327,0.7816641400363007,2.038593325590327
Wdr91,37,33,23.968601679381543,21.384960896552197,1.1208157824242688
Naa30,15,13,9.729673712514842,8.02928186026938,1.2117738400316183
Mkks,11,12,6.886592488583581,6.199571783115793,1.110817445059488
2610020C07Rik,15,8,8.418998132278837,4.811266762618876,1.749850620982029
Gm42675,5,10,3.4048200814661325,7.076256283822426,0.48116121645426463
Csrnp2,26,23,15.47647099369655,15.243076258740576,1.015311524458335
Gm12609,11,6,5.735518887893344,1.63178434114699,3.514875552649204
Gm28800,15,11,6.030917459225113,5.710744046139277,1.0560650959838214
Gm42515,11,6,4.236082729479433,3.28836076280943,1.2882049857146183
Zfp14,18,14,8.770642359035909,9.250776224633855,0.9480979915696804
Ccpg1os,9,5,6.686542935928559,3.6931754412433624,1.8105132134414483
Gm16702,10,10,4.347662991417618,5.1766140977791935,0.8398661575493522
Phf3,52,47,25.681296821824684,22.380080657689376,1.1475068930549663
Golgb1,56,34,30.094222897863087,18.880614571411186,1.593921785969373
Stx3,43,28,20.87402256312256,12.906988342569008,1.6172651597024523
Rps6kc1,186,172,108.90505948484582,82.12007545565845,1.3261685267648127
5730455P16Rik,13,10,8.05947951092401,4.817806297308382,1.6728525419186508
Nelfb,13,12,6.352279487702921,7.659656114949079,0.8293165375016514
Intu,64,52,36.90745939657111,28.56018338996209,1.2922696921316967
Tmem216,15,11,7.133062315387008,5.605696928774375,1.2724666363557002
Gm43169,8,0,4.51750277233173,0.0,4.51750277233173
Amn1,25,18,16.619308169636362,11.768195673867789,1.412222283704957
Snx24,128,96,64.73893050291551,43.119278992931484,1.5013917675554853
Zfp939,18,11,8.586017966015413,6.063630315454818,1.4159863842839497
2310015A10Rik,23,21,15.464348899769359,13.484769377428353,1.146801140378014
Gm26530,5,6,1.7571693470429588,2.561615928037245,0.6859612824118144
Lrrc45,20,15,12.832897594689145,9.962733634042985,1.2880900028119506
Gm44746,7,2,3.538815070433023,0.12491261453683594,3.538815070433023
Gm42934,3,4,1.5290702561415832,1.1692342742928432,1.3077535355918044
Gm43411,2,3,0.36884762058181275,2.1896524052778448,0.1684503073148771
2810039B14Rik,16,13,9.677241159149023,7.89638531454027,1.225527981939979
Gm37639,2,3,0.9324532881618257,0.6675597965712343,0.9324532881618257
Ccdc130,14,18,8.630406364958317,10.7701671249113,0.8013252036726769
Fbxl22,13,8,9.836019541671561,5.277687527837333,1.8636987297544916
Bphl,41,37,24.65796187553088,22.016646522802827,1.1199690129917115
Gm15958,17,26,11.722370210093821,10.769288820260295,1.0884999377155242
Map2,216,190,108.59652100201782,98.37417644060403,1.1039128857926022
Aph1c,16,19,7.936182466943956,10.313632048074119,0.7694847392219981
6030443J06Rik,113,90,58.06145186660282,44.28073405855329,1.311212496835012
Gm43795,12,9,6.786085360626078,6.138518009563109,1.1054924576345844
Car13,16,16,7.524051030126353,7.83167466833948,0.9607205800495348
Deptor,114,102,62.4387855215524,44.02830398733827,1.4181510498226015
Spata9,18,15,11.200675351776056,8.323368326535583,1.3456902196755347
Tatdn2,13,10,6.991280206583559,5.863433720887857,1.1923525598452438
B4galt4,33,28,16.12059395321359,13.410450925032045,1.202091864273018
Gm14335,5,1,1.3828892780506568,0.0,1.3828892780506568
Pde3b,40,44,14.384838296741725,19.637328412903262,0.7325252190257082
Faim,22,11,13.094288477447389,7.030760911100775,1.862428354912907
Gm37606,2,2,0.733009477463394,1.387416734784063,0.528326824295859
Rtn4ip1,36,38,18.186865140504217,23.447437245797897,0.7756440479977638
Atl1,53,48,26.50963274679892,23.14780330237599,1.1452331955869808
Rab7,46,42,23.71042844927843,26.507289910987826,0.8944870837003206
Gm26699,10,4,7.006881986155129,3.438834787531072,2.0375744748080074
Praf2,7,5,3.5463479728188614,4.09813134130926,0.8653573244643455
Camkk2,54,55,33.11612751050216,33.90952983249452,0.976602379156786
Gm10819,2,4,0.672979399987748,1.9110981822652344,0.35214276599335265
Mark3,70,64,36.57902233333363,27.976525323089902,1.307489829808987
Has1,15,9,9.410308258427847,4.760861474216707,1.9765977878984815
Brwd1,54,58,28.169562667275034,31.203194785733217,0.902778156554494
Gspt2,5,7,3.1932039027626904,2.436529144428607,1.310554363802421
Zfp619,16,12,8.45162553649822,5.9939747280984985,1.4100202152803163
3010003L21Rik,5,5,2.7726701296124574,1.6697847905457521,1.6604954993668606
Gm26518,24,19,12.470647711825318,11.345150157629288,1.0992051703642869
Tmem176a,15,10,9.43411311758326,6.991346685120962,1.3493985554544181
Rab11fip4,137,135,79.69190496689316,84.98689234826128,0.9376964231181651
Gm15738,133,108,79.87097560039024,65.5725424084145,1.2180551899744687
Gm16310,5,2,1.9199459419330034,1.2900780887267937,1.4882400985725135
Gm23444,7,6,4.588438066938389,4.732620344341089,0.9695343663949081
Adgra3,84,70,44.08072501152053,36.04109664881358,1.2230683611280069
C79798,9,4,2.761745039848664,1.9830488226861174,1.3926762711307188
Inpp1,27,19,16.412020190956774,9.141711235533506,1.7952897185336412
Paox,23,26,15.051137126245175,16.113633299409006,0.9340622841899474
Slc52a2,9,8,6.593282305398084,5.1934954172267656,1.2695269323870473
Stat5a,29,26,16.44944847400699,14.19828922013131,1.15855144369674
Fbxl2,79,67,40.68042719463662,37.10371784031469,1.0963976000926703
Apc-ps1,2,2,1.0378472990970962,0.8343637796169647,1.0378472990970962
Aldh16a1,19,18,11.91621159450354,11.897199258751197,1.001598051384939
Vcl,93,85,47.02879338128108,43.01131552630807,1.0934051378297347
Gm42815,12,7,9.595525195106811,6.217501633138403,1.5433088338833754
Tspyl1,9,8,5.577986905168733,5.259089612474083,1.060637356689693
