gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Gm21057,27,18,16.81383308117575,12.21644238250425,1.3763281121233497
Azin2,38,34,23.35249972919794,20.310537474086082,1.1497726123197407
4631405J19Rik,23,17,14.661855027671372,11.748995003930286,1.2479241860913783
Psapl1,9,4,6.32483278128607,2.3879390720378266,2.6486575203481073
Calml4,17,12,7.625527952725991,5.224404912314172,1.4595974241491616
Gm17214,2,5,0.7494637089577588,2.980369621302365,0.25146669849300685
Adamts17,242,174,116.30173242206517,85.87938512583756,1.3542450525425895
Gm15764,8,7,4.592253246037738,4.104018439639078,1.1189650615803757
Rapgef4os1,64,42,32.38925356913077,22.578266724416544,1.4345323298933506
Gm42968,3,3,1.7084515628067316,0.6983866962580979,1.7084515628067316
Prrt1,10,10,7.238744975375899,5.692057347110748,1.271727344604186
Ifi30,11,12,7.6178722907718015,8.13045979813633,0.936954671680189
Gm15521,2,3,1.313037828197031,1.1864959103791102,1.106651794339087
Gm29480,15,8,10.11186854893079,3.4413344925122358,2.9383567830829906
Arfgef3,87,72,42.86100776507449,32.6282882261109,1.313614967112336
Arhgap24,233,199,117.38979573364608,89.69431196883588,1.3087763667157952
Gm37932,3,5,0.1890177820597784,1.3967726381421384,0.1353246597894364
Gm42446,3,0,1.8794692379339668,0.0,1.8794692379339668
Enox1,350,302,170.75760894824253,134.94351433192048,1.2654006366562394
4933413C19Rik,6,7,3.168666278807596,5.085247790099864,0.6231095139506211
Arhgef19,41,34,28.218193314268014,22.7486550854675,1.2404334765396576
4430402I18Rik,74,57,40.368695712029094,25.898569145770708,1.5587230122565048
Asap3,44,46,27.436762008590183,30.566033028148695,0.8976225990243247
Dach2,103,103,37.73959875803639,35.9024038646149,1.0511719187480986
A930007I19Rik,27,30,15.23924925262946,14.439502447460203,1.055386036193368
Gm37720,2,0,1.445888300108999,0.0,1.445888300108999
Gm9987,10,5,6.491255141917678,2.8395286787736067,2.2860326047917408
Gm44256,2,4,1.4308636502334577,1.936141376021532,0.7390284965520746
1700003M07Rik,9,4,6.294169477632789,3.2414570592597065,1.9417716670509495
Unc5d,299,187,137.47525033041632,81.44844178495896,1.6878806680351226
Gm28884,9,7,4.944602845110446,3.368560350016393,1.4678682675482964
Zfpm1,63,53,31.61835094667084,32.06230877790195,0.9861532794064696
H2-T10,5,6,1.0994416708269834,3.3726946494341066,0.32598316334728233
Gm12786,14,12,7.877164334855168,6.966712234746701,1.1306860495209716
Ak5,151,145,80.11934062417274,77.79778104708237,1.0298409484929318
Camkk1,39,27,25.835760328248277,18.761263430520593,1.3770799831219778
Itga11,98,75,51.000296088431796,40.11868468504551,1.271235497594528
Gm43485,1,5,0.44095832660403306,0.9524628796387269,0.44095832660403306
Gm26711,9,8,4.906178087824706,5.061297091565678,0.969351926801636
Gm43186,3,2,2.5728382836383736,0.74741711845788,2.5728382836383736
Foxd2,10,7,6.568239956612286,5.1870140696452385,1.266285355779171
Ccr9,44,27,20.210562972578696,12.433118016711301,1.6255425988407546
Tbx2,26,27,18.64729107394927,17.29480065876201,1.0782021395836123
Gm37382,1,4,0.7805910428169242,2.307153527484346,0.33833511013376655
Cyp1b1,9,16,6.108655599674212,11.713576421864518,0.5215021765915846
Gm44752,12,9,7.145839811152079,5.118005987662875,1.3962156020093306
Gm44109,8,5,4.979686124369131,3.080678282200478,1.6164252376305335
Gm38340,6,3,3.239354229874219,1.3412458178736024,2.4151830982107803
Gm42989,7,6,4.671783491251195,2.916744494567923,1.6017116000224962
Slc1a1,74,47,41.85657407101981,20.92762099571658,2.0000636517445973
Serpinb8,14,9,6.980943259792172,3.697590508208588,1.8879708946392513
Arhgap20os,32,30,16.571425530718706,16.228684312784736,1.021119470397484
Gm43018,7,0,4.312991312855162,0.0,4.312991312855162
Ebf4,64,43,30.180037450714828,22.385427735188433,1.3482001687764837
Fam227a,32,36,16.14553674303371,22.48874217616114,0.7179386297624306
H2-DMa,9,10,7.3618100808682465,5.187282319758744,1.4192036652461666
Thsd1,23,24,12.893433625001412,10.877395036284579,1.185342040257964
9430062P05Rik,5,1,2.7849843436032904,0.5407890404160112,2.7849843436032904
Kcnj4,25,27,12.087693259568667,15.019973714256706,0.8047745947847587
