"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","GO:0045165","cell fate commitment","33/784","307/28891",2.15370937432214e-11,7.50690082609105e-08,5.91548257618673e-08,"22420/22409/21808/19130/18119/21385/103551/19401/15375/12677/18740/19206/50523/13592/14042/22422/21380/18091/110147/207920/18509/69743/14843/16542/15396/11921/14461/22421/13389/17292/14912/20377/11878",33
"GO:0007389","GO:0007389","pattern specification process","43/784","498/28891",3.10138435285728e-11,7.50690082609105e-08,5.91548257618673e-08,"22420/68897/18119/17268/18423/16869/21385/18121/15375/320145/19206/16371/13865/18530/14042/14106/22422/106042/21380/18091/13797/15433/11695/53883/18741/329795/72475/230824/18509/13542/14843/30841/16848/15258/15402/15395/15396/22421/13389/17292/233651/20377/19378",43
"GO:0048562","GO:0048562","embryonic organ morphogenesis","34/784","335/28891",5.19031595338702e-11,8.37543984344886e-08,6.59989649651739e-08,"21808/19130/18119/18423/17910/16869/21385/18121/18109/14180/14106/110253/21380/18091/224796/19662/11695/18741/320790/18124/230824/13844/17150/13542/30841/15258/15402/15396/11921/14461/17292/504186/15373/19378",34
"GO:0050767","GO:0050767","regulation of neurogenesis","42/784","494/28891",8.56440499387396e-11,1.0365071143836e-07,8.16773781521032e-08,"98733/19130/16878/13385/18121/15114/14580/18109/18755/12677/21752/18420/18039/76965/22422/140570/21844/66515/19280/17196/22326/14061/12032/65086/320790/13844/69743/14843/16542/52822/13048/14254/14056/11921/14461/18844/22421/67784/13389/14912/330938/67095",42
"GO:0048736","GO:0048736","appendage development","26/784","211/28891",1.46826787204702e-10,1.12187912823961e-07,8.84047437075927e-08,"21808/245944/21385/18121/19401/192897/18109/320145/18740/19206/14180/14042/106042/73016/16403/15433/11695/99377/18741/320790/15395/15396/22421/12845/58198/19378",26
"GO:0060173","GO:0060173","limb development","26/784","211/28891",1.46826787204702e-10,1.12187912823961e-07,8.84047437075927e-08,"21808/245944/21385/18121/19401/192897/18109/320145/18740/19206/14180/14042/106042/73016/16403/15433/11695/99377/18741/320790/15395/15396/22421/12845/58198/19378",26
"GO:0030900","GO:0030900","forebrain development","38/784","425/28891",1.62221728933634e-10,1.12187912823961e-07,8.84047437075927e-08,"12570/16560/110648/30928/19130/18423/16869/18121/15114/668303/18740/13865/18420/14042/22422/19280/13797/69601/269295/12032/18741/16875/320790/18124/13844/14843/77630/30841/11922/11921/14461/18844/22421/16485/58198/330938/19378/11878",38
"GO:0001654","GO:0001654","eye development","38/784","428/28891",1.98681129379984e-10,1.20226918416063e-07,9.47395280096137e-08,"21808/19130/16878/17268/114716/16869/21385/19401/12677/210992/26401/14180/50933/106042/11830/224273/13078/108013/19662/22326/18741/320790/230824/13844/17150/69743/14688/16542/30841/14254/387178/15258/243853/232946/74206/26889/14107/19378",38
"GO:0150063","GO:0150063","visual system development","38/784","431/28891",2.42837750891832e-10,1.22181895002476e-07,9.62800612072263e-08,"21808/19130/16878/17268/114716/16869/21385/19401/12677/210992/26401/14180/50933/106042/11830/224273/13078/108013/19662/22326/18741/320790/230824/13844/17150/69743/14688/16542/30841/14254/387178/15258/243853/232946/74206/26889/14107/19378",38
"GO:0060562","GO:0060562","epithelial tube morphogenesis","36/784","395/28891",2.91574349104371e-10,1.22181895002476e-07,9.62800612072263e-08,"22420/21808/18119/54710/16869/21385/18121/19401/18109/15375/19206/16371/14042/14106/140570/106042/21380/18091/99377/18741/207920/329795/21923/230824/13542/16542/30841/14254/15402/15396/67784/17292/233651/20377/58198/19378",36
"GO:0048880","GO:0048880","sensory system development","38/784","435/28891",3.16351497466883e-10,1.22181895002476e-07,9.62800612072263e-08,"21808/19130/16878/17268/114716/16869/21385/19401/12677/210992/26401/14180/50933/106042/11830/224273/13078/108013/19662/22326/18741/320790/230824/13844/17150/69743/14688/16542/30841/14254/387178/15258/243853/232946/74206/26889/14107/19378",38
"GO:0003002","GO:0003002","regionalization","39/784","455/28891",3.21189455740191e-10,1.22181895002476e-07,9.62800612072263e-08,"68897/18119/18423/16869/21385/18121/15375/320145/19206/16371/13865/18530/14042/14106/22422/106042/21380/18091/13797/15433/11695/53883/18741/329795/72475/18509/13542/14843/30841/16848/15258/15402/15395/15396/22421/13389/17292/20377/19378",39
"GO:0090596","GO:0090596","sensory organ morphogenesis","32/784","322/28891",3.28106720725509e-10,1.22181895002476e-07,9.62800612072263e-08,"19130/17268/18423/17910/16869/21385/18121/12677/14180/110253/11830/21380/224796/19662/18741/320790/18124/230824/13844/17150/69743/13542/16542/30841/14254/387178/15258/11921/14461/504186/15373/14107",32
"GO:0001763","GO:0001763","morphogenesis of a branching structure","27/784","249/28891",1.17893391010719e-09,4.07658504202064e-07,3.21237330092365e-07,"22420/19130/12817/54710/16869/21385/18121/18109/15375/19206/18163/14042/21380/15433/18741/207920/329795/21923/16542/14254/15402/15396/18844/67784/233651/20377/58198",27
"GO:0043010","GO:0043010","camera-type eye development","34/784","380/28891",1.47061034827567e-09,4.62768573069579e-07,3.64664392699236e-07,"21808/19130/16878/17268/114716/16869/21385/19401/12677/210992/26401/50933/106042/11830/224273/13078/108013/19662/22326/18741/320790/230824/13844/69743/14688/16542/30841/14254/387178/15258/243853/26889/14107/19378",34
"GO:0016055","GO:0016055","Wnt signaling pathway","38/784","460/28891",1.5294974528224e-09,4.62768573069579e-07,3.64664392699236e-07,"22420/22409/329252/110648/103236/67020/18121/21752/26401/50523/14180/18163/14042/16469/22422/106042/67488/21844/73016/18091/19043/70425/69601/53883/18741/329795/192199/230824/13542/14371/22421/232941/17292/20377/26992/58198/330938/107934",38
"GO:0198738","GO:0198738","cell-cell signaling by wnt","38/784","462/28891",1.72553966130805e-09,4.91372794140722e-07,3.87204689323863e-07,"22420/22409/329252/110648/103236/67020/18121/21752/26401/50523/14180/18163/14042/16469/22422/106042/67488/21844/73016/18091/19043/70425/69601/53883/18741/329795/192199/230824/13542/14371/22421/232941/17292/20377/26992/58198/330938/107934",38
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","22/784","173/28891",2.08463283296678e-09,5.60650419132898e-07,4.4179587056559e-07,"21808/18119/13115/16878/114716/16869/18109/18755/12192/26914/19206/54616/66515/74123/12608/207920/14056/11921/21937/17292/58198/50868",22
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","25/784","229/28891",4.20756964117445e-09,1.0720444543645e-06,8.44777417153252e-07,"22420/19130/54710/16869/21385/18121/18109/15375/19206/14042/21380/15433/18741/207920/329795/21923/16542/14254/15402/15396/18844/67784/233651/20377/58198",25
"GO:0060485","GO:0060485","mesenchyme development","29/784","316/28891",1.34386533262018e-08,3.09716170510307e-06,2.44058187614423e-06,"22409/21808/18119/114716/21385/18121/15375/12192/14180/14042/22422/106042/21380/21844/18091/66515/21453/69601/22722/18741/14056/15402/13389/17292/233651/14170/20377/19378/76499",29
"GO:0030326","GO:0030326","embryonic limb morphogenesis","19/784","144/28891",1.40750996720239e-08,3.09716170510307e-06,2.44058187614423e-06,"21808/21385/18121/18109/320145/18740/19206/14180/106042/15433/11695/99377/18741/320790/15395/15396/22421/58198/19378",19
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","19/784","144/28891",1.40750996720239e-08,3.09716170510307e-06,2.44058187614423e-06,"21808/21385/18121/18109/320145/18740/19206/14180/106042/15433/11695/99377/18741/320790/15395/15396/22421/58198/19378",19
"GO:0035107","GO:0035107","appendage morphogenesis","21/784","178/28891",1.85876163062956e-08,3.74927710578238e-06,2.95445269710593e-06,"21808/245944/21385/18121/18109/320145/18740/19206/14180/14042/106042/15433/11695/99377/18741/320790/15395/15396/22421/58198/19378",21
