"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","GO:0045165","cell fate commitment","86/1672","307/28891",1.13002426493865e-35,6.50441966898688e-32,4.57005602725716e-32,"20671/14048/22420/22409/260298/16147/18505/12043/14633/94222/21907/23805/17192/15110/22416/216848/57765/66042/20471/12677/53314/14836/58208/16450/18740/16392/14165/54713/14463/18996/22422/22408/12667/12394/23872/12393/20472/14465/225207/240590/18504/16814/19213/16874/21375/13392/18012/22431/18508/54485/18088/21420/20319/21384/22414/242620/21349/22417/18509/69743/231044/15285/104382/14581/21386/21388/72154/17341/22413/15398/11921/232077/232174/14461/22419/20678/13389/78405/11819/23966/22411/211323/57246/18854/13813/11878",86
"GO:0007389","GO:0007389","pattern specification process","109/1672","498/28891",3.32684957481906e-34,9.57467307632925e-31,6.72724003497622e-31,"20671/14048/22420/16147/18505/14472/14633/320202/23805/18423/15110/22416/16869/15407/21393/14534/207165/66042/20471/14836/13411/320145/21418/12022/13865/16392/14165/54713/14463/18095/14573/22422/12614/106042/22408/15427/15423/12667/23872/57354/20473/20472/19434/110796/240590/18504/16814/18510/16917/16870/21375/14725/13392/15432/15437/15434/18012/22431/18508/23892/17536/54485/107586/18088/18503/16776/380614/20319/22414/18741/16842/12167/242620/66743/18509/15206/66993/15285/17701/12020/17765/21386/21388/22255/12591/22413/15400/15404/15405/24113/232174/13796/16974/17537/13389/78405/27412/11819/22411/24075/14174/234219/21892/15227/57246/17130/13813/14734/22773",109
"GO:0003002","GO:0003002","regionalization","97/1672","455/28891",1.40022391518658e-29,2.68656295193798e-26,1.88760009899889e-26,"20671/16147/18505/14472/14633/320202/18423/15110/22416/16869/15407/21393/14534/207165/66042/20471/14836/13411/320145/12022/13865/16392/14165/54713/14463/18095/14573/22422/12614/106042/22408/15427/15423/12667/23872/20473/20472/110796/240590/18504/16814/18510/16917/16870/21375/14725/13392/15437/15434/18012/22431/18508/23892/54485/107586/18088/18503/16776/380614/20319/22414/18741/16842/12167/242620/66743/18509/15206/66993/15285/17701/12020/17765/21386/12591/22413/15400/15404/15405/24113/232174/13796/16974/13389/78405/11819/22411/24075/14174/234219/21892/15227/57246/17130/13813/14734/22773",97
"GO:0048562","GO:0048562","embryonic organ morphogenesis","78/1672","335/28891",1.26635964606519e-26,1.82229153068782e-23,1.2803562526796e-23,"20671/14048/16147/14472/13345/14633/15284/14051/11994/18423/15110/22416/16869/15407/21393/20666/20471/20474/14836/20191/14238/21418/14165/14623/50769/14463/68588/12614/22408/15427/15423/328789/12393/71461/20473/20472/18998/15531/110796/18504/16814/241226/18510/111970/13392/15434/18012/20378/18508/107586/20429/21384/18741/17389/60613/15530/17701/12020/18595/14581/21386/13396/13395/15400/15404/15405/11921/24113/14461/16974/22411/14174/15227/57246/114873/102502/26927/22773",78
"GO:0007411","GO:0007411","axon guidance","66/1672","252/28891",8.18019106578015e-26,7.84752996243842e-23,5.51373580258374e-23,"14472/14633/16872/110648/11735/13637/16572/16971/20564/23964/22416/13643/16869/18053/58208/20354/107448/16392/54713/14573/223435/17181/22422/140570/65079/11820/20359/16774/14587/353237/18998/225743/20562/26456/22326/16870/21375/14725/18508/12064/16776/228994/18211/12167/11876/230735/12399/20349/231044/15285/65254/13395/14028/11921/20355/12661/20315/20266/210801/18997/244682/19649/58235/114873/13138/11878",66
"GO:0097485","GO:0097485","neuron projection guidance","66/1672","252/28891",8.18019106578015e-26,7.84752996243842e-23,5.51373580258374e-23,"14472/14633/16872/110648/11735/13637/16572/16971/20564/23964/22416/13643/16869/18053/58208/20354/107448/16392/54713/14573/223435/17181/22422/140570/65079/11820/20359/16774/14587/353237/18998/225743/20562/26456/22326/16870/21375/14725/18508/12064/16776/228994/18211/12167/11876/230735/12399/20349/231044/15285/65254/13395/14028/11921/20355/12661/20315/20266/210801/18997/244682/19649/58235/114873/13138/11878",66
"GO:0060562","GO:0060562","epithelial tube morphogenesis","83/1672","395/28891",5.03488672905139e-25,4.14011543034568e-22,2.90887741549104e-22,"20671/14048/22420/16147/18505/14472/12043/14633/13982/11783/15364/15110/22416/54710/16869/21393/14534/69847/11622/66042/20471/20474/20191/56044/21418/14165/71228/14463/18095/14573/68588/12614/140570/106042/22408/12374/71461/20472/18018/18504/16814/18510/11350/16870/14725/22431/23892/20732/54485/107586/99377/21420/64138/16776/20319/22414/18741/16842/29876/22417/17769/18707/20349/18595/21386/17295/22413/20315/19713/16974/19227/20733/18479/14174/94109/50768/15227/18667/57246/18854/13138/14734/22773",83
"GO:0030900","GO:0030900","forebrain development","83/1672","425/28891",8.14082940176616e-23,5.85732675457075e-20,4.11540349494547e-20,"14472/14633/381293/110648/21907/11925/11783/15364/18423/22416/20185/16869/14534/14836/58208/668303/21418/18740/13865/18420/16392/14165/54713/18996/75409/76510/22422/22408/65079/12667/11820/20359/19280/65960/11682/20473/15531/19434/20562/14810/16874/16870/18227/21375/14725/13392/18012/269295/18508/21420/76089/18072/22414/18741/16842/19218/21350/242620/22417/20349/17701/77630/231580/21386/16873/20602/22255/13395/11921/24113/13796/14461/20315/16974/11803/11819/18479/211323/50768/13813/22773/11878/211612",83
"GO:0001763","GO:0001763","morphogenesis of a branching structure","61/1672","249/28891",2.56012268694304e-22,1.63734068733824e-19,1.15040834657721e-19,"14048/22420/16147/14472/12043/14633/13982/72780/15364/14025/54710/16869/15408/217325/11622/20471/20474/14165/71228/18095/14573/12614/22408/12374/20472/18018/18504/18510/11350/13392/22431/23892/20732/54485/21420/64138/16776/20429/20319/22414/18741/16842/29876/22417/20349/18595/21386/17295/22413/15398/20315/16974/20733/18479/94109/15227/18667/57246/18854/13138/14734",61
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","58/1672","229/28891",4.65644190281114e-22,2.68024795925809e-19,1.88316313585267e-19,"14048/22420/16147/14472/12043/14633/13982/72780/15364/54710/16869/15408/217325/11622/20471/20474/14165/71228/18095/14573/12614/22408/12374/20472/18018/18504/18510/11350/22431/23892/20732/54485/21420/64138/16776/20319/22414/18741/16842/29876/22417/20349/18595/21386/17295/22413/15398/20315/16974/20733/18479/94109/15227/18667/57246/18854/13138/14734",58
"GO:0021953","GO:0021953","central nervous system neuron differentiation","55/1672","212/28891",1.59948623705724e-21,8.36967525500135e-19,5.88059916054921e-19,"18505/14472/14633/16872/110648/94222/21907/22416/16869/58208/21418/18420/16392/54713/18996/22408/18189/664805/240590/16814/16917/16874/18227/21375/13392/18508/54485/18088/21420/76089/18072/12167/19218/21349/18509/20349/231044/15285/18935/77630/18096/16873/14804/13796/14461/20678/20266/11859/12286/12404/12552/57246/235402/13813/11878",55
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","52/1672","191/28891",1.87474352236571e-21,8.99251976228086e-19,6.31821457274479e-19,"14048/22420/16147/14472/12043/14633/13982/15364/54710/16869/11622/20471/20474/14165/71228/18095/14573/12614/22408/12374/20472/18018/18504/18510/11350/22431/23892/54485/21420/64138/16776/20319/22414/18741/16842/29876/22417/20349/18595/21386/17295/22413/20315/16974/18479/94109/15227/18667/57246/18854/13138/14734",52
"GO:0048663","GO:0048663","neuron fate commitment","35/1672","90/28891",1.73503937472262e-20,7.68222049300263e-18,5.39758807909662e-18,"14048/260298/16147/18505/14633/94222/20471/58208/16450/16392/54713/18996/22408/12667/12394/225207/240590/16814/19213/16874/21375/13392/18508/54485/18088/21420/242620/18509/69743/231044/15285/17341/11921/14461/211323",35
