annotation,count,percentage
3' UTR,40,5.128205128205128
5' UTR,7,0.8974358974358974
Distal Intergenic,48,6.153846153846154
Downstream (<=300bp),1,0.1282051282051282
"Exon (ENSMUST00000002320.15/19015, exon 5 of 8)",1,0.1282051282051282
"Exon (ENSMUST00000002923.9/11544, exon 3 of 4)",1,0.1282051282051282
"Exon (ENSMUST00000003351.12/14813, exon 13 of 13)",1,0.1282051282051282
"Exon (ENSMUST00000005233.11/27103, exon 12 of 39)",1,0.1282051282051282
"Exon (ENSMUST00000006742.10/11979, exon 8 of 21)",1,0.1282051282051282
"Exon (ENSMUST00000007248.4/15482, exon 2 of 2)",2,0.2564102564102564
"Exon (ENSMUST00000016399.5/545486, exon 4 of 4)",1,0.1282051282051282
"Exon (ENSMUST00000020449.11/117599, exon 4 of 13)",1,0.1282051282051282
"Exon (ENSMUST00000020552.6/110012, exon 2 of 2)",1,0.1282051282051282
"Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",1,0.1282051282051282
"Exon (ENSMUST00000021693.3/214663, exon 4 of 4)",1,0.1282051282051282
"Exon (ENSMUST00000021948.14/58992, exon 10 of 14)",1,0.1282051282051282
"Exon (ENSMUST00000022665.3/246710, exon 5 of 10)",1,0.1282051282051282
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.1282051282051282
"Exon (ENSMUST00000028681.14/14061, exon 8 of 14)",1,0.1282051282051282
"Exon (ENSMUST00000029213.4/74614, exon 3 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000029371.2/55994, exon 5 of 6)",1,0.1282051282051282
"Exon (ENSMUST00000030792.1/110326, exon 3 of 6)",1,0.1282051282051282
"Exon (ENSMUST00000032803.11/22693, exon 5 of 5)",1,0.1282051282051282
"Exon (ENSMUST00000035208.13/12217, exon 5 of 12)",1,0.1282051282051282
"Exon (ENSMUST00000035499.4/56741, exon 7 of 20)",1,0.1282051282051282
"Exon (ENSMUST00000035521.10/83434, exon 3 of 6)",1,0.1282051282051282
"Exon (ENSMUST00000036453.13/269881, exon 9 of 10)",1,0.1282051282051282
"Exon (ENSMUST00000036467.4/217217, exon 3 of 5)",1,0.1282051282051282
"Exon (ENSMUST00000037007.3/14027, exon 22 of 22)",1,0.1282051282051282
"Exon (ENSMUST00000037261.3/14764, exon 3 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000038558.8/118445, exon 2 of 2)",1,0.1282051282051282
"Exon (ENSMUST00000039331.8/230868, exon 6 of 10)",1,0.1282051282051282
"Exon (ENSMUST00000040275.8/109205, exon 6 of 7)",1,0.1282051282051282
"Exon (ENSMUST00000040636.8/56546, exon 4 of 4)",1,0.1282051282051282
"Exon (ENSMUST00000041369.7/56468, exon 3 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000046384.8/12260, exon 3 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000046565.12/11878, exon 4 of 5)",1,0.1282051282051282
"Exon (ENSMUST00000049149.14/16971, exon 9 of 89)",1,0.1282051282051282
"Exon (ENSMUST00000049156.6/74347, exon 5 of 8)",1,0.1282051282051282
"Exon (ENSMUST00000049308.8/16440, exon 48 of 58)",1,0.1282051282051282
"Exon (ENSMUST00000051016.4/109305, exon 2 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000052888.8/ENSMUST00000052888.8, exon 1 of 1)",1,0.1282051282051282
"Exon (ENSMUST00000053392.10/71131, exon 3 of 3)",1,0.1282051282051282
"Exon (ENSMUST00000053568.1/235402, exon 4 of 4)",2,0.2564102564102564
"Exon (ENSMUST00000053986.8/237403, exon 2 of 2)",1,0.1282051282051282
"Exon (ENSMUST00000054449.13/18810, exon 28 of 33)",1,0.1282051282051282
"Exon (ENSMUST00000055221.8/210741, exon 2 of 2)",1,0.1282051282051282
"Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",2,0.2564102564102564
"Exon (ENSMUST00000055408.12/75665, exon 6 of 9)",1,0.1282051282051282
