gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
mt-Rnr2,3,3,3.0,2.9999911934303416,1.0000029355318367
Gm37349,2,1,1.1627392833998167,0.1499231639843208,1.1627392833998167
Rpl17-ps10,1,0,0.38698496461814913,0.0,0.38698496461814913
Gm24514,4,6,3.3172096850406674,3.974038235994497,0.8347201229709711
Rn7s2,5,5,3.3673218143497725,4.700208301356694,0.7164196985435326
Gm25395,2,2,1.1983227044628448,0.6423168129270357,1.1983227044628448
Gm10221,1,2,0.05733485306273356,0.8050103051798058,0.05733485306273356
Tpd52l1,53,38,23.369336488369367,16.122715936212526,1.4494664906847687
Tmem117,256,201,112.79230149709552,97.23789620954844,1.1599623798321101
Gm21596,3,3,1.2477869333100977,0.886102267919737,1.2477869333100977
Gm8430,0,1,0.0,0.8515659237803904,0.0
4732491K20Rik,12,15,7.452913020562341,9.451080909706382,0.7885778454089947
4930578M01Rik,13,11,8.47561612753773,8.340967848888102,1.0161430041559958
Gm14303,2,0,1.443619001587348,0.0,1.443619001587348
Rpl23a-ps3,2,3,0.7040965855181838,1.2558322937731032,0.5606613152165013
4833445I07Rik,10,10,7.017417011711835,7.591116601729814,0.9244248744793028
9530036M11Rik,9,3,4.4762911712928695,2.298031329975176,1.947880828648765
Dhdh,28,14,12.549219313881766,9.925052014656165,1.264398342230402
Tspo,18,12,10.41222817065011,5.584787961403195,1.8643909567578294
Rpl34-ps1,4,2,2.5341731015977964,1.5311502329169255,1.65507802377436
Rpl31-ps8,3,2,1.8244210121544233,0.9776591304468991,1.8244210121544233
Scarna2,6,6,4.252256328339178,4.079626551898317,1.0423150928754825
Atp8b1,71,65,32.53143598915702,32.46019924792058,1.0021945873065152
Col19a1,132,100,62.006743148227855,42.71880438286356,1.4515093304695006
Gm17096,4,3,2.3914359726802616,0.7658381201985487,2.3914359726802616
Smtnl2,30,18,16.53995026494886,11.102825783178917,1.4897063673652644
Gm12319,8,10,4.728668734751467,6.491695586889478,0.728418126121226
Gm9396,2,2,0.6279024279246466,0.5427963564007512,0.6279024279246466
Acat3,19,17,10.276551823922125,10.784536312070783,0.9528969560258157
9330159M07Rik,1,0,0.2886214265033916,0.0,0.2886214265033916
Susd1,128,94,66.49392809651518,52.68361270574798,1.262136833096498
Il13ra1,31,22,11.884037708776672,8.90344779495608,1.3347680564274367
Gm26448,2,6,0.4286110556802606,4.144426664500026,0.10341866086125262
Lrrn4,13,5,6.481138416311482,1.68602106931522,3.844043549790161
Hist1h2ao,1,1,0.9289976466124855,0.9084025078744471,0.9289976466124855
Map2k3os,14,13,7.7930324923030305,9.235208812565237,0.8438393381750058
Rps3a3,2,0,0.6437445537159218,0.0,0.6437445537159218
Gm13493,1,4,0.02886229885761246,1.8559236879837488,0.015551446993474223
Loxl2,7,6,4.295166049245693,4.310034923556861,0.9965501731250712
Gm11478,1,2,0.15028348850866405,0.6679964316198171,0.15028348850866405
Ticam2,19,13,11.480964455254762,7.11673292043125,1.613235256067338
Nrn1,19,14,12.092780847253442,10.573726376391232,1.1436631152338044
Gm5560,0,1,0.0,0.5178011185377166,0.0
Rmrp,6,4,4.448041087597521,3.6564993784735105,1.2164752751727412
Gm15501,2,1,0.2710581615035277,0.8089969497927254,0.2710581615035277
Tmem238,8,8,6.139184887741751,4.4783759949692294,1.3708507045049783
Gm37174,5,5,3.386645942186501,3.614253239701886,0.9370250830752084
Gm14586,2,1,0.5996593683662692,0.19042503961883198,0.5996593683662692
Ly75,58,32,28.2638952359124,13.931987839653951,2.028705132476948
Dnaaf2,10,9,5.025701014179671,4.752308136306014,1.0575284409243224
Oxld1,7,4,4.243340062994376,2.7046682455883766,1.5688948431718932
Gm6170,2,2,0.5665817473414831,0.3818696253827929,0.5665817473414831
Gm13502,1,0,0.044657454666168724,0.0,0.044657454666168724
Gm5879,1,2,0.9024440848167974,0.659613475944057,0.9024440848167974
Abcd2,35,32,18.813610521716704,16.684560489577464,1.1276060003779673
B430010I23Rik,9,10,5.554712246395743,4.1667717229236025,1.3330973270833029
1700006J14Rik,28,18,15.197863927874888,12.669716053266933,1.1995425835890035
Gm7290,1,1,0.7456693520181632,0.6438244089601084,0.7456693520181632
Gm25878,4,7,3.352857224919537,4.386822692417529,0.7643019697866601
9230105E05Rik,6,12,3.250046945271904,8.03675310591844,0.4043980078072199
Mthfsl,2,2,0.2547207056605787,0.6569495935822841,0.2547207056605787
Gm13461,1,1,0.11020729965084501,0.12076231218637261,0.11020729965084501
Gm7658,4,0,2.087860735754482,0.0,2.087860735754482
5930409G06Rik,1,2,0.13160119269916357,0.5875674984681762,0.13160119269916357
Sox5os1,6,8,2.9858151079106294,3.552001312848547,0.8406007895070677
Pnpla3,18,17,12.229965837183611,11.506250131448642,1.0628976162926378
B3galt5,62,31,29.637794197286496,17.574516301951874,1.686407391706982
Liph,34,28,15.774510967838921,13.138619117094361,1.200621680806247
Ankrd33b,65,61,35.09862966360839,36.25305567106643,0.968156449543662
Gm10275,1,0,0.53301879016666,0.0,0.53301879016666
Plscr1,15,11,9.14314600296164,5.874918700007484,1.5563017072814969
Sfrp4,8,12,5.240244193102705,8.402835976847898,0.6236280474283926
Gm26703,26,15,15.56644263878808,11.357453155549694,1.3705927222937047
Gm7536,2,2,0.6463398007030523,0.8928585278081544,0.6463398007030523
Afap1l2,123,108,78.50794565114768,70.52359067772127,1.1132153779564815
Gm15710,6,3,2.9093579848383184,1.1019967310849135,2.6400785980318306
Tmem144,40,31,22.90751540897051,17.354809187285714,1.3199520180119733
Gm11942,2,3,0.7290642241839083,2.3719698390187776,0.30736656604600976
Gm10335,3,1,0.629095628248604,0.14924381161897737,0.629095628248604
