"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034248","GO:0034248","regulation of amide metabolic process","113/2352","482/28891",3.28814359338129e-25,1.94855389343775e-21,1.28964452936197e-21,"226982/17975/18627/108954/12227/19735/108989/381305/15979/19205/12696/17347/13144/12567/103135/18813/66118/68585/67579/18148/69125/18626/23879/276770/72508/22057/78943/217351/80913/66912/13665/12192/217980/20677/56541/105083/56335/68966/100037258/18458/68036/55944/225363/67869/14151/19653/20168/225929/52874/22352/64930/227715/228019/228026/18024/27103/229096/18805/12457/212114/229317/229663/13684/11428/72181/22608/20218/74326/56717/230908/231207/17855/17690/27979/27273/66870/13666/69956/232164/243574/232560/232791/606496/27998/11652/233033/73830/15469/22121/17872/233489/13690/13631/15568/67031/13685/12367/234384/12317/270086/234594/58994/23988/16201/20660/64602/18746/214424/67941/56403/17973/17350/110954",113
"GO:0006338","GO:0006338","chromatin remodeling","112/2352","489/28891",4.18068836907241e-24,1.23873796375616e-20,8.19854992798095e-21,"227195/18627/208727/108989/19821/15182/66403/17192/21423/16969/15353/21665/64050/18148/70802/319162/18626/216850/20926/53892/217127/12189/83796/20682/22378/107817/30951/238247/70127/19720/50709/80838/16468/218214/110052/66336/18193/170936/54169/11546/67772/56335/75339/17869/93696/14815/225876/17283/23942/13194/67155/53893/140858/11909/18508/50518/228829/21969/71389/18706/56456/229542/319154/321000/229700/320790/109331/67733/50927/19646/93760/17769/68703/66993/55982/12615/77045/22385/11461/15289/12417/78783/330409/54343/243842/606496/20924/75410/68845/101685/244059/233532/75565/233875/17955/23808/69260/234366/93762/66929/214572/23837/244694/13433/20586/214162/20466/235441/77853/235626/20937/22289",112
"GO:0006417","GO:0006417","regulation of translation","101/2352","418/28891",1.01670777674297e-23,2.00833676165962e-20,1.32921164075239e-20,"226982/17975/18627/108954/12227/19735/108989/381305/19205/12696/17347/13144/12567/103135/18813/66118/67579/18148/69125/18626/23879/276770/72508/22057/78943/217351/80913/66912/13665/12192/217980/20677/56541/105083/56335/68966/100037258/18458/68036/55944/225363/67869/14151/19653/225929/52874/22352/64930/227715/228019/27103/229096/18805/12457/212114/229317/229663/13684/11428/72181/22608/20218/74326/56717/230908/231207/17855/17690/27979/66870/13666/69956/232164/243574/232560/232791/27998/11652/233033/73830/15469/22121/17872/13690/13631/15568/67031/13685/234384/12317/270086/234594/16201/64602/18746/214424/67941/56403/17973/17350/110954",101
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","102/2352","454/28891",2.1172943085885e-21,3.13677151817387e-18,2.07606278784231e-18,"109019/319651/12043/76707/108989/208768/76843/67141/52696/21423/56371/216190/237459/52468/12567/15574/12450/22680/53892/72508/12189/83796/209334/194655/15902/15512/12192/70127/71375/26931/13557/15904/20620/218630/382985/17869/67655/17283/16319/13194/67155/19211/68431/67121/67991/66442/26427/68612/13559/56456/12428/54124/229543/229776/108058/28036/19055/13684/16600/214444/18028/20104/20460/50927/93760/28010/12568/66993/21335/52206/12452/18973/330177/56317/59008/77045/231803/11461/12366/56150/24100/12576/77891/12315/12447/75430/233805/30949/12237/13685/16412/17535/12581/20586/102423/11920/20466/67941/22137/270201/69274/19054",102
"GO:0008380","GO:0008380","RNA splicing","94/2352","449/28891",1.16600619426773e-17,1.38195054144611e-14,9.14639806282432e-15,"17975/27878/56009/208768/66125/432467/67332/19205/12696/16969/70312/103284/18148/59013/216825/23879/20020/20926/70439/78943/13207/76265/107817/20382/664883/18949/67039/69562/19134/15387/56541/18708/15381/56335/27374/56215/18458/223527/93686/67040/56070/19653/319322/22668/70567/76479/269254/227707/56194/229279/80744/69408/66877/19383/170791/22722/56706/74200/74044/229700/67225/28036/66185/70052/22608/230753/20218/51796/230908/269623/70650/76522/192196/101206/66078/22185/107686/19153/11652/15388/15469/233208/20637/68052/75565/56844/50783/68278/101985/214572/234723/15481/76183/56403",94
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","73/2352","304/28891",2.34281434035104e-17,2.31391963015338e-14,1.5314607424821e-14,"17975/12227/381305/22033/19205/12696/16969/103135/18148/69125/268420/23879/20926/70439/22057/13207/12006/107817/20382/217351/80913/664883/12192/67039/72308/217980/15387/15381/56335/27374/56215/54196/18458/93686/67040/14904/19653/22668/225929/22352/227715/170791/22722/229096/12457/229663/229700/229709/28036/22608/230753/20218/51796/74326/56717/230908/232791/22185/27998/54624/233033/15388/20637/15568/67031/234594/117149/15481/76183/235497/212943/56403/17350",73
"GO:0006397","GO:0006397","mRNA processing","97/2352","496/28891",3.92666789433074e-16,3.3209303934501e-13,2.19794778513865e-13,"17975/56009/208768/66125/67332/19205/12696/16969/70312/103135/18148/59013/268420/23879/20926/78943/13207/76265/107817/20382/664883/18949/12192/67039/69562/19134/15387/56541/15381/67772/56335/27374/56215/54196/219249/18458/93686/67040/56070/19653/319322/22668/70044/83410/70567/76479/269254/227707/56194/229279/80744/228410/69408/66877/24128/19383/170791/22722/67337/74200/75137/74044/229700/229709/67225/28036/66185/70052/22608/230753/20218/51796/230908/269623/20492/70650/76522/192196/66078/22185/107686/54624/15388/233208/20637/74737/56844/50783/68278/18747/68219/214572/234723/15481/76183/235497/56403",97
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","74/2352","327/28891",4.48319999115775e-16,3.3209303934501e-13,2.19794778513865e-13,"59041/12043/11545/209456/72567/15182/14360/74747/170799/108705/20869/59004/11783/13198/216805/23939/12189/78943/13207/18453/217558/15251/26931/15387/18708/22334/80795/18950/223255/52521/382985/17869/12015/50755/67991/228026/11909/18024/23992/26427/12125/12048/26943/68949/56426/15502/12913/22590/12371/13806/14362/12366/13063/13666/170770/72287/109815/74041/12367/74256/80707/12581/12282/235323/11920/72565/67941/74769/17973/28135/69232/17350/22289/20438",74
"GO:1901873","GO:1901873","regulation of post-translational protein modification","69/2352","295/28891",7.41699971067367e-16,4.88368225393913e-13,3.23225040023042e-13,"18627/208727/67141/70097/14360/108705/59004/15353/56371/93765/67245/17846/18148/26420/57783/216805/56486/78246/216869/12189/70611/15251/20677/110052/105171/24064/67819/211770/13653/225896/19211/12234/67121/140858/14828/228829/11863/12042/192656/67490/15502/269523/21812/18046/67898/56717/12568/55982/24116/100737/16885/22385/56150/232341/77891/22185/606496/22215/66412/233805/233900/102323/73945/93762/11797/23988/28135/56289/20937",69
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","90/2352","449/28891",9.66237556434603e-16,5.72592375943146e-13,3.78968540555298e-13,"109019/12043/108989/226591/208768/19130/76843/67141/52696/12696/21423/56371/216190/52468/12567/15574/18148/12450/22680/21385/12189/83796/209334/15902/15512/12192/70127/71375/26931/14451/28114/382985/17283/16319/13194/67155/19211/67991/66442/11909/26427/27103/71878/68612/56456/20674/229543/229776/108058/28036/67490/16600/214444/20104/20460/93760/28010/66993/55982/52206/330177/56317/59008/77045/231803/11461/12366/56150/24100/12576/54624/75430/233805/30949/67278/12237/18004/17535/12581/20586/102423/235323/11920/20466/67941/22137/56289/270201/69274/19054",90
