annotation,count,percentage
3' UTR,2,0.19474196689386564
5' UTR,1,0.09737098344693282
Distal Intergenic,36,3.5053554040895816
"Exon (ENSMUST00000049927.5/ENSMUST00000049927.5, exon 1 of 3)",1,0.09737098344693282
"Exon (ENSMUST00000051301.5/19290, exon 2 of 2)",1,0.09737098344693282
"Exon (ENSMUST00000052125.6/58220, exon 3 of 3)",1,0.09737098344693282
"Exon (ENSMUST00000078886.9/56381, exon 11 of 15)",2,0.19474196689386564
"Exon (ENSMUST00000123840.1/ENSMUST00000123840.1, exon 2 of 2)",1,0.09737098344693282
"Exon (ENSMUST00000130684.7/ENSMUST00000130684.7, exon 4 of 4)",1,0.09737098344693282
"Exon (ENSMUST00000139927.1/ENSMUST00000139927.1, exon 1 of 3)",1,0.09737098344693282
"Exon (ENSMUST00000151778.1/ENSMUST00000151778.1, exon 1 of 2)",1,0.09737098344693282
"Exon (ENSMUST00000180270.1/ENSMUST00000180270.1, exon 2 of 2)",1,0.09737098344693282
"Exon (ENSMUST00000195528.1/ENSMUST00000195528.1, exon 1 of 1)",1,0.09737098344693282
"Exon (ENSMUST00000210653.1/ENSMUST00000210653.1, exon 1 of 3)",1,0.09737098344693282
"Exon (ENSMUST00000215481.1/ENSMUST00000215481.1, exon 2 of 2)",1,0.09737098344693282
"Exon (ENSMUST00000221461.1/ENSMUST00000221461.1, exon 1 of 1)",1,0.09737098344693282
"Exon (ENSMUST00000227227.1/ENSMUST00000227227.1, exon 1 of 3)",1,0.09737098344693282
"Intron (ENSMUST00000060835.11/83560, intron 2 of 30)",3,0.2921129503407984
"Intron (ENSMUST00000075164.10/16565, intron 1 of 34)",1,0.09737098344693282
"Intron (ENSMUST00000102656.3/329934, intron 1 of 1)",1,0.09737098344693282
"Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",1,0.09737098344693282
"Intron (ENSMUST00000139835.1/102635783, intron 1 of 1)",1,0.09737098344693282
"Intron (ENSMUST00000146546.1/ENSMUST00000146546.1, intron 2 of 2)",1,0.09737098344693282
"Intron (ENSMUST00000236133.1/ENSMUST00000236133.1, intron 2 of 4)",1,0.09737098344693282
Promoter (1-2kb),19,1.8500486854917235
Promoter (2-3kb),9,0.8763388510223954
Promoter (<=1kb),936,91.13924050632912
