annotation,count,percentage
3' UTR,28,3.0534351145038165
5' UTR,4,0.43620501635768816
Distal Intergenic,59,6.4340239912759
Downstream (<=300bp),1,0.10905125408942204
"Exon (ENSMUST00000002320.15/19015, exon 5 of 8)",1,0.10905125408942204
"Exon (ENSMUST00000003318.12/13544, exon 15 of 15)",1,0.10905125408942204
"Exon (ENSMUST00000003351.12/14813, exon 13 of 13)",1,0.10905125408942204
"Exon (ENSMUST00000004494.15/20467, exon 13 of 19)",1,0.10905125408942204
"Exon (ENSMUST00000005233.11/27103, exon 12 of 39)",1,0.10905125408942204
"Exon (ENSMUST00000006742.10/11979, exon 8 of 21)",1,0.10905125408942204
"Exon (ENSMUST00000018478.10/16706, exon 4 of 19)",1,0.10905125408942204
"Exon (ENSMUST00000019625.11/17885, exon 27 of 40)",1,0.10905125408942204
"Exon (ENSMUST00000021458.12/20741, exon 23 of 36)",1,0.10905125408942204
"Exon (ENSMUST00000021693.3/214663, exon 4 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000022665.3/246710, exon 5 of 10)",1,0.10905125408942204
"Exon (ENSMUST00000024958.8/268932, exon 18 of 20)",1,0.10905125408942204
"Exon (ENSMUST00000025253.11/53761, exon 16 of 31)",1,0.10905125408942204
"Exon (ENSMUST00000025490.9/73137, exon 3 of 9)",1,0.10905125408942204
"Exon (ENSMUST00000030376.7/60613, exon 14 of 14)",1,0.10905125408942204
"Exon (ENSMUST00000032803.11/22693, exon 5 of 5)",1,0.10905125408942204
"Exon (ENSMUST00000035208.13/12217, exon 6 of 12)",1,0.10905125408942204
"Exon (ENSMUST00000037007.3/14027, exon 7 of 22)",1,0.10905125408942204
"Exon (ENSMUST00000038558.8/118445, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000039331.8/230868, exon 6 of 10)",1,0.10905125408942204
"Exon (ENSMUST00000040110.7/58250, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000040111.9/209683, exon 24 of 24)",1,0.10905125408942204
"Exon (ENSMUST00000040111.9/209683, exon 7 of 24)",1,0.10905125408942204
"Exon (ENSMUST00000040636.8/56546, exon 4 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000041965.4/217866, exon 15 of 37)",1,0.10905125408942204
"Exon (ENSMUST00000044798.3/241769, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000046659.13/242667, exon 7 of 12)",1,0.10905125408942204
"Exon (ENSMUST00000046659.13/242667, exon 9 of 12)",1,0.10905125408942204
"Exon (ENSMUST00000047441.13/380698, exon 14 of 104)",1,0.10905125408942204
"Exon (ENSMUST00000050519.7/243312, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000052888.8/ENSMUST00000052888.8, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000052969.14/108800, exon 5 of 7)",1,0.10905125408942204
"Exon (ENSMUST00000054449.13/18810, exon 33 of 33)",2,0.21810250817884408
"Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",2,0.21810250817884408
"Exon (ENSMUST00000055535.8/235472, exon 10 of 20)",1,0.10905125408942204
"Exon (ENSMUST00000056978.7/16553, exon 32 of 38)",1,0.10905125408942204
"Exon (ENSMUST00000057831.7/68709, exon 7 of 8)",1,0.10905125408942204
"Exon (ENSMUST00000061427.9/330119, exon 20 of 22)",1,0.10905125408942204
"Exon (ENSMUST00000061890.7/101095, exon 8 of 8)",1,0.10905125408942204
"Exon (ENSMUST00000062522.8/ENSMUST00000062522.8, exon 5 of 5)",1,0.10905125408942204
"Exon (ENSMUST00000075044.9/99377, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000075317.11/68070, exon 19 of 24)",1,0.10905125408942204
"Exon (ENSMUST00000076703.6/ENSMUST00000076703.6, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000078419.1/ENSMUST00000078419.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000090247.6/223435, exon 35 of 57)",1,0.10905125408942204
"Exon (ENSMUST00000090558.9/53883, exon 2 of 34)",1,0.10905125408942204
"Exon (ENSMUST00000093907.10/53860, exon 3 of 12)",1,0.10905125408942204
"Exon (ENSMUST00000093911.10/ENSMUST00000093911.10, exon 1 of 64)",1,0.10905125408942204
"Exon (ENSMUST00000094103.3/54710, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000094337.1/435653, exon 4 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000094790.4/381853, exon 14 of 14)",1,0.10905125408942204
"Exon (ENSMUST00000095027.8/16764, exon 12 of 22)",1,0.10905125408942204
"Exon (ENSMUST00000095606.4/449521, exon 6 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000102694.3/19221, exon 6 of 9)",1,0.10905125408942204
"Exon (ENSMUST00000105378.8/216154, exon 5 of 15)",1,0.10905125408942204
"Exon (ENSMUST00000105845.8/13844, exon 3 of 16)",1,0.10905125408942204
"Exon (ENSMUST00000106248.7/434246, exon 7 of 7)",1,0.10905125408942204
"Exon (ENSMUST00000106903.7/192775, exon 6 of 14)",1,0.10905125408942204
"Exon (ENSMUST00000107128.7/17921, exon 21 of 49)",1,0.10905125408942204
"Exon (ENSMUST00000109191.1/241794, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000109689.8/110253, exon 16 of 24)",1,0.10905125408942204
"Exon (ENSMUST00000110013.9/16453, exon 20 of 24)",1,0.10905125408942204
"Exon (ENSMUST00000110492.1/244418, exon 6 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000112107.7/17318, exon 7 of 10)",1,0.10905125408942204
"Exon (ENSMUST00000112107.7/17318, exon 9 of 10)",1,0.10905125408942204
"Exon (ENSMUST00000113055.8/27428, exon 5 of 11)",1,0.10905125408942204
"Exon (ENSMUST00000113462.7/18190, exon 10 of 23)",1,0.10905125408942204
"Exon (ENSMUST00000114308.9/14810, exon 4 of 20)",1,0.10905125408942204
"Exon (ENSMUST00000114694.8/56490, exon 15 of 15)",1,0.10905125408942204
"Exon (ENSMUST00000115217.7/242864, exon 3 of 5)",1,0.10905125408942204
"Exon (ENSMUST00000115516.10/22654, exon 6 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000115816.2/108013, exon 2 of 13)",1,0.10905125408942204
"Exon (ENSMUST00000117103.1/ENSMUST00000117103.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000117177.7/269695, exon 5 of 12)",1,0.10905125408942204
"Exon (ENSMUST00000117186.1/ENSMUST00000117186.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000117485.2/ENSMUST00000117485.2, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000117585.1/ENSMUST00000117585.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000117963.1/ENSMUST00000117963.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000120756.7/20357, exon 10 of 21)",1,0.10905125408942204
"Exon (ENSMUST00000122709.1/ENSMUST00000122709.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000125009.8/108071, exon 10 of 10)",1,0.10905125408942204
"Exon (ENSMUST00000128402.2/668303, exon 12 of 16)",1,0.10905125408942204
"Exon (ENSMUST00000133243.4/ENSMUST00000133243.4, exon 1 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000133899.1/240119, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000135144.1/ENSMUST00000135144.1, exon 2 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000137427.7/19668, exon 10 of 10)",1,0.10905125408942204
"Exon (ENSMUST00000137470.1/ENSMUST00000137470.1, exon 1 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000139202.1/228880, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000140228.7/110253, exon 8 of 8)",1,0.10905125408942204
"Exon (ENSMUST00000152831.7/11941, exon 22 of 24)",1,0.10905125408942204
"Exon (ENSMUST00000153526.7/14534, exon 10 of 18)",1,0.10905125408942204
"Exon (ENSMUST00000157704.1/ENSMUST00000157704.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000162853.7/319468, exon 3 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000162863.7/225724, exon 2 of 5)",1,0.10905125408942204
"Exon (ENSMUST00000165512.3/15285, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000166750.8/74440, exon 10 of 21)",1,0.10905125408942204
"Exon (ENSMUST00000167804.8/23877, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000170760.2/620235, exon 3 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000170760.2/620235, exon 4 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000171238.7/329003, exon 2 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000171366.6/68897, exon 8 of 8)",1,0.10905125408942204
"Exon (ENSMUST00000173141.1/ENSMUST00000173141.1, exon 1 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000177457.7/209630, exon 22 of 25)",1,0.10905125408942204
"Exon (ENSMUST00000178135.2/ENSMUST00000178135.2, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000180248.7/19653, exon 3 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000181194.1/ENSMUST00000181194.1, exon 1 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000181282.1/ENSMUST00000181282.1, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000181530.7/68790, exon 2 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000185678.1/98452, exon 3 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000187705.1/ENSMUST00000187705.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000192183.1/ENSMUST00000192183.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000193663.1/ENSMUST00000193663.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000193847.1/ENSMUST00000193847.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000194542.5/50868, exon 3 of 6)",1,0.10905125408942204
"Exon (ENSMUST00000194954.1/ENSMUST00000194954.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000195036.1/ENSMUST00000195036.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000196458.1/ENSMUST00000196458.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000198955.4/71481, exon 3 of 13)",1,0.10905125408942204
"Exon (ENSMUST00000199575.1/ENSMUST00000199575.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000199644.1/ENSMUST00000199644.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000203386.1/ENSMUST00000203386.1, exon 1 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000207382.1/ENSMUST00000207382.1, exon 1 of 3)",1,0.10905125408942204
"Exon (ENSMUST00000207917.1/16500, exon 2 of 2)",1,0.10905125408942204
"Exon (ENSMUST00000216270.1/100503652, exon 3 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000221586.1/ENSMUST00000221586.1, exon 1 of 1)",1,0.10905125408942204
"Exon (ENSMUST00000225130.1/102632492, exon 3 of 4)",1,0.10905125408942204
"Exon (ENSMUST00000225503.1/ENSMUST00000225503.1, exon 2 of 2)",1,0.10905125408942204
