"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","GO:0045165","cell fate commitment","93/2068","307/28891",3.69705299977139e-34,2.21638327336295e-30,1.42900827528006e-30,"20671/14048/13869/22409/260298/16147/18505/12043/14633/20668/94222/21907/17192/15110/22416/216795/21410/57765/21869/20471/53314/14836/69952/16450/26564/18740/19206/54713/22418/50523/14463/13592/22422/22410/13363/21380/18091/18131/12393/20472/14465/225207/240590/18504/21908/14462/16874/21375/18012/22431/18508/54485/12156/18088/21420/20672/59058/20319/21384/22414/16911/242620/21349/19207/22417/18509/69743/14843/104382/14581/116810/21386/21388/72154/17341/14842/22413/11921/232174/14461/22421/21803/13389/78405/11819/23966/22411/211323/18032/15379/76365/12387/11878",93
"GO:0048562","GO:0048562","embryonic organ morphogenesis","96/2068","335/28891",4.84378542482579e-33,1.45192468109153e-29,9.36125267366332e-30,"20671/14048/16147/14633/15284/14051/22295/11994/320398/18423/21414/16568/15110/22416/216795/109934/21410/15410/21393/16470/18109/20666/22160/20471/15251/14836/20191/193385/21418/26564/22418/14623/14180/50769/14463/107587/252973/68588/12614/15427/21380/18091/328789/224796/12393/71461/20473/20472/18504/14462/241226/18510/20204/241324/15431/15434/18012/18508/12162/14683/20429/13636/21384/18741/17389/110805/73750/93760/230824/13844/433809/13542/21906/18595/14581/21386/30841/13395/15401/11921/24113/384452/14461/11941/22411/15372/16535/54352/15227/114873/76365/26927/20776/12387/22773/59024",96
"GO:0007389","GO:0007389","pattern specification process","119/2068","498/28891",2.29054241318549e-32,4.57726725568234e-29,2.95118306709373e-29,"20671/14048/13869/16147/18505/14633/240888/320202/14561/11764/18423/16568/15110/22416/21410/15410/21393/207165/21869/20471/15251/14836/320145/21418/12022/26564/19206/13865/54713/22418/18183/14463/18095/22772/14573/11838/22422/12614/15424/15427/21380/224143/20465/170765/57354/18091/210510/21815/20473/20472/240590/226049/546726/18504/83561/13797/18510/67122/16917/241324/16870/21375/15432/15431/15434/18012/22431/18508/54485/12156/18088/18503/12162/59058/24063/20319/22414/53883/18741/12167/242620/29871/230824/18509/15206/433809/13542/19699/66993/14843/27428/116810/21386/21388/30841/22255/16848/22413/15401/24113/232174/13796/384452/22421/13389/78405/11819/22411/233651/21892/15227/17130/76365/20350/11481/12387/22773/59024/237222",119
"GO:0007411","GO:0007411","axon guidance","80/2068","252/28891",4.00182020956866e-31,4.79818243127282e-28,3.09361764411286e-28,"12570/14633/16872/110648/13800/68802/11735/13637/52666/16572/16971/22416/18053/13866/170758/21869/20354/107448/19206/13723/54713/22418/107751/22772/14573/223435/17181/22422/65079/13840/18131/20359/16774/14587/225743/20562/26456/22326/14462/16870/21375/18508/12064/12162/228994/13636/13638/13639/12167/16911/230735/12399/13844/13842/13542/20349/19699/65254/13395/243743/13848/14028/11921/20355/18844/108655/20315/22323/20266/20430/210801/18997/244682/19649/114873/20361/20350/107934/18846/11878",80
"GO:0097485","GO:0097485","neuron projection guidance","80/2068","252/28891",4.00182020956866e-31,4.79818243127282e-28,3.09361764411286e-28,"12570/14633/16872/110648/13800/68802/11735/13637/52666/16572/16971/22416/18053/13866/170758/21869/20354/107448/19206/13723/54713/22418/107751/22772/14573/223435/17181/22422/65079/13840/18131/20359/16774/14587/225743/20562/26456/22326/14462/16870/21375/18508/12064/12162/228994/13636/13638/13639/12167/16911/230735/12399/13844/13842/13542/20349/19699/65254/13395/243743/13848/14028/11921/20355/18844/108655/20315/22323/20266/20430/210801/18997/244682/19649/114873/20361/20350/107934/18846/11878",80
"GO:0060562","GO:0060562","epithelial tube morphogenesis","100/2068","395/28891",1.60373870907429e-29,1.60240226015006e-26,1.03314535784575e-26,"20671/14048/16147/18505/12043/14633/75605/13800/13982/69718/11783/16568/15110/22416/54710/21410/21393/15184/18109/22160/20471/15251/18654/20191/56044/21418/19206/71228/22418/14463/18095/22772/14573/252973/68588/12614/58234/21380/18091/71461/21815/20472/381157/18504/14462/18510/67122/11350/16870/15431/17242/22431/54485/12156/58231/99377/21420/12162/64138/24063/20319/22414/18741/16911/26409/93760/230824/269593/22417/17769/18707/433809/13542/20349/18595/11839/27428/19303/21386/30841/14254/22413/56753/384452/108655/20315/19713/22323/21803/69903/244058/18479/233651/50768/67937/15227/18667/12387/22773/59024",100
"GO:0003002","GO:0003002","regionalization","105/2068","455/28891",2.39527891863586e-27,2.05138530246028e-24,1.32262619386931e-24,"20671/16147/18505/14633/240888/320202/14561/11764/18423/16568/15110/22416/21410/15410/21393/207165/21869/20471/15251/14836/320145/12022/26564/19206/13865/54713/22418/14463/18095/22772/14573/11838/22422/12614/15424/15427/21380/224143/18091/210510/21815/20473/20472/240590/226049/546726/18504/83561/13797/18510/67122/16917/241324/16870/21375/15431/15434/18012/22431/18508/54485/12156/18088/18503/59058/24063/20319/22414/53883/18741/12167/242620/29871/18509/15206/433809/13542/19699/66993/14843/116810/21386/30841/16848/22413/15401/24113/232174/13796/384452/22421/13389/78405/11819/22411/21892/15227/17130/76365/20350/11481/12387/22773/59024/237222",105
"GO:0090596","GO:0090596","sensory organ morphogenesis","84/2068","322/28891",5.95871739595033e-26,4.46531384859028e-23,2.87900135235916e-23,"14048/16147/12043/14633/14051/22295/11994/320398/14561/22778/18423/22416/109934/21393/16470/20666/22160/20471/15251/14836/193385/21418/26564/22418/14623/14180/50769/107587/68588/387609/12614/21380/328789/224796/71461/20473/20472/18504/14462/241226/18510/20204/241324/14221/18508/12064/67231/12162/59058/18741/73750/30923/329941/93760/230824/13844/69743/13542/21906/14581/330166/116810/21386/30841/14254/13395/387178/11921/24113/232174/14461/11941/15372/16535/14107/23965/54352/64379/76365/26927/14685/20776/12387/22773",84
"GO:0030900","GO:0030900","forebrain development","97/2068","425/28891",5.74758097298154e-25,3.82852754811381e-22,2.4684347757647e-22,"18993/13869/12570/14633/381293/110648/21907/11783/22778/18423/16568/22416/140486/170758/21869/15251/14836/21418/18740/13865/18420/54713/22418/18183/76510/22422/58234/65079/74762/18131/20359/11682/20473/20689/19091/20562/13797/14810/16874/16870/21375/18012/269295/17242/18508/12156/21420/59058/18072/22414/18741/230025/21350/13131/242620/15572/18991/93760/99982/13844/22417/22062/20349/19699/14843/231580/21386/30841/22255/14842/13395/243743/11921/24113/13796/14461/18844/22421/20315/77582/11803/107503/11819/18479/211323/50768/18032/67703/13489/20361/81907/12387/15452/22773/20675/18846/11878",97
"GO:0043583","GO:0043583","ear development","68/2068","257/28891",1.2429779078639e-21,7.45165255764406e-19,4.8044367133434e-19,"14048/66615/12043/14633/14051/22295/11994/108030/320398/18423/16568/22416/109934/21393/16470/18109/20471/14836/16450/193385/21418/26564/57266/16531/22418/14623/14180/50769/107587/68588/12614/21380/328789/224796/71461/20472/18504/14462/241226/18510/20204/18012/12064/12156/229791/73750/230824/13844/13542/21906/18935/14581/21386/13047/13395/11921/14461/11941/110886/14402/233651/15372/16535/80857/18032/76365/20776/22773",68
