annotation,count,percentage
3' UTR,66,0.6379277015271603
5' UTR,25,0.2416392808815001
Distal Intergenic,290,2.803015658225401
"Exon (ENSMUST00000000095.6/21385, exon 4 of 7)",1,0.009665571235260004
"Exon (ENSMUST00000000095.6/21385, exon 6 of 7)",1,0.009665571235260004
"Exon (ENSMUST00000000122.6/18053, exon 3 of 6)",1,0.009665571235260004
"Exon (ENSMUST00000001181.12/12834, exon 3 of 28)",1,0.009665571235260004
"Exon (ENSMUST00000001513.7/67951, exon 4 of 4)",1,0.009665571235260004
"Exon (ENSMUST00000002327.5/23853, exon 6 of 11)",1,0.009665571235260004
"Exon (ENSMUST00000003351.12/14813, exon 3 of 13)",1,0.009665571235260004
"Exon (ENSMUST00000006071.13/18423, exon 5 of 5)",1,0.009665571235260004
"Exon (ENSMUST00000006380.4/277743, exon 5 of 7)",1,0.009665571235260004
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.009665571235260004
"Exon (ENSMUST00000011895.13/80297, exon 14 of 36)",1,0.009665571235260004
"Exon (ENSMUST00000016670.8/226419, exon 3 of 3)",1,0.009665571235260004
"Exon (ENSMUST00000017961.10/59091, exon 2 of 6)",1,0.009665571235260004
"Exon (ENSMUST00000017961.10/59091, exon 4 of 6)",1,0.009665571235260004
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.009665571235260004
"Exon (ENSMUST00000019616.5/15898, exon 8 of 11)",1,0.009665571235260004
"Exon (ENSMUST00000020287.7/237362, exon 4 of 4)",1,0.009665571235260004
"Exon (ENSMUST00000021056.7/110880, exon 24 of 24)",1,0.009665571235260004
"Exon (ENSMUST00000021190.8/216961, exon 5 of 10)",1,0.009665571235260004
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.009665571235260004
"Exon (ENSMUST00000021681.3/238328, exon 5 of 7)",1,0.009665571235260004
"Exon (ENSMUST00000022550.7/54616, exon 3 of 7)",1,0.009665571235260004
"Exon (ENSMUST00000024627.13/12648, exon 7 of 36)",1,0.009665571235260004
"Exon (ENSMUST00000025202.7/16502, exon 2 of 2)",1,0.009665571235260004
"Exon (ENSMUST00000026665.7/12418, exon 5 of 5)",1,0.009665571235260004
"Exon (ENSMUST00000028118.8/18761, exon 16 of 18)",1,0.009665571235260004
"Exon (ENSMUST00000029213.4/74614, exon 3 of 3)",1,0.009665571235260004
"Exon (ENSMUST00000029371.2/55994, exon 5 of 6)",1,0.009665571235260004
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.009665571235260004
"Exon (ENSMUST00000031591.9/16873, exon 3 of 5)",1,0.009665571235260004
"Exon (ENSMUST00000034279.15/382034, exon 15 of 16)",1,0.009665571235260004
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.009665571235260004
"Exon (ENSMUST00000034510.8/58235, exon 6 of 6)",1,0.009665571235260004
"Exon (ENSMUST00000035499.4/56741, exon 7 of 20)",1,0.009665571235260004
"Exon (ENSMUST00000036155.9/446101, exon 19 of 19)",1,0.009665571235260004
"Exon (ENSMUST00000036554.13/239273, exon 12 of 31)",1,0.009665571235260004
"Exon (ENSMUST00000037007.3/14027, exon 22 of 22)",1,0.009665571235260004
"Exon (ENSMUST00000037547.8/214240, exon 8 of 8)",1,0.009665571235260004
"Exon (ENSMUST00000038332.8/233189, exon 2 of 3)",1,0.009665571235260004
"Exon (ENSMUST00000038618.12/108075, exon 6 of 33)",1,0.009665571235260004
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.009665571235260004
"Exon (ENSMUST00000041124.12/170753, exon 5 of 9)",1,0.009665571235260004
"Exon (ENSMUST00000041369.7/56468, exon 3 of 3)",1,0.009665571235260004
"Exon (ENSMUST00000044533.8/69453, exon 9 of 13)",1,0.009665571235260004
"Exon (ENSMUST00000044828.13/329252, exon 18 of 18)",1,0.009665571235260004
