"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030900","GO:0030900","forebrain development","82/2207","425/28891",5.05481708754222e-15,3.07787812460446e-11,2.07247500589231e-11,"18423/75409/231580/20349/192119/13796/211612/20356/20315/19699/18080/15572/16568/242620/22414/67703/11682/13046/18186/15251/381293/20675/16870/21350/18032/107503/11921/56217/18741/12667/244152/83431/13131/14173/16874/18991/12387/235439/18740/50768/77630/22773/14472/22594/22416/65079/22421/15565/246179/58208/18012/252838/18507/65960/12316/13813/268882/15452/16873/18420/22422/19091/12558/16485/73191/14183/19353/18227/18131/13797/67269/22417/76089/16795/16842/16777/18844/57752/13488/21821/329628/319565",82
"GO:0060485","GO:0060485","mesenchyme development","64/2207","316/28891",5.16142042872761e-13,1.52640451891251e-09,1.02779742610302e-09,"18570/18505/20349/192119/114774/21814/13132/22411/14083/20356/20378/52662/22601/13138/214968/17128/76566/21844/22409/18186/15251/15376/242509/19058/16401/20355/18741/20474/17127/12667/13082/12387/21812/50884/17300/231858/22773/14472/22416/13636/80294/18188/76707/20471/80288/233651/20319/12006/13813/21808/22422/12558/21849/18504/14183/22417/18018/26413/16842/15214/13837/15110/21677/67040",64
"GO:0016358","GO:0016358","dendrite development","65/2207","327/28891",8.31370245861653e-13,1.52640451891251e-09,1.02779742610302e-09,"239420/18053/75409/100310872/17181/210293/14025/11441/71974/19699/15572/12914/11682/21844/110197/74053/18186/242443/17974/18163/56320/13542/232227/20430/11840/94245/329934/56376/216049/13131/68703/29819/57138/66713/14763/22215/13636/22421/192167/13508/228357/224105/17756/228550/15452/59036/64451/19091/11423/245886/18174/19353/98733/50932/53883/17755/76089/17760/13047/70237/237868/12361/241638/93686/16412",65
"GO:0016055","GO:0016055","Wnt signaling pathway","81/2207","460/28891",1.23331168925781e-12,1.52640451891251e-09,1.02779742610302e-09,"56805/72780/108079/83675/13132/22411/74493/20356/20378/30838/66743/22601/12560/22414/59004/21844/22409/12550/18764/18033/18163/16798/105787/26564/13542/71268/68667/18741/269424/380702/17191/17127/14368/14773/67974/244152/14370/16600/75723/14173/12387/22416/21929/103236/330096/27412/218581/319478/22421/80288/233328/228357/66787/230824/20319/14367/100503386/12316/67122/12006/59036/22422/14362/104318/12558/75607/53614/11798/14183/19353/12447/53883/22417/192199/14783/16842/24117/77578/20729/22083/140577",81
"GO:0050767","GO:0050767","regulation of neurogenesis","85/2207","494/28891",1.25341149524759e-12,1.52640451891251e-09,1.02779742610302e-09,"15206/22341/18096/17863/20194/20349/192119/18049/14025/13841/14083/20356/20315/118454/19699/24001/22601/13138/18080/214968/242620/23966/21844/16590/12550/28000/74053/18186/22326/69743/15251/12306/56320/16870/107503/20430/11921/20355/12385/18742/239667/216049/83431/13131/14173/20585/12387/29819/103743/66713/30948/20429/22416/65079/22421/13508/228357/54214/17756/12316/228550/20616/18420/22422/11423/14297/70083/245886/73191/140570/79362/98733/19645/17755/76089/17760/13047/16842/15214/18844/17096/70237/16885/12361/16412",85
"GO:0198738","GO:0198738","cell-cell signaling by wnt","81/2207","462/28891",1.55794184835453e-12,1.58105131910512e-09,1.06459359637559e-09,"56805/72780/108079/83675/13132/22411/74493/20356/20378/30838/66743/22601/12560/22414/59004/21844/22409/12550/18764/18033/18163/16798/105787/26564/13542/71268/68667/18741/269424/380702/17191/17127/14368/14773/67974/244152/14370/16600/75723/14173/12387/22416/21929/103236/330096/27412/218581/319478/22421/80288/233328/228357/66787/230824/20319/14367/100503386/12316/67122/12006/59036/22422/14362/104318/12558/75607/53614/11798/14183/19353/12447/53883/22417/192199/14783/16842/24117/77578/20729/22083/140577",81
"GO:0045165","GO:0045165","cell fate commitment","61/2207","307/28891",4.24299566046668e-12,3.69080008236881e-09,2.48518317255906e-09,"231044/18505/19207/21678/22411/15379/72154/17341/230587/16194/17128/242620/23966/22414/22409/23872/69743/15376/21349/14465/16798/18032/26564/16814/11921/14581/12667/14173/16874/17927/12387/21812/18740/12393/22416/68634/104360/22421/116870/78405/58208/18012/252838/20471/232174/20319/14048/13813/21808/20678/22422/18504/14183/18131/22417/15214/20679/22083/74561/15110/16412",61
"GO:0043583","GO:0043583","ear development","54/2207","257/28891",7.51734506026672e-12,5.10540585002164e-09,3.43770142635716e-09,"18423/14402/11994/192119/66615/20378/21906/73750/109934/16568/11941/109205/231070/71446/12550/18032/26564/13542/11921/20474/21393/14368/14581/244152/72747/14173/236266/22773/14472/230857/22416/110253/18012/20471/233651/107587/230824/71175/14048/218756/21808/97031/242022/18504/14183/19353/13047/26413/22295/15214/12879/21821/329628/14051",54
"GO:1990778","GO:1990778","protein localization to cell periphery","72/2207","400/28891",7.54617386273523e-12,5.10540585002164e-09,3.43770142635716e-09,"100017/231580/20194/26422/16500/109676/13132/26425/18441/14813/242274/18777/13138/14677/105504/234678/12550/69908/74053/66610/12306/668212/56217/13822/19328/230500/246317/76742/67451/11931/74998/213056/74105/22141/16553/22416/73340/18189/71648/54189/58998/19340/233651/54214/53620/13866/17153/80291/22319/18817/225049/107975/93835/12558/102193/19353/12296/20742/76089/23888/16795/217371/17918/226422/13837/260302/235574/72585/12520/12361/235281/16412",72
"GO:0031346","GO:0031346","positive regulation of cell projection organization","79/2207","463/28891",1.20031886171262e-11,7.30874154896817e-09,4.92130733302176e-09,"14063/18053/68750/100310872/18049/16570/14025/20356/101513/260409/11881/242274/20315/53860/19699/24001/18080/15572/11682/21844/16590/74053/18186/234776/11491/56320/101565/26564/13542/20430/216739/106298/93759/83431/18519/22240/68732/12396/319974/21812/29819/50884/66713/20429/22416/75974/18189/192167/74055/252838/13508/231225/54214/76709/228550/20616/14362/11423/18442/56226/14297/70083/245886/23965/140570/19353/98733/17755/76089/17760/13047/18844/13837/17096/70237/16885/21821/12361/16412",79
