"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","238/6412","454/28891",1.46645562672742e-45,9.46010524801857e-42,4.0921830173204e-42,"12545/12914/104394/70385/380694/18764/11491/16798/18032/269424/20184/12428/67974/244281/448987/15468/27214/18767/26951/75770/226026/106795/66197/76707/12445/66671/59126/382985/12534/107976/19708/18817/56190/18973/26931/78832/12447/19645/235041/12448/72772/12571/14841/67155/20133/100088/16412/231600/30949/14056/330177/14235/72400/13555/68431/57261/66993/20135/93760/74370/15904/225182/72611/74996/19360/68592/71375/77011/29861/12572/17869/12021/54394/17257/70127/68067/69274/12298/15902/56469/53892/12366/320595/268697/108058/228714/15574/66209/12237/18795/12122/209334/22137/50850/27354/68953/59046/218630/22591/216965/13649/16906/218793/19651/18018/76843/17120/12578/20460/23834/13872/67991/16600/20620/237459/116733/229543/12144/56317/18647/19055/28010/319651/235559/17222/52206/21803/105513/12193/27401/214498/26427/72290/12034/227331/54601/50523/56453/228361/67045/12054/12649/77891/239985/26380/18027/75608/20466/12055/19357/70681/214444/67121/13559/219103/19211/11820/229776/235661/20588/52679/17535/109019/12043/234736/269582/83383/68612/13383/19192/12579/67655/52563/50875/22687/12313/56150/13194/327799/19052/229841/57376/11920/12444/68142/19891/18555/20479/52468/67153/107995/194655/17283/18715/12568/66442/108989/12905/114714/11479/330216/12236/13205/30963/69957/54124/83796/12575/13871/13557/68251/72584/72508/19684/11504/50927/14199/218294/102423/11799/234069/12314/381921/12581/22410/107047/12449/12795/67941/28036/12450/77044/67141/16319/216190/12577/12452/83797",238
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","223/6412","449/28891",6.10231698277542e-38,1.96830234279421e-34,8.51433806386192e-35,"12545/12753/12914/70385/18764/28000/20913/11491/107503/106052/269424/20184/244281/15468/27214/18767/26951/17685/66671/59126/66131/382985/12534/107976/65964/19708/18817/56190/26931/21853/19645/235041/72772/12571/14841/67155/226419/20133/231600/30949/14056/330177/319955/20473/72400/13555/57261/66993/20135/93760/74370/225182/72611/74996/19360/68592/71375/77011/29861/12572/21385/12021/54394/17257/70127/68067/67177/69274/12298/15902/12366/268930/11787/268697/19355/27103/108058/117229/12190/15574/66209/12237/21380/18795/12122/209334/22137/27354/67278/22591/216965/13649/16906/218793/71878/19651/76843/17120/12578/20460/23834/13872/67991/16600/116733/229543/12144/56317/28010/235559/52206/21803/55982/12193/214498/26427/72290/12034/227331/54601/56453/228361/67045/12054/71449/12649/11909/239985/20466/12055/19357/70681/214444/219103/18004/19211/11820/229776/235661/20588/52679/17535/109019/12043/234736/269582/83383/209200/68612/13383/19192/12579/56289/52563/50875/18426/56150/13194/234854/327799/19052/19130/229841/57376/11920/12444/68142/19891/20479/52468/67153/107995/225160/17283/66442/108989/12905/19361/231724/114714/330216/12236/11785/13205/30963/219158/69957/268465/226591/83796/12575/54624/14451/13871/68251/72584/69109/19684/11504/14199/67490/218294/102423/11799/234069/100683/381921/332110/12581/22410/107047/12795/67941/12952/28036/12450/77044/67141/16319/216190/12577/225372/83797",223
"GO:0006338","GO:0006338","chromatin remodeling","232/6412","489/28891",1.93612639577126e-35,4.16331712637346e-32,1.80093721936477e-32,"192119/19720/170936/66310/21402/207165/69587/17191/239122/217578/67246/93759/12593/18519/68703/80748/29877/67733/321000/70802/70238/140858/110052/22110/225280/71175/19708/75410/65020/21849/102920/58243/93696/214572/30941/19645/101739/67155/22083/252870/77853/63830/16598/14056/319955/14958/66578/73139/15078/14055/69260/57261/66993/93760/76719/194388/170823/20817/29861/30951/19712/17869/56353/14013/18676/22385/17257/67933/70127/14683/56702/53605/76073/170644/68729/109331/53892/67382/320595/231506/54446/109275/231386/233875/107932/14479/381686/15260/116848/15182/18508/67772/20833/57741/234366/17692/15077/76804/17955/104248/14462/18432/16906/74355/75605/22632/107817/69837/22130/101867/69726/22289/71389/55982/233532/21969/70790/71954/245688/268996/56200/18140/214162/51810/15289/331623/21375/72612/225876/12054/12649/13163/11909/56249/17913/239985/12611/93762/20682/20466/12055/330409/235441/233904/329559/50708/13433/53893/20613/227195/23942/52615/20588/12615/16870/224440/235134/209200/228829/16364/15441/104271/74351/14957/16907/13194/67768/320790/81601/56086/105203/57376/19821/69612/68142/212712/320713/319162/77683/30841/21761/80838/17283/66929/108989/16905/80859/18627/231151/16468/15185/11546/244349/20937/11785/15183/107435/72480/106143/228536/12053/226976/101685/81703/71952/83796/16596/52808/70673/68251/54343/50927/15201/14775/433759/208727/75565/234069/244694/56335/13626/226830/18193/225888/71514/14312/68058/77044/193796/12577/21665/83797",232
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","217/6412","451/28891",2.41333102076703e-34,3.89209960374203e-31,1.68361593054037e-31,"13132/192193/80890/12753/59003/50754/66313/12330/106052/66753/21402/50760/30843/448987/93759/19185/12387/67338/19182/22215/216080/19053/23806/70382/56291/14084/387524/72194/66349/268882/18817/230249/104318/269514/26931/19181/15204/74125/252870/70797/231600/50758/22644/242960/20437/432879/14629/116891/68431/237353/170823/59009/56486/230815/70611/56353/21927/97064/232539/68292/56469/50849/103583/14198/23807/26442/71816/67089/94090/216869/93687/140499/72844/239510/227693/55992/13666/211770/109815/68053/75234/80750/75717/216440/67128/59025/71991/67903/229644/107568/12006/76843/77987/223455/74841/20620/228775/68818/22214/76788/74165/30840/106042/74251/73296/17222/52206/11993/27419/23802/19822/230903/27401/228769/67812/14673/20439/228361/71999/93765/65256/103573/211255/77891/19165/22218/56812/211949/74126/57320/19164/50788/76302/66967/414872/17754/83814/75788/78913/230904/20588/66861/68135/207521/14828/271005/239554/269523/224111/68612/67245/140630/22230/52563/56736/13194/81601/327799/58799/64209/105193/67118/67819/94232/238896/59029/76577/433693/68477/170737/22393/225896/66089/107995/75452/12317/24086/11865/11836/106025/74646/18786/26420/224938/240263/18858/21372/63958/207304/319701/56407/219158/69957/74374/17846/30945/227619/30839/12234/71745/268721/329795/67490/12488/23996/69259/217410/236904/66799/66498/22410/14794/12449/12795/70348/71538/16396",217
"GO:0030900","GO:0030900","forebrain development","207/6412","425/28891",9.26002120246733e-34,1.19472793554233e-30,5.16806657005071e-31,"192119/20356/16568/67703/13046/18186/15251/18032/107503/56217/244152/83431/13131/18991/12387/235439/50768/22773/22594/242620/246179/18012/252838/18507/12316/268882/15452/18420/22422/12558/73191/14183/19353/13797/67269/76089/16795/16777/18844/13488/21821/329628/18227/22421/319565/13392/20473/19091/13555/20185/77579/18994/93760/102774/18131/15904/11783/14634/110350/13489/71877/13865/226407/170758/20481/17356/668303/58234/65100/14013/22417/22418/17967/218772/72129/11924/15902/209012/13175/327826/15387/18795/18187/21416/22174/70433/15182/12569/18508/233552/67749/67378/30957/239719/15495/19876/16565/14682/75717/30928/14360/57752/16975/232906/14359/13649/13869/81907/20460/57810/19823/328365/22771/58208/15205/19280/58198/70762/94190/72338/13839/18423/231380/17172/207615/18536/235380/18846/21375/18293/19165/16875/223701/18212/20602/241062/14810/19164/20466/18541/329559/14633/19211/21418/11820/67299/18223/320165/21974/12166/12767/15194/20361/12929/16870/18016/17242/64930/238057/100182/11878/12928/73710/320191/71137/320790/19130/74762/22627/77040/14184/433693/18992/68146/19305/30841/14042/12568/668158/237847/14173/114142/19664/22414/18424/244329/244585/14472/192157/213326/68169/11819/18222/20689/73242/18015/433759/20664/68585/16869/56335/69601/18124/73668/20462/16560/76510",207
"GO:0050767","GO:0050767","regulation of neurogenesis","230/6412","494/28891",1.39574306225201e-33,1.50065641576462e-30,6.49142957549135e-31,"192119/13841/20356/24001/22601/214968/21844/16590/28000/74053/18186/69743/15251/12306/107503/20430/12385/18742/239667/216049/83431/13131/20585/12387/103743/66713/30948/242620/22326/13508/54214/12316/20616/18420/22422/14297/70083/245886/73191/140570/79362/98733/19645/17755/76089/17760/13047/15214/18844/17096/16885/22421/12361/16412/56381/13392/14056/74006/17190/225908/13555/13003/66993/22629/13169/15904/14634/13489/59041/20481/17356/58234/19712/17762/17869/14365/22418/18129/108100/17257/104015/330914/53605/22129/12561/15902/14375/50849/16542/22241/319583/73940/20358/70433/15182/18508/15213/20393/20360/18845/23999/18109/19876/20666/13838/20352/16975/14359/16800/665113/13649/170731/19697/216344/74117/382253/57810/56711/78748/15205/29869/19280/319740/19055/53872/21803/545156/13690/76893/97165/14366/20681/17172/15901/20353/18536/24088/16835/18846/20720/67838/230598/18212/14912/11858/19164/12724/18606/329559/54712/12484/75788/224617/19211/108138/20348/19262/217715/67299/11538/18223/12166/12767/216858/20361/217166/16870/12017/18759/18016/71918/17242/22339/12579/20357/232560/320191/213084/387216/320790/235402/19130/56717/83701/19047/14184/269878/108151/23873/235611/14265/13654/69807/12168/11865/13048/244058/12568/19283/18627/14173/52822/66515/233489/26395/74132/22415/20320/18222/94091/20482/18208/18015/67490/433759/72162/269951/68585/67287/17158/20238/27374/109880/238276/63953/26396/20660/16971/67414/216190",230
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","211/6412","440/28891",3.64144984684665e-33,3.35585613742967e-30,1.45165166075045e-30,"192119/272009/72831/67148/20643/24015/194268/27275/13046/28000/66446/103136/17089/106298/227674/18519/100043813/28109/74778/67205/69163/66596/67684/269061/67920/66580/66161/72544/214572/66538/101739/28035/72515/11837/70683/69126/68219/67040/67493/66877/76183/56758/52513/12181/52521/110809/59028/108707/224823/20817/14113/75273/218629/68533/69237/19384/216987/70767/20630/214627/320632/56844/52535/67134/67223/20068/22258/231386/75062/14000/67936/68011/72462/20055/208366/67619/229317/57741/226432/97112/67671/20638/207932/72554/98985/224481/19428/18432/56321/20091/66870/55989/20044/12578/20042/18813/55944/20088/109075/101867/100503670/236511/16785/67459/66603/73674/98956/214498/20116/66583/56200/20595/67045/105372/103573/66249/72284/245474/68988/20222/68979/52202/65961/228889/67959/214150/19211/19988/76846/12261/15278/225348/13669/70285/433864/67996/14300/20227/57316/66978/330361/237107/64930/193116/18572/28126/66405/320790/27993/271842/59014/11920/217038/14105/70078/56095/78651/227656/72181/110816/16865/195434/67115/68879/75593/26905/27981/66254/17975/20937/13205/217869/230737/27966/229937/328110/217995/71952/23992/67204/19069/13871/267019/235036/432508/72584/104662/216119/20901/66489/215194/72193/19896/74097/78796/67276/382137/68184/57837/76130/27374/216766/66878/67239/67941/215193/227715/224619/78688/69241/269254",211
"GO:0045786","GO:0045786","negative regulation of cell cycle","196/6412","400/28891",1.77724379599271e-32,1.43312496599362e-29,6.19930697786406e-30,"26425/12753/70385/18764/28000/101565/16798/107503/106052/269424/20184/244281/93759/18519/15468/12387/26951/17685/21929/633285/17300/218914/66131/12534/107976/65964/18817/56190/26931/240255/21853/14183/19645/235041/72772/12571/14841/231600/30949/14056/330177/66971/319955/380629/72400/13555/57261/225182/50915/72611/74996/19360/68592/71375/77011/622408/14365/12021/22385/54394/68067/67177/240843/69274/100342/68729/12298/12366/268930/11787/268697/19355/27103/117229/12190/15574/66209/12237/21951/17245/209334/22137/26941/27354/68953/14462/22591/216965/13649/105782/170731/19651/76843/17120/12578/20460/23834/67991/12367/16600/116733/101867/229543/12144/21858/28010/235559/21803/12193/214498/26427/227331/54601/50523/56453/18747/71449/12649/11909/93762/19357/70681/214444/23871/18004/19211/12399/235661/52679/17535/109019/12043/234736/269582/83383/12606/209200/20112/13383/12579/11852/216964/18426/56150/327799/19130/229841/192231/11920/19891/14184/52468/67153/107995/225160/17283/12568/66442/108989/12905/19361/231724/12236/20937/11785/219158/268465/226591/12575/15370/14451/11819/68251/329795/14199/67490/102423/216810/11799/234069/100683/381921/69601/18749/12581/107047/12449/12795/67941/12952/12450/12226/67141/16319/12577/225372",196
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","205/6412","428/28891",3.63651696356363e-32,2.60657454799433e-29,1.12753292051546e-29,"17925/11548/210293/68813/260409/24001/227801/22325/21844/18186/18032/232227/19731/20430/74194/99326/19328/13131/229541/99371/319974/50884/50768/66863/12549/19053/20662/56784/71704/74055/14062/54153/13866/21808/74002/53322/268480/12558/105445/19353/214804/235041/244418/76089/12554/66922/19418/16412/77446/18053/54366/329877/56297/234353/98710/71544/432879/14235/57874/19877/24063/13169/26431/56382/56486/212307/11554/170758/117600/380711/233103/16706/233071/110279/21927/18129/108100/12675/330914/11352/227377/228359/99167/15461/19159/29815/14784/19769/68760/108058/75547/22241/14569/228355/93840/217692/19765/213498/19876/74769/67657/64652/75415/232906/19414/16800/170731/216344/70497/56350/57810/68178/13448/20620/108686/74206/68339/57295/227743/104886/56699/94190/21858/19415/101314/270160/19730/74563/330662/623279/19342/11845/14673/238130/78255/211255/11858/17532/76123/19417/26934/67299/72729/216805/22630/23912/16211/223601/64143/320292/107746/56289/12928/20163/11852/211673/17311/104215/71746/26921/16410/11303/56349/71085/241308/17165/320404/16765/84092/19878/74012/330863/23881/18220/69632/26395/329165/12053/75104/20663/19157/216963/18208/18015/19684/56041/12488/56715/68585/19395/13430/69601/59040/215449/242687/14745/11855/228850/24066/260299/246710/109905/74754/244668/12614",205
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","175/6412","343/28891",6.98377675024654e-32,4.50523438158405e-29,1.94884128051617e-29,"12545/12914/70385/18764/11491/269424/20184/244281/15468/27214/18767/26951/66671/59126/382985/12534/107976/19708/18817/56190/26931/19645/235041/72772/12571/14841/67155/20133/231600/30949/14056/330177/72400/13555/57261/66993/20135/93760/74370/225182/72611/74996/19360/68592/71375/77011/29861/12572/12021/54394/17257/70127/68067/69274/12298/15902/12366/268697/108058/15574/66209/12237/18795/12122/209334/22137/27354/22591/216965/13649/16906/218793/19651/76843/17120/12578/20460/23834/13872/67991/16600/116733/229543/12144/56317/28010/235559/52206/21803/12193/214498/26427/72290/12034/227331/54601/56453/228361/67045/12054/12649/239985/20466/12055/19357/70681/214444/219103/19211/11820/229776/235661/20588/52679/17535/109019/12043/234736/269582/83383/68612/13383/19192/12579/52563/50875/56150/13194/327799/19052/229841/57376/11920/12444/68142/19891/20479/52468/67153/107995/17283/66442/108989/12905/114714/330216/12236/13205/30963/69957/83796/12575/13871/68251/72584/19684/11504/14199/218294/11799/234069/381921/12581/22410/107047/12795/67941/28036/12450/77044/67141/16319/216190/12577/83797",175
