annotation,count,percentage
3' UTR,4,3.1746031746031744
5' UTR,2,1.5873015873015872
Distal Intergenic,7,5.555555555555555
"Exon (ENSMUST00000033189.5/12426, exon 5 of 5)",1,0.7936507936507936
"Exon (ENSMUST00000059250.7/52592, exon 6 of 10)",1,0.7936507936507936
"Exon (ENSMUST00000108362.7/80297, exon 9 of 18)",1,0.7936507936507936
"Exon (ENSMUST00000120360.1/ENSMUST00000120360.1, exon 1 of 1)",1,0.7936507936507936
"Exon (ENSMUST00000151224.2/109349, exon 3 of 3)",1,0.7936507936507936
"Exon (ENSMUST00000155922.1/105242657, exon 3 of 3)",1,0.7936507936507936
"Exon (ENSMUST00000161226.8/319974, exon 19 of 19)",1,0.7936507936507936
"Exon (ENSMUST00000180472.1/ENSMUST00000180472.1, exon 1 of 3)",1,0.7936507936507936
"Exon (ENSMUST00000186604.1/ENSMUST00000186604.1, exon 3 of 3)",1,0.7936507936507936
"Exon (ENSMUST00000194370.1/ENSMUST00000194370.1, exon 1 of 1)",1,0.7936507936507936
"Exon (ENSMUST00000204695.1/ENSMUST00000204695.1, exon 1 of 1)",1,0.7936507936507936
"Exon (ENSMUST00000216671.1/ENSMUST00000216671.1, exon 1 of 1)",1,0.7936507936507936
"Exon (ENSMUST00000219543.1/18976, exon 4 of 4)",1,0.7936507936507936
"Exon (ENSMUST00000220518.1/11906, exon 15 of 16)",1,0.7936507936507936
"Exon (ENSMUST00000232332.2/381634, exon 25 of 34)",1,0.7936507936507936
"Intron (ENSMUST00000030508.13/18509, intron 4 of 8)",1,0.7936507936507936
"Intron (ENSMUST00000059433.7/239647, intron 3 of 5)",1,0.7936507936507936
"Intron (ENSMUST00000208511.1/624549, intron 1 of 3)",1,0.7936507936507936
Promoter (1-2kb),5,3.968253968253968
Promoter (2-3kb),7,5.555555555555555
Promoter (<=1kb),83,65.87301587301587
