"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034248","GO:0034248","regulation of amide metabolic process","132/2739","482/28891",5.94253683064477e-30,3.66773373187395e-26,2.30758088086827e-26,"56403/16418/13211/239528/234594/207214/12227/11816/14694/104382/100342/18753/56040/70207/224907/73826/18458/100037258/52874/11991/210529/236900/13685/19653/12696/22352/104001/15473/67630/73158/13665/319801/18024/213988/106338/66362/67579/78428/70354/244551/56334/18148/140488/17149/69956/234384/16341/234734/24127/213541/17690/72068/27373/56632/276770/72416/27050/229663/66118/56716/18755/104625/16549/75420/83485/19401/208643/50911/105193/21357/20677/64436/13144/23988/22059/18626/22695/19045/20660/67207/225363/53357/19317/17855/70769/140570/75901/27998/67031/328572/12567/192170/22171/52856/13684/15114/66612/27058/16201/212114/20683/13629/67267/20918/71787/22121/74112/13631/213753/15469/103135/13078/606496/75422/23879/226982/26987/11789/53817/12192/21453/378430/66892/110954/68966/140486/16210/217331/22057/51810/68581/382035",132
"GO:0006417","GO:0006417","regulation of translation","112/2739","418/28891",9.96529586658563e-25,3.07529030442832e-21,1.93484086588602e-21,"56403/16418/13211/239528/234594/207214/12227/14694/104382/100342/56040/70207/224907/73826/18458/100037258/52874/11991/210529/13685/19653/12696/22352/15473/73158/13665/213988/106338/66362/67579/78428/70354/244551/56334/18148/140488/17149/69956/234384/16341/234734/24127/213541/17690/72068/276770/72416/27050/229663/66118/18755/104625/16549/75420/83485/19401/208643/50911/105193/21357/20677/64436/13144/18626/22695/19045/67207/225363/19317/17855/70769/140570/75901/27998/67031/328572/12567/192170/22171/52856/13684/27058/16201/212114/13629/67267/20918/71787/22121/74112/13631/213753/15469/103135/13078/75422/23879/226982/26987/53817/12192/21453/378430/66892/110954/68966/140486/16210/217331/22057/51810/382035",112
"GO:0006338","GO:0006338","chromatin remodeling","122/2739","489/28891",7.4471753431827e-24,1.53213220727079e-20,9.63951924245649e-21,"218214/20591/71148/109095/67628/22658/12566/67210/99982/243842/97122/225131/16969/71041/66336/15375/110749/12005/208146/50721/76073/81898/18706/216850/66403/75339/17769/14683/15364/320790/224826/12053/244059/20586/66993/20926/50912/52808/20230/19646/14815/18148/50518/108671/381022/54343/56637/70252/64707/13548/23837/319154/218973/77045/260423/56632/74026/56505/13990/13831/64050/223499/13619/30951/73473/268281/319150/101631/22059/66511/622675/18626/15078/12417/11461/235626/229700/218850/238247/66233/18193/14897/51812/68845/30841/319151/19820/328572/22632/22378/23808/78783/78878/15161/20588/54169/15353/217127/114741/15081/20918/214899/74112/319148/56456/50709/239364/17216/20924/606496/229542/15193/17192/15191/22715/21423/70802/27221/12189/51810/26992/18509",122
"GO:0008380","GO:0008380","RNA splicing","112/2739","449/28891",5.40218484761555e-22,8.33557121987079e-19,5.24438418496152e-19,"56403/53317/13211/68052/65105/109095/56194/78688/170791/54723/54614/66078/382073/107686/107701/67736/74044/16969/70233/67332/20637/18458/66801/107829/56361/664883/210529/102162/56706/27886/66354/81898/74255/20020/56215/22185/19653/12696/103284/14105/68035/66185/59013/20926/22184/18148/17149/225027/19826/13548/66464/12812/55934/216825/192196/74200/51796/16549/75062/67367/73473/110213/192159/19153/227707/19655/76167/56790/208768/66618/217218/68183/229700/67207/72289/70616/19317/69731/83486/56036/276905/246103/209416/15388/192170/116748/11758/53975/22668/233208/67039/83703/225895/20624/15469/57905/70312/23879/276919/11877/53817/50783/13207/75956/171170/15381/12748/237221/27370/108013/51810/72397",112
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","110/2739","451/28891",8.26098218234533e-21,1.01973564058871e-17,6.41573963593093e-18,"68867/80751/21762/14694/66244/81004/22410/225131/56424/12005/50721/224023/76454/77006/216150/50873/19359/110616/226757/17846/74244/217379/24105/20747/224826/213990/56085/18024/19358/22213/14155/57443/53323/68034/68970/226144/56637/71492/106042/50789/70294/20438/101358/27373/59008/234684/108159/71472/56438/22284/104771/70620/223499/21372/68077/26419/57296/105193/17246/12234/244373/67025/56371/100494/11797/70247/14897/54609/170930/56468/12328/107035/14154/100041286/28199/20588/233902/224109/68795/22210/212114/53312/19179/72053/54644/213753/606496/69554/83814/54197/11789/75234/66498/76375/19173/214931/13198/67163/50762/26374/20834/18521/13853/224727/52551/12398/52033/217069/108086/382035",110
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","106/2739","440/28891",1.12753642019446e-19,1.1598591309067e-16,7.29733658613574e-17,"16418/78581/13211/68052/239528/78688/77591/57808/237730/107686/67332/20104/216987/81898/67949/117109/140546/20115/68731/67973/68083/20103/231452/14105/320790/68040/217431/106338/50912/56351/66362/213895/213773/18148/234384/353258/66448/66164/72344/213541/15519/12812/56505/19942/192196/74200/223499/52530/75062/83485/68077/100019/110109/192159/50911/21357/19655/20935/208768/67025/27207/26905/66409/66475/69731/83486/224619/68845/27998/107071/118451/20085/30946/53975/67222/52705/99480/22121/74112/227522/448850/68147/54127/57905/207704/75422/226982/20088/276919/102462/53817/50783/69821/78394/110954/14109/268449/68966/225215/237221/224092/108013/208144/18114/216156/245000",106
"GO:0006397","GO:0006397","mRNA processing","114/2739","496/28891",2.34694708699324e-19,2.06933677441746e-16,1.30193801562677e-16,"56403/53317/13211/65105/24018/109095/15547/56194/78688/170791/54723/54614/224902/66078/382073/107686/107701/67736/224907/74044/16969/70233/67332/20637/18458/66801/107829/56361/664883/210529/54194/21379/268420/27886/66354/81898/74255/56215/22185/19653/12696/74737/14105/68035/66185/59013/20926/22184/224432/18148/17149/225027/19826/13548/67471/225283/12812/192196/74200/70044/51796/16549/75062/67367/73473/192159/227707/19655/76167/208768/66618/23983/68183/229700/67207/72289/70616/19317/69731/83486/276905/75553/209416/15388/192170/116748/108062/11758/53975/22668/233208/67039/83703/101471/228410/234728/74157/20624/103135/57905/70312/23879/276919/11877/53817/12192/50783/13207/75956/171170/15381/237221/108013/51810",114
"GO:0072594","GO:0072594","establishment of protein localization to organelle","104/2739","452/28891",8.27697649334026e-18,6.11170940203461e-15,3.84522563429165e-15,"72993/15502/107305/70297/19386/74718/78688/56273/26416/21454/18753/20661/15587/56208/58801/12028/50721/11781/26926/11426/16543/69019/18761/81905/320938/30056/170770/319757/53869/69917/12465/213990/56794/83946/26356/100504663/12461/16480/497652/432486/70478/74043/18633/106042/21855/18709/214585/15519/15510/234865/16650/11776/225326/22284/18128/245944/53333/68512/12177/218210/103737/16648/216853/22059/224824/622675/223696/22631/20660/19302/100494/66233/19259/70769/218544/328572/75387/22378/235442/67890/27058/57743/20848/381038/15525/104831/606496/21803/11632/13207/13663/12631/69821/13198/13853/224727/73078/12189/54673/52551/30055/24067/21752/27681",104
"GO:0042176","GO:0042176","regulation of protein catabolic process","91/2739","369/28891",8.91208435163828e-18,6.11170940203461e-15,3.84522563429165e-15,"232286/21762/13650/382073/11816/14694/18763/101240/332110/22410/225131/56424/53325/56440/12005/50721/77006/50873/67588/19359/110616/17846/224703/74244/217379/13010/56085/208092/19358/53323/68034/213539/15937/216157/56637/71492/106042/15519/27373/20671/71472/56438/22350/22284/70620/210992/68077/26419/17246/12234/76892/23988/67025/20660/22187/56371/100494/70247/54609/52892/18247/170930/56468/12328/232334/20588/68795/53312/214254/107831/606496/83814/106039/22123/11789/75234/233900/66498/76375/26374/20333/13853/224727/18245/52551/17248/12398/52033/27681/14580/382035",91
"GO:0002181","GO:0002181","cytoplasmic translation","52/2739","148/28891",1.29579301872567e-17,7.99763451157481e-15,5.03176889060945e-15,"56403/13211/68052/66244/57808/56040/270106/20102/20104/11991/13685/19653/20115/69082/67945/20103/108067/67579/19899/234734/213541/319195/19942/27050/229663/22186/27367/19943/67025/27207/19944/26905/225363/66475/19921/19934/20084/20085/13629/22121/13681/54127/20088/14109/268449/140486/27370/16210/217331/19951/51810/20090",52
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","79/2739","304/28891",5.2714665184835e-17,2.9577719410982e-14,1.86090334800819e-14,"56403/13211/239528/109095/234594/170791/12227/224902/100342/107701/16969/20637/18458/664883/11991/210529/21379/268420/66354/56215/22185/19653/12696/22352/15473/14105/73158/68035/17164/14904/213988/20926/66362/244551/18148/140488/17149/225027/19826/13548/213541/52477/72068/229663/51796/104625/16549/75420/73473/50911/19655/22695/229700/67207/72289/19317/83486/75553/75901/27998/67031/15388/192170/11758/22668/67039/103135/14573/18772/23879/12192/13207/378430/15381/140486/22057/108013/51810/382035",79
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","59/2739","195/28891",2.70194669297854e-16,1.38970124908863e-13,8.74340469333142e-14,"232286/13650/11816/14694/18763/22410/225131/56424/12005/50721/77006/50873/19359/110616/17846/74244/56085/19358/53323/68034/213539/216157/56637/71492/106042/27373/71472/56438/22284/70620/68077/26419/17246/12234/76892/67025/22187/56371/100494/54609/52892/170930/56468/12328/20588/53312/214254/606496/75234/233900/66498/76375/26374/13853/224727/52551/12398/52033/382035",59
