annotation,count,percentage
3' UTR,75,0.8188666885031117
5' UTR,21,0.22928267278087125
Distal Intergenic,240,2.6203734032099577
"Exon (ENSMUST00000000122.6/18053, exon 3 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000000127.5/22415, exon 3 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000002327.5/23853, exon 6 of 11)",1,0.010918222513374824
"Exon (ENSMUST00000003154.6/13637, exon 2 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000003351.12/14813, exon 13 of 13)",1,0.010918222513374824
"Exon (ENSMUST00000003351.12/14813, exon 3 of 13)",1,0.010918222513374824
"Exon (ENSMUST00000005671.9/16001, exon 3 of 21)",1,0.010918222513374824
"Exon (ENSMUST00000006071.13/18423, exon 5 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000006380.4/277743, exon 5 of 7)",1,0.010918222513374824
"Exon (ENSMUST00000006718.14/22409, exon 3 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000007248.4/15482, exon 2 of 2)",2,0.021836445026749647
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000011895.13/80297, exon 14 of 36)",1,0.010918222513374824
"Exon (ENSMUST00000016664.7/140887, exon 5 of 10)",1,0.010918222513374824
"Exon (ENSMUST00000017961.10/59091, exon 4 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.010918222513374824
"Exon (ENSMUST00000021190.8/216961, exon 5 of 10)",1,0.010918222513374824
"Exon (ENSMUST00000021458.12/20741, exon 23 of 36)",1,0.010918222513374824
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.010918222513374824
"Exon (ENSMUST00000021693.3/214663, exon 4 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000024958.8/268932, exon 18 of 20)",1,0.010918222513374824
"Exon (ENSMUST00000024958.8/268932, exon 19 of 20)",1,0.010918222513374824
"Exon (ENSMUST00000025202.7/16502, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000025253.11/53761, exon 16 of 31)",1,0.010918222513374824
"Exon (ENSMUST00000025986.14/24087, exon 19 of 21)",1,0.010918222513374824
"Exon (ENSMUST00000026665.7/12418, exon 5 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000028118.8/18761, exon 16 of 18)",1,0.010918222513374824
"Exon (ENSMUST00000028681.14/14061, exon 8 of 14)",1,0.010918222513374824
"Exon (ENSMUST00000029711.8/23920, exon 9 of 22)",1,0.010918222513374824
"Exon (ENSMUST00000030420.8/13842, exon 3 of 17)",1,0.010918222513374824
"Exon (ENSMUST00000030489.8/21349, exon 3 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000030510.13/83770, exon 6 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.010918222513374824
"Exon (ENSMUST00000031591.9/16873, exon 3 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000032180.6/22421, exon 3 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000033300.3/11870, exon 3 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000034279.15/382034, exon 15 of 16)",1,0.010918222513374824
"Exon (ENSMUST00000034510.8/58235, exon 6 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000035323.5/272382, exon 6 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000036155.9/446101, exon 19 of 19)",1,0.010918222513374824
"Exon (ENSMUST00000037540.4/18442, exon 3 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000037547.8/214240, exon 8 of 8)",1,0.010918222513374824
"Exon (ENSMUST00000038332.8/233189, exon 2 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000038558.8/118445, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000038618.12/108075, exon 13 of 33)",1,0.010918222513374824
"Exon (ENSMUST00000038618.12/108075, exon 6 of 33)",1,0.010918222513374824
"Exon (ENSMUST00000038815.13/20678, exon 15 of 15)",1,0.010918222513374824
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.010918222513374824
"Exon (ENSMUST00000040636.8/56546, exon 4 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000041124.12/170753, exon 5 of 9)",1,0.010918222513374824
"Exon (ENSMUST00000043050.8/59031, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000044533.8/69453, exon 9 of 13)",1,0.010918222513374824
"Exon (ENSMUST00000044798.3/241769, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000044828.13/329252, exon 18 of 18)",1,0.010918222513374824
"Exon (ENSMUST00000045738.4/22348, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000046659.13/242667, exon 7 of 12)",1,0.010918222513374824
"Exon (ENSMUST00000046659.13/242667, exon 9 of 12)",1,0.010918222513374824
"Exon (ENSMUST00000047393.6/13019, exon 3 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000047951.8/230904, exon 2 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000048452.5/84094, exon 3 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000048572.6/15284, exon 4 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000049308.8/16440, exon 40 of 58)",1,0.010918222513374824
"Exon (ENSMUST00000051089.3/ENSMUST00000051089.3, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000051301.5/19290, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000052125.6/58220, exon 3 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000053239.3/20607, exon 3 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000054449.13/18810, exon 33 of 33)",1,0.010918222513374824
"Exon (ENSMUST00000056977.13/12399, exon 6 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000057090.11/68760, exon 4 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000057613.2/242316, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000057831.7/68709, exon 7 of 8)",1,0.010918222513374824
"Exon (ENSMUST00000058045.4/242915, exon 4 of 6)",1,0.010918222513374824
"Exon (ENSMUST00000058997.14/207259, exon 5 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000059204.10/448987, exon 4 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000059737.2/ENSMUST00000059737.2, exon 1 of 1)",1,0.010918222513374824
"Exon (ENSMUST00000061169.6/545276, exon 3 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000061273.11/59036, exon 4 of 4)",1,0.010918222513374824
"Exon (ENSMUST00000062241.10/81897, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000063465.11/22418, exon 4 of 5)",1,0.010918222513374824
"Exon (ENSMUST00000069098.6/320706, exon 14 of 15)",1,0.010918222513374824
"Exon (ENSMUST00000069399.6/74901, exon 2 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000069520.10/20977, exon 6 of 7)",1,0.010918222513374824
"Exon (ENSMUST00000071101.7/ENSMUST00000071101.7, exon 1 of 2)",1,0.010918222513374824
"Exon (ENSMUST00000075044.9/99377, exon 2 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000075827.4/16450, exon 26 of 26)",1,0.010918222513374824
"Exon (ENSMUST00000076251.6/319748, exon 2 of 3)",1,0.010918222513374824
"Exon (ENSMUST00000080795.8/434280, exon 7 of 9)",1,0.010918222513374824
"Exon (ENSMUST00000081525.3/71904, exon 2 of 2)",1,0.010918222513374824
