"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030900","GO:0030900","forebrain development","160/4432","425/28891",1.0956036430389e-29,7.02062814459329e-26,3.76311019709046e-26,"18423/75409/231580/20349/192119/13796/211612/20356/20315/19699/18080/15572/16568/242620/22414/67703/11682/13046/18186/15251/381293/20675/16870/21350/18032/107503/11921/56217/18741/12667/244152/83431/13131/14173/16874/18991/12387/235439/18740/50768/77630/22773/14472/22594/22416/65079/22421/15565/246179/58208/18012/252838/18507/65960/12316/13813/268882/15452/16873/18420/22422/19091/12558/16485/73191/14183/19353/18227/18131/13797/67269/22417/76089/16795/16842/16777/18844/57752/13488/21821/329628/319565/21907/19378/30928/13392/20473/13555/20185/77579/18994/93760/102774/328365/15904/11783/14634/110350/13489/71877/13865/226407/170758/17701/20481/17356/668303/58234/65100/14013/22418/24136/17967/218772/72129/11924/15902/209012/14842/13175/59058/327826/21420/15387/18795/18187/21416/77582/22174/70433/15182/12569/18508/233552/67749/67378/30957/239719/15495/19876/16565/14682/75717/14360/218194/16975/232906/14359/13649/16974/13869/81907/20460/57810/19823/22771/14461/237847/15205/19280",160
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","155/4432","428/28891",1.10374900533485e-26,3.53641181309285e-23,1.89554368653032e-23,"71966/14063/18053/72065/319899/110596/100310872/19419/17925/236915/11548/18049/210293/68813/236920/260409/19699/24001/227801/22325/21844/18186/381293/14121/20401/18032/232227/19731/20430/215632/74194/99326/67790/19328/110351/74206/208869/13131/229541/99371/319974/50884/50768/66863/12549/65079/75974/19053/20662/56784/71704/74055/14062/11853/54153/13866/21808/74002/53322/319939/268480/12558/105445/19353/214804/235041/244418/109689/76089/12554/66922/19418/16412/77446/114713/54366/329877/56297/234353/98710/214952/71544/432879/14235/57874/19877/24063/13169/26431/56382/56486/212307/11554/170758/117600/380711/233103/223881/16706/233071/110279/21927/18129/108100/12675/75687/330914/14570/11352/227377/16400/228359/99167/15461/19159/29815/14784/19769/68760/17295/108058/75547/22241/11517/14569/228355/93840/228998/217692/19765/213498/320484/12977/19876/74769/67657/64652/75415/232906/19414/23921/16800/170731/216344/70497/56350/57810/68178/13448/20620/108686/68339/57295/69159/227743",155
"GO:0050767","GO:0050767","regulation of neurogenesis","168/4432","494/28891",2.78859702757106e-25,5.95644325089179e-22,3.19269898279452e-22,"15206/22341/18096/17863/20194/20349/192119/18049/14025/13841/14083/20356/20315/118454/19699/24001/22601/13138/18080/214968/242620/23966/21844/16590/12550/28000/74053/18186/22326/69743/15251/12306/56320/16870/107503/20430/11921/20355/12385/18742/239667/216049/83431/13131/14173/20585/12387/29819/103743/66713/30948/20429/22416/65079/22421/13508/228357/54214/17756/12316/228550/20616/18420/22422/11423/14297/70083/245886/73191/140570/79362/98733/19645/17755/76089/17760/13047/16842/15214/18844/17096/70237/16885/12361/16412/21907/56381/13392/14056/12323/74006/16542/17190/225908/13555/13003/18011/66993/22629/13169/15904/14634/13489/18109/59041/20481/17356/58234/19712/15901/17762/17869/14365/22418/18129/108100/17257/104015/330914/53605/24136/22129/12561/13640/15902/14375/54485/17295/50849/22241/319583/17196/18039/73940/20393/20358/70433/15182/18508/15213/20360/18845/18088/23999/19876/13643/20666/13838/20352/16975/14359/16800/665113/13649/170731/19697/216344/74117/382253/244058/545156/57810/14461/56711/78748/15205/29869/19280",168
"GO:0060562","GO:0060562","epithelial tube morphogenesis","142/4432","395/28891",3.39988009605458e-24,5.44660791387944e-21,2.91942335616476e-21,"18141/18505/20349/192119/64138/13841/20356/94275/20315/22601/13138/16568/17128/15478/22414/18764/18186/15251/15376/108655/19058/16870/13982/13542/16814/18741/20474/11622/21393/17127/14368/13642/14173/12387/50884/269152/50768/22773/14472/22416/19335/73916/20471/233651/230824/20319/94109/14048/67122/16372/21808/69718/14362/269593/18504/21853/14183/140570/74533/22417/18018/16842/18595/75605/329628/54710/15110/21677/20472/19378/19206/17684/20496/16542/20191/20971/99377/56274/24063/93760/18854/17769/22323/102774/170823/22420/11783/14634/18109/105278/22431/20481/18510/58234/21385/17869/65100/18643/225164/14365/22418/18129/18612/19143/74392/18132/11352/24136/252973/11684/54485/17295/19411/21420/21380/22034/17387/93840/15213/234366/15402/14573/12370/270685/12977/19876/14462/13838/16911/13800/232906/21815/16974/216527/105782/58231/244058/12043/20460/12367/15205/19401",142
"GO:0060485","GO:0060485","mesenchyme development","121/4432","316/28891",1.63988898923449e-23,2.10168172860292e-20,1.12651742565729e-20,"18570/18505/20349/192119/114774/21814/13132/22411/14083/20356/20378/52662/22601/13138/214968/17128/76566/21844/22409/18186/15251/15376/242509/19058/16401/20355/18741/20474/17127/12667/13082/12387/21812/50884/17300/231858/22773/14472/22416/13636/80294/18188/76707/20471/80288/233651/20319/12006/13813/21808/22422/12558/21849/18504/14183/22417/18018/26413/16842/15214/13837/15110/21677/67040/20472/19378/13731/22722/14056/114716/17684/19877/24063/13641/22431/17701/24075/246154/21385/17869/65100/15384/384009/68010/22418/97064/18132/14180/16449/666794/24136/17967/240756/208177/11490/21380/18187/20358/21416/171463/15182/93840/18508/15213/20360/15402/83395/102693/14573/19876/353310/14462/13838/20352/71890/16974/13869/71878/226352/12043/15205",121
"GO:0048762","GO:0048762","mesenchymal cell differentiation","102/4432","254/28891",7.64346910933179e-22,7.8694933977543e-19,4.21810844287934e-19,"18570/18505/20349/192119/114774/21814/13132/22411/14083/20356/20378/52662/13138/214968/17128/76566/21844/22409/18186/15251/15376/19058/20355/18741/17127/12667/13082/12387/21812/17300/231858/14472/13636/80294/18188/76707/20471/80288/20319/12006/13813/21808/12558/21849/18504/14183/22417/18018/26413/16842/15214/13837/67040/20472/19378/13731/22722/14056/114716/17684/19877/24063/13641/17701/246154/65100/15384/384009/68010/22418/97064/18132/16449/24136/17967/240756/208177/11490/21380/18187/20358/21416/171463/15182/93840/18508/15213/20360/83395/102693/14573/353310/14462/13838/20352/71890/16974/13869/71878/226352/12043/15205",102
"GO:0001764","GO:0001764","neuron migration","89/4432","206/28891",8.59651276284022e-22,7.8694933977543e-19,4.21810844287934e-19,"18096/20349/18952/17181/14083/210801/20315/19699/399558/67703/12550/18186/22326/11491/11921/18741/545474/83431/13131/17984/319974/16874/16177/12387/171171/246179/100038725/71175/12316/13813/268882/18007/19091/320772/73191/20669/140570/19353/18227/269473/13797/53883/76089/16795/18844/13488/22253/104382/270120/12323/14028/77579/102774/328365/59009/13489/13865/215690/668303/319387/17762/14365/330914/16400/72129/11924/209012/13175/239393/11787/17295/22241/18187/245555/20358/211064/22174/12569/18508/30957/239719/56876/14462/14360/218194/16800/18634/382253/14461",89
"GO:0016055","GO:0016055","Wnt signaling pathway","152/4432","460/28891",1.34344367577584e-21,1.07609838429645e-18,5.76796936060073e-19,"56805/72780/108079/83675/13132/22411/74493/20356/20378/30838/66743/22601/12560/22414/59004/21844/22409/12550/18764/18033/18163/16798/105787/26564/13542/71268/68667/18741/269424/380702/17191/17127/14368/14773/67974/244152/14370/16600/75723/14173/12387/22416/21929/103236/330096/27412/218581/319478/22421/80288/233328/228357/66787/230824/20319/14367/100503386/12316/67122/12006/59036/22422/14362/104318/12558/75607/53614/11798/14183/19353/12447/53883/22417/192199/14783/16842/24117/77578/20729/22083/140577/56297/13726/319998/20473/20437/12022/11984/56274/67916/22420/216795/621976/56515/74996/98170/14634/13489/235497/170758/17869/56332/16825/68010/14365/22418/97064/14180/11352/24136/16400/114604/240756/56458/16348/219134/103583/14735/77938/72357/21416/93687/19273/70433/21951/15182/93840/67772/381259/26941/12443/14682/353310/15248/14462/19277/20668/665113/232341/13649/71890/16974/58231/20969/26401/20042/67457/72043/68339/70122/54198/69217",152
"GO:0016358","GO:0016358","dendrite development","120/4432","327/28891",1.63746512702024e-21,1.16587517043841e-18,6.24917977715443e-19,"239420/18053/75409/100310872/17181/210293/14025/11441/71974/19699/15572/12914/11682/21844/110197/74053/18186/242443/17974/18163/56320/13542/232227/20430/11840/94245/329934/56376/216049/13131/68703/29819/57138/66713/14763/22215/13636/22421/192167/13508/228357/224105/17756/228550/15452/59036/64451/19091/11423/245886/18174/19353/98733/50932/53883/17755/76089/17760/13047/70237/237868/12361/241638/93686/16412/21907/14056/270120/12323/74006/18011/22629/102774/13169/382056/17356/58234/15901/233071/22418/108100/17257/11352/68166/11308/18209/13175/270058/17295/23969/15387/20393/52463/15182/12569/223254/67749/217692/73178/19876/56876/235072/13838/14360/71900/218194/16975/665113/67886/170731/216344/74117/382253/15529/545156/11843/232784/20620/22359/19280",120
"GO:0198738","GO:0198738","cell-cell signaling by wnt","152/4432","462/28891",2.16316017530058e-21,1.38615304033261e-18,7.42988594947977e-19,"56805/72780/108079/83675/13132/22411/74493/20356/20378/30838/66743/22601/12560/22414/59004/21844/22409/12550/18764/18033/18163/16798/105787/26564/13542/71268/68667/18741/269424/380702/17191/17127/14368/14773/67974/244152/14370/16600/75723/14173/12387/22416/21929/103236/330096/27412/218581/319478/22421/80288/233328/228357/66787/230824/20319/14367/100503386/12316/67122/12006/59036/22422/14362/104318/12558/75607/53614/11798/14183/19353/12447/53883/22417/192199/14783/16842/24117/77578/20729/22083/140577/56297/13726/319998/20473/20437/12022/11984/56274/67916/22420/216795/621976/56515/74996/98170/14634/13489/235497/170758/17869/56332/16825/68010/14365/22418/97064/14180/11352/24136/16400/114604/240756/56458/16348/219134/103583/14735/77938/72357/21416/93687/19273/70433/21951/15182/93840/67772/381259/26941/12443/14682/353310/15248/14462/19277/20668/665113/232341/13649/71890/16974/58231/20969/26401/20042/67457/72043/68339/70122/54198/69217",152
