"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030900","GO:0030900","forebrain development","39/891","425/28891",1.69323421067133e-09,8.23589120070536e-06,6.72659569586695e-06,"18187/226407/18423/16568/207615/14634/15904/18212/21821/65100/14042/15205/19876/74762/19091/21416/13797/16870/18795/329628/76089/15495/18992/18991/93760/231380/19305/14183/50768/16795/58198/18186/67703/57810/17967/235439/209012/22773/94190",39
"GO:0032984","GO:0032984","protein-containing complex disassembly","26/891","248/28891",6.36689542479903e-08,0.000154842896731112,0.000126466649122061,"17756/20587/20742/216965/70218/18195/68732/56085/380969/68942/20833/228421/94232/12340/67727/93760/63873/70381/19305/20947/94178/24015/73420/23999/20588/68041",26
"GO:0034329","GO:0034329","cell junction assembly","38/891","481/28891",1.46648928398193e-07,0.000184936152199477,0.000151045065443392,"13518/23836/320772/399558/18212/105689/18163/14787/19876/74762/75739/83814/20411/16825/19271/12561/192167/76089/11853/12340/320840/107581/77569/319387/63873/243725/14402/13642/50768/16795/12554/18186/83964/67703/17127/270190/235611/94190",38
"GO:0022411","GO:0022411","cellular component disassembly","37/891","462/28891",1.52085651479833e-07,0.000184936152199477,0.000151045065443392,"17756/13838/66615/77987/20587/67588/20742/216965/70218/18195/22367/68732/56085/106042/380969/74006/68942/50850/107338/67871/20833/228421/94232/12340/67727/93760/63873/70381/19305/20947/94178/24015/73420/23871/23999/20588/68041",37
"GO:0072001","GO:0072001","renal system development","31/891","352/28891",1.97269434939376e-07,0.000191903706309025,0.000156735757360254,"13838/16568/14634/17129/21821/14042/14787/106042/15205/19876/18552/74055/13797/14118/16449/74533/329628/242022/30953/75691/18595/231470/11677/14183/13642/17125/58198/18186/67703/17127/17130",31
"GO:0007411","GO:0007411","axon guidance","25/891","252/28891",3.27520942373068e-07,0.000227580266243229,0.000185874291205407,"18187/13838/18845/107449/13637/53625/18612/11491/399558/14634/105689/14042/19876/19274/16870/12561/12167/108151/20348/13642/18186/17967/235472/270190/235611",25
"GO:0097485","GO:0097485","neuron projection guidance","25/891","252/28891",3.27520942373068e-07,0.000227580266243229,0.000185874291205407,"18187/13838/18845/107449/13637/53625/18612/11491/399558/14634/105689/14042/19876/19274/16870/12561/12167/108151/20348/13642/18186/17967/235472/270190/235611",25
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","27/891","292/28891",4.60593460071553e-07,0.000280040823723504,0.000228721015567111,"18187/17756/75605/213084/80913/217715/68404/14042/106042/19876/21844/83814/19091/16870/16401/69737/12561/73205/108151/20348/74132/244058/14183/93960/58198/18186/23999",27
"GO:0048813","GO:0048813","dendrite morphogenesis","21/891","192/28891",5.74271824714714e-07,0.000310362017268041,0.000253485598417933,"13838/216049/64451/213084/50932/18163/15529/74006/19876/21844/83814/22359/192167/665113/76089/68703/243725/17258/18186/270190/12361",21
"GO:0001822","GO:0001822","kidney development","29/891","336/28891",7.34766162334242e-07,0.000357390261359375,0.000291895525963098,"13838/16568/14634/17129/21821/14042/14787/15205/19876/18552/74055/14118/16449/74533/329628/242022/30953/75691/18595/231470/11677/14183/13642/17125/58198/18186/67703/17127/17130",29
