annotation,count,percentage
3' UTR,2,0.3225806451612903
5' UTR,1,0.16129032258064516
Distal Intergenic,24,3.870967741935484
"Exon (ENSMUST00000036554.13/239273, exon 12 of 31)",1,0.16129032258064516
"Exon (ENSMUST00000054920.4/329828, exon 2 of 2)",1,0.16129032258064516
"Exon (ENSMUST00000078886.9/56381, exon 11 of 15)",2,0.3225806451612903
"Exon (ENSMUST00000121159.2/ENSMUST00000121159.2, exon 1 of 1)",1,0.16129032258064516
"Exon (ENSMUST00000180270.1/ENSMUST00000180270.1, exon 2 of 2)",1,0.16129032258064516
"Exon (ENSMUST00000181490.3/ENSMUST00000181490.3, exon 1 of 2)",1,0.16129032258064516
"Exon (ENSMUST00000188763.1/ENSMUST00000188763.1, exon 1 of 1)",1,0.16129032258064516
"Exon (ENSMUST00000192920.1/ENSMUST00000192920.1, exon 1 of 1)",1,0.16129032258064516
"Exon (ENSMUST00000202098.1/ENSMUST00000202098.1, exon 1 of 1)",1,0.16129032258064516
"Exon (ENSMUST00000210653.1/ENSMUST00000210653.1, exon 1 of 3)",1,0.16129032258064516
"Exon (ENSMUST00000217258.1/ENSMUST00000217258.1, exon 1 of 3)",1,0.16129032258064516
"Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",1,0.16129032258064516
"Intron (ENSMUST00000139835.1/102635783, intron 1 of 1)",1,0.16129032258064516
"Intron (ENSMUST00000185281.6/320203, intron 3 of 3)",1,0.16129032258064516
Promoter (1-2kb),16,2.5806451612903225
Promoter (2-3kb),7,1.129032258064516
Promoter (<=1kb),555,89.51612903225806
