annotation,count,percentage
3' UTR,3,5.88235294117647
Distal Intergenic,3,5.88235294117647
"Exon (ENSMUST00000020617.2/14257, exon 13 of 30)",1,1.9607843137254901
"Exon (ENSMUST00000029271.4/22065, exon 2 of 12)",1,1.9607843137254901
"Exon (ENSMUST00000117171.7/22419, exon 4 of 5)",1,1.9607843137254901
"Exon (ENSMUST00000117562.1/ENSMUST00000117562.1, exon 1 of 1)",1,1.9607843137254901
"Exon (ENSMUST00000118421.1/ENSMUST00000118421.1, exon 1 of 1)",1,1.9607843137254901
"Exon (ENSMUST00000120282.1/ENSMUST00000120282.1, exon 1 of 1)",1,1.9607843137254901
"Exon (ENSMUST00000173002.7/69183, exon 3 of 3)",1,1.9607843137254901
"Exon (ENSMUST00000229933.1/54003, exon 20 of 21)",1,1.9607843137254901
"Exon (ENSMUST00000236936.1/ENSMUST00000236936.1, exon 3 of 6)",1,1.9607843137254901
"Exon (ENSMUST00000237830.1/ENSMUST00000237830.1, exon 1 of 1)",1,1.9607843137254901
"Intron (ENSMUST00000023776.12/59033, intron 1 of 24)",1,1.9607843137254901
"Intron (ENSMUST00000162998.1/ENSMUST00000162998.1, intron 3 of 6)",1,1.9607843137254901
Promoter (1-2kb),2,3.9215686274509802
Promoter (2-3kb),6,11.76470588235294
Promoter (<=1kb),25,49.01960784313725
