"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","223/6291","455/28928",0.49010989010989,2.25367968543934,14.2094666764336,3.10012360983802e-38,2.01787045764357e-34,8.53349814708044e-35,"20877/18032/12235/12442/208583/12577/20587/17863/105837/12545/18671/12914/70891/70385/380694/18764/381293/83766/11491/16798/11792/269424/20184/12428/67974/244281/16600/448987/15468/107771/264064/27214/18767/26951/75770/226026/106795/21987/66197/76707/66671/59126/382985/12534/19708/59036/18817/18973/26931/78832/12447/19645/235041/12448/72772/12571/14841/67155/69754/29861/20133/100088/16412/231600/79263/30949/14056/330177/14235/72400/13555/68431/66993/20135/93760/229776/15904/225182/72611/74996/19360/68592/71375/77011/12572/17869/12021/54394/70127/68067/69274/12298/15902/53892/12366/320595/268930/268697/108058/228714/15574/66209/12237/18795/209334/22137/50850/27354/68953/59046/218630/216021/22591/216965/13649/16906/67849/11651/19651/18018/76843/12043/12578/20460/23834/13872/20620/116733/229543/12144/56317/18647/19055/28010/319651/235559/17222/52206/105513/12193/27401/214498/26427/12034/227331/19186/54601/50523/56453/67045/12054/12649/77891/18027/75608/20466/12055/19357/214444/67121/13559/219103/19211/18514/11820/235661/20588/52679/17535/109019/234736/83383/68612/12579/67655/19134/12313/56150/13194/327799/19052/57376/11920/68142/19891/20479/52468/107995/194655/17283/66442/108989/19054/114714/330216/69957/54124/83796/12575/13557/68251/72508/15481/11504/50927/14199/102423/11799/234069/12314/22390/12581/12449/12795/67941/28036/12450/77044/67141/16319/216190/12452/83797",223
"GO:0030900","GO:0030900","forebrain development","229/6291","480/28928",0.477083333333333,2.19377947332168,13.9033981910552,6.74229272518884e-37,2.19427916741271e-33,9.27952393493095e-34,"11878/211323/13796/14810/18479/24113/18032/14725/12156/15242/13395/16869/18072/18423/231580/20349/192119/20525/72832/22408/14633/20356/20315/108147/18080/16568/242620/67703/18186/15251/381293/20675/11819/21350/107503/11921/56217/12667/244152/20473/83431/13865/13131/18991/12387/235439/18740/15531/16324/50768/22773/22594/12799/22416/246179/18012/252838/11803/12316/268882/22422/12558/73191/14183/12176/19353/12918/18227/18131/13797/67269/22417/76089/16795/18844/20133/13488/224045/21821/329628/319565/21907/14056/19091/13555/20185/77579/18994/93760/102774/16490/15904/11783/14634/110350/13489/71877/226407/17701/20481/17356/54140/65100/19384/22418/17257/24136/17967/218772/72129/15902/209012/13175/327826/15387/18795/18187/21416/77582/18508/22174/15182/12569/233552/67749/67378/30957/239719/67760/19876/16565/14682/75717/30928/14360/57752/16975/232906/13649/13869/81907/20689/20460/57810/19823/328365/12367/58208/237847/19280/58198/70762/94190/72338/666173/13839/69601/231380/17172/207615/18536/235380/18846/21375/18293/19165/223701/18212/20602/241062/50913/19164/20466/18541/329559/19211/11820/67299/58234/18223/320165/21974/12767/15194/12929/16870/18016/17242/64930/100182/12928/73710/320191/71137/320790/12995/19130/74762/77040/14184/433693/68146/19305/30841/14042/12568/668158/14173/114142/19664/14472/244329/244585/68169/18222/18741/15481/24128/18124/433759/20664/68585/56335/20562/18993/73668/20462/16560/76510",229
"GO:0050767","GO:0050767","regulation of neurogenesis","229/6291","485/28928",0.472164948453608,2.17116319009156,13.7120594521357,5.10077774969446e-36,1.10669874575871e-32,4.68018730366702e-33,"211323/12162/12064/18479/22413/57434/14725/17344/12156/22341/17863/20194/192119/13841/235402/14083/20356/20315/22601/13138/18080/214968/242620/21844/12550/28000/74053/18186/22326/69743/15251/12306/107503/20430/11921/12385/18742/239667/216049/83431/13131/20585/12387/29819/66713/30948/22416/13508/228357/244058/54214/17756/12316/20616/22422/11423/14297/70083/245886/73191/140570/79362/98733/19645/17755/76089/17760/13047/15214/18844/17096/70237/16885/228550/12361/16412/21907/14056/74006/16542/17190/13555/13003/66993/22629/13169/15904/14634/13489/18109/59041/20481/17356/19712/15901/17762/17869/14365/22418/18129/108100/17257/104015/330914/53605/24136/22129/12561/15902/14375/17295/50849/22241/319583/20393/18508/216869/15182/15213/20360/18845/18088/23999/19876/20666/13838/16975/16800/665113/13649/170731/19697/216344/74117/382253/22782/57810/56711/24001/19280/16971/19055/53872/13690/76893/97165/94091/14366/20681/17172/18536/24088/16835/18846/20720/67838/230598/18212/11858/50913/19164/12724/18606/329559/12484/75788/224617/19211/108138/19262/217715/67299/58234/18223/12767/67784/216858/217166/16870/12017/18759/18016/71918/17242/22339/12579/232560/320191/213084/387216/320790/19130/56717/83701/14184/269878/23873/235611/14265/13654/69807/12168/11865/12568/19283/18627/14173/15185/66515/233489/26395/74132/20320/18222/20482/67490/433759/72162/56381/269951/68585/67287/17158/100313531/20562/27374/63953/67414/216190",229
"GO:0016055","GO:0016055","Wnt signaling pathway","216/6291","467/28928",0.462526766595289,2.12684379336648,12.941934114061,2.02259225399026e-32,3.29126324530565e-29,1.39186282741698e-29,"23805/320343/68911/11350/24113/22413/21886/66042/76246/74499/12156/15242/14180/13395/494504/107934/56805/108079/83675/16973/13132/74493/22408/20356/20378/30838/66743/22601/12560/17128/21844/12550/18764/18033/18163/16798/105787/269424/17191/17127/14773/67974/244152/14370/16600/20473/75723/12387/270624/22416/21929/330096/27412/319478/80288/233328/228357/66787/20319/14367/12316/67122/12006/59036/22422/14362/12558/53614/11798/14183/19353/12447/53883/22417/24117/77578/20729/22083/140577/56297/13726/319998/20437/11984/328949/56274/102774/67916/621976/56515/74996/14634/13489/235497/12022/17869/56332/16825/68010/14365/22418/97064/11352/24136/114604/240756/56458/16348/219134/103583/77938/21416/21951/15182/67772/381259/26941/14682/353310/14462/19277/665113/232341/13649/71890/58231/20969/26401/20042/67457/22411/72043/68339/70122/54198/69217/58198/16646/18647/16971/106042/14371/69601/20677/68031/214498/78560/21833/14366/50523/71461/24088/12054/107515/20682/19164/407821/19211/232334/57265/11820/67943/269523/212398/20379/17242/232560/56736/13194/12995/320587/74775/100201/80707/100503572/20680/14184/21885/229473/360216/20479/380718/26563/14042/11865/235542/21888/14173/84092/22420/227210/67087/19664/17847/19042/219158/226154/72114/54624/18741/12234/329795/14296/70495/433759/14369/72345/21887/56484/13144/68889/73668/67020/74256/29811/93960",216
"GO:0006302","GO:0006302","double-strand break repair","162/6291","312/28928",0.519230769230769,2.38758666226477,12.9907748268467,7.81377046363161e-32,1.01719663895556e-28,4.30168626576772e-29,"18968/67561/11350/57434/27223/20587/12545/170472/224008/233826/12914/28000/83766/223989/20184/216049/93759/22427/66713/17219/17685/22160/104570/22594/70238/226026/19365/110052/71175/14048/73747/19708/18817/72836/21853/234857/67155/29861/71567/623474/67956/54418/14235/66993/19364/16881/78412/93760/243897/225182/56515/19360/14050/57321/71988/70127/68067/68166/51869/227622/14375/226151/320678/109275/212377/15574/319583/66209/69747/107932/56196/17350/234396/209334/27354/56626/11545/71991/67849/56045/74355/71890/22632/232314/229543/12144/235559/227867/17217/27401/13870/233908/21975/635253/52864/107260/93765/72612/225876/12054/12649/56249/12055/59047/18970/19357/50505/60530/213389/108138/21974/20588/68047/17535/109019/117599/140917/22592/234736/66962/18294/209200/269523/330554/67245/104271/272551/12995/66634/81601/50755/19714/19362/57376/94232/11920/68142/19891/72459/21761/104884/104806/114714/105377/320209/11546/11785/268465/104721/83796/68251/20422/103537/109145/244694/78610/71514/191578/67711/77044/269254/83797",162
"GO:0007264","GO:0007264","small GTPase-mediated signal transduction","206/6291","444/28928",0.463963963963964,2.13345247966135,12.6880949034548,3.32724759768235e-31,3.60950910221907e-28,1.52644780139287e-28,"211323/74002/232227/56044/22630/11350/18032/319974/76484/544817/233877/71966/19395/18053/319899/110596/100310872/245666/19419/17925/236915/210293/68813/236920/260409/227801/22325/21844/18186/381293/20401/19731/20430/215632/74194/99326/12428/67790/19328/110351/13131/229541/99371/244867/50884/50768/66863/12549/19053/20662/56784/71704/74055/14062/228357/11853/21808/53322/268480/12558/105445/19353/214804/19645/235041/244418/109689/76089/12554/66922/16412/114713/54366/329877/56297/98710/71544/432879/14235/57874/19877/24063/13169/26431/226407/56486/212307/11554/233103/16706/110279/21927/18129/108100/75687/330914/11352/227377/228359/99167/15461/29815/14784/19769/68760/17295/108058/75547/239027/22241/14569/228355/217692/319939/19765/213498/12977/19876/74769/67657/75415/232906/19414/16800/14811/170731/216344/70497/22324/56350/57810/24001/20620/108686/74206/68339/57295/227743/57257/56699/94190/21858/107338/101314/69601/270160/105835/19730/330662/20166/623279/19342/14673/238130/78255/211255/11858/17532/19417/67299/72729/12929/216805/23912/223601/64143/56289/320292/12928/20163/11852/17311/104215/26921/16410/235611/11303/71085/216963/320404/16765/84092/19878/74012/23881/233489/18220/69632/26395/329165/12053/75104/12575/19157/56041/68585/13430/215449/242687/11855/228850/24066/246710/109905/74754/244668",206
"GO:0045786","GO:0045786","negative regulation of cell cycle","195/6291","413/28928",0.472154963680387,2.17111727695855,12.6369082059934,7.62315209522241e-31,7.08844242682895e-28,2.99767559834686e-28,"12162/20877/11350/12235/208583/27223/12156/15242/12577/105837/26425/71943/12753/26914/70385/18764/28000/18005/11819/29857/16798/107503/106052/269424/20184/244281/16600/93759/18519/15468/12387/12399/19272/17300/26951/75770/17685/18159/21929/545622/218914/66131/12534/65964/59036/18817/13972/26931/240255/21853/14183/19645/235041/72772/12571/14841/69754/17096/231600/56419/67981/79263/30949/14056/330177/72400/13555/225182/72611/74996/19360/68592/71375/77011/57441/14365/12021/22385/54394/68067/67177/240843/230103/69274/100342/68729/12298/12366/268930/11787/268697/19355/27103/15574/66209/12237/106504/21951/17245/209334/22137/26941/27354/68953/14462/22591/216965/13649/105782/170731/19651/76843/12043/12578/20460/23834/12367/116733/101867/229543/12144/21858/28010/69601/235559/12193/214498/26427/227331/54601/50523/56453/18747/71449/12649/11909/93762/240087/19357/214444/23871/18004/19211/235661/52679/17535/109019/72033/234736/83383/12606/209200/20112/12579/19134/11852/216964/56150/327799/19130/11920/19891/14184/52468/107995/17283/12568/66442/108989/19054/20937/11785/219158/268465/226591/12575/14451/68251/329795/14199/67490/102423/216810/11799/234069/22390/12581/12449/12795/67941/12952/12450/67141/16319/225372",195
"GO:0031346","GO:0031346","positive regulation of cell projection organization","213/6291","471/28928",0.452229299363057,2.07949279478215,12.4519609348701,2.71690022680605e-30,2.21053794703507e-27,9.34828170144449e-28,"211323/14810/12162/12064/18479/56044/11350/19649/319974/50791/17344/18053/68750/100310872/16570/22408/20356/101513/260409/11881/242274/20315/53860/18080/21844/74053/18186/234776/11491/101565/20430/106298/93759/83431/18519/22240/68732/12396/21812/29819/50884/66713/22416/18189/192167/74055/252838/13508/244058/54214/76709/20616/14362/11423/18442/56226/14297/70083/245886/140570/19353/98733/215445/17755/76089/17760/13047/18844/13837/17096/70237/16885/228550/21821/12361/16412/69981/19735/14056/74006/52513/102774/13169/382056/59041/17356/17762/16150/320840/18643/69871/22418/108100/330914/17973/11352/24136/12561/223255/13803/15461/17295/103199/15387/20393/13660/72844/73178/18845/14086/14348/23999/19876/13838/14360/71900/16975/232906/665113/75769/11908/80913/170731/216344/74117/382253/22782/20698/24001/108686/22359/54198/16971/56699/101314/69601/53872/14226/13690/16001/14366/12801/71461/18846/18003/20720/230598/18212/12305/52906/56430/11858/20222/18606/18708/219103/12484/75788/18760/224617/217715/18223/15507/21809/15194/67784/14828/18759/68743/17242/22339/73710/232560/213084/23854/72722/56717/104215/269878/19205/235611/14265/26563/12168/19283/15185/66515/66573/233489/11785/26395/329165/29875/68169/20320/18222/69710/20482/329795/11504/53404/72162/208727/67287/230872/13430/242687/208647/223593/67414/109905/12492/269254",213
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","214/6291","475/28928",0.450526315789474,2.0716619397803,12.4148845367188,3.78468056832615e-30,2.61698069105075e-27,1.10671127541586e-27,"20877/12235/208583/27223/12577/20587/105837/12545/12753/26914/12914/70385/18764/28000/20913/381293/83766/11491/107503/11792/106052/269424/20184/244281/16600/20473/226419/15468/27214/18767/26951/75770/17685/66671/59126/66131/382985/12534/65964/19708/59036/18817/13972/26931/21853/12447/19645/235041/12448/72772/12571/14841/67155/69754/17096/29861/20133/231600/56419/67981/79263/30949/14056/330177/72400/13555/66993/20135/93760/229776/225182/72611/74996/19360/68592/71375/77011/12572/21385/12021/54394/70127/68067/67177/69274/12298/15902/12366/268930/11787/268697/19355/27103/108058/15574/66209/12237/106504/18795/209334/22137/27354/67278/216021/22591/216965/13649/16906/67849/11651/71878/19651/76843/12043/12578/20460/23834/13872/237459/116733/229543/12144/56317/18647/28010/235559/52206/55982/12193/214498/26427/12034/227331/19186/54601/56453/67045/12054/71449/12649/11909/20466/12055/240087/19357/214444/219103/18004/19211/18514/11820/235661/20588/52679/17535/109019/234736/83383/209200/68612/12579/19134/56289/56150/13194/327799/19052/19130/57376/11920/68142/19891/18555/20479/52468/107995/194655/17283/12568/66442/108989/19054/114714/330216/11785/219158/69957/268465/226591/83796/12575/54624/14451/68251/11504/14199/67490/102423/11799/234069/22390/332110/12581/12795/67941/12952/28036/12450/77044/67141/16319/216190/225372/83797",214
"GO:0001764","GO:0001764","neuron migration","124/6291","216/28928",0.574074074074074,2.63977345649576,12.7520823887761,4.02055721470387e-30,2.61698069105075e-27,1.10671127541586e-27,"11878/14587/211323/20745/14028/545474/19649/80883/319974/16869/107934/20349/18952/17181/14083/20315/399558/67703/12550/18186/22326/11491/11819/11921/83431/13865/13131/16177/20669/12387/171171/22160/22367/246179/100038725/71175/12316/268882/18007/320772/73191/140570/19353/18227/269473/13797/53883/76089/16795/18844/13488/22253/270120/19091/77579/102774/59009/13489/215690/319387/17762/14365/330914/11308/72129/209012/13175/239393/11787/17295/22241/18187/20358/18508/22174/12569/30957/239719/56876/14462/75717/14360/16800/18634/382253/19823/328365/69601/17172/100317/14456/18536/18846/223701/18212/19164/18541/224617/11899/140500/21974/12767/240641/12929/17242/22339/12928/73710/107751/74762/23924/19305/68190/12568/18786/19283/11785/329165/212712/68169/18741/70012/20664/17260",124
