gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Mir5125,2,6,0.5305239742342105,4.169818253709263,0.12722951983873224
Trim68,10,4,5.83406429229676,2.2678588335340844,2.5724988725181506
Frrs1,31,35,16.828247294347722,20.203063830776337,0.8329552109176833
Notch4,25,18,13.813585577029215,7.96932585515058,1.733344303910159
Ano6,155,130,84.52394998434812,66.65322872403736,1.268114862586784
Pip4k2b,37,30,19.02347120564119,19.472350408361027,0.9769478674476247
Armc6,18,19,11.694743467438354,13.128367807607425,0.8907994991320751
Wtip,20,17,12.559255286188856,9.663826837008592,1.2996151005202132
Arl16,8,3,2.635482979870891,1.9398664120015847,1.3585899335983442
Mecr,28,24,14.312522555287778,11.902233892637513,1.2025072506885637
Gm12158,5,5,1.5926999786085685,1.2209130376189439,1.304515497446643
Jmjd4,10,15,5.8019968818382335,10.182821313812694,0.5697828433823147
Cndp2,17,17,8.173355974695406,8.762934749454713,0.9327190271734028
Plekhh1,45,37,25.79914343753955,18.260608821736312,1.4128304094017843
Gm37914,4,1,1.8053390125410163,0.8992824292395499,1.8053390125410163
Ptpre,110,87,57.75058282289372,50.90572198758213,1.1344615215747518
Gm43858,1,1,0.0980500866434789,0.16077205407698408,0.0980500866434789
Taf1c,8,6,5.283266079524447,2.732512663926582,1.9334827425584438
Senp6,44,42,22.173977723689756,18.58022742846088,1.1934179928133726
Xpa,46,32,24.451513274532708,17.061707650272826,1.4331222744952916
A530041M06Rik,5,3,3.0940535584466415,1.3793259082560463,2.243163519170473
Gm29151,8,5,4.334364090004499,1.774254887973659,2.4429207547257707
Tcta,10,7,2.003440771020921,4.318848814667755,0.4638830524043348
Kpna4,35,34,17.692085429688586,19.030960599390767,0.929647525530317
Gm17083,5,2,2.7231217298913286,0.7041015959179436,2.7231217298913286
Gm26743,6,7,4.104935593551049,2.4495057592016822,1.6758219808753942
Gm44260,11,9,7.9969721247522525,6.262535369450454,1.2769544047228267
Dnmt3l-ps1,2,4,0.8618617152620078,1.828164298185822,0.47143559039921956
Tlk2,49,47,21.76514969653012,24.833087076061364,0.8764576723733765
Gm38077,7,1,3.595116192720243,0.8023496015502526,3.595116192720243
Gm36944,1,0,0.38000591028593556,0.0,0.38000591028593556
Gm27042,10,11,4.458725673000315,5.791161424132699,0.7699190795166043
Tia1,14,14,6.987188462077426,6.753012255911214,1.0346772961890047
Lurap1l,25,20,10.255981313777065,11.33346728171612,0.9049288323550089
Ccdc152,17,10,7.5806177632854475,4.437511669869016,1.7083037357982223
Klc4,21,17,11.498343716577264,9.580978224474528,1.2001221010193763
Gm13830,18,18,9.061224574031499,7.011334274657646,1.2923680741885533
Rgl2,17,13,10.691121124871401,8.254811174143985,1.295138180550818
Nosip,17,18,11.2965183600349,14.125245969930152,0.7997395857093709
Phf20l1,24,23,11.562821833435544,11.945147031871896,0.9679932614126694
Tshz1,73,57,40.92225556303131,31.87421658204565,1.2838670232943796
Rad50,38,40,16.66864262160278,20.97856342207284,0.7945559610656978
Prr36,19,17,14.442234846981052,9.692198440606791,1.4900886455722298
Gpatch1,24,24,12.404621220671324,9.64020928196025,1.2867584984782567
Aptx,19,22,11.826372373645043,15.038506722884621,0.7864060303040885
Dcaf12,19,18,11.018944969642924,11.434127159399697,0.9636892100316146
Rapgef6,80,63,33.79653993048292,35.45847067170148,0.9531302193880319
Plpp3,116,105,67.20467138159431,60.78156632178132,1.1056752145183077
Ppp2cb,32,23,15.524373570524844,11.210212139071226,1.3848420866557347
Epc1,80,73,40.833015147722726,33.06352881201776,1.2349866035134447
Dock11,49,36,19.255289712831985,13.882781384676033,1.3869907750680412
Wdr18,12,13,5.924769434731104,8.814666139305967,0.6721490458171338
Wdr59,60,42,34.63078301846282,22.43469885760366,1.5436259358001418
