"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","297/7481","454/28891",6.66217536701806e-71,4.29843554680005e-67,1.80720272850585e-67,"109019/12021/227292/319651/227331/12043/20479/76707/108989/66977/208768/108000/76843/67141/16798/17863/12534/52696/20587/15468/21423/56371/216190/237459/327799/12905/52679/17246/52468/12567/69917/12566/15574/13649/70385/12450/380694/68067/19052/19360/68964/22059/216965/54394/22680/53892/72508/114714/83560/23834/57376/19192/12189/83796/11799/74370/71276/209334/11491/194655/20135/15902/15512/12192/70127/26380/71375/12313/26931/13557/15904/66197/20184/18014/218294/66671/12572/268697/20620/218630/218793/72993/219103/50523/67153/72400/105513/19645/66214/27401/448987/382985/19357/319944/17869/77044/22410/83797/11479/83383/224023/208643/75826/13383/11820/11504/12013/239985/67045/12449/18763/12575/106795/15937/12445/67052/50850/12193/12314/225131/67974/225182/13872/11789/52563/16906/107047/67655/18018/52004/19708/17283/16319/13194/226026/68034/67155/19211/240665/68431/78832/18761/30963/67121/67991/67857/12298/66442/228361/104418/26427/74268/12236/76464/68142/12235/18795/13555/75608/68612/18767/13559/56456/12428/269424/53317/54124/229543/229776/108058/28036/229841/19055/13684/12448/27354/67628/16600/66209/214444/18028/20104/12578/12579/18027/18392/12580/20460/50927/12795/107995/116748/269582/100088/19891/93760/68592/28010/12571/18647/27214/72772/12568/66993/21335/52206/12453/12452/18764/12545/231600/18973/330177/56317/59008/77045/12054/231803/330216/17120/11461/72611/12366/14056/56150/24100/22591/17193/12034/14235/12576/77891/68953/68077/12315/13871/29861/12447/77011/12144/75430/20133/74996/233805/18817/30949/77035/381921/12055/12237/75770/12577/244281/234069/69957/13685/68251/19651/116733/234736/56453/76454/69581/16412/17535/12581/20586/67629/235041/12649/102423/22687/26951/19684/11920/20466/53869/67941/59046/50875/22137/235559/208583/12530/20588/270201/235661/69274/19054/18715/13205/18555/72584/14199/17257/54601/320595",297
"GO:0006338","GO:0006338","chromatin remodeling","311/7481","489/28891",7.92348044430458e-70,2.55611479133266e-66,1.07467416341963e-66,"81898/212712/227195/14897/18627/208727/75605/108989/19821/30941/51810/69726/15078/268281/22110/72480/15182/331623/66403/56200/93759/104248/20587/17192/21423/16907/16969/15353/50721/21665/67933/53605/64050/14479/116848/12566/18148/70802/21402/319162/18626/216850/22059/18432/17913/20926/52615/53892/68729/217127/74026/57376/20918/12189/76719/83796/20682/15081/22378/107817/30951/217578/15375/238247/70127/71952/81703/192119/22632/105203/19720/56702/260423/319151/50708/319148/319150/80838/16364/12593/16468/218214/110052/18676/66336/18193/170936/108671/54169/218850/56249/319955/218973/11546/114741/67772/56335/75339/239122/19645/71175/70790/223499/17869/93696/14958/328572/77044/69612/74351/381022/51812/83797/170644/252870/15260/208146/12053/70238/209200/56637/80859/106143/67768/74112/66578/224440/110749/13548/239985/12005/80748/13163/14312/22715/224826/20230/18519/15193/18140/193796/74355/66310/13831/225131/268996/225280/73473/15183/14815/16906/17191/225888/225876/81601/19708/17283/23942/13194/67155/76073/15201/71041/64707/53893/77683/67382/140858/22130/56086/16870/21375/107435/11909/20833/18508/228536/68142/50518/228829/109275/21969/71389/329559/20613/14683/14013/18706/56456/15191/16905/229542/66511/15077/319154/68058/321000/229700/320790/67628/109331/76804/101739/320713/67733/50927/71514/19646/433759/93760/15441/17769/68703/70673/57741/67210/20817/66993/55982/12615/231151/19712/231386/231506/170823/71954/30841/77045/12054/22385/11461/381686/15289/14056/12417/58243/13990/69837/194388/56505/17216/78783/214899/330409/107932/54343/67246/65020/21849/243842/606496/20924/29861/12611/68845/56632/101685/244059/13626/233532/101867/22083/75565/233875/12055/233904/63830/12577/17955/234069/244349/23808/69260/72612/234366/68251/16598/622675/93762/66929/16596/214572/54446/23837/244694/13433/20586/235134/12649/214162/20466/235441/21761/77853/109095/14775/20588/235626/15185/20937/22289/15161/17257/70252/78878/19820/102920/320595/52808/245688/17692",311
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","288/7481","451/28891",2.79918786155514e-65,6.02012002758459e-62,2.53105512955355e-62,"66799/22218/14897/70247/67812/66967/26374/19165/226757/76843/13853/77987/237353/93759/216080/216150/70294/52551/56371/50721/327799/93765/17246/216440/13198/193670/75452/100041286/319701/67245/17846/103573/103583/14694/26420/12330/66089/22210/21402/18858/56486/216869/116891/67128/21927/72194/27419/72053/24086/67163/66313/12006/70382/170930/104318/217379/217410/207304/70611/271005/69554/66244/94090/104771/19164/19179/110616/26931/74251/105193/76577/12328/56085/73296/71816/71991/20620/238896/14198/268721/26419/67089/56291/19173/28199/52033/219158/211255/432879/50789/106052/13132/27401/448987/223455/30945/223499/68135/67819/211770/106025/30840/239554/72844/56438/106042/22410/18521/252870/74374/67118/70620/224023/22230/21762/268882/224111/56637/76302/78913/50873/69259/12449/213753/56424/12005/54197/224727/12488/224826/14154/50758/224938/56468/71745/225131/59025/11789/52563/56736/240263/93687/107035/83814/81601/74126/225896/13194/207521/68034/226144/12234/68431/227619/30839/227693/14828/59029/68795/18024/66861/19182/228361/57443/17754/77006/228769/24105/228775/16396/56407/68612/71492/212114/97064/20439/80890/50754/94232/19185/229644/26442/68053/329795/107568/269514/67490/433693/68970/269523/19359/230249/18786/414872/14084/12795/107995/75234/230815/67025/50762/230903/230904/63958/74646/57320/70797/19181/53312/59003/19822/22393/242960/52206/53323/170823/231600/59008/80751/100494/14673/75788/22214/76788/26965/387524/13666/68477/22644/11993/58799/192193/101358/14794/77891/68077/606496/66349/23996/50760/57296/15204/22215/109815/55992/11865/18817/233902/69957/244373/68867/19053/108159/66498/74841/67903/19358/12317/20437/80750/64209/50788/234684/170737/76454/11797/30843/140630/71999/23806/74165/14629/71538/70348/211949/74125/71472/23807/20588/68292/12387/54644/22284/11836/21372/236904/54609/20438",288
"GO:0034248","GO:0034248","regulation of amide metabolic process","299/7481","482/28891",1.47584052556585e-63,2.38053076773772e-60,1.00085290378505e-60,"226982/52846/66882/16011/13838/17975/26987/227331/18627/108954/12227/19735/108989/381305/51810/27058/107508/66084/15979/56422/13688/19205/12696/17347/13629/13144/72068/66399/12567/108037/103135/18813/66118/74203/71701/68585/67579/18148/14694/104625/73158/69125/194952/18626/22059/23879/276770/12261/67493/72508/22057/18604/140486/66612/19401/20918/15114/70207/78943/67671/260302/69674/217331/20698/217351/192170/74370/80913/19878/66912/104001/13665/12192/68581/217869/217980/20677/666794/105193/75420/18212/214290/69635/56541/210106/100715/13803/218506/105083/67630/75901/74480/56335/16475/68966/100037258/223453/15473/18458/68036/16341/239528/105782/55944/53357/213988/328572/73826/140570/239606/207214/20683/21357/29813/68015/74108/26413/208643/319765/52575/106338/11820/74112/19317/56716/213753/67267/53817/224742/224907/16549/13078/12193/72416/19877/16210/30948/11789/225363/67869/70640/14151/269037/58988/19045/66704/19653/19697/20168/225929/52874/208922/70769/22352/13418/20181/64930/227715/319817/75422/228019/228026/65964/18024/98956/53872/27103/70354/16418/228866/241846/229096/18805/208691/14359/50911/12457/212114/229317/72162/80890/229663/20226/210529/13684/16007/72201/11428/66362/17149/230594/17346/72181/22608/214150/236511/20218/80912/213541/71787/230784/100342/74326/230861/56717/230908/78697/22171/22393/231207/211006/78796/231279/11991/100503670/17855/17690/17165/56334/94254/27979/15467/27273/75593/140488/66870/13666/69956/232164/21841/12785/243574/101122/319618/14433/319801/232560/232791/11816/606496/27998/11652/22695/233033/73830/67070/15469/22121/17872/56632/207952/83485/12877/233489/27050/55992/13690/233744/13631/233833/214580/212508/15568/67031/67207/13685/18983/12367/19704/234384/24015/12317/214627/270086/234594/58994/234734/23988/16201/30959/20660/13209/64602/18746/56040/214424/67941/56403/24127/17973/15983/17350/78893/66446/19652/13205/68134/14265/110954",299
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","277/7481","449/28891",3.27152290573397e-58,4.22157315755912e-55,1.77488726906872e-55,"109019/12021/227292/227331/12043/20479/108989/71449/226591/66977/208768/108000/19130/76843/67141/327762/12534/52696/20587/15468/12696/21423/56371/216190/12952/327799/12905/52679/17246/52468/12567/21853/69917/12566/107829/15574/13649/18148/70385/12450/68067/19052/19360/68964/22059/216965/69109/54394/22680/21385/114714/83560/20913/268465/23834/57376/19192/12189/83796/11799/74370/209334/11491/20135/15902/15512/12192/70127/71375/26931/20184/18014/14451/218294/28114/66671/12572/268697/218793/72993/319955/219103/67153/72400/219158/19645/66214/106052/19355/382985/19357/332110/77044/22410/83797/83383/224023/208643/75826/13383/209200/11820/11504/239985/67045/268930/18763/26416/12575/53817/15937/52040/67052/12193/17685/225131/225160/225182/13872/11789/52563/225372/16906/107047/52004/19708/17283/16319/13194/28000/68034/67155/19211/18761/30963/67991/12298/66442/65964/11909/228361/104418/26427/74268/27103/12236/76464/19361/68142/27223/12235/18795/13555/71878/68612/18767/56456/20674/269424/53317/229543/229776/108058/28036/229841/27354/67490/67628/16600/66209/214444/20104/12578/12579/18392/12580/20460/12795/107995/116748/269582/19891/93760/68592/28010/12571/27214/72772/66993/55982/52206/11787/18764/12545/231600/433938/330177/231724/56317/59008/77045/12054/231803/330216/17120/11461/100683/72611/12190/12366/14056/56150/24100/22591/17193/12034/12576/68077/13871/54624/29861/77011/12144/75430/20133/117229/74996/233805/18817/30949/381921/67278/12055/12237/12577/244281/234069/69957/18004/68251/19651/116733/234736/56453/76454/67177/17535/12581/20586/67629/235041/12649/102423/235323/26951/19684/11920/20466/66131/53869/67941/50875/22137/235559/208583/56289/12530/20588/270201/235661/69274/19054/13205/72584/14199/17257/54601",277
"GO:0006417","GO:0006417","regulation of translation","263/7481","418/28891",8.96086018873134e-58,9.63591165628243e-55,4.05125205374748e-55,"226982/52846/66882/16011/17975/26987/227331/18627/108954/12227/19735/108989/381305/51810/27058/107508/66084/56422/13688/19205/12696/17347/13629/13144/72068/66399/12567/108037/103135/18813/66118/74203/71701/67579/18148/14694/104625/73158/69125/194952/18626/23879/276770/12261/67493/72508/22057/140486/19401/20918/70207/78943/67671/69674/217331/217351/192170/80913/19878/66912/13665/12192/217869/217980/20677/666794/105193/75420/214290/69635/56541/210106/100715/13803/218506/105083/75901/74480/56335/16475/68966/100037258/223453/15473/18458/68036/16341/239528/105782/55944/213988/328572/73826/140570/207214/21357/29813/68015/74108/26413/208643/319765/52575/106338/11820/74112/19317/213753/67267/53817/224742/224907/16549/13078/12193/72416/19877/16210/225363/67869/70640/14151/269037/58988/19045/66704/19653/225929/52874/208922/70769/22352/13418/20181/64930/227715/319817/75422/228019/65964/98956/53872/27103/70354/16418/228866/241846/229096/18805/208691/14359/50911/12457/212114/229317/72162/80890/229663/20226/210529/13684/72201/11428/66362/17149/230594/17346/72181/22608/214150/236511/20218/80912/213541/71787/230784/100342/74326/230861/56717/230908/78697/22171/22393/231207/211006/78796/231279/11991/100503670/17855/17690/17165/56334/94254/27979/15467/75593/140488/66870/13666/69956/232164/21841/12785/243574/101122/319618/14433/232560/232791/27998/11652/22695/233033/73830/67070/15469/22121/17872/207952/83485/12877/27050/55992/13690/13631/233833/214580/212508/15568/67031/67207/13685/18983/19704/234384/24015/12317/214627/270086/234594/234734/16201/30959/13209/64602/18746/56040/214424/67941/56403/24127/17973/15983/17350/78893/66446/19652/13205/68134/14265/110954",263
"GO:0006397","GO:0006397","mRNA processing","295/7481","496/28891",5.29386849199286e-57,4.87943421576256e-54,2.05147354945347e-54,"81898/17975/20643/11758/56009/51810/208768/66125/67332/110532/19205/12696/70248/20222/16969/70312/432508/103135/107829/21379/216578/71701/78372/18148/193116/59013/268420/23879/12261/66874/192159/237859/20926/110809/12812/67684/69131/217207/20624/78943/13207/276905/107817/20382/192170/21681/66055/664883/66603/18949/12192/67039/66354/51786/18789/69562/19134/67797/666794/72935/212880/15387/56541/210106/100715/20595/268697/218543/238831/15381/67772/56335/27374/56215/54196/100041953/219158/67302/219249/74213/18458/223642/67959/94230/93686/67040/78895/72193/74351/54614/66053/27886/15547/11877/20462/11820/224432/67367/13548/106583/19317/60532/75956/19826/66978/20630/20383/68816/74157/108121/72462/54194/76936/53817/69192/224836/224902/224907/16549/72692/225027/67440/225160/225283/69241/73473/66492/56070/66810/27366/66704/19653/319322/20227/72289/22668/70044/269061/28000/83410/70567/76479/73713/269254/227707/56194/66935/229279/80744/98985/228410/271842/69408/320632/20638/18795/66877/24128/19383/170791/66642/70470/67996/22722/67337/68879/14359/56758/72162/66880/53317/74200/75137/70767/107701/74044/68183/53975/229700/229709/66921/67225/210529/28036/66185/24018/74255/230257/70052/101739/17149/22608/75062/116748/230753/71514/20218/57317/100336/27981/68592/51796/14105/230908/68991/269623/20817/78697/20492/13204/66899/19712/231386/231413/54367/108014/74111/70650/76167/66801/83701/330216/54188/76522/68272/192196/28035/68011/21841/57905/232314/101122/381802/98758/20901/68988/66078/22185/68188/107686/53609/54624/15388/68035/67471/233208/20637/68981/12877/67148/74737/19647/70233/101471/56844/67207/70616/234373/50783/102182/19656/78651/68278/18747/67736/214627/68219/214572/234723/234728/15481/382073/22687/215051/76183/66660/235497/56403/83703/59092/109095/83486/19654/22258/19652/338351/209003/72459/19655/14265/14266/108160/53610/108062/237221",295
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","268/7481","440/28891",9.42571957949076e-55,7.6018428408593e-52,3.19606307320364e-52,"59014/27993/226982/73674/81898/55989/195434/69163/17975/16865/20643/226432/15278/208768/67459/67223/215193/353258/20042/67239/56200/67332/216119/108707/110816/18114/20222/28109/103136/70683/52705/432508/56351/18813/52513/66249/57316/103573/18148/193116/52530/75273/19069/12261/18432/67493/104662/192159/57837/268449/216987/56321/217038/448850/110809/12812/67684/68979/67671/72344/217431/20115/66603/71952/192119/15519/217869/69237/217995/30946/208366/70078/28126/66475/105372/20595/66254/218629/20088/52535/27374/68966/27275/14000/52521/223499/78581/239528/67959/109075/12181/55944/67040/66538/72193/21357/66409/106298/224092/57808/106338/74112/207932/224481/67045/224619/213773/66978/20630/19896/72462/53817/224823/18519/72515/66878/69241/225348/67936/20044/68731/20227/269061/28000/59028/19211/66583/18572/13669/227522/20935/227656/64930/227674/269254/227715/75422/23992/98985/98956/271842/320632/20638/67134/66877/66405/67204/16418/67996/228889/68879/69126/50911/229317/56758/97112/20091/74200/100043813/70767/53975/229937/70285/320790/66362/101739/20104/12578/72181/20116/140546/75062/194268/214150/236511/213541/68040/27981/14105/67025/57741/207704/20817/433864/17089/78796/231386/65961/231452/100503670/117109/11837/19988/68184/19384/74097/192196/75593/66870/28035/68011/57905/56505/213895/20901/68988/76846/20103/68077/107686/13871/20085/27998/14113/20055/66161/27207/22121/68845/67973/83485/20068/67148/101867/68052/267019/56844/72284/67920/67276/50783/234384/78651/24015/214627/68219/214572/66164/67619/72544/68533/52202/235036/215194/382137/77591/11920/102462/76183/67941/27966/83486/22258/72831/16785/67115/66446/20937/13205/72584/72554/19655/110954/245474/26905/76130/237107/237221",268
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","224/7481","343/28891",1.77129389246634e-53,1.26982091046587e-50,5.33874194255644e-51,"109019/12021/227292/227331/12043/20479/108989/66977/208768/108000/76843/67141/12534/52696/20587/15468/21423/56371/216190/327799/12905/52679/17246/52468/12567/69917/12566/15574/13649/70385/12450/68067/19052/19360/68964/22059/216965/54394/22680/114714/83560/23834/57376/19192/12189/83796/11799/74370/209334/11491/20135/15902/15512/12192/70127/71375/26931/20184/18014/218294/66671/12572/268697/218793/72993/219103/67153/72400/19645/66214/382985/19357/77044/22410/83797/83383/224023/208643/75826/13383/11820/11504/239985/67045/18763/12575/15937/67052/12193/225131/225182/13872/11789/52563/16906/107047/52004/19708/17283/16319/13194/68034/67155/19211/18761/30963/67991/12298/66442/228361/104418/26427/74268/12236/76464/68142/12235/18795/13555/68612/18767/56456/269424/53317/229543/229776/108058/28036/229841/27354/67628/16600/66209/214444/12578/12579/18392/12580/20460/12795/107995/116748/269582/19891/93760/68592/28010/12571/27214/72772/66993/52206/18764/12545/231600/330177/56317/59008/77045/12054/231803/330216/17120/11461/72611/12366/14056/56150/24100/22591/17193/12034/12576/68077/13871/29861/77011/12144/75430/20133/74996/233805/18817/30949/381921/12055/12237/12577/244281/234069/69957/68251/19651/116733/234736/56453/76454/17535/12581/20586/67629/235041/12649/26951/19684/11920/20466/53869/67941/50875/22137/235559/208583/12530/20588/270201/235661/69274/19054/13205/72584/14199/17257/54601",224
"GO:0008380","GO:0008380","RNA splicing","268/7481","449/28891",2.76358802882547e-52,1.7830669961982e-49,7.49659615819289e-50,"81898/12747/17975/20643/117198/11758/27878/56009/51810/208768/66125/432467/67332/19205/12696/70248/20222/16969/70312/103284/27370/107829/78372/18148/193116/59013/12750/216825/23879/20020/12261/192159/237859/20926/70439/110809/12812/67684/69131/217207/217218/20624/78943/13207/276905/107817/20382/192170/21681/66055/664883/66603/18949/67039/66354/69562/19134/67797/666794/72935/212880/15387/56541/20595/18708/218543/238831/246103/68045/15381/56335/27374/56215/100041953/219158/67302/18458/223527/67959/93686/67040/72193/67760/74351/54614/110213/66053/27886/11877/20462/67367/13548/19317/60532/75956/19826/66978/20630/20383/68816/108121/72462/76936/53817/69192/109115/224836/18519/16549/72692/225027/76781/225160/73473/66492/56070/66810/27366/66704/19653/319322/20227/72289/22668/225895/28000/70567/76479/73713/269254/227707/56194/66935/229279/80744/98985/69408/320632/20638/66877/19383/170791/66642/67996/22722/68879/14359/56790/56758/56706/66880/53317/74200/70767/107701/74044/68183/53975/229700/66921/67225/210529/28036/66185/74255/230257/70052/101739/17149/22608/75062/116748/230753/71514/20218/57317/66464/100336/27981/68592/51796/14105/230908/56036/269623/20817/78697/66587/231151/13204/19712/231386/231413/54367/108014/74111/70650/76167/66801/100683/76522/68272/192196/28035/18139/68011/21841/57905/232314/101206/381802/98758/20901/68988/66078/22185/107686/53609/19153/11652/15388/68035/15469/233208/20637/68981/68052/75565/70233/233908/56844/67207/70616/234373/50783/19656/78651/68278/67736/101985/214572/234723/102162/55934/15481/382073/22687/215051/102414/76183/56403/83703/59092/109095/83486/19654/22258/19652/338351/209003/72459/19655/14265/14266/108160/53610/56258/237221",268
