annotation,count,percentage
3' UTR,12,1.509433962264151
5' UTR,6,0.7547169811320755
Distal Intergenic,45,5.660377358490567
"Exon (ENSMUST00000001513.7/67951, exon 4 of 4)",1,0.12578616352201258
"Exon (ENSMUST00000003351.12/14813, exon 13 of 13)",1,0.12578616352201258
"Exon (ENSMUST00000007865.6/234388, exon 3 of 5)",1,0.12578616352201258
"Exon (ENSMUST00000021458.12/20741, exon 23 of 36)",1,0.12578616352201258
"Exon (ENSMUST00000022550.7/54616, exon 3 of 7)",1,0.12578616352201258
"Exon (ENSMUST00000022665.3/246710, exon 5 of 10)",1,0.12578616352201258
"Exon (ENSMUST00000024958.8/268932, exon 18 of 20)",1,0.12578616352201258
"Exon (ENSMUST00000024958.8/268932, exon 19 of 20)",1,0.12578616352201258
"Exon (ENSMUST00000026665.7/12418, exon 5 of 5)",1,0.12578616352201258
"Exon (ENSMUST00000028681.14/14061, exon 8 of 14)",1,0.12578616352201258
"Exon (ENSMUST00000029371.2/55994, exon 5 of 6)",1,0.12578616352201258
"Exon (ENSMUST00000030376.7/60613, exon 14 of 14)",1,0.12578616352201258
"Exon (ENSMUST00000035208.13/12217, exon 6 of 12)",1,0.12578616352201258
"Exon (ENSMUST00000035499.4/56741, exon 7 of 20)",1,0.12578616352201258
"Exon (ENSMUST00000036999.9/269713, exon 3 of 16)",1,0.12578616352201258
"Exon (ENSMUST00000037007.3/14027, exon 22 of 22)",1,0.12578616352201258
"Exon (ENSMUST00000038558.8/118445, exon 2 of 2)",1,0.12578616352201258
"Exon (ENSMUST00000040111.9/209683, exon 17 of 24)",1,0.12578616352201258
"Exon (ENSMUST00000040111.9/209683, exon 24 of 24)",1,0.12578616352201258
"Exon (ENSMUST00000040636.8/56546, exon 4 of 4)",1,0.12578616352201258
"Exon (ENSMUST00000041124.12/170753, exon 5 of 9)",1,0.12578616352201258
"Exon (ENSMUST00000045738.4/22348, exon 2 of 2)",1,0.12578616352201258
"Exon (ENSMUST00000054449.13/18810, exon 28 of 33)",1,0.12578616352201258
"Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",1,0.12578616352201258
"Exon (ENSMUST00000061390.8/243853, exon 3 of 3)",1,0.12578616352201258
"Exon (ENSMUST00000061427.9/330119, exon 20 of 22)",1,0.12578616352201258
"Exon (ENSMUST00000067444.9/14580, exon 5 of 9)",1,0.12578616352201258
"Exon (ENSMUST00000082209.12/20273, exon 27 of 27)",1,0.12578616352201258
"Exon (ENSMUST00000087971.10/22722, exon 6 of 6)",1,0.12578616352201258
"Exon (ENSMUST00000093299.12/114716, exon 7 of 7)",1,0.12578616352201258
"Exon (ENSMUST00000105321.9/18029, exon 2 of 9)",1,0.12578616352201258
