"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","GO:0045165","cell fate commitment","80/2253","307/28891",2.20008632996444e-22,1.33853252315036e-18,8.35338041282287e-19,"20671/22409/18505/12043/14633/20668/214498/21907/12142/53404/268396/15110/22416/216795/21385/57765/22415/238057/66042/26564/18740/17129/19206/54713/22418/13592/13363/21380/12667/15205/12394/23872/18131/12393/14465/225207/225631/18504/16814/18508/54485/76246/21420/20672/59058/20319/21384/22414/242620/21349/22417/18509/14184/19664/16542/104382/14581/21386/72154/14842/22413/232077/232174/14461/22421/21803/13389/78405/17927/23966/22411/20679/14912/211323/18032/104360/18854/15379/13813/11878",80
"GO:0060562","GO:0060562","epithelial tube morphogenesis","91/2253","395/28891",3.00373588290353e-21,9.13736455579254e-18,5.70235543664897e-18,"20671/19335/12370/18505/14472/12043/14633/75605/269152/13982/15364/15110/22416/11684/21385/380718/21393/69847/238057/11622/66042/20474/15251/65256/20191/56044/19206/71228/22418/65100/14573/252973/12614/58234/106042/21380/13544/15205/21815/15242/18504/16814/67122/11350/16870/24136/14725/17242/54485/99377/21420/12162/64138/15213/20319/22414/12977/18741/99683/16842/93760/269593/22417/13836/17769/18707/20349/19664/18595/16542/11839/27428/21386/17295/22413/108655/20315/16974/22323/21803/20733/69903/18479/18186/22601/18854/13036/13138/14734/22773/94275",91
"GO:0007389","GO:0007389","pattern specification process","103/2253","498/28891",3.65521806473701e-20,7.41278223528665e-17,4.62609528403733e-17,"20671/19335/18505/14472/14633/13798/240888/11764/18423/15110/22416/21385/380718/22658/21393/22415/66042/15251/65256/320145/17300/12022/26564/19206/14313/54713/22418/14573/12614/106042/15423/21380/12667/15205/224143/23872/57354/21815/20473/21417/18552/15242/18504/16814/67122/16917/16870/24136/14725/15434/228357/11695/18508/54485/12162/15213/59058/380614/20319/22414/18741/16842/12167/242620/66743/18509/15206/19699/66993/57434/17701/12020/19664/27428/21386/22413/73191/15258/15401/15400/15404/15405/24113/232174/13796/22421/16974/79362/17537/13389/78405/27412/18553/22411/24075/18186/110350/22771/20350/13813/14734/22773/13641",103
"GO:0050767","GO:0050767","regulation of neurogenesis","102/2253","494/28891",6.3421184636263e-20,9.64636218317561e-17,6.02000560481581e-17,"29819/17756/20393/21907/15364/14025/76901/118454/22416/22415/17762/11421/20666/18080/15251/20354/56320/13003/17755/54713/22418/14083/58234/15205/21844/13508/27279/13640/17344/319740/26456/18742/18011/16870/24136/14725/228357/17242/18508/54485/228550/214968/100313531/15901/12162/723951/15213/20429/20194/18049/16842/16975/242620/19268/11426/99982/56381/15206/22062/20349/19699/66993/57434/65254/14184/16590/16542/11423/17295/22413/73191/21909/14461/22421/20315/79362/21803/13389/20430/23966/18479/78748/13631/14912/211323/22341/330790/13004/18997/12550/18186/22601/20660/13489/330938/320563/12306/20616/20350/13138/171207/70237",102
"GO:0030900","GO:0030900","forebrain development","91/2253","425/28891",5.40121795347146e-19,6.57220200578407e-16,4.10151434908875e-16,"18993/14472/14633/381293/110648/21907/15364/18423/22416/20185/237847/238057/18080/15251/218194/18740/54713/328365/22418/65100/76510/58234/12667/15205/74762/18131/65960/11682/20473/20689/19091/15242/14810/69601/16870/24136/18227/14725/13046/17242/18508/21420/59058/22414/18741/16842/21350/16975/242620/15572/93760/99982/22417/15565/22062/20349/19699/14184/17701/19664/13839/231580/21386/20602/14842/73191/24113/13796/14461/22421/20315/16974/18479/320165/211323/18032/18186/110350/67703/13489/330938/75717/235439/22771/81907/13813/22773/20675/11878/22589/211612",91
"GO:0050890","GO:0050890","cognition","83/2253","371/28891",1.16063866076848e-18,1.17688760201923e-15,7.34460289366999e-16,"98388/13798/11539/110648/20393/268354/432530/11548/432572/20528/15567/216963/16400/18013/12921/17762/104111/19088/15251/110893/20418/238871/17993/63985/60597/58234/18574/12914/12667/260297/246317/18190/20510/241226/241263/14810/11350/16917/19224/18227/75786/17242/18508/214230/241656/57138/18216/228994/11438/208188/18049/76376/15572/329934/15565/19699/16590/14371/320127/12661/18430/232813/72961/68667/78405/20430/110886/11441/18479/211323/80286/382056/18032/57340/76898/23821/13489/56469/21983/208431/53328/70237/211612",83
"GO:0001763","GO:0001763","morphogenesis of a branching structure","65/2253","249/28891",1.72896282570717e-18,1.34429348987923e-15,8.38933288002076e-16,"14472/12043/14633/75605/13982/12142/57764/15364/14025/21385/380718/217325/12702/238057/11622/20474/19206/71228/22418/14573/252973/18591/12614/21380/15242/18504/67122/11350/17242/54485/21420/12162/64138/20429/20319/22414/12977/18741/16842/22417/13836/20349/18595/16542/11839/21386/18590/17295/22413/20315/16974/21803/20733/69903/18479/12550/18186/22601/13489/18854/14155/13036/13138/14734/94275",65
"GO:0003002","GO:0003002","regionalization","94/2253","455/28891",1.76764429964396e-18,1.34429348987923e-15,8.38933288002076e-16,"20671/19335/18505/14472/14633/13798/240888/11764/18423/15110/22416/21385/380718/22658/21393/22415/66042/15251/65256/320145/17300/12022/26564/19206/54713/22418/14573/12614/106042/15423/21380/12667/15205/224143/23872/21815/20473/18552/15242/18504/16814/67122/16917/16870/24136/14725/15434/228357/11695/18508/54485/15213/59058/380614/20319/22414/18741/16842/12167/242620/66743/18509/15206/19699/66993/57434/17701/12020/19664/21386/22413/73191/15258/15401/15400/15404/15405/24113/232174/13796/22421/16974/79362/13389/78405/18553/22411/24075/18186/110350/20350/13813/14734/22773",94
"GO:0061351","GO:0061351","neural precursor cell proliferation","61/2253","225/28891",2.62434812288539e-18,1.77405933107052e-15,1.10713727242662e-15,"18993/14472/14633/381293/56484/21907/15364/216739/118454/22416/15567/18053/15251/56320/13003/22418/58234/18585/20473/664805/269060/15242/18742/71648/107746/16870/24136/14725/17242/18508/54485/18008/329731/56195/16842/242620/99982/66993/14184/231580/20602/14371/140887/22413/13796/14461/22421/16974/21803/20733/78748/320165/22341/330790/13004/18032/94187/13489/330938/11878/20502",61
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","61/2253","229/28891",6.699894668247e-18,4.07621591616147e-15,2.54384421772283e-15,"14472/12043/14633/75605/13982/57764/15364/21385/380718/217325/12702/238057/11622/20474/19206/71228/22418/14573/252973/18591/12614/21380/15242/18504/67122/11350/17242/54485/21420/12162/64138/20319/22414/12977/18741/16842/22417/13836/20349/18595/16542/11839/21386/18590/17295/22413/20315/16974/21803/20733/69903/18479/12550/18186/22601/18854/14155/13036/13138/14734/94275",61
