annotation,count,percentage
3' UTR,37,1.4913341394598953
5' UTR,15,0.6045949214026602
Distal Intergenic,91,3.667875856509472
"Exon (ENSMUST00000000095.6/21385, exon 4 of 7)",1,0.04030632809351068
"Exon (ENSMUST00000000127.5/22415, exon 3 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000002412.8/13004, exon 4 of 15)",1,0.04030632809351068
"Exon (ENSMUST00000003154.6/13637, exon 2 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000005671.9/16001, exon 3 of 21)",1,0.04030632809351068
"Exon (ENSMUST00000006071.13/18423, exon 5 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000006718.14/22409, exon 3 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000016664.7/140887, exon 5 of 10)",1,0.04030632809351068
"Exon (ENSMUST00000017961.10/59091, exon 2 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000019616.5/15898, exon 10 of 11)",1,0.04030632809351068
"Exon (ENSMUST00000021617.13/65256, exon 8 of 10)",1,0.04030632809351068
"Exon (ENSMUST00000022744.4/14573, exon 2 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000025202.7/16502, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000028118.8/18761, exon 16 of 18)",1,0.04030632809351068
"Exon (ENSMUST00000030170.14/382018, exon 16 of 44)",1,0.04030632809351068
"Exon (ENSMUST00000030489.8/21349, exon 3 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000030510.13/83770, exon 6 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000030834.6/18127, exon 25 of 26)",1,0.04030632809351068
"Exon (ENSMUST00000033300.3/11870, exon 3 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000033965.13/23965, exon 29 of 29)",1,0.04030632809351068
"Exon (ENSMUST00000034430.5/56773, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000034510.8/58235, exon 6 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000036554.13/239273, exon 12 of 31)",1,0.04030632809351068
"Exon (ENSMUST00000038332.8/233189, exon 2 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000038618.12/108075, exon 6 of 33)",1,0.04030632809351068
"Exon (ENSMUST00000039484.5/237256, exon 6 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000039775.8/243914, exon 8 of 9)",1,0.04030632809351068
"Exon (ENSMUST00000044533.8/69453, exon 9 of 13)",1,0.04030632809351068
"Exon (ENSMUST00000044828.13/329252, exon 18 of 18)",1,0.04030632809351068
"Exon (ENSMUST00000048452.5/84094, exon 3 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000048572.6/15284, exon 4 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000054449.13/18810, exon 33 of 33)",2,0.08061265618702136
"Exon (ENSMUST00000056977.13/12399, exon 6 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000058577.4/212127, exon 11 of 13)",1,0.04030632809351068
"Exon (ENSMUST00000059204.10/448987, exon 4 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000061169.6/545276, exon 3 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000062241.10/81897, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000062483.14/14633, exon 14 of 14)",1,0.04030632809351068
"Exon (ENSMUST00000063465.11/22418, exon 4 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000075044.9/99377, exon 2 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000078757.7/53897, exon 3 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000078886.9/56381, exon 11 of 15)",1,0.04030632809351068
"Exon (ENSMUST00000082303.12/12819, exon 3 of 39)",1,0.04030632809351068
"Exon (ENSMUST00000084593.2/ENSMUST00000084593.2, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000086639.5/11682, exon 29 of 29)",1,0.04030632809351068
"Exon (ENSMUST00000087723.4/18131, exon 24 of 33)",1,0.04030632809351068
"Exon (ENSMUST00000088174.3/50785, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000091420.5/ENSMUST00000091420.5, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000092723.10/239985, exon 19 of 19)",1,0.04030632809351068
"Exon (ENSMUST00000093911.10/ENSMUST00000093911.10, exon 1 of 64)",1,0.04030632809351068
"Exon (ENSMUST00000093942.4/217143, exon 11 of 11)",1,0.04030632809351068
"Exon (ENSMUST00000102493.7/216961, exon 6 of 11)",1,0.04030632809351068
"Exon (ENSMUST00000103184.3/11550, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000106051.7/97130, exon 6 of 7)",1,0.04030632809351068
"Exon (ENSMUST00000108362.7/80297, exon 9 of 18)",1,0.04030632809351068
"Exon (ENSMUST00000108793.8/118454, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000109255.2/106042, exon 7 of 8)",1,0.04030632809351068
"Exon (ENSMUST00000111416.6/100039795, exon 9 of 10)",1,0.04030632809351068
"Exon (ENSMUST00000113726.7/245945, exon 4 of 7)",1,0.04030632809351068
"Exon (ENSMUST00000114942.8/227545, exon 4 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000117487.2/ENSMUST00000117487.2, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000118770.1/ENSMUST00000118770.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000120360.1/ENSMUST00000120360.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000121073.1/ENSMUST00000121073.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000122376.1/ENSMUST00000122376.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000128558.1/ENSMUST00000128558.1, exon 1 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000134236.1/ENSMUST00000134236.1, exon 1 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000140360.7/ENSMUST00000140360.7, exon 1 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000156053.7/72014, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000161701.2/75599, exon 2 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000163370.7/21844, exon 5 of 28)",1,0.04030632809351068
"Exon (ENSMUST00000164104.2/ENSMUST00000164104.2, exon 1 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000164382.1/66733, exon 3 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000165770.8/94187, exon 2 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000169437.8/12406, exon 2 of 5)",1,0.04030632809351068
"Exon (ENSMUST00000169486.8/13593, exon 5 of 16)",1,0.04030632809351068
"Exon (ENSMUST00000177457.7/209630, exon 22 of 25)",1,0.04030632809351068
"Exon (ENSMUST00000177648.7/56173, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000180472.1/ENSMUST00000180472.1, exon 1 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000181029.2/ENSMUST00000181029.2, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000183583.7/171171, exon 2 of 6)",1,0.04030632809351068
"Exon (ENSMUST00000183928.7/ENSMUST00000183928.7, exon 1 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000186604.1/ENSMUST00000186604.1, exon 3 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000189400.6/74229, exon 3 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000191634.1/ENSMUST00000191634.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000191906.5/72825, exon 4 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000192062.1/ENSMUST00000192062.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000196397.4/23921, exon 2 of 9)",1,0.04030632809351068
"Exon (ENSMUST00000197444.1/ENSMUST00000197444.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000199304.1/ENSMUST00000199304.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000199828.1/ENSMUST00000199828.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000200000.1/ENSMUST00000200000.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000201518.3/20273, exon 12 of 15)",1,0.04030632809351068
"Exon (ENSMUST00000204095.2/243372, exon 3 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000204695.1/ENSMUST00000204695.1, exon 1 of 1)",1,0.04030632809351068
"Exon (ENSMUST00000205501.1/ENSMUST00000205501.1, exon 4 of 4)",1,0.04030632809351068
"Exon (ENSMUST00000207038.1/215819, exon 7 of 7)",1,0.04030632809351068
"Exon (ENSMUST00000207052.1/ENSMUST00000207052.1, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000208560.1/ENSMUST00000208560.1, exon 1 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000208668.1/436008, exon 12 of 12)",1,0.04030632809351068
"Exon (ENSMUST00000208959.1/ENSMUST00000208959.1, exon 1 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000210709.1/ENSMUST00000210709.1, exon 1 of 3)",1,0.04030632809351068
"Exon (ENSMUST00000211007.1/26356, exon 2 of 2)",1,0.04030632809351068
"Exon (ENSMUST00000211356.1/272465, exon 7 of 7)",1,0.04030632809351068
