gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
mt-Rnr2,8,1,0.1677592191114096,0.038701549172171376,0.1677592191114096
Gm37349,2,1,0.15412614710884148,0.02769379931697859,0.15412614710884148
Rpl17-ps10,1,0,0.08889334390415955,0.0,0.08889334390415955
Gm24514,4,6,0.8408186153977572,0.32930777398588124,0.8408186153977572
Rn7s2,5,5,0.34661081896558343,0.43462390789399785,0.34661081896558343
Gm25395,2,2,0.18475361568764356,0.0681711126908621,0.18475361568764356
Gm10221,1,2,0.01919389792644445,0.05792511835215154,0.01919389792644445
Tpd52l1,48,37,3.2559331550939814,1.5085562536485673,2.1583107340009624
Tmem117,221,165,16.510496747369594,7.878645391009172,2.0956009476211204
Gm21596,1,0,0.02400851424666817,0.0,0.02400851424666817
Gm8430,0,1,0.0,0.07682460192281222,0.0
4732491K20Rik,6,8,0.7572425295320929,0.7273761346441423,0.7572425295320929
4930578M01Rik,14,11,1.7408899921738894,1.0405849506996347,1.6729917062546467
Gm14303,2,0,0.25160263276548583,0.0,0.25160263276548583
Rpl23a-ps3,2,3,0.13585388250440497,0.1180624628561418,0.13585388250440497
4833445I07Rik,10,9,1.4838865033459983,1.1677459773231655,1.2707271377183627
9530036M11Rik,8,4,0.48827294114620756,0.21668534323590063,0.48827294114620756
Dhdh,21,11,1.179430579413441,0.8653142900354831,1.179430579413441
Tspo,18,11,1.781696239641166,0.5007212592245796,1.781696239641166
Rpl34-ps1,4,2,0.6527215589051809,0.17964757402616088,0.6527215589051809
Rpl31-ps8,2,2,0.11473044868581317,0.0637330144924566,0.11473044868581317
Scarna2,5,7,0.7405453948103959,0.6121598466056167,0.7405453948103959
Atp8b1,67,58,5.123232510425985,2.5218073595886885,2.031571718175013
Col19a1,120,85,8.884848079343964,3.5592521358180247,2.49626824408773
Gm17096,4,3,0.3936528830105324,0.06793360124326998,0.3936528830105324
Smtnl2,29,14,2.163917211483754,0.6978024157043189,2.163917211483754
Gm12319,8,9,0.7680060214918643,0.5696307797884861,0.7680060214918643
Gm9396,2,2,0.12045885892070889,0.06275786510021956,0.12045885892070889
Acat3,14,15,1.197857406623234,0.8448945322290528,1.197857406623234
9330159M07Rik,1,0,0.03146399723002249,0.0,0.03146399723002249
Susd1,113,90,10.018032365022037,4.873925503699419,2.0554340351361806
Il13ra1,20,9,1.124947980825532,0.27198965682649234,1.124947980825532
Gm26448,3,5,0.09905463161242367,0.13898701236275246,0.09905463161242367
Lrrn4,12,5,1.0500838825395644,0.185476010466668,1.0500838825395644
Hist1h2ao,1,1,0.15407807920862773,0.11736890647325758,0.15407807920862773
Map2k3os,15,15,1.1014775639504621,1.145080219924607,0.9619217455550706
Rps3a3,1,0,0.04607931440012297,0.0,0.04607931440012297
Gm13493,1,3,0.02191143685151097,0.13687694950343487,0.02191143685151097
Loxl2,6,6,0.6078672888697403,0.3891108108270353,0.6078672888697403
Gm11478,1,2,0.06060904737047509,0.06561339259796592,0.06060904737047509
Ticam2,18,13,1.9481827119079416,0.8704771941241916,1.9481827119079416
Nrn1,17,12,1.1918864347951263,0.720639201867186,1.1918864347951263
Gm5560,0,1,0.0,0.040546347116666076,0.0
Rmrp,4,4,0.22257315538414582,0.15216267125309632,0.22257315538414582
Gm15501,0,1,0.0,0.07694490333437323,0.0
Tmem238,7,7,1.1989729816772128,0.3554663133068905,1.1989729816772128
Gm37174,5,4,0.2832975181119441,0.21830364290255072,0.2832975181119441
Gm14586,1,1,0.09697441199779205,0.02488670571298247,0.09697441199779205
Ly75,54,29,4.710085525033599,1.1832053415245751,3.9807845347998465
Dnaaf2,10,10,1.1591150670133281,0.5278896992765333,1.1591150670133281
Oxld1,5,2,0.4353349460597475,0.21260180152952277,0.4353349460597475
Gm6170,1,0,0.016115631065870092,0.0,0.016115631065870092
Gm13502,1,0,0.024479690519104976,0.0,0.024479690519104976
Gm5879,0,2,0.0,0.06601911335543897,0.0
Abcd2,35,29,2.9484914844702166,1.5553620732465798,1.8956946007534392
B430010I23Rik,9,10,1.0690913796129682,0.5125627388670277,1.0690913796129682
1700006J14Rik,28,19,2.273095829971204,1.1417715441742575,1.9908499573048417
Gm7290,1,1,0.08495878490673589,0.058025155867606835,0.08495878490673589
Gm25878,5,6,0.200166721898783,0.214142546313571,0.200166721898783
9230105E05Rik,6,8,0.43271995500020716,0.5593690370482095,0.43271995500020716
Mthfsl,3,2,0.11756274868052405,0.07593504893240956,0.11756274868052405
Gm13461,1,1,0.028688550587678534,0.022407138200781735,0.028688550587678534
Gm7658,3,0,0.1975261937819752,0.0,0.1975261937819752
5930409G06Rik,1,1,0.030239547193815455,0.04458869241609881,0.030239547193815455
Sox5os1,7,7,0.5083186426955403,0.2995417538104369,0.5083186426955403
Pnpla3,20,14,1.871015757725295,0.8042679327150362,1.871015757725295
B3galt5,58,32,4.779536911978823,2.0700016571072397,2.3089531815438598
Liph,32,24,2.469056484848585,1.1182739414587624,2.2079173924304794
Ankrd33b,59,56,5.4060840286172995,3.1398774378613155,1.7217500159176848
Gm10275,2,0,0.07674496318843971,0.0,0.07674496318843971
Plscr1,12,10,1.3756936011305363,0.525310106370541,1.3756936011305363
Sfrp4,8,9,0.8419819008992837,0.7106742038364429,0.8419819008992837
Gm26703,22,16,2.023889055842376,1.169507343813756,1.7305483942003193
Gm7536,2,2,0.08927874656313461,0.07984490423084482,0.08927874656313461
Afap1l2,119,94,13.094326429906292,8.264726460715458,1.584362954073225
Gm15710,5,1,0.27079359840998096,0.020389122805172306,0.27079359840998096
Tmem144,35,28,3.592991626822911,2.027725853080101,1.771931655043596
Gm11942,2,3,0.17778652832089892,0.2676796891895702,0.17778652832089892
Gm10335,2,1,0.07476768897600918,0.0234741409002089,0.07476768897600918
Tmem256,7,5,0.2802242253728196,0.2203233761121266,0.2802242253728196
Rpsa-ps9,1,0,0.0767715025325805,0.0,0.0767715025325805
2010204K13Rik,9,12,0.49123272031424553,0.4435024865540578,0.49123272031424553
Brinp3,117,101,7.294994532344632,4.130291081328908,1.7662180191904275
Gm26522,8,6,0.9605693328296935,0.37962553489543527,0.9605693328296935
E330013P04Rik,20,16,2.1550173653786437,0.7737262867806061,2.1550173653786437
Col23a1,182,121,13.102333814792729,5.419704341956659,2.417536638181712
Cdc42ep3,27,21,1.9142798574538924,0.8280069832689405,1.9142798574538924
Nenf,15,17,1.490532396602223,0.8703370363586469,1.490532396602223
Rps16-ps2,3,2,0.129551726686917,0.11053280078246305,0.129551726686917
Mettl18,7,3,0.3218564388384939,0.06603621057925292,0.3218564388384939
Cytip,41,31,2.7859093884172217,1.2760902545249186,2.183160147598181
Slc27a6,25,25,1.9081862630946376,1.0348334529029841,1.8439549453505446
Apold1,6,10,1.31139980081999,0.7672835795700484,1.31139980081999
Gm14681,1,1,0.04848720599889603,0.039403973406232674,0.04848720599889603
Sfrp2,9,8,1.11038637254247,0.37888209110078663,1.11038637254247
Tnfaip8l1,15,11,1.277972350596586,0.9327057762739572,1.277972350596586
Ndrg2,17,12,1.0613159663282716,0.7390821497729495,1.0613159663282716
Gm24044,4,5,0.1306687036786853,0.13898701236275246,0.1306687036786853
Ciart,7,5,1.9646093394221515,1.3089607941859513,1.5008924240881873
Lingo3,13,17,0.827992701349557,1.0125144394023697,0.8177589070613892
Arhgef3,123,100,8.521241630331795,5.060287418403642,1.6839441963990205
Pdlim1,33,26,2.511731815613592,1.148626071332505,2.186727150202822
Hook1,22,18,1.3388730279431234,0.8691604187175693,1.3388730279431234
Gm6421,2,1,0.17716280981555116,0.026960620549741434,0.17716280981555116
Nme3,7,5,0.6239216530451449,0.19251098079833284,0.6239216530451449
Ap1g2,18,13,2.066922013645581,0.9569723314549919,2.066922013645581
Gm10052,0,1,0.0,0.06532763653759463,0.0
Arhgef28,198,167,14.806913049532794,8.146843569254091,1.8175030517848134
Moxd1,51,52,3.7686958144299614,2.968157639866224,1.2697087795511486
Gm44080,3,3,0.23754436431104098,0.16197877957256457,0.23754436431104098
Zfp599,5,7,0.549053075864884,0.4108659626595217,0.549053075864884
Tstd3,7,11,0.3658906365415686,0.46098115647962834,0.3658906365415686
Syce2,13,9,0.9275294164824173,0.3760072453889821,0.9275294164824173
2610316D01Rik,30,24,1.864810412241439,0.786180325433341,1.864810412241439
Grb14,59,50,4.717372306591162,3.08347009240433,1.5298907286993662
Grhl2,95,87,6.9981196865921,4.4924652930055435,1.5577459657813464
Prkch,149,128,12.824281563862073,6.937128606558073,1.8486440559482393
Gm12254,2,0,0.2585986446440058,0.0,0.2585986446440058
Mrps36,10,12,1.3154082124392894,0.7079444182422042,1.3154082124392894
D430036J16Rik,9,11,0.9847505663628645,0.7864833137783404,0.9847505663628645
Gm15427,2,0,0.08495678116563,0.0,0.08495678116563
Hist1h4k,2,1,0.060256539188395915,0.056551469120884816,0.060256539188395915
Gm8186,2,2,0.13400003997813154,0.06177435561590052,0.13400003997813154
Galm,56,41,5.883949374526114,3.664259742495433,1.6057675459761565
Gm7324,1,0,0.024650410381320216,0.0,0.024650410381320216
Dynlt1b,4,4,1.4339528794846474,1.8913552531207154,0.758161576001463
Neil1,8,9,0.6249914254642139,0.3671840426529639,0.6249914254642139
Itih5,60,41,4.536284105440641,1.757882866703591,2.5805383233225037
Fkbp11,8,4,0.551084345423507,0.18258691860113926,0.551084345423507
Gk5,31,34,2.388483226756246,2.078015007199475,1.1494061488878209
Ptgr1,14,18,1.2593575090802034,0.9551498719024344,1.2593575090802034
Pecr,22,15,1.7281882900440804,0.6126686803109741,1.7281882900440804
Mettl5,12,12,0.8499349741082052,0.6929553836466513,0.8499349741082052
Lrrc32,21,16,2.232328829703596,1.0126506832640205,2.204441143028961
Dhh,12,11,1.2492011626093245,1.1150655222948564,1.120293953702748
Csrp2,21,17,1.8846637604750152,1.264906281098796,1.489963160620761
Abca4,120,95,10.667050694529387,5.793543882996551,1.8411961503970085
Plp2,4,6,0.36015897342993314,0.2143745213589787,0.36015897342993314
Pcolce2,48,42,4.265929815267628,3.046791051752911,1.4001386188965304
Ppp1r3b,16,10,2.340633140600252,0.7986376143965569,2.340633140600252
Fkbp7,10,6,2.101531856404694,0.8439722491730932,2.101531856404694
Epb41l4aos,6,6,0.9287612213212865,0.5801529478669603,0.9287612213212865
Slc2a3,47,52,3.795906085721425,2.7556562491488297,1.3774962268584512
Efna1,20,16,2.4776220687535826,1.038648306072142,2.385429268279664
Rab38,31,21,2.9686940264055424,0.7871657753263548,2.9686940264055424
Dync1i1,149,105,10.433617914400088,4.241865941980881,2.459676486034295
G0s2,5,7,0.7199581663424023,0.5425130863986698,0.7199581663424023
Hist1h2ag,8,10,0.7848541015037629,0.5562126736627229,0.7848541015037629
Bex1,2,1,0.08147783260524784,0.027017469045857702,0.08147783260524784
Gm5466,3,2,0.12223790612572827,0.08072241109075835,0.12223790612572827
Pdlim4,27,18,2.638829314428939,1.000559828517093,2.63735284909438
Trmo,12,11,0.7549445879710436,0.38395203398315536,0.7549445879710436
Enpp2,41,27,3.2111365050987106,1.493208196869891,2.1504948284036973
